,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_1W,PinkCross_2.jpg,match,0,MTPV,CROSS
2,COMP_1W,BlackLeaf_3.jpg,mismatch,1,QXSW,LOCK
3,COMP_1W,BrownDisc_1.jpg,match,0,XKQ,DISC
4,COMP_1W,GreenDisc_2.jpg,match,0,RJDNW,DISC
5,COMP_1W,BlackBell_3.jpg,mismatch,2,QXSW,NOTE
6,COMP_2W,PinkCup_1.jpg,match,0,PINK,CUP
7,COMP_2W,GreenStar_3.jpg,match,0,GREEN,STAR
8,COMP_2W,BrownBone_1.jpg,match,0,BROWN,BONE
9,COMP_2W,PinkBell_3.jpg,match,0,PINK,BELL
10,COMP_2W,GreenLock_3.jpg,mismatch,2,BLUE,LOCK
11,LIST_1W,RedBone_1.jpg,mismatch,2,WVCNZ,SHOE
12,LIST_1W,GreenLeaf_3.jpg,match,0,RJDNW,LEAF
13,LIST_1W,GreenBell_1.jpg,mismatch,2,RJDNW,BAG
14,LIST_1W,BrownBell_3.jpg,mismatch,1,WVCNZ,PLANE
15,LIST_1W,BlackKey_1.jpg,match,0,MTPV,KEY
16,LIST_2W,GreenCup_3.jpg,match,0,CUP,PLANE
17,LIST_2W,BrownStar_1.jpg,mismatch,2,CROSS,BELL
18,LIST_2W,RedHand_1.jpg,mismatch,1,CROSS,PLANE
19,LIST_2W,BlueHeart_2.jpg,mismatch,1,LAMP,FORK
20,LIST_2W,PinkFork_1.jpg,match,0,CROSS,FORK
21,FIX,NA,NA,NA,NA,NA
22,COMP_2W,BlackLock_3.jpg,match,0,BLACK,LOCK
23,COMP_2W,BlackSquare_1.jpg,mismatch,2,BLUE,SQUARE
24,COMP_2W,BlueDisc_1.jpg,mismatch,1,BLUE,FORK
25,COMP_2W,GreenHeart_1.jpg,match,0,GREEN,HEART
26,COMP_2W,BrownCane_2.jpg,match,0,BROWN,CANE
27,LIST_2W,BlueDisc_2.jpg,mismatch,3,LAMP,STAR
28,LIST_2W,BlueNote_1.jpg,match,0,PLANE,NOTE
29,LIST_2W,RedHeart_2.jpg,mismatch,3,PLANE,CAR
30,LIST_2W,PinkBoat_2.jpg,mismatch,3,LAMP,BONE
31,LIST_2W,GreenLeaf_2.jpg,match,0,HOUSE,LEAF
32,COMP_1W,BlueLamp_1.jpg,mismatch,3,MTPV,BONE
33,COMP_1W,RedLeaf_3.jpg,match,0,MTPV,LEAF
34,COMP_1W,BrownSquare_3.jpg,match,0,XKQ,SQUARE
