,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,PinkHouse_1.jpg,mismatch,2,CUP,DISC
2,LIST_2W,BluePlane_1.jpg,match,0,PLANE,BOAT
3,LIST_2W,RedPlane_3.jpg,match,0,PLANE,NOTE
4,LIST_2W,BlackHouse_1.jpg,mismatch,2,LAMP,DISC
5,LIST_2W,BrownPlane_2.jpg,match,0,PLANE,CANE
6,COMP_1W,PinkStar_3.jpg,mismatch,1,MTPV,BONE
7,COMP_1W,GreenHeart_2.jpg,match,0,RJDNW,HEART
8,COMP_1W,GreenLeaf_2.jpg,mismatch,3,QXSW,BOW
9,COMP_1W,BrownLeaf_3.jpg,match,0,MTPV,LEAF
10,COMP_1W,RedSquare_3.jpg,match,0,RJDNW,SQUARE
11,COMP_2W,RedNote_3.jpg,mismatch,3,RED,HEART
12,COMP_2W,BrownSquare_2.jpg,match,0,BROWN,SQUARE
13,COMP_2W,RedBone_3.jpg,match,0,RED,BONE
14,COMP_2W,RedKey_1.jpg,mismatch,2,BROWN,KEY
15,COMP_2W,RedFlag_3.jpg,match,0,RED,FLAG
16,LIST_1W,BlackBone_3.jpg,match,0,XKQ,BONE
17,LIST_1W,BrownBone_3.jpg,mismatch,3,WVCNZ,LAMP
18,LIST_1W,RedShoe_2.jpg,match,0,MTPV,SHOE
19,LIST_1W,BluePlane_3.jpg,match,0,RJDNW,PLANE
20,LIST_1W,BlackPlane_1.jpg,mismatch,3,RJDNW,BAG
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,PinkLeaf_1.jpg,match,0,WVCNZ,LEAF
23,COMP_1W,BrownCross_3.jpg,match,0,RJDNW,CROSS
24,COMP_1W,BrownBoat_2.jpg,match,0,XKQ,BOAT
25,COMP_1W,GreenPlane_3.jpg,mismatch,3,MTPV,CAR
26,COMP_1W,BrownLock_3.jpg,mismatch,1,WVCNZ,BONE
27,LIST_1W,RedHeart_2.jpg,match,0,RJDNW,HEART
28,LIST_1W,PinkHand_3.jpg,mismatch,1,XKQ,SHOE
29,LIST_1W,BlackPlane_3.jpg,mismatch,1,ZBXLV,LEAF
30,LIST_1W,PinkCup_2.jpg,mismatch,3,XKQ,HEART
31,LIST_1W,BrownStar_3.jpg,match,0,ZBXLV,STAR
32,LIST_2W,BlueDisc_3.jpg,match,0,PLANE,DISC
33,LIST_2W,BrownHouse_1.jpg,match,0,HOUSE,CROSS
34,LIST_2W,BrownHand_2.jpg,mismatch,2,HOUSE,LEAF
35,LIST_2W,PinkShoe_3.jpg,mismatch,2,CROSS,CANE
36,LIST_2W,BlueCross_3.jpg,match,0,CROSS,FORK
37,COMP_2W,GreenCar_3.jpg,match,0,GREEN,CAR
38,COMP_2W,GreenTree_3.jpg,match,0,GREEN,TREE
39,COMP_2W,BlueBone_1.jpg,mismatch,1,BLUE,CUP
40,COMP_2W,PinkFork_2.jpg,mismatch,3,BLUE,CANE
41,COMP_2W,BlackTree_1.jpg,match,0,BLACK,TREE
42,FIX,NA,NA,NA,NA,NA
43,COMP_2W,BrownBoat_2.jpg,mismatch,2,BLUE,BOAT
44,COMP_2W,RedBow_1.jpg,mismatch,1,RED,BELL
45,COMP_2W,RedCross_3.jpg,mismatch,2,RED,CROSS
46,COMP_2W,RedPlane_2.jpg,match,0,RED,PLANE
47,COMP_2W,BlueLock_2.jpg,match,0,BLUE,LOCK
48,LIST_2W,BrownCane_2.jpg,match,0,CUP,CANE
49,LIST_2W,PinkLamp_1.jpg,mismatch,1,CROSS,CUP
50,LIST_2W,GreenCross_3.jpg,match,0,CROSS,HEART
51,LIST_2W,BlueBag_3.jpg,mismatch,3,CROSS,LAMP
52,LIST_2W,BrownNote_1.jpg,mismatch,3,CUP,LOCK
53,LIST_1W,BlackLamp_3.jpg,match,0,RJDNW,LAMP
54,LIST_1W,PinkHeart_2.jpg,mismatch,1,XKQ,FORK
55,LIST_1W,BlueLamp_2.jpg,mismatch,1,ZBXLV,NOTE
56,LIST_1W,PinkCross_1.jpg,match,0,ZBXLV,CROSS
57,LIST_1W,BlueKey_3.jpg,mismatch,1,ZBXLV,PLANE
58,COMP_1W,BlackCup_2.jpg,mismatch,2,XKQ,DISC
59,COMP_1W,BrownHand_1.jpg,match,0,ZBXLV,HAND
60,COMP_1W,BlackLeaf_3.jpg,mismatch,1,ZBXLV,BAG
61,COMP_1W,GreenBow_1.jpg,mismatch,1,XKQ,SHOE
62,COMP_1W,PinkBow_3.jpg,match,0,MTPV,BOW
63,FIX,NA,NA,NA,NA,NA
64,LIST_1W,PinkCup_1.jpg,mismatch,3,WVCNZ,CAR
