,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,RedTree_1.jpg,mismatch,2,CROSS,NOTE
2,LIST_2W,GreenCup_2.jpg,match,0,CUP,CANE
3,LIST_2W,BlueLamp_2.jpg,match,0,CROSS,LAMP
4,LIST_2W,PinkBone_2.jpg,mismatch,3,LAMP,CAR
5,LIST_2W,RedCane_2.jpg,mismatch,2,BOAT,BONE
6,COMP_1W,PinkNote_3.jpg,mismatch,3,RJDNW,HOUSE
7,COMP_1W,BlueHouse_3.jpg,mismatch,1,QXSW,FORK
8,COMP_1W,PinkHeart_3.jpg,match,0,RJDNW,HEART
9,COMP_1W,RedHouse_1.jpg,match,0,MTPV,HOUSE
10,COMP_1W,PinkFlag_3.jpg,mismatch,3,ZBXLV,STAR
11,COMP_2W,BrownNote_2.jpg,match,0,BROWN,NOTE
12,COMP_2W,RedHand_2.jpg,mismatch,3,BLACK,HOUSE
13,COMP_2W,RedCane_3.jpg,match,0,RED,CANE
14,COMP_2W,PinkTree_2.jpg,mismatch,2,RED,TREE
15,COMP_2W,BlackPlane_2.jpg,mismatch,1,BLACK,CANE
16,LIST_1W,PinkNote_3.jpg,mismatch,3,MTPV,HAND
17,LIST_1W,GreenNote_1.jpg,match,0,ZBXLV,NOTE
18,LIST_1W,GreenSquare_1.jpg,mismatch,3,ZBXLV,BAG
19,LIST_1W,GreenFork_3.jpg,mismatch,3,QXSW,CROSS
20,LIST_1W,GreenCar_1.jpg,match,0,ZBXLV,CAR
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,BlackCar_1.jpg,mismatch,3,ZBXLV,PLANE
23,COMP_1W,GreenBoat_1.jpg,match,0,XKQ,BOAT
24,COMP_1W,BrownHeart_2.jpg,mismatch,3,MTPV,CAR
25,COMP_1W,BrownDisc_2.jpg,match,0,QXSW,DISC
26,COMP_1W,BlueKey_1.jpg,match,0,MTPV,KEY
27,LIST_1W,RedCross_3.jpg,match,0,XKQ,CROSS
28,LIST_1W,GreenDisc_3.jpg,match,0,WVCNZ,DISC
29,LIST_1W,GreenSquare_2.jpg,mismatch,2,QXSW,BONE
30,LIST_1W,GreenFlag_2.jpg,match,0,XKQ,FLAG
31,LIST_1W,GreenBow_3.jpg,mismatch,3,ZBXLV,PLANE
32,LIST_2W,PinkBoat_2.jpg,match,0,BOAT,HOUSE
33,LIST_2W,BlueSquare_2.jpg,mismatch,3,LAMP,CROSS
34,LIST_2W,BlueBag_3.jpg,mismatch,2,PLANE,STAR
35,LIST_2W,PinkDisc_2.jpg,match,0,LAMP,DISC
36,LIST_2W,PinkCross_2.jpg,match,0,CROSS,STAR
37,COMP_2W,PinkHeart_1.jpg,mismatch,2,BLUE,HEART
38,COMP_2W,BlackFork_2.jpg,mismatch,1,BLACK,BONE
39,COMP_2W,BlueNote_1.jpg,match,0,BLUE,NOTE
40,COMP_2W,BrownBoat_1.jpg,match,0,BROWN,BOAT
41,COMP_2W,BlueKey_2.jpg,match,0,BLUE,KEY
42,FIX,NA,NA,NA,NA,NA
43,COMP_2W,BlueNote_3.jpg,mismatch,2,GREEN,NOTE
44,COMP_2W,BrownNote_2.jpg,mismatch,3,BLUE,HAND
45,COMP_2W,BlackBone_2.jpg,mismatch,2,PINK,BONE
46,COMP_2W,BrownCane_3.jpg,match,0,BROWN,CANE
47,COMP_2W,BlackBell_2.jpg,match,0,BLACK,BELL
48,LIST_2W,GreenLamp_3.jpg,match,0,LAMP,BOW
49,LIST_2W,RedBoat_2.jpg,match,0,BOAT,KEY
50,LIST_2W,GreenCup_2.jpg,mismatch,3,CROSS,HOUSE
51,LIST_2W,RedBoat_2.jpg,match,0,CUP,BOAT
52,LIST_2W,PinkPlane_2.jpg,match,0,PLANE,BONE
53,LIST_1W,BlueLamp_3.jpg,match,0,WVCNZ,LAMP
54,LIST_1W,BlueBoat_3.jpg,match,0,XKQ,BOAT
55,LIST_1W,BlackCane_3.jpg,mismatch,2,WVCNZ,STAR
56,LIST_1W,BrownSquare_1.jpg,mismatch,2,XKQ,PLANE
57,LIST_1W,RedPlane_3.jpg,mismatch,2,WVCNZ,CROSS
58,COMP_1W,BlueBow_2.jpg,match,0,MTPV,BOW
59,COMP_1W,GreenTree_2.jpg,match,0,WVCNZ,TREE
60,COMP_1W,RedSquare_2.jpg,match,0,QXSW,SQUARE
61,COMP_1W,PinkCup_3.jpg,match,0,MTPV,CUP
62,COMP_1W,BlackCane_2.jpg,mismatch,1,WVCNZ,BONE
63,FIX,NA,NA,NA,NA,NA
64,LIST_1W,BlackBone_2.jpg,match,0,MTPV,BONE
