,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_1W,BlueHeart_3.jpg,match,0,XKQ,HEART
2,COMP_1W,BlackLeaf_2.jpg,match,0,QXSW,LEAF
3,COMP_1W,BlackShoe_3.jpg,match,0,XKQ,SHOE
4,COMP_1W,BlueCup_1.jpg,mismatch,2,ZBXLV,FORK
5,COMP_1W,GreenBone_1.jpg,match,0,RJDNW,BONE
6,COMP_2W,GreenBell_1.jpg,match,0,GREEN,BELL
7,COMP_2W,RedNote_3.jpg,mismatch,1,RED,LOCK
8,COMP_2W,BlueNote_3.jpg,mismatch,3,BLUE,SHOE
9,COMP_2W,PinkBone_3.jpg,match,0,PINK,BONE
10,COMP_2W,RedBone_2.jpg,mismatch,3,RED,BOW
11,LIST_1W,BlackCup_1.jpg,mismatch,2,ZBXLV,CROSS
12,LIST_1W,RedFlag_2.jpg,mismatch,3,QXSW,CAR
13,LIST_1W,BrownHouse_1.jpg,mismatch,1,WVCNZ,BELL
14,LIST_1W,BlackCar_3.jpg,match,0,WVCNZ,CAR
15,LIST_1W,RedHeart_1.jpg,match,0,MTPV,HEART
16,LIST_2W,RedKey_1.jpg,mismatch,3,CROSS,HAND
17,LIST_2W,BlackCar_1.jpg,match,0,HOUSE,CAR
18,LIST_2W,RedSquare_1.jpg,match,0,CUP,SQUARE
19,LIST_2W,PinkBoat_3.jpg,match,0,BOAT,STAR
20,LIST_2W,GreenFork_2.jpg,mismatch,2,CROSS,LEAF
21,FIX,NA,NA,NA,NA,NA
22,COMP_2W,BlackCane_1.jpg,mismatch,2,GREEN,CANE
23,COMP_2W,RedPlane_1.jpg,match,0,RED,PLANE
24,COMP_2W,PinkPlane_2.jpg,mismatch,1,PINK,HEART
25,COMP_2W,BrownSquare_3.jpg,match,0,BROWN,SQUARE
26,COMP_2W,BlueSquare_2.jpg,mismatch,3,BROWN,BOW
27,LIST_2W,BluePlane_2.jpg,match,0,HOUSE,PLANE
28,LIST_2W,RedHouse_2.jpg,match,0,HOUSE,CUP
29,LIST_2W,PinkHeart_3.jpg,match,0,CUP,HEART
30,LIST_2W,GreenHand_2.jpg,mismatch,1,CUP,FORK
31,LIST_2W,RedCar_1.jpg,mismatch,1,LAMP,PLANE
32,COMP_1W,PinkTree_2.jpg,match,0,WVCNZ,TREE
33,COMP_1W,RedHouse_3.jpg,mismatch,3,WVCNZ,FLAG
34,COMP_1W,BlueFork_2.jpg,match,0,RJDNW,FORK
35,COMP_1W,PinkCup_3.jpg,mismatch,2,QXSW,BELL
36,COMP_1W,RedCane_1.jpg,mismatch,1,QXSW,DISC
37,LIST_1W,BlackTree_2.jpg,match,0,ZBXLV,TREE
38,LIST_1W,BrownSquare_2.jpg,match,0,RJDNW,SQUARE
39,LIST_1W,BrownFork_2.jpg,mismatch,1,QXSW,LOCK
40,LIST_1W,BlueLamp_3.jpg,mismatch,3,WVCNZ,CUP
41,LIST_1W,RedCar_3.jpg,match,0,ZBXLV,CAR
42,FIX,NA,NA,NA,NA,NA
43,LIST_1W,BrownBoat_2.jpg,mismatch,2,WVCNZ,LAMP
44,LIST_1W,BlueFlag_2.jpg,match,0,QXSW,FLAG
45,LIST_1W,BlueDisc_1.jpg,mismatch,2,QXSW,SHOE
46,LIST_1W,RedBone_1.jpg,mismatch,2,WVCNZ,BOAT
47,LIST_1W,GreenCup_1.jpg,match,0,MTPV,CUP
48,COMP_1W,PinkBell_2.jpg,match,0,ZBXLV,BELL
49,COMP_1W,BlueFlag_2.jpg,match,0,QXSW,FLAG
50,COMP_1W,GreenLeaf_1.jpg,match,0,RJDNW,LEAF
51,COMP_1W,BlueSquare_1.jpg,mismatch,1,MTPV,HOUSE
52,COMP_1W,BlackCane_2.jpg,mismatch,1,ZBXLV,BAG
53,LIST_2W,RedKey_3.jpg,mismatch,3,CROSS,PLANE
54,LIST_2W,BrownLamp_3.jpg,match,0,CROSS,LAMP
55,LIST_2W,BlackBag_3.jpg,mismatch,1,PLANE,BELL
56,LIST_2W,BlueDisc_3.jpg,mismatch,2,LAMP,BELL
57,LIST_2W,BlackBoat_1.jpg,match,0,LAMP,BOAT
58,COMP_2W,BlueHouse_2.jpg,mismatch,1,BLUE,LOCK
59,COMP_2W,BrownFork_1.jpg,mismatch,3,GREEN,CUP
60,COMP_2W,GreenBow_3.jpg,match,0,GREEN,BOW
61,COMP_2W,RedSquare_1.jpg,match,0,RED,SQUARE
62,COMP_2W,PinkLeaf_2.jpg,match,0,PINK,LEAF
63,FIX,NA,NA,NA,NA,NA
64,LIST_2W,RedPlane_2.jpg,match,0,PLANE,TREE
65,LIST_2W,RedFork_2.jpg,mismatch,2,HOUSE,LAMP
66,LIST_2W,RedBow_2.jpg,mismatch,3,CROSS,TREE
67,LIST_2W,PinkBag_2.jpg,mismatch,1,LAMP,HOUSE
68,LIST_2W,GreenBow_1.jpg,match,0,HOUSE,BOW
69,LIST_1W,BrownCup_1.jpg,match,0,ZBXLV,CUP
70,LIST_1W,BrownSquare_3.jpg,mismatch,2,QXSW,TREE
71,LIST_1W,BlueBoat_3.jpg,mismatch,1,QXSW,LAMP
72,LIST_1W,PinkCup_2.jpg,mismatch,2,XKQ,STAR
73,LIST_1W,BlackPlane_1.jpg,match,0,ZBXLV,PLANE
74,COMP_2W,BlueCane_3.jpg,mismatch,2,PINK,CANE
75,COMP_2W,BlackTree_3.jpg,mismatch,2,BLUE,TREE
76,COMP_2W,BrownLamp_1.jpg,match,0,BROWN,LAMP
77,COMP_2W,GreenFork_2.jpg,match,0,GREEN,FORK
78,COMP_2W,BrownDisc_1.jpg,mismatch,3,BLACK,HAND
79,COMP_1W,BlackBow_2.jpg,mismatch,2,QXSW,TREE
80,COMP_1W,BlueBell_2.jpg,match,0,XKQ,BELL
81,COMP_1W,BrownBone_1.jpg,match,0,MTPV,BONE
82,COMP_1W,GreenBag_1.jpg,match,0,XKQ,BAG
83,COMP_1W,RedBag_3.jpg,mismatch,3,RJDNW,PLANE
84,FIX,NA,NA,NA,NA,NA
