,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_1W,RedSquare_1.jpg,mismatch,1,MTPV,CANE
2,COMP_1W,GreenHand_3.jpg,match,0,RJDNW,HAND
3,COMP_1W,BlueTree_2.jpg,mismatch,2,WVCNZ,CAR
4,COMP_1W,GreenStar_1.jpg,match,0,WVCNZ,STAR
5,COMP_1W,BlueCross_1.jpg,mismatch,3,ZBXLV,HEART
6,COMP_2W,BlueFlag_2.jpg,match,0,BLUE,FLAG
7,COMP_2W,PinkDisc_2.jpg,mismatch,1,PINK,HEART
8,COMP_2W,BlueCar_3.jpg,match,0,BLUE,CAR
9,COMP_2W,BrownSquare_2.jpg,match,0,BROWN,SQUARE
10,COMP_2W,BrownHand_3.jpg,match,0,BROWN,HAND
11,LIST_1W,BrownHand_3.jpg,match,0,XKQ,HAND
12,LIST_1W,BlueLamp_1.jpg,mismatch,1,XKQ,FLAG
13,LIST_1W,BlueCane_1.jpg,mismatch,3,RJDNW,DISC
14,LIST_1W,BlackBag_2.jpg,match,0,XKQ,BAG
15,LIST_1W,BlueDisc_1.jpg,mismatch,1,MTPV,HAND
16,LIST_2W,GreenLeaf_1.jpg,mismatch,1,BOAT,SQUARE
17,LIST_2W,BlackKey_2.jpg,mismatch,2,PLANE,CAR
18,LIST_2W,RedBone_2.jpg,match,0,HOUSE,BONE
19,LIST_2W,BrownShoe_3.jpg,mismatch,1,CROSS,KEY
20,LIST_2W,PinkShoe_1.jpg,match,0,CUP,SHOE
21,FIX,NA,NA,NA,NA,NA
22,COMP_2W,RedNote_2.jpg,mismatch,3,BROWN,LAMP
23,COMP_2W,BlueCup_3.jpg,mismatch,1,BLUE,HAND
24,COMP_2W,BlackNote_2.jpg,match,0,BLACK,NOTE
25,COMP_2W,BlueHeart_2.jpg,match,0,BLUE,HEART
26,COMP_2W,BlueCar_2.jpg,mismatch,3,BLUE,BOAT
27,LIST_2W,GreenCup_2.jpg,match,0,CUP,HEART
28,LIST_2W,BlueCup_1.jpg,match,0,CUP,STAR
29,LIST_2W,BlackHouse_1.jpg,match,0,HOUSE,SHOE
30,LIST_2W,RedHouse_3.jpg,match,0,CUP,HOUSE
31,LIST_2W,GreenLeaf_3.jpg,mismatch,2,LAMP,CUP
32,COMP_1W,BrownBow_3.jpg,mismatch,3,WVCNZ,LAMP
33,COMP_1W,PinkShoe_2.jpg,match,0,ZBXLV,SHOE
34,COMP_1W,BrownBoat_2.jpg,match,0,RJDNW,BOAT
35,COMP_1W,RedCup_1.jpg,mismatch,1,XKQ,PLANE
36,COMP_1W,RedFlag_1.jpg,match,0,WVCNZ,FLAG
37,LIST_1W,GreenTree_2.jpg,match,0,MTPV,TREE
38,LIST_1W,GreenBone_1.jpg,mismatch,2,XKQ,LOCK
39,LIST_1W,BlueBone_1.jpg,match,0,XKQ,BONE
40,LIST_1W,GreenLamp_3.jpg,match,0,ZBXLV,LAMP
41,LIST_1W,PinkBow_2.jpg,mismatch,3,QXSW,BOAT
42,FIX,NA,NA,NA,NA,NA
43,LIST_1W,BlueCross_2.jpg,mismatch,1,WVCNZ,KEY
44,LIST_1W,BrownTree_2.jpg,mismatch,1,QXSW,CROSS
45,LIST_1W,GreenFlag_2.jpg,mismatch,3,WVCNZ,DISC
46,LIST_1W,RedStar_2.jpg,match,0,XKQ,STAR
47,LIST_1W,BrownBow_1.jpg,match,0,MTPV,BOW
48,COMP_1W,BlueNote_2.jpg,mismatch,3,WVCNZ,DISC
49,COMP_1W,RedShoe_3.jpg,mismatch,3,XKQ,CROSS
50,COMP_1W,PinkBow_1.jpg,match,0,QXSW,BOW
51,COMP_1W,RedCane_2.jpg,match,0,XKQ,CANE
52,COMP_1W,GreenSquare_2.jpg,mismatch,2,MTPV,STAR
53,LIST_2W,GreenLock_2.jpg,mismatch,2,PLANE,BONE
54,LIST_2W,BlackPlane_1.jpg,match,0,PLANE,KEY
55,LIST_2W,PinkLamp_1.jpg,match,0,LAMP,TREE
56,LIST_2W,PinkBag_1.jpg,mismatch,3,BOAT,HOUSE
57,LIST_2W,BlueHouse_3.jpg,match,0,HOUSE,BOAT
58,COMP_2W,PinkLeaf_2.jpg,mismatch,3,BLUE,HOUSE
59,COMP_2W,BrownCup_1.jpg,mismatch,2,BLACK,CUP
60,COMP_2W,RedCar_1.jpg,match,0,RED,CAR
61,COMP_2W,RedFork_2.jpg,match,0,RED,FORK
62,COMP_2W,BlueBow_3.jpg,mismatch,3,BLACK,HEART
63,FIX,NA,NA,NA,NA,NA
64,LIST_2W,BrownBoat_2.jpg,match,0,BOAT,BELL
65,LIST_2W,BrownFlag_3.jpg,mismatch,2,BOAT,LOCK
66,LIST_2W,PinkLock_1.jpg,mismatch,3,LAMP,BOAT
67,LIST_2W,GreenHand_3.jpg,match,0,PLANE,HAND
68,LIST_2W,PinkCup_2.jpg,match,0,CUP,CAR
69,LIST_1W,BlackHeart_2.jpg,match,0,MTPV,HEART
70,LIST_1W,BlackCup_1.jpg,match,0,WVCNZ,CUP
71,LIST_1W,RedBag_1.jpg,mismatch,1,XKQ,BELL
72,LIST_1W,BrownFork_2.jpg,mismatch,3,MTPV,HOUSE
73,LIST_1W,PinkCane_2.jpg,mismatch,3,WVCNZ,BOW
74,COMP_2W,RedShoe_2.jpg,match,0,RED,SHOE
75,COMP_2W,BrownKey_1.jpg,match,0,BROWN,KEY
76,COMP_2W,RedBag_3.jpg,match,0,RED,BAG
77,COMP_2W,RedHand_1.jpg,match,0,RED,HAND
78,COMP_2W,BlackFork_2.jpg,mismatch,2,PINK,FORK
79,COMP_1W,PinkCup_1.jpg,mismatch,3,QXSW,HOUSE
80,COMP_1W,PinkHouse_3.jpg,match,0,XKQ,HOUSE
81,COMP_1W,GreenHand_1.jpg,mismatch,3,ZBXLV,CAR
82,COMP_1W,BlackHand_1.jpg,match,0,XKQ,HAND
83,COMP_1W,BlueCross_2.jpg,mismatch,1,MTPV,BAG
84,FIX,NA,NA,NA,NA,NA
