,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,GreenBoat_1.jpg,match,0,BOAT,BAG
2,LIST_2W,BrownNote_1.jpg,mismatch,3,LAMP,TREE
3,LIST_2W,BlueLock_1.jpg,mismatch,1,PLANE,HAND
4,LIST_2W,RedPlane_3.jpg,match,0,PLANE,BOW
5,LIST_2W,BlackCup_3.jpg,match,0,CUP,PLANE
6,COMP_1W,BrownSquare_2.jpg,mismatch,3,ZBXLV,BOAT
7,COMP_1W,BlueKey_3.jpg,match,0,WVCNZ,KEY
8,COMP_1W,GreenBag_1.jpg,match,0,MTPV,BAG
9,COMP_1W,PinkBag_3.jpg,match,0,QXSW,BAG
10,COMP_1W,GreenKey_3.jpg,match,0,ZBXLV,KEY
11,COMP_2W,PinkCane_3.jpg,mismatch,2,BLUE,CANE
12,COMP_2W,RedKey_2.jpg,mismatch,1,RED,STAR
13,COMP_2W,BrownShoe_1.jpg,match,0,BROWN,SHOE
14,COMP_2W,RedNote_2.jpg,mismatch,3,BLUE,BONE
15,COMP_2W,BlueTree_3.jpg,match,0,BLUE,TREE
16,LIST_1W,RedCar_1.jpg,match,0,ZBXLV,CAR
17,LIST_1W,BrownLeaf_2.jpg,mismatch,1,MTPV,SQUARE
18,LIST_1W,BlackKey_3.jpg,match,0,RJDNW,KEY
19,LIST_1W,PinkSquare_3.jpg,mismatch,3,MTPV,PLANE
20,LIST_1W,BlueStar_2.jpg,mismatch,2,QXSW,KEY
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,BlueFork_2.jpg,match,0,XKQ,FORK
23,COMP_1W,RedLamp_3.jpg,mismatch,2,QXSW,KEY
24,COMP_1W,BrownSquare_3.jpg,mismatch,2,QXSW,STAR
25,COMP_1W,RedKey_1.jpg,mismatch,3,QXSW,LEAF
26,COMP_1W,PinkHand_1.jpg,match,0,XKQ,HAND
27,LIST_1W,PinkHand_3.jpg,match,0,XKQ,HAND
28,LIST_1W,GreenBag_3.jpg,mismatch,1,XKQ,NOTE
29,LIST_1W,BlueHouse_1.jpg,match,0,MTPV,HOUSE
30,LIST_1W,BlackHand_1.jpg,mismatch,3,WVCNZ,CUP
31,LIST_1W,BlackStar_3.jpg,mismatch,3,QXSW,BELL
32,LIST_2W,PinkPlane_1.jpg,match,0,HOUSE,PLANE
33,LIST_2W,BlueLock_1.jpg,match,0,HOUSE,LOCK
34,LIST_2W,GreenDisc_1.jpg,mismatch,3,LAMP,PLANE
35,LIST_2W,BlackBag_1.jpg,mismatch,2,CUP,CROSS
36,LIST_2W,GreenBoat_2.jpg,mismatch,1,PLANE,BELL
37,COMP_2W,RedPlane_3.jpg,match,0,RED,PLANE
38,COMP_2W,RedLamp_1.jpg,match,0,RED,LAMP
39,COMP_2W,BlackDisc_2.jpg,match,0,BLACK,DISC
40,COMP_2W,GreenLock_2.jpg,mismatch,2,BROWN,LOCK
41,COMP_2W,PinkLock_2.jpg,mismatch,3,GREEN,LAMP
42,FIX,NA,NA,NA,NA,NA
43,COMP_2W,RedFork_2.jpg,mismatch,1,RED,SHOE
44,COMP_2W,BlackHeart_3.jpg,match,0,BLACK,HEART
45,COMP_2W,BlackBow_2.jpg,match,0,BLACK,BOW
46,COMP_2W,BlackKey_2.jpg,mismatch,2,PINK,KEY
47,COMP_2W,GreenLock_3.jpg,match,0,GREEN,LOCK
48,LIST_2W,BlueFlag_1.jpg,mismatch,2,CROSS,LOCK
49,LIST_2W,BrownLock_3.jpg,mismatch,3,LAMP,NOTE
50,LIST_2W,GreenCross_3.jpg,match,0,CROSS,KEY
51,LIST_2W,BlackBone_1.jpg,match,0,HOUSE,BONE
52,LIST_2W,RedHeart_1.jpg,mismatch,1,CROSS,TREE
53,LIST_1W,RedBow_3.jpg,match,0,WVCNZ,BOW
54,LIST_1W,PinkStar_3.jpg,mismatch,2,WVCNZ,HEART
55,LIST_1W,PinkBag_3.jpg,match,0,MTPV,BAG
56,LIST_1W,RedDisc_1.jpg,match,0,WVCNZ,DISC
57,LIST_1W,BrownHouse_2.jpg,mismatch,2,XKQ,BAG
58,COMP_1W,BlueShoe_1.jpg,mismatch,1,WVCNZ,FLAG
59,COMP_1W,BlueCup_2.jpg,match,0,QXSW,CUP
60,COMP_1W,GreenCane_3.jpg,match,0,RJDNW,CANE
61,COMP_1W,GreenBell_1.jpg,mismatch,3,QXSW,TREE
62,COMP_1W,BlueFork_1.jpg,mismatch,3,MTPV,CAR
63,FIX,NA,NA,NA,NA,NA
64,LIST_1W,BlueLamp_3.jpg,mismatch,3,MTPV,TREE
65,LIST_1W,GreenBoat_2.jpg,mismatch,1,RJDNW,BELL
66,LIST_1W,GreenNote_1.jpg,match,0,ZBXLV,NOTE
67,LIST_1W,BlueLock_2.jpg,mismatch,1,ZBXLV,HAND
68,LIST_1W,PinkHand_2.jpg,match,0,RJDNW,HAND
69,COMP_2W,GreenFork_3.jpg,match,0,GREEN,FORK
70,COMP_2W,RedTree_2.jpg,mismatch,3,BLUE,HEART
71,COMP_2W,BlackDisc_1.jpg,mismatch,2,BLUE,DISC
72,COMP_2W,BlackCar_1.jpg,match,0,BLACK,CAR
73,COMP_2W,GreenLeaf_2.jpg,match,0,GREEN,LEAF
74,COMP_1W,BrownNote_1.jpg,mismatch,2,MTPV,CANE
75,COMP_1W,GreenTree_2.jpg,mismatch,3,MTPV,SQUARE
76,COMP_1W,BrownFlag_3.jpg,match,0,ZBXLV,FLAG
77,COMP_1W,BlueFlag_3.jpg,mismatch,1,XKQ,SHOE
78,COMP_1W,GreenCross_3.jpg,match,0,QXSW,CROSS
79,LIST_2W,BlackCross_1.jpg,mismatch,2,PLANE,BAG
80,LIST_2W,BrownHand_2.jpg,match,0,CUP,HAND
81,LIST_2W,RedHouse_1.jpg,match,0,HOUSE,BOAT
82,LIST_2W,GreenDisc_3.jpg,match,0,CROSS,DISC
83,LIST_2W,BrownBell_3.jpg,match,0,CUP,BELL
84,FIX,NA,NA,NA,NA,NA
