,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_2W,RedShoe_2.jpg,match,0,RED,SHOE
2,COMP_2W,BlackSquare_2.jpg,mismatch,1,BLACK,BELL
3,COMP_2W,GreenTree_2.jpg,match,0,GREEN,TREE
4,COMP_2W,BrownFlag_3.jpg,match,0,BROWN,FLAG
5,COMP_2W,BrownHouse_3.jpg,match,0,BROWN,HOUSE
6,LIST_1W,BrownFlag_1.jpg,match,0,WVCNZ,FLAG
7,LIST_1W,GreenCross_1.jpg,mismatch,2,MTPV,BELL
8,LIST_1W,BlackNote_3.jpg,mismatch,1,MTPV,PLANE
9,LIST_1W,BlueBone_1.jpg,mismatch,1,MTPV,KEY
10,LIST_1W,BlueHouse_2.jpg,match,0,WVCNZ,HOUSE
11,LIST_2W,PinkBoat_3.jpg,match,0,BOAT,HEART
12,LIST_2W,PinkLamp_3.jpg,mismatch,2,BOAT,HOUSE
13,LIST_2W,BlackCane_3.jpg,match,0,PLANE,CANE
14,LIST_2W,BlueStar_3.jpg,mismatch,2,LAMP,TREE
15,LIST_2W,BlackHand_2.jpg,mismatch,2,LAMP,SQUARE
16,COMP_1W,BrownSquare_2.jpg,mismatch,2,RJDNW,NOTE
17,COMP_1W,RedStar_2.jpg,mismatch,3,QXSW,NOTE
18,COMP_1W,GreenSquare_1.jpg,match,0,RJDNW,SQUARE
19,COMP_1W,RedPlane_1.jpg,match,0,WVCNZ,PLANE
20,COMP_1W,RedTree_3.jpg,mismatch,1,ZBXLV,BONE
21,FIX,NA,NA,NA,NA,NA
22,LIST_1W,PinkHouse_3.jpg,match,0,RJDNW,HOUSE
23,LIST_1W,BlueLeaf_1.jpg,mismatch,2,XKQ,DISC
24,LIST_1W,BlueHand_1.jpg,match,0,XKQ,HAND
25,LIST_1W,RedFork_3.jpg,match,0,WVCNZ,FORK
26,LIST_1W,BlackBoat_3.jpg,mismatch,3,ZBXLV,HAND
27,COMP_1W,BrownSquare_1.jpg,mismatch,1,XKQ,LOCK
28,COMP_1W,BrownHeart_2.jpg,match,0,QXSW,HEART
29,COMP_1W,BlueCross_1.jpg,mismatch,3,MTPV,SHOE
30,COMP_1W,RedDisc_3.jpg,match,0,ZBXLV,DISC
31,COMP_1W,RedNote_3.jpg,match,0,XKQ,NOTE
32,COMP_2W,BlackHouse_2.jpg,mismatch,1,BLACK,SQUARE
33,COMP_2W,PinkHeart_3.jpg,mismatch,1,PINK,CROSS
34,COMP_2W,GreenCross_2.jpg,match,0,GREEN,CROSS
35,COMP_2W,BlueBoat_3.jpg,mismatch,2,BLACK,BOAT
36,COMP_2W,GreenStar_2.jpg,match,0,GREEN,STAR
37,LIST_2W,BlueLamp_2.jpg,match,0,LAMP,BONE
38,LIST_2W,RedLeaf_2.jpg,mismatch,2,CUP,STAR
39,LIST_2W,GreenCar_1.jpg,mismatch,2,HOUSE,BOAT
40,LIST_2W,RedCross_1.jpg,match,0,HOUSE,CROSS
41,LIST_2W,PinkTree_2.jpg,match,0,HOUSE,TREE
42,FIX,NA,NA,NA,NA,NA
43,LIST_2W,PinkHouse_2.jpg,match,0,HOUSE,CANE
44,LIST_2W,BlueKey_3.jpg,match,0,CUP,KEY
45,LIST_2W,GreenHand_3.jpg,mismatch,3,BOAT,BAG
46,LIST_2W,BlackCane_2.jpg,mismatch,1,HOUSE,SQUARE
47,LIST_2W,BlackTree_1.jpg,mismatch,2,LAMP,CANE
48,COMP_2W,PinkShoe_1.jpg,mismatch,1,PINK,HOUSE
49,COMP_2W,RedBag_1.jpg,match,0,RED,BAG
50,COMP_2W,RedKey_1.jpg,match,0,RED,KEY
51,COMP_2W,RedBell_1.jpg,mismatch,3,BROWN,STAR
52,COMP_2W,RedCane_2.jpg,mismatch,3,RED,CAR
53,COMP_1W,BlackNote_3.jpg,match,0,WVCNZ,NOTE
54,COMP_1W,BrownHeart_2.jpg,mismatch,2,ZBXLV,LEAF
55,COMP_1W,RedHouse_1.jpg,mismatch,3,XKQ,BOW
56,COMP_1W,RedLamp_3.jpg,match,0,WVCNZ,LAMP
57,COMP_1W,BlueBow_1.jpg,match,0,ZBXLV,BOW
58,LIST_1W,BlueBow_2.jpg,mismatch,3,MTPV,SHOE
59,LIST_1W,BrownCross_2.jpg,mismatch,2,MTPV,CANE
60,LIST_1W,RedDisc_3.jpg,match,0,QXSW,DISC
61,LIST_1W,BlackCar_1.jpg,mismatch,1,QXSW,HEART
62,LIST_1W,RedNote_1.jpg,match,0,ZBXLV,NOTE
63,FIX,NA,NA,NA,NA,NA
64,COMP_1W,BlackHand_3.jpg,match,0,XKQ,HAND
65,COMP_1W,BlackLeaf_2.jpg,mismatch,2,MTPV,CANE
66,COMP_1W,RedCup_2.jpg,mismatch,2,QXSW,HOUSE
67,COMP_1W,BlueShoe_3.jpg,mismatch,3,WVCNZ,BONE
68,COMP_1W,BlackBag_1.jpg,match,0,RJDNW,BAG
69,LIST_2W,RedCup_3.jpg,match,0,CUP,HAND
70,LIST_2W,BlackLamp_3.jpg,match,0,LAMP,CROSS
71,LIST_2W,GreenHeart_1.jpg,mismatch,3,CUP,CAR
72,LIST_2W,GreenSquare_1.jpg,mismatch,3,BOAT,CAR
73,LIST_2W,RedHand_2.jpg,match,0,BOAT,HAND
74,LIST_1W,BlueHand_1.jpg,match,0,MTPV,HAND
75,LIST_1W,PinkHouse_3.jpg,mismatch,2,RJDNW,FORK
76,LIST_1W,BlueCross_3.jpg,match,0,MTPV,CROSS
77,LIST_1W,BlueShoe_2.jpg,mismatch,3,RJDNW,PLANE
78,LIST_1W,RedLeaf_3.jpg,match,0,QXSW,LEAF
79,COMP_2W,BluePlane_2.jpg,mismatch,3,BLACK,KEY
80,COMP_2W,BlueCross_2.jpg,match,0,BLUE,CROSS
81,COMP_2W,PinkLamp_3.jpg,mismatch,2,GREEN,LAMP
82,COMP_2W,RedHand_1.jpg,match,0,RED,HAND
83,COMP_2W,BlueLock_3.jpg,mismatch,1,BLUE,LAMP
84,FIX,NA,NA,NA,NA,NA
