,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_1W,RedCup_2.jpg,mismatch,3,XKQ,LOCK
2,LIST_1W,BlueCup_1.jpg,match,0,MTPV,CUP
3,LIST_1W,PinkHeart_2.jpg,match,0,WVCNZ,HEART
4,LIST_1W,BrownKey_1.jpg,mismatch,3,WVCNZ,SHOE
5,LIST_1W,BlueDisc_3.jpg,mismatch,2,MTPV,SQUARE
6,LIST_2W,GreenBow_3.jpg,match,0,CROSS,BOW
7,LIST_2W,PinkTree_1.jpg,mismatch,3,CUP,KEY
8,LIST_2W,GreenNote_2.jpg,mismatch,3,CROSS,BOAT
9,LIST_2W,GreenCane_2.jpg,match,0,CROSS,CANE
10,LIST_2W,BrownLamp_2.jpg,match,0,LAMP,BOAT
11,COMP_1W,BlackKey_3.jpg,mismatch,2,QXSW,SQUARE
12,COMP_1W,BlackCane_3.jpg,match,0,ZBXLV,CANE
13,COMP_1W,BlackHouse_2.jpg,mismatch,1,RJDNW,FLAG
14,COMP_1W,BlueBone_3.jpg,mismatch,3,MTPV,BAG
15,COMP_1W,RedHeart_2.jpg,match,0,RJDNW,HEART
16,COMP_2W,BlackBag_3.jpg,mismatch,2,BROWN,BAG
17,COMP_2W,RedLeaf_3.jpg,match,0,RED,LEAF
18,COMP_2W,BrownLock_3.jpg,mismatch,3,PINK,PLANE
19,COMP_2W,BlueBell_3.jpg,match,0,BLUE,BELL
20,COMP_2W,BlueCross_2.jpg,match,0,BLUE,CROSS
21,FIX,NA,NA,NA,NA,NA
22,LIST_2W,PinkBoat_3.jpg,match,0,PLANE,BOAT
23,LIST_2W,RedDisc_1.jpg,mismatch,2,CUP,LAMP
24,LIST_2W,GreenPlane_2.jpg,mismatch,3,LAMP,CROSS
25,LIST_2W,BlueHouse_3.jpg,mismatch,3,LAMP,DISC
26,LIST_2W,BlueCross_2.jpg,match,0,CROSS,NOTE
27,COMP_2W,PinkStar_3.jpg,match,0,PINK,STAR
28,COMP_2W,RedHouse_2.jpg,match,0,RED,HOUSE
29,COMP_2W,PinkLamp_1.jpg,mismatch,2,GREEN,LAMP
30,COMP_2W,PinkHouse_3.jpg,mismatch,3,BLUE,CAR
31,COMP_2W,RedHand_3.jpg,mismatch,3,BLUE,NOTE
32,LIST_1W,BlueHeart_3.jpg,mismatch,1,QXSW,BONE
33,LIST_1W,BlueBag_1.jpg,match,0,ZBXLV,BAG
34,LIST_1W,BlueCane_2.jpg,mismatch,1,MTPV,HAND
35,LIST_1W,GreenSquare_3.jpg,match,0,ZBXLV,SQUARE
36,LIST_1W,BrownNote_3.jpg,mismatch,2,WVCNZ,BAG
37,COMP_1W,BlueTree_2.jpg,mismatch,1,ZBXLV,CAR
38,COMP_1W,GreenTree_1.jpg,match,0,WVCNZ,TREE
39,COMP_1W,GreenCup_3.jpg,mismatch,1,MTPV,TREE
40,COMP_1W,BlueCar_2.jpg,mismatch,1,MTPV,BONE
41,COMP_1W,BrownCar_2.jpg,match,0,RJDNW,CAR
42,FIX,NA,NA,NA,NA,NA
43,COMP_1W,BlackBell_2.jpg,mismatch,1,XKQ,NOTE
44,COMP_1W,GreenHand_2.jpg,match,0,WVCNZ,HAND
45,COMP_1W,BrownCane_3.jpg,mismatch,1,MTPV,STAR
46,COMP_1W,BrownStar_2.jpg,match,0,RJDNW,STAR
47,COMP_1W,BlackNote_1.jpg,mismatch,1,QXSW,SHOE
48,LIST_1W,PinkTree_1.jpg,mismatch,2,QXSW,LEAF
49,LIST_1W,BrownCane_2.jpg,match,0,QXSW,CANE
50,LIST_1W,BlackCar_2.jpg,mismatch,2,XKQ,FLAG
51,LIST_1W,RedBoat_3.jpg,match,0,MTPV,BOAT
52,LIST_1W,BlueFork_3.jpg,mismatch,2,MTPV,BOW
53,COMP_2W,GreenDisc_2.jpg,match,0,GREEN,DISC
54,COMP_2W,BlueCane_2.jpg,match,0,BLUE,CANE
55,COMP_2W,GreenBag_2.jpg,mismatch,1,GREEN,CUP
56,COMP_2W,BrownSquare_2.jpg,mismatch,3,GREEN,TREE
57,COMP_2W,BlackLeaf_3.jpg,mismatch,2,BLUE,LEAF
58,LIST_2W,BlackCross_2.jpg,mismatch,1,LAMP,SHOE
59,LIST_2W,PinkPlane_3.jpg,match,0,HOUSE,PLANE
60,LIST_2W,RedFork_3.jpg,mismatch,1,CUP,STAR
61,LIST_2W,BlueBone_3.jpg,mismatch,2,BOAT,SQUARE
62,LIST_2W,BlackBag_1.jpg,match,0,CROSS,BAG
63,FIX,NA,NA,NA,NA,NA
64,COMP_2W,BrownNote_3.jpg,match,0,BROWN,NOTE
65,COMP_2W,GreenSquare_1.jpg,match,0,GREEN,SQUARE
66,COMP_2W,GreenBow_3.jpg,match,0,GREEN,BOW
67,COMP_2W,RedBow_2.jpg,mismatch,3,BLUE,BAG
68,COMP_2W,GreenNote_2.jpg,mismatch,3,RED,LOCK
69,COMP_1W,PinkNote_1.jpg,mismatch,2,XKQ,FLAG
70,COMP_1W,BlackDisc_1.jpg,match,0,XKQ,DISC
71,COMP_1W,BlackLock_1.jpg,mismatch,2,MTPV,HOUSE
72,COMP_1W,PinkStar_3.jpg,mismatch,1,RJDNW,CUP
73,COMP_1W,GreenBone_2.jpg,match,0,ZBXLV,BONE
74,LIST_2W,BlackLeaf_2.jpg,mismatch,1,BOAT,STAR
75,LIST_2W,BrownCane_2.jpg,mismatch,2,HOUSE,LAMP
76,LIST_2W,GreenStar_3.jpg,match,0,LAMP,STAR
77,LIST_2W,BrownCup_1.jpg,mismatch,2,LAMP,FORK
78,LIST_2W,BlueHouse_3.jpg,match,0,HOUSE,STAR
79,LIST_1W,BlackCar_3.jpg,match,0,ZBXLV,CAR
80,LIST_1W,BlueLock_3.jpg,match,0,RJDNW,LOCK
81,LIST_1W,GreenBoat_1.jpg,mismatch,1,QXSW,TREE
82,LIST_1W,BlackFlag_3.jpg,mismatch,2,ZBXLV,CROSS
83,LIST_1W,PinkHouse_3.jpg,mismatch,3,QXSW,CROSS
84,FIX,NA,NA,NA,NA,NA
