,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_1W,BlueBag_1.jpg,mismatch,3,XKQ,SQUARE
2,LIST_1W,BlackNote_2.jpg,match,0,MTPV,NOTE
3,LIST_1W,GreenFlag_3.jpg,match,0,RJDNW,FLAG
4,LIST_1W,BlackFork_2.jpg,match,0,MTPV,FORK
5,LIST_1W,GreenSquare_1.jpg,mismatch,2,WVCNZ,BONE
6,LIST_2W,BrownBoat_2.jpg,match,0,BOAT,KEY
7,LIST_2W,BlackLamp_3.jpg,mismatch,2,HOUSE,BONE
8,LIST_2W,GreenHouse_1.jpg,match,0,HOUSE,LEAF
9,LIST_2W,PinkHand_3.jpg,mismatch,3,LAMP,BELL
10,LIST_2W,BlueBell_1.jpg,mismatch,1,PLANE,BONE
11,COMP_1W,BlackBoat_2.jpg,mismatch,3,ZBXLV,FLAG
12,COMP_1W,PinkLeaf_3.jpg,mismatch,2,RJDNW,LAMP
13,COMP_1W,BlackHeart_2.jpg,match,0,WVCNZ,HEART
14,COMP_1W,RedStar_3.jpg,mismatch,3,QXSW,BOW
15,COMP_1W,BrownLeaf_3.jpg,match,0,WVCNZ,LEAF
16,COMP_2W,BrownBow_3.jpg,match,0,BROWN,BOW
17,COMP_2W,BlueCross_3.jpg,mismatch,1,BLUE,BELL
18,COMP_2W,BrownLamp_2.jpg,match,0,BROWN,LAMP
19,COMP_2W,GreenHouse_3.jpg,mismatch,3,BLACK,TREE
20,COMP_2W,PinkKey_1.jpg,match,0,PINK,KEY
21,FIX,NA,NA,NA,NA,NA
22,LIST_2W,PinkBoat_1.jpg,mismatch,2,CROSS,NOTE
23,LIST_2W,BrownCar_1.jpg,match,0,LAMP,CAR
24,LIST_2W,BlackFork_3.jpg,match,0,HOUSE,FORK
25,LIST_2W,GreenSquare_2.jpg,mismatch,1,BOAT,LOCK
26,LIST_2W,BlackLock_1.jpg,mismatch,1,LAMP,PLANE
27,COMP_2W,PinkLeaf_1.jpg,mismatch,3,BLUE,CAR
28,COMP_2W,BlackBell_1.jpg,mismatch,1,BLACK,FORK
29,COMP_2W,RedShoe_2.jpg,match,0,RED,SHOE
30,COMP_2W,BrownBell_1.jpg,match,0,BROWN,BELL
31,COMP_2W,BlueCross_1.jpg,mismatch,3,BLACK,KEY
32,LIST_1W,BlueCar_1.jpg,mismatch,1,ZBXLV,PLANE
33,LIST_1W,BluePlane_2.jpg,match,0,RJDNW,PLANE
34,LIST_1W,RedKey_3.jpg,match,0,QXSW,KEY
35,LIST_1W,RedBow_1.jpg,mismatch,3,RJDNW,CANE
36,LIST_1W,BlueHeart_1.jpg,mismatch,3,QXSW,FORK
37,COMP_1W,PinkCross_3.jpg,match,0,WVCNZ,CROSS
38,COMP_1W,PinkLock_1.jpg,match,0,WVCNZ,LOCK
39,COMP_1W,RedNote_2.jpg,match,0,MTPV,NOTE
40,COMP_1W,PinkHand_3.jpg,mismatch,2,MTPV,HOUSE
41,COMP_1W,GreenBoat_3.jpg,match,0,XKQ,BOAT
42,FIX,NA,NA,NA,NA,NA
43,COMP_1W,GreenDisc_3.jpg,mismatch,3,WVCNZ,KEY
44,COMP_1W,BlueHouse_1.jpg,mismatch,1,WVCNZ,NOTE
45,COMP_1W,BrownHeart_2.jpg,mismatch,2,QXSW,HAND
46,COMP_1W,PinkBell_1.jpg,match,0,XKQ,BELL
47,COMP_1W,BrownHeart_1.jpg,match,0,QXSW,HEART
48,LIST_1W,RedCup_3.jpg,mismatch,1,QXSW,DISC
49,LIST_1W,RedSquare_3.jpg,mismatch,2,QXSW,LEAF
50,LIST_1W,BlackBoat_1.jpg,match,0,XKQ,BOAT
51,LIST_1W,BrownDisc_2.jpg,match,0,RJDNW,DISC
52,LIST_1W,BlackTree_3.jpg,match,0,MTPV,TREE
53,COMP_2W,GreenDisc_1.jpg,match,0,GREEN,DISC
54,COMP_2W,PinkNote_1.jpg,mismatch,1,PINK,PLANE
55,COMP_2W,BlackBone_2.jpg,match,0,BLACK,BONE
56,COMP_2W,BlueDisc_2.jpg,match,0,BLUE,DISC
57,COMP_2W,BlackFlag_3.jpg,mismatch,2,BLUE,FLAG
58,LIST_2W,BrownKey_1.jpg,mismatch,2,BOAT,HAND
59,LIST_2W,GreenDisc_1.jpg,match,0,BOAT,DISC
60,LIST_2W,BlackBell_1.jpg,mismatch,3,LAMP,CUP
61,LIST_2W,PinkHouse_3.jpg,match,0,HOUSE,STAR
62,LIST_2W,GreenNote_1.jpg,match,0,LAMP,NOTE
63,FIX,NA,NA,NA,NA,NA
64,COMP_2W,GreenFlag_2.jpg,match,0,GREEN,FLAG
65,COMP_2W,GreenBone_2.jpg,mismatch,1,GREEN,SHOE
66,COMP_2W,GreenStar_3.jpg,match,0,GREEN,STAR
67,COMP_2W,BlueLock_2.jpg,mismatch,3,BROWN,FLAG
68,COMP_2W,GreenDisc_2.jpg,mismatch,3,BROWN,CANE
69,COMP_1W,BrownBell_1.jpg,mismatch,2,XKQ,LEAF
70,COMP_1W,BlueSquare_3.jpg,match,0,QXSW,SQUARE
71,COMP_1W,BlueBoat_2.jpg,mismatch,1,QXSW,DISC
