,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,BrownHouse_1.jpg,match,0,HOUSE,BELL
2,LIST_2W,BlackPlane_1.jpg,match,0,PLANE,TREE
3,LIST_2W,BlackLock_1.jpg,match,0,CUP,LOCK
4,LIST_2W,BlackNote_3.jpg,mismatch,1,HOUSE,SHOE
5,LIST_2W,BlueFlag_1.jpg,mismatch,1,PLANE,BELL
6,COMP_1W,PinkBow_2.jpg,match,0,ZBXLV,BOW
7,COMP_1W,PinkHouse_2.jpg,mismatch,2,QXSW,LEAF
8,COMP_1W,GreenCar_1.jpg,mismatch,1,MTPV,CUP
9,COMP_1W,PinkLock_2.jpg,mismatch,2,RJDNW,HAND
10,COMP_1W,BrownBoat_2.jpg,match,0,XKQ,BOAT
11,COMP_2W,BlueNote_2.jpg,mismatch,3,GREEN,DISC
12,COMP_2W,BlackBow_2.jpg,match,0,BLACK,BOW
13,COMP_2W,BlueCar_2.jpg,mismatch,3,BLACK,PLANE
14,COMP_2W,RedBoat_2.jpg,match,0,RED,BOAT
15,COMP_2W,GreenStar_3.jpg,mismatch,2,PINK,STAR
16,LIST_1W,GreenLeaf_2.jpg,match,0,WVCNZ,LEAF
17,LIST_1W,GreenCross_3.jpg,match,0,MTPV,CROSS
18,LIST_1W,BlueShoe_3.jpg,match,0,ZBXLV,SHOE
19,LIST_1W,BrownBoat_3.jpg,mismatch,3,WVCNZ,CAR
20,LIST_1W,PinkLock_2.jpg,match,0,XKQ,LOCK
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,BrownLeaf_1.jpg,mismatch,2,QXSW,BONE
23,COMP_1W,PinkHand_1.jpg,mismatch,3,XKQ,DISC
24,COMP_1W,BrownTree_2.jpg,match,0,MTPV,TREE
25,COMP_1W,BluePlane_3.jpg,mismatch,3,MTPV,CANE
26,COMP_1W,GreenPlane_1.jpg,match,0,QXSW,PLANE
27,LIST_1W,PinkLock_2.jpg,mismatch,2,QXSW,LEAF
28,LIST_1W,PinkBoat_2.jpg,mismatch,1,QXSW,KEY
29,LIST_1W,GreenShoe_1.jpg,match,0,MTPV,SHOE
30,LIST_1W,GreenCross_2.jpg,mismatch,2,XKQ,BONE
31,LIST_1W,BlackCar_1.jpg,match,0,ZBXLV,CAR
32,LIST_2W,PinkBoat_1.jpg,match,0,BOAT,BOW
33,LIST_2W,BlackKey_3.jpg,mismatch,1,HOUSE,SQUARE
34,LIST_2W,BlackBow_3.jpg,mismatch,3,PLANE,LOCK
35,LIST_2W,GreenCar_3.jpg,mismatch,1,LAMP,FORK
36,LIST_2W,RedCross_3.jpg,match,0,CROSS,LEAF
37,COMP_2W,PinkTree_2.jpg,match,0,PINK,TREE
38,COMP_2W,RedHouse_3.jpg,match,0,RED,HOUSE
39,COMP_2W,BlueLeaf_2.jpg,mismatch,2,PINK,LEAF
40,COMP_2W,RedLeaf_1.jpg,match,0,RED,LEAF
41,COMP_2W,RedSquare_1.jpg,mismatch,3,RED,DISC
42,FIX,NA,NA,NA,NA,NA
43,COMP_2W,BlueStar_1.jpg,match,0,BLUE,STAR
44,COMP_2W,BlackBell_1.jpg,match,0,BLACK,BELL
45,COMP_2W,PinkBow_3.jpg,mismatch,3,BLACK,BOAT
46,COMP_2W,GreenHeart_2.jpg,match,0,GREEN,HEART
47,COMP_2W,BrownBag_2.jpg,match,0,BROWN,BAG
48,LIST_2W,BlackCup_3.jpg,match,0,HOUSE,CUP
49,LIST_2W,BrownBone_2.jpg,mismatch,3,CROSS,PLANE
50,LIST_2W,RedFork_3.jpg,mismatch,3,HOUSE,FLAG
51,LIST_2W,BlackHeart_1.jpg,match,0,CROSS,HEART
52,LIST_2W,BlueBow_2.jpg,mismatch,3,CROSS,CAR
53,LIST_1W,GreenStar_1.jpg,mismatch,1,WVCNZ,KEY
54,LIST_1W,BlueCar_3.jpg,mismatch,1,MTPV,TREE
55,LIST_1W,BlueStar_2.jpg,match,0,ZBXLV,STAR
56,LIST_1W,PinkNote_1.jpg,mismatch,2,QXSW,HOUSE
57,LIST_1W,PinkTree_3.jpg,match,0,ZBXLV,TREE
58,COMP_1W,RedHouse_1.jpg,match,0,RJDNW,HOUSE
59,COMP_1W,GreenLeaf_3.jpg,mismatch,3,MTPV,HOUSE
60,COMP_1W,BluePlane_1.jpg,match,0,MTPV,PLANE
61,COMP_1W,PinkSquare_2.jpg,match,0,ZBXLV,SQUARE
62,COMP_1W,PinkBone_2.jpg,mismatch,2,MTPV,LEAF
63,FIX,NA,NA,NA,NA,NA
64,LIST_1W,GreenHouse_3.jpg,match,0,XKQ,HOUSE
65,LIST_1W,PinkCane_2.jpg,match,0,WVCNZ,CANE
66,LIST_1W,RedCane_2.jpg,mismatch,3,ZBXLV,CROSS
67,LIST_1W,PinkFlag_2.jpg,match,0,WVCNZ,FLAG
68,LIST_1W,RedHand_2.jpg,match,0,RJDNW,HAND
69,COMP_2W,BluePlane_3.jpg,match,0,BLUE,PLANE
70,COMP_2W,RedHand_1.jpg,mismatch,1,RED,SQUARE
71,COMP_2W,PinkLock_1.jpg,match,0,PINK,LOCK
72,COMP_2W,BlackTree_2.jpg,mismatch,3,BLUE,BELL
73,COMP_2W,RedNote_2.jpg,mismatch,3,BROWN,CAR
74,COMP_1W,PinkHeart_1.jpg,match,0,RJDNW,HEART
75,COMP_1W,BrownKey_2.jpg,mismatch,1,XKQ,SQUARE
76,COMP_1W,PinkCup_1.jpg,match,0,RJDNW,CUP
77,COMP_1W,GreenBag_2.jpg,mismatch,1,RJDNW,CROSS
78,COMP_1W,BlackCane_3.jpg,match,0,ZBXLV,CANE
79,LIST_2W,RedCross_3.jpg,mismatch,1,LAMP,TREE
80,LIST_2W,BlackHouse_2.jpg,match,0,CROSS,HOUSE
81,LIST_2W,BrownFlag_2.jpg,match,0,LAMP,FLAG
82,LIST_2W,GreenCross_1.jpg,match,0,CROSS,LAMP
83,LIST_2W,BlueHeart_1.jpg,mismatch,2,CUP,PLANE
84,FIX,NA,NA,NA,NA,NA
