,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_2W,GreenCane_2.jpg,match,0,GREEN,CANE
2,COMP_2W,PinkTree_1.jpg,mismatch,2,BROWN,TREE
3,COMP_2W,RedShoe_2.jpg,match,0,RED,SHOE
4,COMP_2W,RedFlag_1.jpg,mismatch,2,PINK,FLAG
5,COMP_2W,BlueLock_1.jpg,mismatch,1,BLUE,HAND
6,LIST_1W,GreenHeart_3.jpg,mismatch,1,MTPV,SQUARE
7,LIST_1W,GreenTree_1.jpg,match,0,MTPV,TREE
8,LIST_1W,BlackBag_3.jpg,match,0,ZBXLV,BAG
9,LIST_1W,GreenLeaf_3.jpg,mismatch,1,RJDNW,BAG
10,LIST_1W,PinkPlane_2.jpg,mismatch,2,RJDNW,LOCK
11,LIST_2W,GreenDisc_2.jpg,match,0,CUP,DISC
12,LIST_2W,BlackHeart_2.jpg,mismatch,2,HOUSE,BOAT
13,LIST_2W,GreenSquare_2.jpg,mismatch,1,LAMP,HAND
14,LIST_2W,RedBoat_1.jpg,match,0,CUP,BOAT
15,LIST_2W,RedHand_2.jpg,match,0,PLANE,HAND
16,COMP_1W,BlackStar_1.jpg,match,0,RJDNW,STAR
17,COMP_1W,RedSquare_1.jpg,mismatch,3,WVCNZ,STAR
18,COMP_1W,PinkLamp_2.jpg,mismatch,1,MTPV,SQUARE
19,COMP_1W,GreenBone_3.jpg,mismatch,1,MTPV,HAND
20,COMP_1W,RedHeart_1.jpg,match,0,ZBXLV,HEART
21,FIX,NA,NA,NA,NA,NA
22,LIST_1W,BlackKey_2.jpg,match,0,MTPV,KEY
23,LIST_1W,PinkPlane_3.jpg,match,0,ZBXLV,PLANE
24,LIST_1W,BluePlane_1.jpg,mismatch,1,ZBXLV,BOW
25,LIST_1W,PinkHouse_1.jpg,mismatch,2,RJDNW,BELL
26,LIST_1W,RedNote_1.jpg,mismatch,1,MTPV,BOAT
27,COMP_1W,BlackCross_2.jpg,mismatch,3,XKQ,CANE
28,COMP_1W,BrownCar_2.jpg,match,0,WVCNZ,CAR
29,COMP_1W,RedSquare_1.jpg,match,0,QXSW,SQUARE
30,COMP_1W,BlackHeart_1.jpg,mismatch,3,MTPV,HOUSE
31,COMP_1W,BrownTree_2.jpg,mismatch,2,MTPV,SHOE
32,COMP_2W,BrownCane_2.jpg,mismatch,3,BLUE,CAR
33,COMP_2W,BlackNote_2.jpg,match,0,BLACK,NOTE
34,COMP_2W,PinkCar_3.jpg,match,0,PINK,CAR
35,COMP_2W,GreenFlag_3.jpg,mismatch,3,BROWN,FORK
36,COMP_2W,BlackLeaf_1.jpg,mismatch,3,BLACK,FORK
37,LIST_2W,RedBell_1.jpg,match,0,HOUSE,BELL
38,LIST_2W,RedStar_1.jpg,match,0,HOUSE,STAR
39,LIST_2W,BrownBow_1.jpg,match,0,BOAT,BOW
40,LIST_2W,RedBone_2.jpg,mismatch,1,BOAT,STAR
41,LIST_2W,BrownCross_2.jpg,match,0,CROSS,DISC
42,FIX,NA,NA,NA,NA,NA
43,LIST_2W,BlueLeaf_2.jpg,mismatch,3,CROSS,FORK
44,LIST_2W,RedCar_1.jpg,match,0,BOAT,CAR
45,LIST_2W,PinkShoe_1.jpg,mismatch,3,BOAT,KEY
46,LIST_2W,BrownPlane_3.jpg,mismatch,2,BOAT,FLAG
47,LIST_2W,PinkBoat_3.jpg,match,0,BOAT,PLANE
48,COMP_2W,BrownHeart_2.jpg,match,0,BROWN,HEART
49,COMP_2W,GreenHand_1.jpg,match,0,GREEN,HAND
50,COMP_2W,BrownCar_3.jpg,mismatch,1,BROWN,BAG
51,COMP_2W,GreenSquare_1.jpg,mismatch,1,GREEN,KEY
52,COMP_2W,RedBell_2.jpg,mismatch,2,BROWN,BELL
53,COMP_1W,BlueHand_3.jpg,mismatch,2,MTPV,FLAG
54,COMP_1W,PinkBow_1.jpg,match,0,MTPV,BOW
55,COMP_1W,BlackShoe_2.jpg,mismatch,2,RJDNW,LAMP
