,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,BlackShoe_2.jpg,match,0,CUP,SHOE
2,LIST_2W,PinkSquare_1.jpg,mismatch,1,LAMP,KEY
3,LIST_2W,RedCross_1.jpg,match,0,CROSS,HOUSE
4,LIST_2W,BrownPlane_2.jpg,mismatch,3,BOAT,SHOE
5,LIST_2W,BrownNote_2.jpg,mismatch,1,BOAT,CROSS
6,COMP_1W,RedBell_2.jpg,mismatch,2,XKQ,DISC
7,COMP_1W,RedCane_3.jpg,match,0,ZBXLV,CANE
8,COMP_1W,RedBell_2.jpg,mismatch,2,RJDNW,HEART
9,COMP_1W,BrownHeart_2.jpg,mismatch,3,RJDNW,TREE
10,COMP_1W,BlackCane_3.jpg,match,0,WVCNZ,CANE
11,COMP_2W,BlackHouse_3.jpg,match,0,BLACK,HOUSE
12,COMP_2W,BlackDisc_1.jpg,match,0,BLACK,DISC
13,COMP_2W,BlackCar_3.jpg,match,0,BLACK,CAR
14,COMP_2W,GreenLeaf_3.jpg,mismatch,3,PINK,NOTE
15,COMP_2W,BrownCane_1.jpg,mismatch,1,BROWN,BONE
16,LIST_1W,BrownBell_1.jpg,mismatch,1,XKQ,LOCK
17,LIST_1W,BrownPlane_2.jpg,match,0,XKQ,PLANE
18,LIST_1W,BluePlane_3.jpg,mismatch,1,XKQ,BOAT
19,LIST_1W,BrownBone_2.jpg,match,0,MTPV,BONE
20,LIST_1W,PinkShoe_2.jpg,mismatch,3,RJDNW,BOW
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,RedCup_3.jpg,match,0,QXSW,CUP
23,COMP_1W,PinkKey_1.jpg,match,0,MTPV,KEY
24,COMP_1W,RedLock_1.jpg,mismatch,2,RJDNW,LAMP
25,COMP_1W,BlueCar_3.jpg,mismatch,1,MTPV,PLANE
26,COMP_1W,GreenNote_2.jpg,mismatch,2,QXSW,SHOE
27,LIST_1W,RedDisc_1.jpg,mismatch,3,QXSW,NOTE
28,LIST_1W,BrownBell_3.jpg,match,0,XKQ,BELL
29,LIST_1W,GreenLock_1.jpg,match,0,WVCNZ,LOCK
30,LIST_1W,BlueBow_3.jpg,mismatch,2,WVCNZ,LEAF
31,LIST_1W,BrownKey_1.jpg,mismatch,3,RJDNW,STAR
32,LIST_2W,BrownCross_3.jpg,mismatch,2,HOUSE,NOTE
33,LIST_2W,BrownDisc_1.jpg,mismatch,3,CUP,BOW
34,LIST_2W,BlueCross_3.jpg,match,0,CROSS,BOAT
35,LIST_2W,BlueDisc_2.jpg,match,0,BOAT,DISC
36,LIST_2W,BlackBow_2.jpg,mismatch,1,PLANE,HAND
37,COMP_2W,BlueStar_2.jpg,match,0,BLUE,STAR
38,COMP_2W,GreenPlane_1.jpg,match,0,GREEN,PLANE
39,COMP_2W,RedStar_3.jpg,mismatch,3,BROWN,PLANE
40,COMP_2W,BrownStar_3.jpg,mismatch,2,RED,STAR
41,COMP_2W,PinkStar_1.jpg,mismatch,3,BLUE,CAR
