,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_2W,RedHouse_3.jpg,match,0,RED,HOUSE
2,COMP_2W,BlackCup_2.jpg,mismatch,1,BLACK,LOCK
3,COMP_2W,BlackBoat_1.jpg,match,0,BLACK,BOAT
4,COMP_2W,GreenCane_3.jpg,match,0,GREEN,CANE
5,COMP_2W,BlackBone_1.jpg,mismatch,2,RED,BONE
6,LIST_1W,BluePlane_2.jpg,match,0,WVCNZ,PLANE
7,LIST_1W,PinkShoe_3.jpg,match,0,QXSW,SHOE
8,LIST_1W,RedSquare_2.jpg,mismatch,2,ZBXLV,LOCK
9,LIST_1W,BlackLamp_1.jpg,match,0,ZBXLV,LAMP
10,LIST_1W,BrownHouse_3.jpg,match,0,MTPV,HOUSE
11,LIST_2W,PinkCup_1.jpg,match,0,CUP,HOUSE
12,LIST_2W,PinkBag_2.jpg,mismatch,2,PLANE,HEART
13,LIST_2W,GreenSquare_2.jpg,mismatch,2,HOUSE,DISC
14,LIST_2W,BrownLamp_3.jpg,match,0,LAMP,HAND
15,LIST_2W,BrownBoat_3.jpg,mismatch,3,CROSS,BOW
16,COMP_1W,GreenFork_3.jpg,mismatch,1,RJDNW,HAND
17,COMP_1W,RedPlane_1.jpg,match,0,RJDNW,PLANE
18,COMP_1W,RedLock_1.jpg,match,0,MTPV,LOCK
19,COMP_1W,BlackBow_3.jpg,match,0,WVCNZ,BOW
20,COMP_1W,GreenBone_1.jpg,mismatch,1,WVCNZ,CUP
21,FIX,NA,NA,NA,NA,NA
22,LIST_1W,RedBone_2.jpg,mismatch,2,ZBXLV,KEY
23,LIST_1W,RedBoat_1.jpg,mismatch,3,MTPV,BONE
24,LIST_1W,BlackSquare_1.jpg,mismatch,3,ZBXLV,BOW
25,LIST_1W,PinkTree_3.jpg,match,0,RJDNW,TREE
26,LIST_1W,RedHand_2.jpg,match,0,MTPV,HAND
27,COMP_1W,BlackStar_1.jpg,mismatch,3,ZBXLV,HOUSE
28,COMP_1W,GreenKey_3.jpg,mismatch,1,MTPV,FLAG
29,COMP_1W,PinkCar_1.jpg,mismatch,3,QXSW,BONE
30,COMP_1W,BlackTree_1.jpg,match,0,RJDNW,TREE
31,COMP_1W,BrownBone_3.jpg,match,0,WVCNZ,BONE
32,COMP_2W,BlackNote_3.jpg,match,0,BLACK,NOTE
33,COMP_2W,PinkLock_1.jpg,mismatch,1,PINK,PLANE
34,COMP_2W,PinkKey_2.jpg,match,0,PINK,KEY
35,COMP_2W,BlueSquare_1.jpg,mismatch,3,PINK,CAR
36,COMP_2W,PinkShoe_3.jpg,mismatch,3,GREEN,KEY
37,LIST_2W,BrownLamp_3.jpg,match,0,LAMP,LOCK
38,LIST_2W,PinkKey_1.jpg,mismatch,2,LAMP,HOUSE
39,LIST_2W,GreenShoe_1.jpg,match,0,LAMP,SHOE
40,LIST_2W,GreenBoat_3.jpg,mismatch,2,CROSS,BAG
41,LIST_2W,BlueCup_3.jpg,match,0,CUP,LEAF
42,FIX,NA,NA,NA,NA,NA
43,LIST_2W,BlackCross_2.jpg,mismatch,1,LAMP,TREE
44,LIST_2W,BlueBell_1.jpg,match,0,BOAT,BELL
45,LIST_2W,BlackCar_2.jpg,match,0,PLANE,CAR
46,LIST_2W,PinkShoe_1.jpg,mismatch,3,PLANE,BELL
47,LIST_2W,RedFlag_1.jpg,mismatch,3,HOUSE,CANE
48,COMP_2W,PinkHand_3.jpg,match,0,PINK,HAND
49,COMP_2W,PinkNote_3.jpg,match,0,PINK,NOTE
50,COMP_2W,RedBone_3.jpg,mismatch,3,RED,SHOE
51,COMP_2W,PinkNote_3.jpg,mismatch,2,BROWN,NOTE
52,COMP_2W,BrownBow_3.jpg,match,0,BROWN,BOW
