,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_2W,PinkSquare_1.jpg,match,0,PINK,SQUARE
2,COMP_2W,BlueLock_3.jpg,match,0,BLUE,LOCK
3,COMP_2W,BluePlane_3.jpg,mismatch,1,BLUE,SQUARE
4,COMP_2W,BlueCross_1.jpg,mismatch,3,BROWN,CAR
5,COMP_2W,BlueCup_1.jpg,mismatch,3,BLACK,HEART
6,LIST_1W,GreenNote_2.jpg,match,0,QXSW,NOTE
7,LIST_1W,RedCup_2.jpg,mismatch,3,XKQ,BOW
8,LIST_1W,BlackHeart_2.jpg,mismatch,3,XKQ,FORK
9,LIST_1W,BlueBow_2.jpg,mismatch,2,XKQ,CROSS
10,LIST_1W,PinkShoe_2.jpg,match,0,XKQ,SHOE
11,LIST_2W,RedHouse_3.jpg,match,0,HOUSE,CROSS
12,LIST_2W,RedBag_3.jpg,mismatch,1,CROSS,LEAF
13,LIST_2W,PinkLamp_1.jpg,match,0,LAMP,BAG
14,LIST_2W,BlackHand_2.jpg,mismatch,1,LAMP,FLAG
15,LIST_2W,RedHouse_1.jpg,match,0,LAMP,HOUSE
16,COMP_1W,PinkTree_1.jpg,match,0,XKQ,TREE
17,COMP_1W,PinkHouse_1.jpg,mismatch,3,MTPV,DISC
18,COMP_1W,BrownHouse_2.jpg,match,0,QXSW,HOUSE
19,COMP_1W,GreenBag_3.jpg,match,0,ZBXLV,BAG
20,COMP_1W,GreenStar_3.jpg,match,0,MTPV,STAR
21,FIX,NA,NA,NA,NA,NA
22,LIST_1W,RedShoe_3.jpg,match,0,ZBXLV,SHOE
23,LIST_1W,BrownHeart_2.jpg,mismatch,1,XKQ,LEAF
24,LIST_1W,BrownFork_2.jpg,mismatch,1,XKQ,PLANE
25,LIST_1W,BlackPlane_3.jpg,match,0,QXSW,PLANE
26,LIST_1W,BlackSquare_1.jpg,match,0,WVCNZ,SQUARE
27,COMP_1W,RedTree_1.jpg,mismatch,2,WVCNZ,PLANE
28,COMP_1W,PinkLeaf_2.jpg,match,0,RJDNW,LEAF
29,COMP_1W,BrownCup_1.jpg,match,0,WVCNZ,CUP
30,COMP_1W,BrownHouse_3.jpg,mismatch,1,XKQ,PLANE
31,COMP_1W,RedDisc_2.jpg,match,0,XKQ,DISC
32,COMP_2W,GreenLamp_1.jpg,mismatch,3,GREEN,HAND
33,COMP_2W,GreenKey_3.jpg,mismatch,1,GREEN,CUP
34,COMP_2W,BlackBoat_1.jpg,match,0,BLACK,BOAT
35,COMP_2W,RedDisc_2.jpg,match,0,RED,DISC
36,COMP_2W,BlueHouse_1.jpg,mismatch,2,PINK,HOUSE
37,LIST_2W,GreenKey_2.jpg,mismatch,3,CUP,CAR
38,LIST_2W,BrownLamp_2.jpg,match,0,LAMP,NOTE
39,LIST_2W,BlueKey_1.jpg,mismatch,2,BOAT,LAMP
40,LIST_2W,PinkBone_3.jpg,mismatch,2,CROSS,BOAT
41,LIST_2W,BlackPlane_3.jpg,match,0,PLANE,SQUARE
42,FIX,NA,NA,NA,NA,NA
43,LIST_2W,BrownSquare_1.jpg,match,0,LAMP,SQUARE
44,LIST_2W,PinkPlane_1.jpg,match,0,PLANE,KEY
45,LIST_2W,BlueHouse_2.jpg,match,0,HOUSE,HEART
46,LIST_2W,PinkLeaf_3.jpg,match,0,PLANE,LEAF
47,LIST_2W,GreenFlag_2.jpg,mismatch,1,BOAT,SQUARE
48,COMP_2W,BrownLamp_1.jpg,mismatch,2,BLUE,LAMP
49,COMP_2W,BrownLeaf_2.jpg,match,0,BROWN,LEAF
50,COMP_2W,BlackFlag_2.jpg,match,0,BLACK,FLAG
51,COMP_2W,GreenFork_3.jpg,match,0,GREEN,FORK
52,COMP_2W,BrownKey_3.jpg,match,0,BROWN,KEY
53,COMP_1W,RedBone_2.jpg,mismatch,1,ZBXLV,CUP
54,COMP_1W,GreenPlane_1.jpg,mismatch,3,WVCNZ,LOCK
55,COMP_1W,BlackBone_1.jpg,match,0,QXSW,BONE
56,COMP_1W,RedHeart_2.jpg,match,0,WVCNZ,HEART
57,COMP_1W,BrownStar_1.jpg,mismatch,2,RJDNW,CROSS
58,LIST_1W,BlackLock_1.jpg,mismatch,1,RJDNW,BONE
59,LIST_1W,PinkLock_3.jpg,match,0,QXSW,LOCK
60,LIST_1W,PinkFork_1.jpg,match,0,MTPV,FORK
61,LIST_1W,BrownDisc_1.jpg,mismatch,3,XKQ,BELL
62,LIST_1W,BlackKey_1.jpg,match,0,WVCNZ,KEY
63,FIX,NA,NA,NA,NA,NA
64,COMP_1W,GreenHeart_3.jpg,match,0,XKQ,HEART
65,COMP_1W,BlackFlag_3.jpg,mismatch,3,RJDNW,STAR
66,COMP_1W,PinkCup_1.jpg,match,0,QXSW,CUP
67,COMP_1W,GreenKey_1.jpg,mismatch,1,MTPV,FLAG
68,COMP_1W,BrownTree_2.jpg,mismatch,3,RJDNW,CUP
69,LIST_2W,BlackBow_2.jpg,mismatch,2,HOUSE,PLANE
70,LIST_2W,GreenHouse_2.jpg,match,0,HOUSE,SHOE
71,LIST_2W,RedLamp_2.jpg,match,0,LAMP,PLANE
72,LIST_2W,GreenBone_3.jpg,match,0,LAMP,BONE
73,LIST_2W,PinkDisc_3.jpg,mismatch,3,PLANE,STAR
74,LIST_1W,BrownHouse_2.jpg,match,0,WVCNZ,HOUSE
75,LIST_1W,PinkStar_3.jpg,mismatch,2,WVCNZ,BOAT
76,LIST_1W,RedDisc_3.jpg,match,0,WVCNZ,DISC
77,LIST_1W,PinkLock_2.jpg,mismatch,1,MTPV,SQUARE
78,LIST_1W,BlueBow_2.jpg,match,0,MTPV,BOW
79,COMP_2W,PinkPlane_2.jpg,mismatch,2,BROWN,PLANE
80,COMP_2W,BrownCross_3.jpg,match,0,BROWN,CROSS
81,COMP_2W,RedBag_3.jpg,mismatch,2,BLACK,BAG
82,COMP_2W,BlueBoat_1.jpg,mismatch,1,BLUE,SHOE
83,COMP_2W,GreenLeaf_2.jpg,match,0,GREEN,LEAF
84,FIX,NA,NA,NA,NA,NA
