,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,COMP_2W,RedTree_3.jpg,mismatch,2,BLUE,TREE
2,COMP_2W,RedFlag_2.jpg,mismatch,1,RED,PLANE
3,COMP_2W,RedSquare_3.jpg,match,0,RED,SQUARE
4,COMP_2W,BrownHand_1.jpg,mismatch,3,BROWN,SHOE
5,COMP_2W,BlackHeart_1.jpg,match,0,BLACK,HEART
6,LIST_1W,BlueBow_3.jpg,match,0,MTPV,BOW
7,LIST_1W,GreenPlane_1.jpg,match,0,MTPV,PLANE
8,LIST_1W,GreenCar_3.jpg,mismatch,3,XKQ,LEAF
9,LIST_1W,BlueHeart_3.jpg,mismatch,1,XKQ,TREE
10,LIST_1W,BlackBoat_1.jpg,mismatch,2,MTPV,TREE
11,LIST_2W,GreenCup_2.jpg,match,0,CUP,HEART
12,LIST_2W,BlueBoat_1.jpg,match,0,CUP,BOAT
13,LIST_2W,RedFork_3.jpg,match,0,PLANE,FORK
14,LIST_2W,BlackBell_3.jpg,mismatch,1,BOAT,CANE
15,LIST_2W,RedHouse_3.jpg,match,0,HOUSE,SQUARE
16,COMP_1W,BlackBone_2.jpg,match,0,ZBXLV,BONE
17,COMP_1W,GreenTree_2.jpg,match,0,WVCNZ,TREE
18,COMP_1W,GreenHand_2.jpg,match,0,ZBXLV,HAND
19,COMP_1W,BlackBell_1.jpg,mismatch,3,MTPV,SQUARE
20,COMP_1W,GreenStar_1.jpg,mismatch,1,XKQ,LOCK
21,FIX,NA,NA,NA,NA,NA
22,LIST_1W,RedHand_1.jpg,mismatch,3,MTPV,STAR
23,LIST_1W,BlueHeart_2.jpg,match,0,ZBXLV,HEART
24,LIST_1W,RedShoe_3.jpg,mismatch,1,QXSW,CANE
25,LIST_1W,RedFlag_2.jpg,match,0,RJDNW,FLAG
26,LIST_1W,PinkBell_1.jpg,mismatch,2,WVCNZ,SQUARE
27,COMP_1W,BlackBoat_2.jpg,mismatch,2,XKQ,BOW
28,COMP_1W,RedBone_2.jpg,match,0,RJDNW,BONE
29,COMP_1W,GreenHeart_3.jpg,mismatch,1,XKQ,LAMP
30,COMP_1W,GreenHand_2.jpg,match,0,RJDNW,HAND
31,COMP_1W,PinkBoat_2.jpg,match,0,RJDNW,BOAT
32,COMP_2W,RedLock_3.jpg,mismatch,1,RED,TREE
33,COMP_2W,PinkBell_2.jpg,match,0,PINK,BELL
34,COMP_2W,RedBag_3.jpg,mismatch,2,RED,BAG
35,COMP_2W,PinkLeaf_1.jpg,match,0,PINK,LEAF
36,COMP_2W,PinkPlane_3.jpg,mismatch,3,BLACK,CROSS
37,LIST_2W,BlueCup_1.jpg,mismatch,2,BOAT,LOCK
38,LIST_2W,BlackPlane_3.jpg,mismatch,2,LAMP,HOUSE
39,LIST_2W,RedLeaf_2.jpg,match,0,LAMP,LEAF
40,LIST_2W,BrownBone_2.jpg,match,0,HOUSE,BONE
41,LIST_2W,GreenHouse_2.jpg,mismatch,2,CUP,BELL
42,FIX,NA,NA,NA,NA,NA
43,LIST_2W,BlackBell_2.jpg,mismatch,1,PLANE,HAND
44,LIST_2W,GreenHouse_3.jpg,match,0,HOUSE,BELL
45,LIST_2W,BrownBow_3.jpg,mismatch,1,PLANE,KEY
46,LIST_2W,PinkBag_3.jpg,match,0,HOUSE,BAG
47,LIST_2W,RedCane_3.jpg,match,0,CUP,CANE
48,COMP_2W,BrownTree_3.jpg,match,0,BROWN,TREE
49,COMP_2W,BlackSquare_2.jpg,match,0,BLACK,SQUARE
50,COMP_2W,GreenStar_1.jpg,mismatch,3,BLUE,SQUARE
51,COMP_2W,BrownDisc_2.jpg,mismatch,1,BROWN,HEART
52,COMP_2W,RedBoat_1.jpg,match,0,RED,BOAT
53,COMP_1W,BrownKey_2.jpg,match,0,XKQ,KEY
54,COMP_1W,RedFork_3.jpg,mismatch,3,RJDNW,SHOE
