,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,GREEN,ZBXLV,CROSS,DISC,match,0,1,GreenDisc_3.jpg,GreenDisc_2.jpg,BlueDisc_2.jpg,RedCross_1.jpg
1,WVCNZ,BLACK,WVCNZ,PLANE,DISC,match,0,2,RedDisc_2.jpg,BlackDisc_3.jpg,GreenDisc_3.jpg,BrownDisc_1.jpg
2,XKQ,RED,XKQ,CUP,DISC,mismatch,2,0,RedLamp_1.jpg,BlackDisc_1.jpg,RedFork_3.jpg,GreenCar_2.jpg
3,QXSW,BLUE,QXSW,LAMP,DISC,mismatch,1,0,PinkCane_3.jpg,BlueSquare_1.jpg,BlueTree_2.jpg,RedLeaf_2.jpg
4,QXSW,PINK,QXSW,LAMP,PLANE,match,0,1,PinkPlane_3.jpg,PinkPlane_3.jpg,GreenPlane_3.jpg,BrownLamp_3.jpg
5,ZBXLV,GREEN,ZBXLV,CROSS,PLANE,match,0,2,BlackPlane_3.jpg,GreenPlane_2.jpg,BrownPlane_2.jpg,RedPlane_2.jpg
6,MTPV,BLUE,MTPV,BOAT,PLANE,mismatch,2,0,PinkHouse_1.jpg,BluePlane_1.jpg,RedLock_3.jpg,BlueBell_1.jpg
7,WVCNZ,BLACK,RJDNW,HOUSE,PLANE,mismatch,2,0,RedHand_1.jpg,BlackPlane_1.jpg,GreenFlag_1.jpg,GreenHand_2.jpg
8,RJDNW,BLACK,RJDNW,HOUSE,BAG,match,0,1,GreenBag_1.jpg,BlackBag_3.jpg,BlackBag_1.jpg,BrownHouse_2.jpg
9,ZBXLV,BROWN,WVCNZ,PLANE,BAG,match,0,2,BrownBag_1.jpg,BrownBag_2.jpg,RedBag_3.jpg,PinkBag_2.jpg
10,QXSW,PINK,QXSW,LAMP,BAG,mismatch,2,0,BrownLeaf_2.jpg,PinkBag_2.jpg,BlackHeart_1.jpg,BluePlane_2.jpg
11,MTPV,BLUE,MTPV,BOAT,BAG,mismatch,2,0,BrownPlane_1.jpg,GreenBag_1.jpg,BlueLock_2.jpg,PinkFork_3.jpg
12,RJDNW,BLACK,WVCNZ,CROSS,LOCK,match,0,1,GreenLock_3.jpg,BlackLock_3.jpg,GreenLock_3.jpg,BlackCross_2.jpg
13,WVCNZ,BROWN,ZBXLV,HOUSE,LOCK,match,0,2,GreenLock_1.jpg,BrownLock_3.jpg,BlueLock_1.jpg,PinkLock_2.jpg
14,XKQ,RED,XKQ,CUP,LOCK,mismatch,3,0,BlueFork_1.jpg,RedBone_2.jpg,BrownDisc_1.jpg,BlackDisc_3.jpg
15,MTPV,BLUE,MTPV,LAMP,LOCK,mismatch,3,0,PinkNote_1.jpg,RedFork_2.jpg,PinkBow_3.jpg,BlackFork_1.jpg
16,XKQ,RED,XKQ,CUP,CANE,match,0,1,RedCane_2.jpg,RedCane_1.jpg,BlackCane_1.jpg,BrownCup_2.jpg
17,ZBXLV,GREEN,WVCNZ,HOUSE,CANE,match,0,2,BrownCane_2.jpg,GreenCane_3.jpg,BrownCane_1.jpg,BlueCane_2.jpg
18,QXSW,PINK,QXSW,LAMP,CANE,mismatch,1,0,BlackBell_2.jpg,PinkHeart_2.jpg,BlackLamp_1.jpg,GreenStar_1.jpg
19,RJDNW,BROWN,ZBXLV,PLANE,CANE,mismatch,3,0,BlueDisc_2.jpg,GreenCar_1.jpg,GreenHand_2.jpg,RedKey_2.jpg
20,WVCNZ,BLACK,RJDNW,HOUSE,HAND,match,0,1,BrownHand_1.jpg,BlackHand_1.jpg,RedHand_1.jpg,GreenHouse_1.jpg
21,MTPV,PINK,QXSW,LAMP,HAND,match,0,2,RedHand_2.jpg,PinkHand_1.jpg,BlackHand_3.jpg,GreenHand_1.jpg
22,RJDNW,GREEN,WVCNZ,CROSS,HAND,mismatch,2,0,BlueBell_1.jpg,BrownHand_3.jpg,BrownHeart_1.jpg,BrownBone_3.jpg
23,ZBXLV,BROWN,ZBXLV,PLANE,HAND,mismatch,3,0,GreenBoat_1.jpg,RedBell_1.jpg,PinkBoat_2.jpg,BlackDisc_2.jpg
24,XKQ,RED,XKQ,CUP,KEY,match,0,1,BlueKey_3.jpg,RedKey_1.jpg,PinkKey_2.jpg,BlueCup_2.jpg
25,RJDNW,BLACK,ZBXLV,PLANE,KEY,match,0,2,BlackKey_3.jpg,BlackKey_3.jpg,BrownKey_3.jpg,GreenKey_3.jpg
26,WVCNZ,BROWN,RJDNW,CROSS,KEY,mismatch,3,0,BlueCar_1.jpg,GreenCane_3.jpg,PinkLock_3.jpg,PinkLock_1.jpg
27,QXSW,PINK,QXSW,LAMP,KEY,mismatch,1,0,BlueHouse_3.jpg,PinkFork_2.jpg,BlackHouse_1.jpg,GreenCross_3.jpg
28,MTPV,PINK,MTPV,LAMP,SHOE,match,0,1,RedShoe_3.jpg,PinkShoe_1.jpg,RedShoe_1.jpg,BlueLamp_2.jpg
29,WVCNZ,GREEN,ZBXLV,PLANE,SHOE,match,0,2,GreenShoe_1.jpg,GreenShoe_2.jpg,BlueShoe_1.jpg,BlackShoe_3.jpg
30,ZBXLV,BLACK,WVCNZ,HOUSE,SHOE,mismatch,3,0,BlueCross_3.jpg,RedNote_1.jpg,BlueBow_3.jpg,BlueBag_2.jpg
31,RJDNW,BROWN,RJDNW,CROSS,SHOE,mismatch,3,0,BlackPlane_1.jpg,BrownBoat_2.jpg,BrownHeart_2.jpg,PinkStar_3.jpg
32,WVCNZ,BLACK,WVCNZ,PLANE,BONE,match,0,1,PinkBone_1.jpg,BlackBone_3.jpg,BlackBone_2.jpg,PinkPlane_3.jpg
33,ZBXLV,BROWN,RJDNW,HOUSE,BONE,match,0,2,PinkBone_1.jpg,BrownBone_3.jpg,BlackBone_3.jpg,BlueBone_2.jpg
34,XKQ,RED,XKQ,CUP,BONE,mismatch,2,0,BluePlane_3.jpg,BlueBone_2.jpg,PinkKey_3.jpg,PinkCross_2.jpg
35,QXSW,PINK,QXSW,LAMP,BONE,mismatch,1,0,BlackFork_3.jpg,PinkFork_3.jpg,BrownLeaf_1.jpg,BrownPlane_1.jpg
36,QXSW,PINK,QXSW,LAMP,SQUARE,match,0,1,GreenSquare_2.jpg,PinkSquare_3.jpg,PinkSquare_1.jpg,PinkLamp_1.jpg
37,WVCNZ,BLACK,RJDNW,HOUSE,SQUARE,match,0,2,PinkSquare_3.jpg,BlackSquare_3.jpg,BlackSquare_1.jpg,BlueSquare_3.jpg
38,ZBXLV,GREEN,WVCNZ,PLANE,SQUARE,mismatch,3,0,GreenTree_3.jpg,BlackBow_2.jpg,BlueTree_2.jpg,GreenNote_3.jpg
39,MTPV,BLUE,MTPV,BOAT,SQUARE,mismatch,2,0,BlackCane_2.jpg,PinkSquare_3.jpg,BrownStar_3.jpg,RedBag_1.jpg
40,XKQ,RED,XKQ,CUP,BELL,match,0,1,PinkBell_3.jpg,RedBell_2.jpg,PinkBell_1.jpg,BlueCup_2.jpg
41,MTPV,BLUE,QXSW,LAMP,BELL,match,0,2,BrownBell_2.jpg,BlueBell_1.jpg,BlackBell_2.jpg,PinkBell_1.jpg
42,QXSW,PINK,MTPV,BOAT,BELL,mismatch,3,0,BrownLeaf_2.jpg,BrownBone_2.jpg,BlackShoe_3.jpg,BrownBow_1.jpg
43,WVCNZ,BLACK,RJDNW,HOUSE,BELL,mismatch,1,0,GreenPlane_2.jpg,BlackCane_3.jpg,GreenSquare_1.jpg,RedStar_3.jpg
44,RJDNW,BLACK,RJDNW,HOUSE,BOAT,match,0,1,PinkBoat_2.jpg,BlackBoat_1.jpg,BlackBoat_1.jpg,BlackHouse_1.jpg
45,WVCNZ,BROWN,ZBXLV,PLANE,BOAT,match,0,2,GreenBoat_2.jpg,BrownBoat_2.jpg,RedBoat_1.jpg,RedBoat_1.jpg
46,XKQ,RED,XKQ,CUP,BOAT,mismatch,1,0,PinkCup_1.jpg,RedSquare_2.jpg,BlueLock_3.jpg,RedLamp_1.jpg
47,ZBXLV,GREEN,WVCNZ,CROSS,BOAT,mismatch,1,0,PinkBell_2.jpg,GreenBow_1.jpg,BlackNote_3.jpg,RedKey_1.jpg
48,RJDNW,BROWN,ZBXLV,PLANE,BOW,match,0,1,BlueBow_1.jpg,BrownBow_2.jpg,BlackBow_2.jpg,BlackPlane_3.jpg
49,MTPV,BLUE,QXSW,LAMP,BOW,match,0,2,PinkBow_1.jpg,BlueBow_1.jpg,BrownBow_2.jpg,BlueBow_1.jpg
50,ZBXLV,GREEN,RJDNW,CROSS,BOW,mismatch,1,0,GreenStar_3.jpg,GreenFork_3.jpg,RedBag_1.jpg,BrownBone_3.jpg
51,WVCNZ,BLACK,WVCNZ,HOUSE,BOW,mismatch,3,0,RedCup_1.jpg,GreenHand_2.jpg,BlackHouse_3.jpg,BlackBag_3.jpg
52,RJDNW,BROWN,RJDNW,PLANE,CAR,match,0,1,BlackCar_1.jpg,BrownCar_3.jpg,BrownCar_1.jpg,RedPlane_2.jpg
