,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,WVCNZ,BLACK,ZBXLV,PLANE,DISC,match,0,1,RedDisc_3.jpg,BlackDisc_3.jpg,GreenDisc_3.jpg,BluePlane_3.jpg
1,MTPV,PINK,QXSW,BOAT,DISC,match,0,2,PinkDisc_1.jpg,PinkDisc_2.jpg,GreenDisc_1.jpg,BlueDisc_2.jpg
2,RJDNW,GREEN,WVCNZ,CROSS,DISC,mismatch,3,0,BlueHouse_1.jpg,BrownKey_1.jpg,GreenLeaf_2.jpg,RedCar_1.jpg
3,QXSW,BLUE,MTPV,LAMP,DISC,mismatch,1,0,BrownFlag_3.jpg,BlueCross_1.jpg,BlackBell_3.jpg,BrownHouse_2.jpg
4,XKQ,RED,XKQ,CUP,PLANE,match,0,1,BluePlane_3.jpg,RedPlane_3.jpg,BlackPlane_2.jpg,RedCup_2.jpg
5,WVCNZ,BLACK,RJDNW,HOUSE,PLANE,match,0,2,RedPlane_1.jpg,BlackPlane_3.jpg,BrownPlane_2.jpg,RedPlane_1.jpg
6,ZBXLV,GREEN,WVCNZ,CROSS,PLANE,mismatch,2,0,PinkNote_1.jpg,BluePlane_3.jpg,GreenDisc_3.jpg,RedBoat_3.jpg
7,QXSW,BLUE,QXSW,LAMP,PLANE,mismatch,2,0,RedLamp_3.jpg,BluePlane_1.jpg,GreenBone_1.jpg,BlackLeaf_1.jpg
8,RJDNW,GREEN,WVCNZ,CROSS,BAG,match,0,1,GreenBag_1.jpg,GreenBag_2.jpg,BlackBag_1.jpg,GreenCross_3.jpg
9,QXSW,PINK,QXSW,LAMP,BAG,match,0,2,BlueBag_3.jpg,PinkBag_2.jpg,GreenBag_2.jpg,RedBag_3.jpg
10,WVCNZ,BLACK,ZBXLV,PLANE,BAG,mismatch,2,0,RedCar_2.jpg,PinkBag_1.jpg,GreenShoe_2.jpg,BlackLock_3.jpg
11,MTPV,BLUE,MTPV,BOAT,BAG,mismatch,3,0,BrownBone_2.jpg,BrownBow_1.jpg,BlueLeaf_3.jpg,RedNote_3.jpg
12,WVCNZ,BLACK,WVCNZ,HOUSE,LOCK,match,0,1,PinkLock_2.jpg,BlackLock_1.jpg,RedLock_2.jpg,BrownHouse_3.jpg
13,ZBXLV,GREEN,RJDNW,CROSS,LOCK,match,0,2,GreenLock_2.jpg,GreenLock_1.jpg,BlueLock_3.jpg,BrownLock_1.jpg
14,MTPV,BLUE,MTPV,BOAT,LOCK,mismatch,2,0,BrownTree_3.jpg,BrownLock_3.jpg,GreenLeaf_2.jpg,BlueKey_2.jpg
15,XKQ,RED,XKQ,CUP,LOCK,mismatch,3,0,GreenHouse_1.jpg,BlackBow_2.jpg,BlueCup_1.jpg,PinkCar_3.jpg
16,RJDNW,GREEN,ZBXLV,CROSS,CANE,match,0,1,BlackCane_2.jpg,GreenCane_2.jpg,RedCane_1.jpg,GreenCross_2.jpg
17,WVCNZ,BLACK,WVCNZ,PLANE,CANE,match,0,2,GreenCane_2.jpg,BlackCane_2.jpg,GreenCane_3.jpg,BrownCane_3.jpg
18,ZBXLV,BROWN,RJDNW,HOUSE,CANE,mismatch,3,0,BlueBoat_3.jpg,BlueBag_3.jpg,RedFlag_3.jpg,BlackBag_3.jpg
19,QXSW,BLUE,MTPV,LAMP,CANE,mismatch,2,0,BrownHand_1.jpg,RedCane_2.jpg,PinkBow_2.jpg,PinkBoat_3.jpg
20,MTPV,BLUE,QXSW,LAMP,HAND,match,0,1,PinkHand_2.jpg,BlueHand_2.jpg,BlackHand_2.jpg,BlackLamp_2.jpg
21,ZBXLV,BROWN,WVCNZ,CROSS,HAND,match,0,2,BlackHand_3.jpg,BrownHand_2.jpg,BlueHand_3.jpg,PinkHand_1.jpg
22,XKQ,RED,XKQ,CUP,HAND,mismatch,2,0,PinkCross_2.jpg,BlackHand_1.jpg,BlueHeart_3.jpg,PinkPlane_3.jpg
23,QXSW,PINK,MTPV,BOAT,HAND,mismatch,3,0,BrownBell_1.jpg,BlueDisc_2.jpg,RedKey_1.jpg,BlackFork_2.jpg
24,XKQ,RED,XKQ,CUP,KEY,match,0,1,GreenKey_1.jpg,RedKey_1.jpg,BrownKey_1.jpg,BlackCup_3.jpg
25,ZBXLV,BROWN,RJDNW,PLANE,KEY,match,0,2,BlackKey_2.jpg,BrownKey_3.jpg,BlueKey_2.jpg,GreenKey_2.jpg
26,MTPV,BLUE,MTPV,LAMP,KEY,mismatch,3,0,RedNote_1.jpg,RedLock_2.jpg,BrownPlane_2.jpg,BlackStar_1.jpg
27,WVCNZ,GREEN,ZBXLV,CROSS,KEY,mismatch,2,0,PinkNote_3.jpg,BlackKey_1.jpg,PinkSquare_2.jpg,RedLeaf_2.jpg
28,ZBXLV,BROWN,ZBXLV,CROSS,SHOE,match,0,1,BlueShoe_3.jpg,BrownShoe_1.jpg,RedShoe_2.jpg,RedCross_1.jpg
29,MTPV,PINK,QXSW,LAMP,SHOE,match,0,2,RedShoe_3.jpg,PinkShoe_1.jpg,GreenShoe_3.jpg,BlueShoe_3.jpg
30,QXSW,BLUE,MTPV,BOAT,SHOE,mismatch,3,0,GreenHouse_1.jpg,PinkTree_3.jpg,BlueFork_3.jpg,BlueFlag_3.jpg
31,WVCNZ,BLACK,RJDNW,PLANE,SHOE,mismatch,3,0,BlueHand_3.jpg,BrownLeaf_1.jpg,GreenStar_3.jpg,BlackCross_3.jpg
32,WVCNZ,BLACK,WVCNZ,PLANE,BONE,match,0,1,RedBone_1.jpg,BlackBone_2.jpg,BlueBone_1.jpg,PinkPlane_3.jpg
33,MTPV,PINK,QXSW,LAMP,BONE,match,0,2,BrownBone_3.jpg,PinkBone_3.jpg,GreenBone_1.jpg,GreenBone_1.jpg
34,QXSW,BLUE,MTPV,BOAT,BONE,mismatch,3,0,BlueCane_3.jpg,GreenHouse_2.jpg,PinkLeaf_2.jpg,PinkHand_3.jpg
35,RJDNW,BROWN,ZBXLV,CROSS,BONE,mismatch,1,0,BlackCane_1.jpg,BrownCup_2.jpg,PinkBag_1.jpg,BlackStar_2.jpg
36,MTPV,BLUE,QXSW,LAMP,SQUARE,match,0,1,GreenSquare_1.jpg,BlueSquare_2.jpg,PinkSquare_1.jpg,BlackLamp_1.jpg
37,XKQ,RED,XKQ,CUP,SQUARE,match,0,2,GreenSquare_1.jpg,RedSquare_3.jpg,GreenSquare_1.jpg,BlackSquare_3.jpg
38,RJDNW,GREEN,ZBXLV,PLANE,SQUARE,mismatch,1,0,GreenFlag_2.jpg,GreenCup_1.jpg,RedTree_3.jpg,RedNote_2.jpg
39,QXSW,PINK,MTPV,BOAT,SQUARE,mismatch,2,0,BrownDisc_2.jpg,BlackSquare_1.jpg,BlackNote_3.jpg,BlueLamp_3.jpg
40,MTPV,BLUE,MTPV,BOAT,BELL,match,0,1,GreenBell_3.jpg,BlueBell_1.jpg,PinkBell_1.jpg,BlackBoat_2.jpg
41,QXSW,PINK,QXSW,LAMP,BELL,match,0,2,GreenBell_1.jpg,PinkBell_3.jpg,GreenBell_2.jpg,BrownBell_3.jpg
42,XKQ,RED,XKQ,CUP,BELL,mismatch,1,0,RedPlane_1.jpg,RedLamp_2.jpg,GreenTree_2.jpg,BrownSquare_3.jpg
43,ZBXLV,BLACK,ZBXLV,HOUSE,BELL,mismatch,3,0,BrownFlag_2.jpg,BrownSquare_1.jpg,GreenFork_3.jpg,GreenCar_3.jpg
44,WVCNZ,GREEN,ZBXLV,CROSS,BOAT,match,0,1,GreenBoat_3.jpg,GreenBoat_2.jpg,RedBoat_1.jpg,BlackCross_2.jpg
45,ZBXLV,BROWN,RJDNW,PLANE,BOAT,match,0,2,BlackBoat_3.jpg,BrownBoat_3.jpg,BrownBoat_1.jpg,GreenBoat_3.jpg
46,RJDNW,BLACK,WVCNZ,HOUSE,BOAT,mismatch,3,0,GreenTree_1.jpg,GreenHeart_3.jpg,GreenCane_3.jpg,PinkTree_3.jpg
47,XKQ,RED,XKQ,CUP,BOAT,mismatch,3,0,RedDisc_2.jpg,BlackHeart_2.jpg,PinkLock_2.jpg,PinkFork_2.jpg
48,RJDNW,BLACK,ZBXLV,PLANE,BOW,match,0,1,BlackBow_2.jpg,BlackBow_1.jpg,BrownBow_1.jpg,BrownPlane_3.jpg
49,MTPV,BLUE,QXSW,LAMP,BOW,match,0,2,BlackBow_1.jpg,BlueBow_3.jpg,BlackBow_2.jpg,RedBow_1.jpg
50,ZBXLV,GREEN,WVCNZ,HOUSE,BOW,mismatch,1,0,GreenCross_1.jpg,GreenHeart_1.jpg,BlackBoat_1.jpg,BlueCar_3.jpg
