,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,QXSW,PINK,MTPV,BOAT,DISC,match,0,1,BlueDisc_2.jpg,PinkDisc_1.jpg,PinkDisc_1.jpg,BlueBoat_1.jpg
1,XKQ,RED,XKQ,CUP,DISC,match,0,2,RedDisc_2.jpg,RedDisc_3.jpg,GreenDisc_2.jpg,BrownDisc_1.jpg
2,RJDNW,BROWN,ZBXLV,HOUSE,DISC,mismatch,2,0,RedBell_2.jpg,GreenDisc_3.jpg,BrownPlane_3.jpg,PinkCup_1.jpg
3,MTPV,BLUE,QXSW,LAMP,DISC,mismatch,3,0,BlueFlag_2.jpg,BlueBone_3.jpg,GreenBone_3.jpg,GreenStar_2.jpg
4,QXSW,PINK,MTPV,BOAT,PLANE,match,0,1,BlackPlane_1.jpg,PinkPlane_1.jpg,BluePlane_3.jpg,BrownBoat_3.jpg
5,MTPV,BLUE,QXSW,LAMP,PLANE,match,0,2,BrownPlane_3.jpg,BluePlane_2.jpg,BrownPlane_3.jpg,BrownPlane_2.jpg
6,XKQ,RED,XKQ,CUP,PLANE,mismatch,2,0,PinkCup_3.jpg,GreenPlane_1.jpg,BrownBoat_1.jpg,BrownNote_1.jpg
7,RJDNW,BLACK,WVCNZ,HOUSE,PLANE,mismatch,3,0,RedShoe_1.jpg,GreenKey_3.jpg,PinkLock_3.jpg,RedBell_1.jpg
8,MTPV,PINK,QXSW,LAMP,BAG,match,0,1,BrownBag_1.jpg,PinkBag_1.jpg,RedBag_2.jpg,BlackLamp_3.jpg
9,RJDNW,GREEN,ZBXLV,CROSS,BAG,match,0,2,BlackBag_2.jpg,GreenBag_1.jpg,GreenBag_1.jpg,PinkBag_3.jpg
10,XKQ,RED,XKQ,CUP,BAG,mismatch,1,0,BlackFork_3.jpg,RedKey_1.jpg,RedPlane_2.jpg,BlueKey_1.jpg
11,ZBXLV,BLACK,RJDNW,HOUSE,BAG,mismatch,2,0,PinkDisc_2.jpg,BrownBag_1.jpg,GreenBoat_2.jpg,PinkCar_2.jpg
12,WVCNZ,GREEN,ZBXLV,CROSS,LOCK,match,0,1,GreenLock_3.jpg,GreenLock_1.jpg,BrownLock_2.jpg,BlueCross_1.jpg
13,XKQ,RED,XKQ,CUP,LOCK,match,0,2,GreenLock_3.jpg,RedLock_3.jpg,BlueLock_3.jpg,BlueLock_1.jpg
14,MTPV,PINK,QXSW,LAMP,LOCK,mismatch,3,0,BlackFork_3.jpg,GreenCar_2.jpg,BlueHeart_1.jpg,GreenDisc_1.jpg
15,RJDNW,BLACK,RJDNW,PLANE,LOCK,mismatch,2,0,RedCane_3.jpg,BlackLock_2.jpg,BrownBone_3.jpg,BlueFlag_2.jpg
16,XKQ,RED,XKQ,CUP,CANE,match,0,1,BlueCane_3.jpg,RedCane_3.jpg,RedCane_2.jpg,BlackCup_2.jpg
17,RJDNW,BROWN,WVCNZ,HOUSE,CANE,match,0,2,GreenCane_3.jpg,BrownCane_1.jpg,RedCane_2.jpg,RedCane_1.jpg
18,QXSW,PINK,QXSW,LAMP,CANE,mismatch,2,0,BlackBone_2.jpg,BlackCane_2.jpg,RedNote_3.jpg,BlackSquare_3.jpg
19,ZBXLV,BLACK,ZBXLV,CROSS,CANE,mismatch,2,0,BrownLamp_1.jpg,BlackCane_1.jpg,PinkBell_1.jpg,BrownFlag_3.jpg
20,ZBXLV,BROWN,RJDNW,CROSS,HAND,match,0,1,PinkHand_1.jpg,BrownHand_1.jpg,BlueHand_1.jpg,RedCross_1.jpg
21,XKQ,RED,XKQ,CUP,HAND,match,0,2,GreenHand_1.jpg,RedHand_1.jpg,RedHand_1.jpg,PinkHand_1.jpg
22,WVCNZ,GREEN,ZBXLV,PLANE,HAND,mismatch,2,0,BlackDisc_2.jpg,BlackHand_2.jpg,BlueBoat_1.jpg,GreenCane_2.jpg
23,RJDNW,BLACK,WVCNZ,HOUSE,HAND,mismatch,1,0,RedCross_3.jpg,BlackDisc_1.jpg,PinkCup_2.jpg,RedLock_1.jpg
24,MTPV,PINK,QXSW,LAMP,KEY,match,0,1,RedKey_1.jpg,PinkKey_1.jpg,GreenKey_1.jpg,GreenLamp_1.jpg
25,ZBXLV,BLACK,ZBXLV,HOUSE,KEY,match,0,2,RedKey_1.jpg,BlackKey_3.jpg,BrownKey_2.jpg,RedKey_2.jpg
26,QXSW,BLUE,MTPV,BOAT,KEY,mismatch,1,0,PinkCar_1.jpg,BlueBoat_2.jpg,BlackHand_2.jpg,PinkBell_1.jpg
27,RJDNW,GREEN,WVCNZ,PLANE,KEY,mismatch,3,0,GreenCross_2.jpg,GreenShoe_1.jpg,BlueHeart_3.jpg,GreenCup_2.jpg
28,WVCNZ,BLACK,WVCNZ,CROSS,SHOE,match,0,1,PinkShoe_2.jpg,BlackShoe_1.jpg,BlueShoe_3.jpg,RedCross_1.jpg
29,QXSW,PINK,QXSW,LAMP,SHOE,match,0,2,GreenShoe_1.jpg,PinkShoe_2.jpg,GreenShoe_1.jpg,GreenShoe_3.jpg
30,XKQ,RED,XKQ,CUP,SHOE,mismatch,1,0,PinkHouse_3.jpg,RedPlane_2.jpg,BrownLamp_2.jpg,BlueFork_3.jpg
31,ZBXLV,GREEN,ZBXLV,PLANE,SHOE,mismatch,1,0,BrownFork_1.jpg,GreenNote_3.jpg,PinkSquare_3.jpg,PinkLamp_3.jpg
32,MTPV,PINK,MTPV,LAMP,BONE,match,0,1,PinkBone_1.jpg,PinkBone_2.jpg,PinkBone_2.jpg,BrownLamp_1.jpg
33,WVCNZ,BLACK,RJDNW,CROSS,BONE,match,0,2,BrownBone_3.jpg,BlackBone_1.jpg,RedBone_3.jpg,BrownBone_2.jpg
34,QXSW,BLUE,QXSW,BOAT,BONE,mismatch,3,0,RedNote_1.jpg,PinkDisc_3.jpg,PinkTree_1.jpg,BlackPlane_1.jpg
35,XKQ,RED,XKQ,CUP,BONE,mismatch,3,0,BlueFlag_1.jpg,GreenFork_1.jpg,RedLock_3.jpg,BrownKey_2.jpg
36,WVCNZ,GREEN,RJDNW,CROSS,SQUARE,match,0,1,GreenSquare_3.jpg,GreenSquare_2.jpg,RedSquare_1.jpg,GreenCross_1.jpg
37,MTPV,PINK,QXSW,BOAT,SQUARE,match,0,2,BrownSquare_2.jpg,PinkSquare_3.jpg,PinkSquare_3.jpg,BlackSquare_1.jpg
38,RJDNW,BLACK,WVCNZ,HOUSE,SQUARE,mismatch,2,0,BlackHand_3.jpg,BlueSquare_2.jpg,BrownNote_3.jpg,GreenBoat_1.jpg
39,XKQ,RED,XKQ,CUP,SQUARE,mismatch,3,0,GreenCup_1.jpg,GreenBell_3.jpg,BrownNote_2.jpg,GreenStar_3.jpg
40,XKQ,RED,XKQ,CUP,BELL,match,0,1,BlueBell_3.jpg,RedBell_3.jpg,GreenBell_1.jpg,BrownCup_2.jpg
41,RJDNW,BLACK,RJDNW,PLANE,BELL,match,0,2,RedBell_2.jpg,BlackBell_1.jpg,BlackBell_2.jpg,BlueBell_1.jpg
42,MTPV,BLUE,MTPV,LAMP,BELL,mismatch,3,0,BlackTree_2.jpg,GreenHand_2.jpg,PinkLock_1.jpg,GreenHouse_1.jpg
43,ZBXLV,BROWN,WVCNZ,HOUSE,BELL,mismatch,1,0,BlueLock_1.jpg,BrownBone_2.jpg,GreenHeart_2.jpg,BlueCane_3.jpg
44,MTPV,PINK,MTPV,LAMP,BOAT,match,0,1,RedBoat_3.jpg,PinkBoat_2.jpg,BlueBoat_2.jpg,GreenLamp_2.jpg
