,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,XKQ,RED,XKQ,CUP,DISC,match,0,1,BlackDisc_1.jpg,RedDisc_2.jpg,PinkDisc_1.jpg,BlueCup_3.jpg
1,WVCNZ,BLACK,RJDNW,CROSS,DISC,match,0,2,BrownDisc_3.jpg,BlackDisc_1.jpg,BlackDisc_3.jpg,BlackDisc_2.jpg
2,RJDNW,GREEN,WVCNZ,PLANE,DISC,mismatch,3,0,BlackFlag_1.jpg,GreenCup_3.jpg,RedFlag_2.jpg,RedCross_1.jpg
3,MTPV,BLUE,QXSW,LAMP,DISC,mismatch,2,0,BlueBoat_1.jpg,PinkDisc_3.jpg,PinkCross_1.jpg,RedCar_2.jpg
4,MTPV,PINK,QXSW,BOAT,PLANE,match,0,1,BluePlane_1.jpg,PinkPlane_3.jpg,PinkPlane_2.jpg,GreenBoat_3.jpg
5,QXSW,BLUE,MTPV,LAMP,PLANE,match,0,2,RedPlane_3.jpg,BluePlane_2.jpg,BrownPlane_2.jpg,GreenPlane_3.jpg
6,ZBXLV,BROWN,WVCNZ,HOUSE,PLANE,mismatch,3,0,RedSquare_2.jpg,PinkCane_3.jpg,BlackCar_2.jpg,BrownTree_1.jpg
7,RJDNW,BLACK,RJDNW,CROSS,PLANE,mismatch,2,0,BrownLock_3.jpg,BrownPlane_3.jpg,PinkKey_2.jpg,GreenFlag_2.jpg
8,WVCNZ,BROWN,RJDNW,CROSS,BAG,match,0,1,BlueBag_1.jpg,BrownBag_2.jpg,GreenBag_3.jpg,BlueCross_1.jpg
9,XKQ,RED,XKQ,CUP,BAG,match,0,2,RedBag_1.jpg,RedBag_1.jpg,BlueBag_1.jpg,GreenBag_1.jpg
10,RJDNW,GREEN,ZBXLV,PLANE,BAG,mismatch,2,0,RedBone_2.jpg,RedBag_1.jpg,RedLamp_2.jpg,GreenFlag_3.jpg
11,MTPV,BLUE,MTPV,LAMP,BAG,mismatch,2,0,BlueBell_1.jpg,PinkBag_2.jpg,BlueShoe_2.jpg,BrownLock_3.jpg
12,MTPV,BLUE,MTPV,LAMP,LOCK,match,0,1,PinkLock_3.jpg,BlueLock_3.jpg,BrownLock_3.jpg,RedLamp_1.jpg
13,QXSW,PINK,QXSW,BOAT,LOCK,match,0,2,BlackLock_1.jpg,PinkLock_2.jpg,RedLock_1.jpg,GreenLock_3.jpg
14,XKQ,RED,XKQ,CUP,LOCK,mismatch,3,0,RedCross_2.jpg,RedShoe_3.jpg,PinkBell_1.jpg,BrownBag_2.jpg
15,ZBXLV,BLACK,WVCNZ,HOUSE,LOCK,mismatch,3,0,GreenDisc_1.jpg,BlackKey_1.jpg,BlueCar_1.jpg,BlackTree_2.jpg
16,WVCNZ,BLACK,WVCNZ,HOUSE,CANE,match,0,1,PinkCane_2.jpg,BlackCane_1.jpg,BrownCane_2.jpg,PinkHouse_1.jpg
17,MTPV,BLUE,QXSW,LAMP,CANE,match,0,2,GreenCane_2.jpg,BlueCane_3.jpg,BlueCane_2.jpg,GreenCane_2.jpg
18,XKQ,RED,XKQ,CUP,CANE,mismatch,2,0,BrownCross_1.jpg,GreenCane_2.jpg,PinkNote_3.jpg,PinkBag_1.jpg
