,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,BROWN,RJDNW,CROSS,DISC,match,0,1,RedDisc_1.jpg,BrownDisc_2.jpg,BlackDisc_3.jpg,BlueCross_2.jpg
1,ZBXLV,BLACK,WVCNZ,PLANE,DISC,match,0,2,BrownDisc_2.jpg,BlackDisc_2.jpg,BrownDisc_1.jpg,BlueDisc_3.jpg
2,XKQ,RED,XKQ,CUP,DISC,mismatch,2,0,BlueBell_1.jpg,RedDisc_3.jpg,BlackBow_3.jpg,BlueKey_3.jpg
3,WVCNZ,GREEN,ZBXLV,HOUSE,DISC,mismatch,3,0,PinkHand_3.jpg,PinkLock_2.jpg,RedTree_2.jpg,RedShoe_1.jpg
4,MTPV,BLUE,MTPV,LAMP,PLANE,match,0,1,BlackPlane_2.jpg,BluePlane_2.jpg,GreenPlane_2.jpg,BrownLamp_2.jpg
5,WVCNZ,BROWN,ZBXLV,HOUSE,PLANE,match,0,2,RedPlane_2.jpg,BrownPlane_1.jpg,BluePlane_1.jpg,RedPlane_1.jpg
6,QXSW,PINK,QXSW,BOAT,PLANE,mismatch,3,0,RedLamp_2.jpg,PinkCross_3.jpg,PinkLamp_2.jpg,BlackFork_2.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,2,0,RedLock_3.jpg,PinkPlane_3.jpg,BlueHeart_2.jpg,PinkLeaf_3.jpg
8,RJDNW,GREEN,RJDNW,CROSS,BAG,match,0,1,PinkBag_1.jpg,GreenBag_3.jpg,PinkBag_2.jpg,PinkCross_3.jpg
9,QXSW,PINK,QXSW,BOAT,BAG,match,0,2,BrownBag_3.jpg,PinkBag_2.jpg,GreenBag_1.jpg,BlackBag_1.jpg
10,XKQ,RED,XKQ,CUP,BAG,mismatch,1,0,GreenHouse_2.jpg,RedSquare_2.jpg,PinkFork_2.jpg,PinkLeaf_2.jpg
11,MTPV,BLUE,MTPV,LAMP,BAG,mismatch,2,0,GreenBoat_2.jpg,RedBag_1.jpg,BlueNote_2.jpg,BrownCane_2.jpg
12,MTPV,BLUE,MTPV,LAMP,LOCK,match,0,1,RedLock_3.jpg,BlueLock_2.jpg,GreenLock_2.jpg,BlackLamp_3.jpg
13,WVCNZ,BROWN,ZBXLV,HOUSE,LOCK,match,0,2,GreenLock_3.jpg,BrownLock_3.jpg,BrownLock_3.jpg,BlackLock_2.jpg
14,QXSW,PINK,QXSW,BOAT,LOCK,mismatch,2,0,GreenCross_3.jpg,BlackLock_3.jpg,RedCup_2.jpg,BlueFlag_2.jpg
15,XKQ,RED,XKQ,CUP,LOCK,mismatch,2,0,PinkBell_1.jpg,PinkLock_1.jpg,RedKey_1.jpg,BlueHouse_1.jpg
16,MTPV,BLUE,QXSW,BOAT,CANE,match,0,1,RedCane_2.jpg,BlueCane_2.jpg,BlackCane_2.jpg,GreenBoat_2.jpg
17,ZBXLV,GREEN,ZBXLV,HOUSE,CANE,match,0,2,RedCane_2.jpg,GreenCane_2.jpg,BlueCane_3.jpg,GreenCane_1.jpg
18,XKQ,RED,XKQ,CUP,CANE,mismatch,2,0,BlueBoat_2.jpg,PinkCane_1.jpg,BlackFork_3.jpg,PinkLock_2.jpg
19,RJDNW,BLACK,WVCNZ,CROSS,CANE,mismatch,1,0,BlackDisc_1.jpg,BlackBone_2.jpg,PinkCup_1.jpg,GreenStar_3.jpg
20,QXSW,BLUE,QXSW,LAMP,HAND,match,0,1,BrownHand_2.jpg,BlueHand_3.jpg,PinkHand_3.jpg,GreenLamp_1.jpg
21,WVCNZ,GREEN,RJDNW,PLANE,HAND,match,0,2,PinkHand_1.jpg,GreenHand_2.jpg,BrownHand_2.jpg,PinkHand_3.jpg
22,XKQ,RED,XKQ,CUP,HAND,mismatch,1,0,BlueCane_2.jpg,RedCup_2.jpg,GreenShoe_2.jpg,PinkCross_1.jpg
23,MTPV,PINK,MTPV,BOAT,HAND,mismatch,3,0,BrownFlag_1.jpg,GreenFlag_2.jpg,BrownLeaf_3.jpg,RedBone_3.jpg
24,MTPV,PINK,MTPV,BOAT,KEY,match,0,1,RedKey_1.jpg,PinkKey_1.jpg,PinkKey_2.jpg,BrownBoat_2.jpg
25,QXSW,BLUE,QXSW,LAMP,KEY,match,0,2,BrownKey_1.jpg,BlueKey_1.jpg,PinkKey_1.jpg,BrownKey_3.jpg
26,ZBXLV,GREEN,RJDNW,PLANE,KEY,mismatch,2,0,GreenShoe_2.jpg,GreenKey_3.jpg,RedHeart_3.jpg,BlueTree_2.jpg
27,WVCNZ,BLACK,WVCNZ,CROSS,KEY,mismatch,3,0,PinkBoat_3.jpg,PinkBag_3.jpg,GreenBow_3.jpg,GreenLamp_2.jpg
28,XKQ,RED,XKQ,CUP,SHOE,match,0,1,BlueShoe_1.jpg,RedShoe_1.jpg,BlackShoe_3.jpg,GreenCup_1.jpg
29,WVCNZ,BROWN,RJDNW,HOUSE,SHOE,match,0,2,BlackShoe_2.jpg,BrownShoe_3.jpg,PinkShoe_3.jpg,BlackShoe_1.jpg
