,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,QXSW,BLUE,QXSW,LAMP,DISC,match,0,1,BlueDisc_3.jpg,BlueDisc_2.jpg,BlackDisc_1.jpg,RedLamp_3.jpg
1,MTPV,PINK,MTPV,BOAT,DISC,match,0,2,GreenDisc_2.jpg,PinkDisc_3.jpg,GreenDisc_3.jpg,RedDisc_3.jpg
2,WVCNZ,GREEN,RJDNW,HOUSE,DISC,mismatch,1,0,BlackHand_3.jpg,GreenHouse_3.jpg,PinkFork_1.jpg,RedFlag_1.jpg
3,ZBXLV,BROWN,WVCNZ,PLANE,DISC,mismatch,3,0,BlueSquare_1.jpg,BlackBone_2.jpg,BrownBag_3.jpg,RedCane_3.jpg
4,WVCNZ,BROWN,RJDNW,CROSS,PLANE,match,0,1,GreenPlane_1.jpg,BrownPlane_3.jpg,RedPlane_2.jpg,BlueCross_2.jpg
5,XKQ,RED,XKQ,CUP,PLANE,match,0,2,BluePlane_2.jpg,RedPlane_1.jpg,RedPlane_1.jpg,BluePlane_3.jpg
6,MTPV,BLUE,QXSW,LAMP,PLANE,mismatch,1,0,BlackCar_2.jpg,BlueBone_1.jpg,PinkSquare_1.jpg,BlueHeart_1.jpg
7,QXSW,PINK,MTPV,BOAT,PLANE,mismatch,1,0,PinkKey_1.jpg,PinkNote_1.jpg,RedShoe_1.jpg,RedBag_1.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,BlueBag_3.jpg,RedBag_1.jpg,GreenBag_1.jpg,BlackCup_1.jpg
9,WVCNZ,BLACK,RJDNW,CROSS,BAG,match,0,2,RedBag_3.jpg,BlackBag_3.jpg,BlackBag_2.jpg,RedBag_1.jpg
10,RJDNW,BROWN,WVCNZ,PLANE,BAG,mismatch,1,0,BlueFork_1.jpg,BrownPlane_1.jpg,RedCar_3.jpg,GreenShoe_2.jpg
11,MTPV,BLUE,MTPV,LAMP,BAG,mismatch,3,0,PinkShoe_1.jpg,BrownSquare_3.jpg,GreenCross_1.jpg,BlackCup_2.jpg
12,WVCNZ,BROWN,RJDNW,CROSS,LOCK,match,0,1,PinkLock_3.jpg,BrownLock_2.jpg,BrownLock_2.jpg,BrownCross_3.jpg
13,ZBXLV,GREEN,ZBXLV,HOUSE,LOCK,match,0,2,GreenLock_3.jpg,GreenLock_1.jpg,RedLock_2.jpg,RedLock_1.jpg
14,XKQ,RED,XKQ,CUP,LOCK,mismatch,3,0,BrownStar_1.jpg,RedKey_3.jpg,BlackCup_2.jpg,RedBow_2.jpg
15,MTPV,BLUE,QXSW,LAMP,LOCK,mismatch,1,0,GreenCane_2.jpg,BlueCane_3.jpg,BlackStar_1.jpg,RedBone_3.jpg
16,MTPV,PINK,MTPV,LAMP,CANE,match,0,1,BlueCane_1.jpg,PinkCane_1.jpg,BlackCane_1.jpg,BlackLamp_3.jpg
17,ZBXLV,BROWN,RJDNW,CROSS,CANE,match,0,2,BrownCane_3.jpg,BrownCane_3.jpg,RedCane_1.jpg,GreenCane_2.jpg
18,QXSW,BLUE,QXSW,BOAT,CANE,mismatch,3,0,GreenShoe_1.jpg,BrownDisc_3.jpg,BlackFork_1.jpg,BrownHouse_2.jpg
19,WVCNZ,GREEN,ZBXLV,HOUSE,CANE,mismatch,1,0,GreenHouse_3.jpg,GreenStar_1.jpg,PinkCup_3.jpg,BrownHeart_3.jpg
20,WVCNZ,BROWN,WVCNZ,HOUSE,HAND,match,0,1,BlueHand_1.jpg,BrownHand_2.jpg,BrownHand_2.jpg,BlackHouse_3.jpg
21,XKQ,RED,XKQ,CUP,HAND,match,0,2,BlueHand_3.jpg,RedHand_1.jpg,RedHand_3.jpg,BrownHand_1.jpg
22,RJDNW,BLACK,RJDNW,PLANE,HAND,mismatch,2,0,GreenHouse_3.jpg,PinkHand_3.jpg,BlueNote_1.jpg,RedBone_2.jpg
23,ZBXLV,GREEN,ZBXLV,CROSS,HAND,mismatch,1,0,BrownHeart_2.jpg,GreenLeaf_3.jpg,GreenNote_2.jpg,PinkCup_2.jpg
24,MTPV,PINK,MTPV,LAMP,KEY,match,0,1,BlueKey_1.jpg,PinkKey_1.jpg,BrownKey_3.jpg,RedLamp_3.jpg
25,RJDNW,GREEN,WVCNZ,PLANE,KEY,match,0,2,BrownKey_1.jpg,GreenKey_1.jpg,RedKey_2.jpg,BrownKey_1.jpg
26,ZBXLV,BROWN,RJDNW,CROSS,KEY,mismatch,3,0,PinkFork_3.jpg,PinkBow_2.jpg,GreenCar_1.jpg,RedHeart_2.jpg
27,WVCNZ,BLACK,ZBXLV,HOUSE,KEY,mismatch,3,0,BlueSquare_3.jpg,BrownHeart_3.jpg,RedPlane_3.jpg,PinkNote_2.jpg
28,XKQ,RED,XKQ,CUP,SHOE,match,0,1,BrownShoe_2.jpg,RedShoe_2.jpg,BlackShoe_2.jpg,GreenCup_3.jpg
29,ZBXLV,BROWN,RJDNW,PLANE,SHOE,match,0,2,RedShoe_3.jpg,BrownShoe_2.jpg,RedShoe_2.jpg,RedShoe_1.jpg
30,QXSW,PINK,MTPV,BOAT,SHOE,mismatch,3,0,PinkKey_3.jpg,PinkHouse_1.jpg,BrownBone_1.jpg,RedLock_2.jpg
31,MTPV,BLUE,QXSW,LAMP,SHOE,mismatch,2,0,GreenHeart_2.jpg,BlueShoe_3.jpg,BrownHand_1.jpg,BlackTree_3.jpg
32,ZBXLV,GREEN,RJDNW,CROSS,BONE,match,0,1,BlueBone_2.jpg,GreenBone_3.jpg,GreenBone_1.jpg,PinkCross_1.jpg
33,MTPV,BLUE,MTPV,BOAT,BONE,match,0,2,BlackBone_3.jpg,BlueBone_1.jpg,RedBone_1.jpg,GreenBone_2.jpg
34,WVCNZ,BROWN,WVCNZ,PLANE,BONE,mismatch,1,0,RedLeaf_1.jpg,BrownKey_3.jpg,PinkDisc_1.jpg,BrownBag_3.jpg
35,QXSW,PINK,QXSW,LAMP,BONE,mismatch,1,0,BlackLamp_3.jpg,PinkDisc_1.jpg,GreenStar_3.jpg,BrownBag_3.jpg
36,RJDNW,BROWN,RJDNW,PLANE,SQUARE,match,0,1,BlackSquare_3.jpg,BrownSquare_2.jpg,PinkSquare_2.jpg,BluePlane_3.jpg
37,QXSW,BLUE,QXSW,BOAT,SQUARE,match,0,2,RedSquare_3.jpg,BlueSquare_1.jpg,BlueSquare_2.jpg,RedSquare_2.jpg
38,XKQ,RED,XKQ,CUP,SQUARE,mismatch,2,0,GreenBone_1.jpg,PinkSquare_1.jpg,BlueHeart_3.jpg,RedBell_2.jpg
39,ZBXLV,GREEN,WVCNZ,CROSS,SQUARE,mismatch,1,0,GreenKey_3.jpg,GreenNote_2.jpg,PinkLock_1.jpg,PinkFork_3.jpg
40,ZBXLV,BLACK,ZBXLV,HOUSE,BELL,match,0,1,PinkBell_3.jpg,BlackBell_2.jpg,BrownBell_1.jpg,BrownHouse_3.jpg
41,QXSW,BLUE,MTPV,BOAT,BELL,match,0,2,BrownBell_2.jpg,BlueBell_3.jpg,PinkBell_2.jpg,BlueBell_1.jpg
42,RJDNW,GREEN,RJDNW,PLANE,BELL,mismatch,1,0,GreenHand_1.jpg,GreenFork_2.jpg,BlueBag_3.jpg,BlackShoe_2.jpg
43,MTPV,PINK,QXSW,LAMP,BELL,mismatch,2,0,GreenNote_1.jpg,PinkBell_3.jpg,BrownFork_3.jpg,BrownLock_1.jpg
44,RJDNW,BROWN,WVCNZ,PLANE,BOAT,match,0,1,BlueBoat_1.jpg,BrownBoat_3.jpg,RedBoat_2.jpg,RedPlane_2.jpg
45,XKQ,RED,XKQ,CUP,BOAT,match,0,2,BlackBoat_2.jpg,RedBoat_2.jpg,PinkBoat_2.jpg,BlueBoat_1.jpg
46,ZBXLV,BLACK,ZBXLV,HOUSE,BOAT,mismatch,3,0,BlueSquare_2.jpg,GreenLamp_1.jpg,RedHand_3.jpg,BlueStar_2.jpg
47,MTPV,BLUE,QXSW,LAMP,BOAT,mismatch,2,0,BlueBag_2.jpg,GreenBoat_1.jpg,PinkCross_1.jpg,PinkCross_2.jpg
48,XKQ,RED,XKQ,CUP,BOW,match,0,1,GreenBow_2.jpg,RedBow_1.jpg,BrownBow_3.jpg,GreenCup_1.jpg
49,QXSW,PINK,MTPV,LAMP,BOW,match,0,2,BrownBow_1.jpg,PinkBow_1.jpg,RedBow_1.jpg,BlueBow_3.jpg
50,WVCNZ,BLACK,WVCNZ,HOUSE,BOW,mismatch,3,0,BlackBag_1.jpg,BlackHouse_1.jpg,GreenLamp_2.jpg,RedLock_2.jpg
51,MTPV,BLUE,QXSW,BOAT,BOW,mismatch,3,0,BrownCane_3.jpg,PinkFlag_3.jpg,RedCane_2.jpg,PinkBag_3.jpg
