TrialOnset,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI,Accuracy,RT,Dur,Response
344.249757349025,BOAT,CANE,LIST_2W,match,0,GreenBoat_1.jpg,500,0,0,4.50765417097136,
348.749757349025,HOUSE,BAG,LIST_2W,mismatch,3,GreenFork_1.jpg,200,0,0,4.21275936299935,
352.949757349037,MTPV,STAR,LIST_1W,mismatch,1,BrownCar_3.jpg,500,0,0,4.51739681497565,
357.449757349037,MTPV,FORK,LIST_1W,mismatch,3,PinkLeaf_1.jpg,400,0,0,4.42170375198475,
361.849757349031,QXSW,FLAG,LIST_1W,match,0,BlueFlag_1.jpg,500,0,0,4.50774256099248,
366.349757349031,BOAT,HAND,LIST_2W,match,0,BlackBoat_1.jpg,200,0,0,4.21325230898219,
370.549757349043,XKQ,STAR,LIST_1W,match,0,BlueStar_3.jpg,300,0,0,4.32357779395534,
374.849757349031,ZBXLV,CROSS,LIST_1W,mismatch,3,BlackCup_2.jpg,500,0,0,4.52193529598298,
379.349757349031,CROSS,SHOE,LIST_2W,match,0,PinkCross_2.jpg,400,0,0,4.40892222398543,
383.749757349025,XKQ,CAR,LIST_1W,mismatch,1,BlueCup_2.jpg,200,0,0,4.21286997298012,
387.949757349037,LAMP,FLAG,LIST_2W,match,0,BrownFlag_3.jpg,400,0,0,4.41780525597278,
392.349757349031,CUP,PLANE,LIST_2W,mismatch,3,BrownTree_2.jpg,400,0,0,4.42076269196696,
396.749757349025,PLANE,KEY,LIST_2W,match,0,BlackPlane_3.jpg,600,0,0,4.62441988199134,
401.349757349031,RJDNW,KEY,LIST_1W,match,0,GreenKey_1.jpg,600,0,0,4.61172888896544,
405.949757349037,XKQ,BAG,LIST_1W,match,0,RedBag_1.jpg,400,0,0,4.41544507196522,
410.349757349031,WVCNZ,SHOE,LIST_1W,mismatch,2,RedCane_2.jpg,300,0,0,4.31951732796733,
414.64975734902,PLANE,BONE,LIST_2W,match,0,RedPlane_2.jpg,500,0,0,4.51891471398994,
419.14975734902,QXSW,CANE,LIST_1W,match,0,BlueCane_3.jpg,600,0,0,4.62240170998848,
423.749757349025,CUP,BAG,LIST_2W,match,0,BlueCup_1.jpg,600,0,0,4.60949901698041,
428.349757349031,MTPV,BONE,LIST_1W,mismatch,1,BrownNote_1.jpg,600,0,0,4.61324007099029,
432.949757349037,LAMP,BOAT,LIST_2W,mismatch,3,BlackKey_3.jpg,600,0,0,4.61758124898188,
437.549757349043,LAMP,SQUARE,LIST_2W,match,0,GreenSquare_3.jpg,300,0,0,4.32241276197601,
441.849757349031,MTPV,CUP,LIST_1W,mismatch,1,BrownBone_3.jpg,200,0,0,4.22433062398341,
446.049757349043,XKQ,LAMP,LIST_1W,match,0,RedLamp_2.jpg,300,0,0,4.31033168997965,
450.349757349031,WVCNZ,BAG,LIST_1W,mismatch,3,GreenKey_1.jpg,300,0,0,4.31520160997752,
