TrialOnset,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI,Accuracy,RT,Dur,Response
9.73585768099292,HOUSE,BOAT,LIST_2W,mismatch,1,GreenCup_2.jpg,600,1,0.943591580988141,4.63984018101473,mismatch
14.3358576809987,CROSS,HEART,LIST_2W,match,0,BlackCross_3.jpg,300,1,0.64915612799814,4.32368393000797,match
18.6358576809871,CUP,HAND,LIST_2W,mismatch,3,BlackFork_3.jpg,200,1,0.568475098989438,4.21953511901665,mismatch
22.8358576809987,RJDNW,SHOE,LIST_1W,match,0,GreenShoe_1.jpg,400,1,0.836265315010678,4.41858582399436,match
27.2358576809929,MTPV,NOTE,LIST_1W,mismatch,2,BlackCross_1.jpg,600,1,1.26421382001718,4.62847246401361,mismatch
31.8358576809987,CUP,BOAT,LIST_2W,match,0,GreenBoat_3.jpg,300,0,0,4.32076572001097,
36.1358576809871,LAMP,TREE,LIST_2W,match,0,RedLamp_2.jpg,200,0,0,4.2231578680221,
40.3358576809987,QXSW,BOAT,LIST_1W,mismatch,3,BlueKey_1.jpg,200,0,0,4.20850621300633,
44.5358576810104,CROSS,LAMP,LIST_2W,mismatch,3,BrownCup_2.jpg,600,0,0,4.62594210499083,
49.1358576810162,ZBXLV,FLAG,LIST_1W,match,0,PinkFlag_3.jpg,400,0,0,4.4137388279778,
53.5358576810104,LAMP,BOW,LIST_2W,match,0,BrownLamp_3.jpg,200,0,0,4.217291242996,
57.735857681022,WVCNZ,LEAF,LIST_1W,match,0,PinkLeaf_2.jpg,300,0,0,4.31919904798269,
62.0358576810104,XKQ,CROSS,LIST_1W,mismatch,1,BlueFlag_2.jpg,400,0,0,4.42220667700167,
66.4358576810046,BOAT,HOUSE,LIST_2W,match,0,BlueBoat_2.jpg,400,0,0,4.40964132800582,
70.8358576809987,HOUSE,TREE,LIST_2W,match,0,BlackTree_1.jpg,300,0,0,4.31000677400152,
75.1358576809871,RJDNW,FLAG,LIST_1W,mismatch,2,BrownLock_3.jpg,400,0,0,4.41672090801876,
79.5358576809813,QXSW,SQUARE,LIST_1W,match,0,BlueSquare_1.jpg,500,0,0,4.51624250801979,
84.0358576809813,CUP,NOTE,LIST_2W,mismatch,3,BlackLamp_2.jpg,500,0,0,4.51995041003102,
88.5358576809813,WVCNZ,STAR,LIST_1W,mismatch,1,BlueBell_1.jpg,600,0,0,4.62341476901202,
93.1358576809871,CROSS,NOTE,LIST_2W,match,0,RedNote_3.jpg,500,0,0,4.51159870502306,
97.6358576809871,QXSW,BELL,LIST_1W,match,0,BlueBell_3.jpg,500,0,0,4.51523622000241,
102.135857680987,BOAT,LOCK,LIST_2W,match,0,BlueLock_1.jpg,400,0,0,4.41909737500828,
106.535857680981,PLANE,SQUARE,LIST_2W,mismatch,2,BlueStar_2.jpg,300,0,0,4.32361069702893,
110.83585768097,MTPV,LOCK,LIST_1W,match,0,BlueLock_1.jpg,400,0,0,4.41076588904252,
115.235857680964,LAMP,CUP,LIST_2W,mismatch,1,GreenBag_1.jpg,200,0,0,4.21297627704917,
119.435857680975,HOUSE,CROSS,LIST_2W,match,0,BrownCross_3.jpg,200,0,0,4.2138174950378,
123.635857680987,RJDNW,CUP,LIST_1W,mismatch,3,GreenKey_3.jpg,500,0,0,4.51733824601979,
128.135857680987,BOAT,LAMP,LIST_2W,match,0,BlackLamp_2.jpg,200,0,0,4.22230493000825,
132.335857680999,CROSS,CUP,LIST_2W,mismatch,3,BlueBell_2.jpg,500,0,0,4.50929511201684,
136.835857680999,CUP,CAR,LIST_2W,mismatch,1,GreenFork_2.jpg,600,0,0,4.61034619901329,
141.435857681005,WVCNZ,HEART,LIST_1W,match,0,PinkHeart_1.jpg,600,0,0,4.61454342599609,
146.03585768101,MTPV,BELL,LIST_1W,mismatch,2,RedHand_1.jpg,400,0,0,4.41858987999149,
150.435857681005,CUP,KEY,LIST_2W,match,0,RedKey_2.jpg,600,0,0,4.62261204500101,
155.03585768101,ZBXLV,HEART,LIST_1W,match,0,BlackHeart_2.jpg,400,0,0,4.42328722600359,
159.435857681005,ZBXLV,SHOE,LIST_1W,match,0,GreenShoe_3.jpg,200,0,0,4.20965594099835,
163.635857681016,ZBXLV,TREE,LIST_1W,match,0,BrownTree_1.jpg,200,0,0,4.21328917899518,
167.835857681028,BOAT,CAR,LIST_2W,mismatch,2,BrownHeart_1.jpg,300,0,0,4.31565607097582,
172.135857681016,RJDNW,LOCK,LIST_1W,mismatch,2,BlueLamp_2.jpg,300,0,0,4.32146485598059,
176.435857681005,MTPV,BOW,LIST_1W,match,0,BlueBow_1.jpg,200,0,0,4.22560465100105,
