,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,WVCNZ,GREEN,RJDNW,HOUSE,DISC,match,0,1,RedDisc_2.jpg,GreenDisc_1.jpg,BrownDisc_2.jpg,PinkHouse_3.jpg
1,MTPV,BLUE,MTPV,BOAT,DISC,match,0,2,GreenDisc_1.jpg,BlueDisc_2.jpg,RedDisc_2.jpg,GreenDisc_1.jpg
2,XKQ,RED,XKQ,CUP,DISC,mismatch,2,0,PinkHeart_1.jpg,RedDisc_2.jpg,GreenHeart_3.jpg,BrownBone_1.jpg
3,QXSW,PINK,QXSW,LAMP,DISC,mismatch,1,0,BlueBoat_2.jpg,PinkFlag_3.jpg,RedCup_3.jpg,GreenHand_1.jpg
4,ZBXLV,BLACK,RJDNW,CROSS,PLANE,match,0,1,BrownPlane_3.jpg,BlackPlane_1.jpg,BluePlane_2.jpg,BrownCross_1.jpg
5,XKQ,RED,XKQ,CUP,PLANE,match,0,2,BrownPlane_3.jpg,RedPlane_2.jpg,PinkPlane_2.jpg,BluePlane_3.jpg
6,QXSW,PINK,QXSW,LAMP,PLANE,mismatch,1,0,RedKey_3.jpg,PinkNote_1.jpg,GreenCross_2.jpg,BlackLock_1.jpg
7,RJDNW,BROWN,ZBXLV,HOUSE,PLANE,mismatch,1,0,BlueBone_1.jpg,BrownCar_2.jpg,BlueCar_1.jpg,BlueSquare_1.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,BlueBag_1.jpg,RedBag_1.jpg,BlackBag_3.jpg,BrownCup_3.jpg
9,QXSW,BLUE,MTPV,BOAT,BAG,match,0,2,PinkBag_1.jpg,BlueBag_2.jpg,PinkBag_3.jpg,PinkBag_3.jpg
10,RJDNW,GREEN,ZBXLV,HOUSE,BAG,mismatch,3,0,BrownNote_3.jpg,BlackCross_3.jpg,BlueLock_3.jpg,BlueCross_1.jpg
11,MTPV,PINK,QXSW,LAMP,BAG,mismatch,2,0,BlueShoe_3.jpg,RedBag_3.jpg,BlackCane_2.jpg,BlueCup_1.jpg
12,XKQ,RED,XKQ,CUP,LOCK,match,0,1,BlackLock_2.jpg,RedLock_2.jpg,GreenLock_2.jpg,RedCup_1.jpg
13,WVCNZ,BLACK,RJDNW,HOUSE,LOCK,match,0,2,PinkLock_1.jpg,BlackLock_3.jpg,RedLock_1.jpg,PinkLock_3.jpg
14,RJDNW,BROWN,WVCNZ,PLANE,LOCK,mismatch,2,0,PinkHouse_3.jpg,RedLock_3.jpg,PinkCup_2.jpg,BlackShoe_3.jpg
15,QXSW,BLUE,MTPV,BOAT,LOCK,mismatch,1,0,RedCar_3.jpg,BlueKey_2.jpg,PinkBone_3.jpg,GreenSquare_2.jpg
16,XKQ,RED,XKQ,CUP,CANE,match,0,1,BlackCane_3.jpg,RedCane_2.jpg,BlueCane_2.jpg,BlackCup_2.jpg
17,MTPV,BLUE,MTPV,BOAT,CANE,match,0,2,BlueCane_1.jpg,BlueCane_1.jpg,RedCane_1.jpg,BlackCane_2.jpg
18,WVCNZ,BROWN,ZBXLV,PLANE,CANE,mismatch,3,0,PinkCup_2.jpg,GreenDisc_2.jpg,PinkBow_2.jpg,BrownShoe_1.jpg
19,RJDNW,BLACK,RJDNW,CROSS,CANE,mismatch,3,0,PinkBow_3.jpg,BlueHand_3.jpg,RedBow_1.jpg,BlueBone_2.jpg
20,XKQ,RED,XKQ,CUP,HAND,match,0,1,BlueHand_2.jpg,RedHand_1.jpg,RedHand_1.jpg,GreenCup_2.jpg
21,MTPV,PINK,MTPV,LAMP,HAND,match,0,2,RedHand_3.jpg,PinkHand_1.jpg,BrownHand_2.jpg,BlackHand_3.jpg
22,QXSW,BLUE,QXSW,BOAT,HAND,mismatch,2,0,BrownHeart_2.jpg,RedHand_3.jpg,PinkNote_3.jpg,BrownKey_1.jpg
23,WVCNZ,BLACK,WVCNZ,HOUSE,HAND,mismatch,1,0,RedCup_1.jpg,BlackKey_3.jpg,BlackBone_2.jpg,BlueBell_2.jpg
24,MTPV,BLUE,MTPV,BOAT,KEY,match,0,1,RedKey_2.jpg,BlueKey_1.jpg,BlueKey_3.jpg,BrownBoat_2.jpg
25,QXSW,PINK,QXSW,LAMP,KEY,match,0,2,BrownKey_2.jpg,PinkKey_1.jpg,RedKey_3.jpg,BlackKey_1.jpg
26,RJDNW,BROWN,ZBXLV,CROSS,KEY,mismatch,1,0,RedDisc_3.jpg,BrownHouse_1.jpg,PinkHeart_3.jpg,GreenHouse_2.jpg
27,WVCNZ,BLACK,WVCNZ,HOUSE,KEY,mismatch,3,0,GreenDisc_3.jpg,BlueCross_1.jpg,GreenHand_3.jpg,BrownTree_2.jpg
28,RJDNW,BROWN,RJDNW,PLANE,SHOE,match,0,1,PinkShoe_3.jpg,BrownShoe_1.jpg,BlackShoe_2.jpg,RedPlane_2.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,RedShoe_3.jpg,RedShoe_2.jpg,PinkShoe_3.jpg,BlackShoe_1.jpg
30,WVCNZ,GREEN,WVCNZ,CROSS,SHOE,mismatch,1,0,PinkBow_2.jpg,GreenBone_2.jpg,GreenTree_1.jpg,BrownBoat_3.jpg
31,MTPV,BLUE,MTPV,BOAT,SHOE,mismatch,2,0,BlackHand_2.jpg,BlackShoe_2.jpg,BlackBag_1.jpg,RedLock_3.jpg
32,ZBXLV,BLACK,RJDNW,CROSS,BONE,match,0,1,BlueBone_3.jpg,BlackBone_2.jpg,GreenBone_2.jpg,BlackCross_1.jpg
33,QXSW,PINK,QXSW,BOAT,BONE,match,0,2,BlueBone_3.jpg,PinkBone_2.jpg,BrownBone_1.jpg,BrownBone_3.jpg
34,RJDNW,BROWN,WVCNZ,HOUSE,BONE,mismatch,2,0,BrownTree_1.jpg,BlackBone_1.jpg,GreenSquare_1.jpg,BlackLamp_3.jpg
35,WVCNZ,GREEN,ZBXLV,PLANE,BONE,mismatch,1,0,BlueNote_3.jpg,GreenCup_3.jpg,PinkNote_1.jpg,BlueBell_1.jpg
36,QXSW,PINK,MTPV,BOAT,SQUARE,match,0,1,BlueSquare_3.jpg,PinkSquare_3.jpg,GreenSquare_2.jpg,BlackBoat_3.jpg
37,WVCNZ,BROWN,WVCNZ,PLANE,SQUARE,match,0,2,GreenSquare_3.jpg,BrownSquare_1.jpg,BrownSquare_2.jpg,BlueSquare_2.jpg
38,XKQ,RED,XKQ,CUP,SQUARE,mismatch,3,0,RedHeart_2.jpg,BlueCross_2.jpg,BlueBag_1.jpg,GreenCross_2.jpg
39,MTPV,BLUE,QXSW,LAMP,SQUARE,mismatch,3,0,RedLamp_2.jpg,BlueTree_1.jpg,GreenBell_2.jpg,BlueLock_1.jpg
40,XKQ,RED,XKQ,CUP,BELL,match,0,1,PinkBell_1.jpg,RedBell_1.jpg,PinkBell_3.jpg,GreenCup_1.jpg
41,WVCNZ,BROWN,WVCNZ,PLANE,BELL,match,0,2,BlackBell_3.jpg,BrownBell_1.jpg,GreenBell_3.jpg,BrownBell_1.jpg
42,MTPV,BLUE,QXSW,BOAT,BELL,mismatch,1,0,RedBoat_2.jpg,BlueCross_3.jpg,BlackStar_1.jpg,RedKey_3.jpg
43,QXSW,PINK,MTPV,LAMP,BELL,mismatch,3,0,BlackNote_1.jpg,BlueShoe_1.jpg,PinkBow_3.jpg,PinkHand_3.jpg
