,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,WVCNZ,BLACK,RJDNW,HOUSE,DISC,match,0,1,BrownDisc_2.jpg,BlackDisc_2.jpg,GreenDisc_2.jpg,BlueHouse_2.jpg
1,RJDNW,BROWN,WVCNZ,CROSS,DISC,match,0,2,BlackDisc_1.jpg,BrownDisc_1.jpg,RedDisc_1.jpg,GreenDisc_3.jpg
2,XKQ,RED,XKQ,CUP,DISC,mismatch,3,0,GreenHeart_3.jpg,BlackNote_3.jpg,RedKey_1.jpg,BlueLeaf_1.jpg
3,MTPV,BLUE,QXSW,BOAT,DISC,mismatch,2,0,BrownSquare_1.jpg,BlackDisc_1.jpg,GreenCar_3.jpg,BlackCross_1.jpg
4,XKQ,RED,XKQ,CUP,PLANE,match,0,1,GreenPlane_3.jpg,RedPlane_3.jpg,BlackPlane_2.jpg,BlackCup_3.jpg
5,WVCNZ,BROWN,RJDNW,HOUSE,PLANE,match,0,2,RedPlane_3.jpg,BrownPlane_3.jpg,GreenPlane_3.jpg,PinkPlane_1.jpg
6,ZBXLV,GREEN,WVCNZ,CROSS,PLANE,mismatch,1,0,GreenNote_2.jpg,GreenLamp_1.jpg,RedBow_1.jpg,RedFlag_3.jpg
7,QXSW,BLUE,MTPV,LAMP,PLANE,mismatch,3,0,BlackKey_1.jpg,GreenCar_1.jpg,PinkSquare_3.jpg,GreenDisc_1.jpg
8,MTPV,PINK,MTPV,BOAT,BAG,match,0,1,GreenBag_1.jpg,PinkBag_3.jpg,PinkBag_3.jpg,GreenBoat_1.jpg
9,QXSW,BLUE,QXSW,LAMP,BAG,match,0,2,PinkBag_3.jpg,BlueBag_3.jpg,PinkBag_3.jpg,RedBag_2.jpg
10,ZBXLV,BLACK,ZBXLV,PLANE,BAG,mismatch,2,0,GreenLamp_3.jpg,RedBag_2.jpg,BrownHand_1.jpg,BlackCross_1.jpg
11,XKQ,RED,XKQ,CUP,BAG,mismatch,2,0,BrownSquare_1.jpg,PinkBag_3.jpg,BrownHouse_2.jpg,PinkHouse_3.jpg
12,ZBXLV,GREEN,WVCNZ,PLANE,LOCK,match,0,1,PinkLock_3.jpg,GreenLock_3.jpg,BrownLock_1.jpg,GreenPlane_3.jpg
13,WVCNZ,BLACK,ZBXLV,HOUSE,LOCK,match,0,2,RedLock_3.jpg,BlackLock_2.jpg,BlackLock_1.jpg,BlueLock_1.jpg
14,XKQ,RED,XKQ,CUP,LOCK,mismatch,1,0,BlueShoe_3.jpg,RedLeaf_2.jpg,BlackHeart_1.jpg,GreenBow_2.jpg
15,RJDNW,BROWN,RJDNW,CROSS,LOCK,mismatch,2,0,BlackFlag_1.jpg,GreenLock_2.jpg,BrownHeart_1.jpg,BlueFlag_1.jpg
16,RJDNW,BROWN,ZBXLV,PLANE,CANE,match,0,1,GreenCane_3.jpg,BrownCane_1.jpg,PinkCane_3.jpg,BrownPlane_1.jpg
