,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,MTPV,PINK,MTPV,LAMP,DISC,match,0,1,GreenDisc_2.jpg,PinkDisc_3.jpg,BlackDisc_3.jpg,BlueLamp_1.jpg
1,QXSW,BLUE,QXSW,BOAT,DISC,match,0,2,RedDisc_1.jpg,BlueDisc_3.jpg,GreenDisc_2.jpg,PinkDisc_3.jpg
2,ZBXLV,BLACK,RJDNW,PLANE,DISC,mismatch,2,0,BrownCup_1.jpg,PinkDisc_3.jpg,GreenHouse_2.jpg,GreenCar_3.jpg
3,XKQ,RED,XKQ,CUP,DISC,mismatch,1,0,GreenBone_2.jpg,RedBell_2.jpg,RedKey_3.jpg,BlueNote_2.jpg
4,ZBXLV,BROWN,ZBXLV,CROSS,PLANE,match,0,1,BrownPlane_2.jpg,BrownPlane_1.jpg,GreenPlane_1.jpg,GreenCross_3.jpg
5,XKQ,RED,XKQ,CUP,PLANE,match,0,2,BrownPlane_2.jpg,RedPlane_2.jpg,RedPlane_3.jpg,BrownPlane_3.jpg
6,QXSW,BLUE,QXSW,LAMP,PLANE,mismatch,3,0,GreenSquare_3.jpg,BlueCross_1.jpg,PinkCup_3.jpg,BlackBag_2.jpg
7,MTPV,PINK,MTPV,BOAT,PLANE,mismatch,1,0,BlackBag_3.jpg,PinkTree_2.jpg,BlueCar_1.jpg,BlackKey_1.jpg
8,WVCNZ,BROWN,ZBXLV,HOUSE,BAG,match,0,1,GreenBag_1.jpg,BrownBag_1.jpg,BlackBag_1.jpg,GreenHouse_3.jpg
9,ZBXLV,BLACK,WVCNZ,PLANE,BAG,match,0,2,BlueBag_1.jpg,BlackBag_3.jpg,RedBag_1.jpg,BlackBag_2.jpg
10,QXSW,BLUE,QXSW,LAMP,BAG,mismatch,3,0,GreenBoat_1.jpg,BlackStar_3.jpg,BlackTree_1.jpg,BlackCross_2.jpg
11,MTPV,PINK,MTPV,BOAT,BAG,mismatch,1,0,BrownKey_3.jpg,PinkBell_1.jpg,BlackStar_2.jpg,BlueBow_3.jpg
12,RJDNW,GREEN,RJDNW,PLANE,LOCK,match,0,1,GreenLock_2.jpg,GreenLock_1.jpg,BrownLock_2.jpg,BrownPlane_3.jpg
13,XKQ,RED,XKQ,CUP,LOCK,match,0,2,GreenLock_1.jpg,RedLock_1.jpg,BlackLock_1.jpg,PinkLock_3.jpg
14,MTPV,PINK,QXSW,LAMP,LOCK,mismatch,1,0,GreenFork_2.jpg,PinkNote_3.jpg,BlackBag_3.jpg,BrownHeart_1.jpg
15,QXSW,BLUE,MTPV,BOAT,LOCK,mismatch,3,0,GreenShoe_3.jpg,BlueNote_2.jpg,RedSquare_1.jpg,BlackCup_3.jpg
16,QXSW,PINK,QXSW,LAMP,CANE,match,0,1,BlackCane_3.jpg,PinkCane_3.jpg,GreenCane_1.jpg,RedLamp_3.jpg
17,XKQ,RED,XKQ,CUP,CANE,match,0,2,GreenCane_1.jpg,RedCane_2.jpg,PinkCane_2.jpg,RedCane_1.jpg
18,RJDNW,GREEN,WVCNZ,PLANE,CANE,mismatch,3,0,BrownLeaf_1.jpg,BrownLamp_3.jpg,GreenHeart_1.jpg,BlueSquare_3.jpg
19,MTPV,BLUE,MTPV,BOAT,CANE,mismatch,3,0,BrownFork_2.jpg,GreenNote_1.jpg,BlueBone_3.jpg,BrownShoe_1.jpg
20,MTPV,PINK,QXSW,BOAT,HAND,match,0,1,RedHand_2.jpg,PinkHand_1.jpg,GreenHand_1.jpg,PinkBoat_2.jpg
21,QXSW,BLUE,MTPV,LAMP,HAND,match,0,2,PinkHand_2.jpg,BlueHand_2.jpg,RedHand_1.jpg,GreenHand_2.jpg
22,RJDNW,BROWN,ZBXLV,CROSS,HAND,mismatch,2,0,BlueLamp_2.jpg,BlackHand_2.jpg,PinkCup_2.jpg,GreenLeaf_1.jpg
23,ZBXLV,GREEN,WVCNZ,PLANE,HAND,mismatch,1,0,RedCup_1.jpg,GreenFork_3.jpg,GreenFlag_2.jpg,BrownBag_3.jpg
24,QXSW,BLUE,MTPV,LAMP,KEY,match,0,1,PinkKey_2.jpg,BlueKey_2.jpg,BlueKey_1.jpg,GreenLamp_2.jpg
25,RJDNW,GREEN,ZBXLV,PLANE,KEY,match,0,2,BrownKey_1.jpg,GreenKey_1.jpg,BrownKey_2.jpg,RedKey_1.jpg
26,XKQ,RED,XKQ,CUP,KEY,mismatch,1,0,BlueBoat_1.jpg,RedShoe_2.jpg,RedStar_2.jpg,BlackFlag_3.jpg
27,ZBXLV,BROWN,RJDNW,HOUSE,KEY,mismatch,2,0,BlackShoe_1.jpg,GreenKey_2.jpg,BlackSquare_3.jpg,BrownFork_2.jpg
28,RJDNW,BLACK,WVCNZ,HOUSE,SHOE,match,0,1,GreenShoe_3.jpg,BlackShoe_3.jpg,BlackShoe_3.jpg,BlueHouse_3.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,BlackShoe_2.jpg,RedShoe_3.jpg,BlackShoe_1.jpg,PinkShoe_3.jpg
30,MTPV,PINK,QXSW,LAMP,SHOE,mismatch,1,0,PinkHouse_1.jpg,PinkHeart_1.jpg,BlackBoat_3.jpg,BlueSquare_2.jpg
31,ZBXLV,BROWN,ZBXLV,PLANE,SHOE,mismatch,2,0,BlackHeart_1.jpg,GreenShoe_2.jpg,BlackCross_2.jpg,BlueNote_1.jpg
32,QXSW,PINK,MTPV,BOAT,BONE,match,0,1,BlackBone_1.jpg,PinkBone_1.jpg,BlueBone_2.jpg,BlackBoat_2.jpg
33,ZBXLV,GREEN,ZBXLV,CROSS,BONE,match,0,2,RedBone_2.jpg,GreenBone_1.jpg,GreenBone_1.jpg,BrownBone_2.jpg
34,RJDNW,BROWN,RJDNW,HOUSE,BONE,mismatch,3,0,RedBell_1.jpg,BlackFork_1.jpg,BlueBoat_2.jpg,RedHeart_3.jpg
35,MTPV,BLUE,QXSW,LAMP,BONE,mismatch,2,0,GreenCross_3.jpg,BlackBone_2.jpg,PinkFork_3.jpg,RedBoat_1.jpg
36,MTPV,BLUE,QXSW,LAMP,SQUARE,match,0,1,PinkSquare_2.jpg,BlueSquare_2.jpg,BlackSquare_3.jpg,BrownLamp_1.jpg
37,QXSW,PINK,MTPV,BOAT,SQUARE,match,0,2,RedSquare_2.jpg,PinkSquare_2.jpg,BlueSquare_1.jpg,BrownSquare_1.jpg
38,XKQ,RED,XKQ,CUP,SQUARE,mismatch,3,0,GreenBag_1.jpg,BlueKey_3.jpg,BrownFork_2.jpg,RedBone_3.jpg
39,ZBXLV,GREEN,ZBXLV,CROSS,SQUARE,mismatch,1,0,RedFlag_1.jpg,GreenBell_1.jpg,BlackKey_2.jpg,RedTree_2.jpg
40,WVCNZ,BLACK,WVCNZ,HOUSE,BELL,match,0,1,GreenBell_2.jpg,BlackBell_2.jpg,BlueBell_2.jpg,GreenHouse_1.jpg
41,MTPV,BLUE,MTPV,LAMP,BELL,match,0,2,RedBell_1.jpg,BlueBell_3.jpg,RedBell_2.jpg,RedBell_1.jpg
