,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,WVCNZ,BLACK,WVCNZ,PLANE,DISC,match,0,1,BlueDisc_3.jpg,BlackDisc_3.jpg,GreenDisc_1.jpg,BrownPlane_1.jpg
1,XKQ,RED,XKQ,CUP,DISC,match,0,2,RedDisc_1.jpg,RedDisc_1.jpg,GreenDisc_2.jpg,RedDisc_2.jpg
2,RJDNW,BROWN,RJDNW,HOUSE,DISC,mismatch,2,0,BlackKey_3.jpg,RedDisc_2.jpg,GreenCross_3.jpg,GreenSquare_2.jpg
3,MTPV,BLUE,QXSW,LAMP,DISC,mismatch,1,0,PinkCar_1.jpg,BlueBell_1.jpg,BrownShoe_3.jpg,GreenShoe_1.jpg
4,XKQ,RED,XKQ,CUP,PLANE,match,0,1,BluePlane_1.jpg,RedPlane_1.jpg,BluePlane_1.jpg,PinkCup_1.jpg
5,RJDNW,BLACK,WVCNZ,HOUSE,PLANE,match,0,2,RedPlane_1.jpg,BlackPlane_2.jpg,BluePlane_2.jpg,BlackPlane_2.jpg
6,MTPV,BLUE,MTPV,LAMP,PLANE,mismatch,1,0,BlackDisc_2.jpg,BlueCar_3.jpg,BrownCar_1.jpg,PinkDisc_1.jpg
7,QXSW,PINK,QXSW,BOAT,PLANE,mismatch,1,0,PinkKey_2.jpg,PinkLock_1.jpg,RedBone_2.jpg,PinkFlag_3.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,BrownBag_3.jpg,RedBag_3.jpg,PinkBag_1.jpg,RedCup_2.jpg
9,QXSW,BLUE,MTPV,LAMP,BAG,match,0,2,BrownBag_3.jpg,BlueBag_3.jpg,BlackBag_2.jpg,BlackBag_1.jpg
10,MTPV,PINK,QXSW,BOAT,BAG,mismatch,2,0,BlueLamp_2.jpg,BrownBag_2.jpg,RedPlane_1.jpg,BlueFork_3.jpg
11,ZBXLV,BROWN,ZBXLV,CROSS,BAG,mismatch,2,0,RedCar_2.jpg,BlueBag_3.jpg,RedLeaf_1.jpg,GreenBoat_3.jpg
