,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,QXSW,BLUE,QXSW,LAMP,DISC,match,0,1,GreenDisc_2.jpg,BlueDisc_2.jpg,RedDisc_2.jpg,BrownLamp_3.jpg
1,MTPV,PINK,MTPV,BOAT,DISC,match,0,2,BrownDisc_1.jpg,PinkDisc_2.jpg,RedDisc_2.jpg,RedDisc_2.jpg
2,RJDNW,GREEN,RJDNW,HOUSE,DISC,mismatch,3,0,RedBell_3.jpg,GreenFork_2.jpg,BlueCane_1.jpg,BlackCross_3.jpg
3,WVCNZ,BROWN,WVCNZ,CROSS,DISC,mismatch,3,0,BlueNote_2.jpg,BlueLamp_2.jpg,GreenFlag_2.jpg,GreenBell_3.jpg
4,MTPV,BLUE,QXSW,LAMP,PLANE,match,0,1,BlackPlane_3.jpg,BluePlane_1.jpg,PinkPlane_3.jpg,PinkLamp_3.jpg
5,WVCNZ,GREEN,RJDNW,CROSS,PLANE,match,0,2,GreenPlane_1.jpg,GreenPlane_2.jpg,BluePlane_2.jpg,PinkPlane_2.jpg
6,QXSW,PINK,MTPV,BOAT,PLANE,mismatch,3,0,PinkBoat_1.jpg,BlueCross_2.jpg,BlackKey_3.jpg,GreenCane_1.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,1,0,RedCup_1.jpg,RedCar_2.jpg,BrownLeaf_1.jpg,BlueLamp_3.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,PinkBag_2.jpg,RedBag_3.jpg,BlackBag_2.jpg,PinkCup_1.jpg
9,WVCNZ,BROWN,WVCNZ,HOUSE,BAG,match,0,2,PinkBag_3.jpg,BrownBag_3.jpg,GreenBag_1.jpg,RedBag_3.jpg
10,ZBXLV,BLACK,ZBXLV,CROSS,BAG,mismatch,2,0,RedBone_1.jpg,GreenBag_2.jpg,GreenBow_2.jpg,PinkTree_2.jpg
11,MTPV,PINK,QXSW,LAMP,BAG,mismatch,1,0,BlueCross_2.jpg,PinkCane_2.jpg,BrownStar_3.jpg,BlackHand_1.jpg
12,ZBXLV,GREEN,ZBXLV,CROSS,LOCK,match,0,1,RedLock_1.jpg,GreenLock_3.jpg,RedLock_2.jpg,BlueCross_1.jpg
13,WVCNZ,BLACK,RJDNW,HOUSE,LOCK,match,0,2,PinkLock_3.jpg,BlackLock_1.jpg,BlackLock_3.jpg,GreenLock_1.jpg
14,QXSW,BLUE,MTPV,BOAT,LOCK,mismatch,2,0,RedLamp_1.jpg,PinkLock_3.jpg,BrownPlane_3.jpg,BrownFlag_3.jpg
15,XKQ,RED,XKQ,CUP,LOCK,mismatch,2,0,RedSquare_3.jpg,PinkLock_2.jpg,GreenBone_1.jpg,PinkDisc_1.jpg
