,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,QXSW,PINK,QXSW,LAMP,DISC,match,0,1,BlackDisc_3.jpg,PinkDisc_3.jpg,GreenDisc_2.jpg,BlueLamp_2.jpg
1,RJDNW,BLACK,ZBXLV,CROSS,DISC,match,0,2,PinkDisc_1.jpg,BlackDisc_1.jpg,PinkDisc_2.jpg,BrownDisc_2.jpg
2,ZBXLV,GREEN,RJDNW,PLANE,DISC,mismatch,2,0,BrownNote_1.jpg,BlueDisc_1.jpg,GreenBoat_1.jpg,BlueLamp_1.jpg
3,MTPV,BLUE,MTPV,BOAT,DISC,mismatch,3,0,BlackLamp_3.jpg,BlackCane_2.jpg,BlackNote_1.jpg,PinkHeart_2.jpg
4,XKQ,RED,XKQ,CUP,PLANE,match,0,1,BlackPlane_1.jpg,RedPlane_2.jpg,BrownPlane_1.jpg,BlueCup_3.jpg
5,QXSW,BLUE,QXSW,BOAT,PLANE,match,0,2,BlackPlane_1.jpg,BluePlane_1.jpg,PinkPlane_3.jpg,BlackPlane_3.jpg
6,MTPV,PINK,MTPV,LAMP,PLANE,mismatch,3,0,RedLeaf_1.jpg,PinkTree_2.jpg,BlackKey_2.jpg,RedHand_1.jpg
7,WVCNZ,BROWN,ZBXLV,CROSS,PLANE,mismatch,1,0,BlackLock_2.jpg,BrownCup_3.jpg,BlackKey_2.jpg,RedHand_2.jpg
8,QXSW,BLUE,QXSW,BOAT,BAG,match,0,1,GreenBag_1.jpg,BlueBag_2.jpg,BlackBag_1.jpg,PinkBoat_1.jpg
9,RJDNW,BROWN,WVCNZ,CROSS,BAG,match,0,2,BlueBag_1.jpg,BrownBag_1.jpg,PinkBag_1.jpg,GreenBag_2.jpg
10,ZBXLV,GREEN,ZBXLV,PLANE,BAG,mismatch,2,0,GreenCane_1.jpg,BlackBag_3.jpg,BrownShoe_3.jpg,BlueStar_1.jpg
11,MTPV,PINK,MTPV,LAMP,BAG,mismatch,1,0,PinkShoe_2.jpg,PinkSquare_1.jpg,GreenFork_1.jpg,BrownBoat_1.jpg
12,RJDNW,BROWN,RJDNW,HOUSE,LOCK,match,0,1,GreenLock_2.jpg,BrownLock_3.jpg,BrownLock_2.jpg,BrownHouse_2.jpg
13,WVCNZ,BLACK,ZBXLV,PLANE,LOCK,match,0,2,BlackLock_1.jpg,BlackLock_1.jpg,BrownLock_3.jpg,RedLock_3.jpg
14,XKQ,RED,XKQ,CUP,LOCK,mismatch,2,0,GreenCup_3.jpg,BlueLock_3.jpg,BrownFlag_2.jpg,BlueFlag_3.jpg
15,ZBXLV,GREEN,WVCNZ,CROSS,LOCK,mismatch,2,0,BlackFlag_3.jpg,BlackLock_3.jpg,PinkCane_1.jpg,BrownBoat_2.jpg
16,XKQ,RED,XKQ,CUP,CANE,match,0,1,BrownCane_3.jpg,RedCane_1.jpg,PinkCane_1.jpg,BlueCup_2.jpg
17,RJDNW,BLACK,WVCNZ,HOUSE,CANE,match,0,2,BlackCane_2.jpg,BlackCane_2.jpg,BlackCane_1.jpg,PinkCane_3.jpg
18,WVCNZ,GREEN,RJDNW,PLANE,CANE,mismatch,3,0,BrownBow_1.jpg,PinkDisc_2.jpg,BlueShoe_2.jpg,BlueBell_1.jpg
19,QXSW,PINK,MTPV,LAMP,CANE,mismatch,3,0,BlueLock_3.jpg,BrownHeart_3.jpg,BlueLock_1.jpg,PinkBone_1.jpg
20,MTPV,PINK,QXSW,BOAT,HAND,match,0,1,GreenHand_1.jpg,PinkHand_3.jpg,BlackHand_1.jpg,GreenBoat_3.jpg
21,QXSW,BLUE,MTPV,LAMP,HAND,match,0,2,RedHand_1.jpg,BlueHand_1.jpg,BlackHand_3.jpg,GreenHand_1.jpg
22,XKQ,RED,XKQ,CUP,HAND,mismatch,2,0,RedHeart_3.jpg,BrownHand_2.jpg,PinkStar_3.jpg,GreenCar_3.jpg
23,WVCNZ,BROWN,WVCNZ,CROSS,HAND,mismatch,2,0,PinkBell_3.jpg,BrownHand_2.jpg,GreenSquare_3.jpg,BrownKey_3.jpg
24,RJDNW,BROWN,RJDNW,CROSS,KEY,match,0,1,BlueKey_2.jpg,BrownKey_1.jpg,RedKey_3.jpg,PinkCross_1.jpg
25,XKQ,RED,XKQ,CUP,KEY,match,0,2,GreenKey_1.jpg,RedKey_3.jpg,RedKey_2.jpg,PinkKey_1.jpg
26,MTPV,PINK,QXSW,LAMP,KEY,mismatch,3,0,BlueFork_1.jpg,BlueFlag_2.jpg,GreenHand_3.jpg,GreenBow_1.jpg
27,QXSW,BLUE,MTPV,BOAT,KEY,mismatch,2,0,BrownBone_3.jpg,BrownKey_1.jpg,BlueCar_3.jpg,BlueSquare_3.jpg
28,RJDNW,GREEN,ZBXLV,HOUSE,SHOE,match,0,1,GreenShoe_3.jpg,GreenShoe_1.jpg,BrownShoe_3.jpg,BlackHouse_1.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,BrownShoe_3.jpg,RedShoe_2.jpg,PinkShoe_2.jpg,BrownShoe_3.jpg
30,MTPV,PINK,QXSW,LAMP,SHOE,mismatch,1,0,BlueDisc_3.jpg,PinkBoat_1.jpg,RedFork_2.jpg,RedDisc_1.jpg
31,ZBXLV,BLACK,WVCNZ,CROSS,SHOE,mismatch,3,0,BlackCup_2.jpg,RedBone_3.jpg,GreenLeaf_3.jpg,BlackSquare_1.jpg
32,RJDNW,BROWN,RJDNW,PLANE,BONE,match,0,1,GreenBone_2.jpg,BrownBone_1.jpg,GreenBone_1.jpg,BluePlane_3.jpg
33,QXSW,PINK,QXSW,BOAT,BONE,match,0,2,BlackBone_3.jpg,PinkBone_2.jpg,PinkBone_2.jpg,PinkBone_2.jpg
34,XKQ,RED,XKQ,CUP,BONE,mismatch,3,0,BlueBow_2.jpg,PinkShoe_1.jpg,RedFork_3.jpg,GreenBag_1.jpg
35,MTPV,BLUE,MTPV,LAMP,BONE,mismatch,3,0,GreenPlane_1.jpg,GreenBow_3.jpg,BlueHeart_3.jpg,BrownNote_1.jpg
