,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,BLACK,ZBXLV,CROSS,DISC,match,0,1,BlueDisc_1.jpg,BlackDisc_3.jpg,RedDisc_3.jpg,BrownCross_2.jpg
1,XKQ,RED,XKQ,CUP,DISC,match,0,2,BrownDisc_3.jpg,RedDisc_3.jpg,GreenDisc_3.jpg,GreenDisc_2.jpg
2,MTPV,BLUE,MTPV,BOAT,DISC,mismatch,2,0,PinkSquare_3.jpg,BrownDisc_3.jpg,BrownHeart_3.jpg,GreenHeart_2.jpg
3,WVCNZ,GREEN,RJDNW,PLANE,DISC,mismatch,3,0,BlackLamp_2.jpg,BrownKey_2.jpg,BlueCane_1.jpg,BrownKey_2.jpg
4,QXSW,PINK,QXSW,BOAT,PLANE,match,0,1,RedPlane_2.jpg,PinkPlane_1.jpg,GreenPlane_2.jpg,PinkBoat_3.jpg
5,RJDNW,GREEN,ZBXLV,HOUSE,PLANE,match,0,2,BlackPlane_2.jpg,GreenPlane_2.jpg,PinkPlane_3.jpg,RedPlane_2.jpg
6,WVCNZ,BROWN,RJDNW,CROSS,PLANE,mismatch,3,0,PinkNote_3.jpg,PinkNote_1.jpg,BrownHeart_1.jpg,GreenFork_3.jpg
7,XKQ,RED,XKQ,CUP,PLANE,mismatch,3,0,BlackCar_3.jpg,BlackBow_3.jpg,BrownBone_1.jpg,PinkBoat_1.jpg
8,RJDNW,BLACK,ZBXLV,PLANE,BAG,match,0,1,BrownBag_3.jpg,BlackBag_1.jpg,BlackBag_3.jpg,BluePlane_1.jpg
9,XKQ,RED,XKQ,CUP,BAG,match,0,2,BrownBag_2.jpg,RedBag_3.jpg,PinkBag_2.jpg,BlueBag_1.jpg
10,WVCNZ,BROWN,RJDNW,CROSS,BAG,mismatch,1,0,RedHouse_2.jpg,BrownCar_3.jpg,GreenLeaf_3.jpg,BlackLamp_3.jpg
11,QXSW,BLUE,QXSW,LAMP,BAG,mismatch,3,0,PinkBoat_2.jpg,PinkCross_1.jpg,BrownLock_3.jpg,GreenCross_1.jpg
12,XKQ,RED,XKQ,CUP,LOCK,match,0,1,BrownLock_3.jpg,RedLock_3.jpg,RedLock_3.jpg,PinkCup_3.jpg
13,RJDNW,BLACK,ZBXLV,CROSS,LOCK,match,0,2,BlackLock_1.jpg,BlackLock_1.jpg,BrownLock_2.jpg,RedLock_2.jpg
14,WVCNZ,BROWN,RJDNW,PLANE,LOCK,mismatch,2,0,BrownDisc_1.jpg,BlueLock_3.jpg,PinkPlane_2.jpg,PinkCar_2.jpg
15,QXSW,PINK,QXSW,LAMP,LOCK,mismatch,1,0,GreenSquare_1.jpg,PinkHouse_2.jpg,BlueNote_3.jpg,BrownBow_2.jpg
16,QXSW,BLUE,MTPV,BOAT,CANE,match,0,1,GreenCane_3.jpg,BlueCane_1.jpg,BlackCane_3.jpg,BrownBoat_3.jpg
17,ZBXLV,GREEN,ZBXLV,HOUSE,CANE,match,0,2,RedCane_1.jpg,GreenCane_2.jpg,PinkCane_2.jpg,PinkCane_2.jpg
18,XKQ,RED,XKQ,CUP,CANE,mismatch,3,0,BlackCross_2.jpg,BlueHouse_2.jpg,BlackLeaf_2.jpg,BrownKey_3.jpg
19,RJDNW,BROWN,WVCNZ,PLANE,CANE,mismatch,1,0,GreenLeaf_2.jpg,BrownLock_2.jpg,RedBow_1.jpg,RedTree_3.jpg
20,WVCNZ,BROWN,RJDNW,HOUSE,HAND,match,0,1,GreenHand_3.jpg,BrownHand_1.jpg,BrownHand_2.jpg,BrownHouse_3.jpg
21,ZBXLV,GREEN,ZBXLV,PLANE,HAND,match,0,2,RedHand_1.jpg,GreenHand_1.jpg,BrownHand_1.jpg,RedHand_2.jpg
22,MTPV,BLUE,MTPV,LAMP,HAND,mismatch,1,0,GreenBone_3.jpg,BlueLock_1.jpg,GreenLock_3.jpg,GreenSquare_2.jpg
23,QXSW,PINK,QXSW,BOAT,HAND,mismatch,1,0,GreenCross_2.jpg,PinkDisc_2.jpg,RedBell_3.jpg,BlueLock_1.jpg
24,MTPV,PINK,MTPV,LAMP,KEY,match,0,1,BlueKey_2.jpg,PinkKey_2.jpg,BlackKey_2.jpg,BlueLamp_1.jpg
25,ZBXLV,BROWN,WVCNZ,HOUSE,KEY,match,0,2,BlackKey_2.jpg,BrownKey_2.jpg,BlueKey_3.jpg,BlackKey_1.jpg
26,QXSW,BLUE,QXSW,BOAT,KEY,mismatch,3,0,PinkCup_3.jpg,GreenBell_2.jpg,BrownLamp_2.jpg,PinkShoe_1.jpg
27,RJDNW,GREEN,ZBXLV,CROSS,KEY,mismatch,1,0,BlackLeaf_3.jpg,GreenSquare_1.jpg,BlackBell_2.jpg,BlueSquare_3.jpg
28,RJDNW,BROWN,WVCNZ,PLANE,SHOE,match,0,1,RedShoe_1.jpg,BrownShoe_2.jpg,BlueShoe_1.jpg,BlackPlane_1.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,BlueShoe_3.jpg,RedShoe_2.jpg,GreenShoe_3.jpg,BlueShoe_2.jpg
30,WVCNZ,GREEN,RJDNW,HOUSE,SHOE,mismatch,3,0,PinkBone_1.jpg,RedTree_2.jpg,GreenFlag_3.jpg,BlackCar_3.jpg
31,MTPV,PINK,MTPV,BOAT,SHOE,mismatch,2,0,BrownTree_2.jpg,RedShoe_1.jpg,BlackStar_2.jpg,GreenHouse_1.jpg
32,MTPV,PINK,QXSW,LAMP,BONE,match,0,1,BlueBone_3.jpg,PinkBone_1.jpg,BlackBone_2.jpg,BlueLamp_3.jpg
33,ZBXLV,BROWN,ZBXLV,CROSS,BONE,match,0,2,BlackBone_3.jpg,BrownBone_1.jpg,PinkBone_2.jpg,BlueBone_1.jpg
34,RJDNW,GREEN,RJDNW,PLANE,BONE,mismatch,2,0,PinkHand_2.jpg,RedBone_3.jpg,RedCar_1.jpg,RedBell_1.jpg
35,WVCNZ,BLACK,WVCNZ,HOUSE,BONE,mismatch,1,0,BlueLamp_3.jpg,BlackTree_2.jpg,GreenCup_1.jpg,BrownHand_3.jpg
36,XKQ,RED,XKQ,CUP,SQUARE,match,0,1,GreenSquare_3.jpg,RedSquare_3.jpg,BlackSquare_3.jpg,BlackCup_1.jpg
37,QXSW,PINK,QXSW,BOAT,SQUARE,match,0,2,RedSquare_1.jpg,PinkSquare_1.jpg,BlackSquare_1.jpg,BlueSquare_2.jpg
38,MTPV,BLUE,MTPV,LAMP,SQUARE,mismatch,1,0,PinkLamp_2.jpg,BlueKey_3.jpg,GreenHeart_3.jpg,BrownDisc_2.jpg
39,WVCNZ,BROWN,WVCNZ,PLANE,SQUARE,mismatch,3,0,RedPlane_1.jpg,BlackPlane_1.jpg,RedBoat_3.jpg,PinkCane_1.jpg
40,XKQ,RED,XKQ,CUP,BELL,match,0,1,PinkBell_2.jpg,RedBell_3.jpg,BrownBell_3.jpg,BrownCup_2.jpg
41,RJDNW,BLACK,ZBXLV,HOUSE,BELL,match,0,2,RedBell_3.jpg,BlackBell_2.jpg,RedBell_3.jpg,RedBell_1.jpg
42,WVCNZ,GREEN,WVCNZ,CROSS,BELL,mismatch,2,0,PinkBow_2.jpg,BrownBell_3.jpg,BlueDisc_3.jpg,BrownHand_1.jpg
43,ZBXLV,BROWN,RJDNW,PLANE,BELL,mismatch,2,0,BrownBoat_2.jpg,RedBell_2.jpg,PinkHouse_1.jpg,BrownCup_1.jpg
44,RJDNW,BLACK,ZBXLV,CROSS,BOAT,match,0,1,BrownBoat_2.jpg,BlackBoat_1.jpg,PinkBoat_3.jpg,GreenCross_3.jpg
45,XKQ,RED,XKQ,CUP,BOAT,match,0,2,BlueBoat_2.jpg,RedBoat_1.jpg,BlackBoat_1.jpg,RedBoat_1.jpg
