,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,BROWN,WVCNZ,CROSS,DISC,match,0,1,BlackDisc_1.jpg,BrownDisc_1.jpg,BlackDisc_2.jpg,BlueCross_3.jpg
1,QXSW,BLUE,QXSW,LAMP,DISC,match,0,2,GreenDisc_1.jpg,BlueDisc_2.jpg,BlueDisc_3.jpg,GreenDisc_3.jpg
2,WVCNZ,BLACK,RJDNW,PLANE,DISC,mismatch,3,0,GreenFork_2.jpg,BlackFlag_3.jpg,RedHouse_1.jpg,BlueLeaf_2.jpg
3,ZBXLV,GREEN,ZBXLV,HOUSE,DISC,mismatch,1,0,RedTree_1.jpg,GreenHouse_3.jpg,PinkPlane_3.jpg,BrownBell_3.jpg
4,RJDNW,BROWN,ZBXLV,HOUSE,PLANE,match,0,1,GreenPlane_3.jpg,BrownPlane_2.jpg,RedPlane_2.jpg,BlueHouse_2.jpg
5,XKQ,RED,XKQ,CUP,PLANE,match,0,2,RedPlane_1.jpg,RedPlane_2.jpg,PinkPlane_3.jpg,BlackPlane_1.jpg
6,MTPV,BLUE,QXSW,LAMP,PLANE,mismatch,2,0,BlackBone_1.jpg,BlackPlane_3.jpg,BlueTree_3.jpg,BlackFlag_3.jpg
7,QXSW,PINK,MTPV,BOAT,PLANE,mismatch,3,0,BrownBoat_3.jpg,PinkShoe_2.jpg,BlackBell_3.jpg,BlackShoe_2.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,BlackBag_3.jpg,RedBag_3.jpg,BlueBag_1.jpg,BlueCup_3.jpg
9,WVCNZ,BLACK,RJDNW,PLANE,BAG,match,0,2,RedBag_1.jpg,BlackBag_1.jpg,GreenBag_2.jpg,GreenBag_1.jpg
10,ZBXLV,GREEN,ZBXLV,HOUSE,BAG,mismatch,1,0,BrownBow_1.jpg,GreenPlane_3.jpg,PinkFlag_2.jpg,BrownNote_2.jpg
11,QXSW,PINK,MTPV,LAMP,BAG,mismatch,2,0,PinkCup_1.jpg,RedBag_3.jpg,BrownLeaf_3.jpg,BlueHouse_2.jpg
12,MTPV,PINK,QXSW,LAMP,LOCK,match,0,1,GreenLock_2.jpg,PinkLock_1.jpg,BlackLock_2.jpg,BrownLamp_3.jpg
13,QXSW,BLUE,MTPV,BOAT,LOCK,match,0,2,BrownLock_2.jpg,BlueLock_1.jpg,RedLock_3.jpg,PinkLock_1.jpg
14,RJDNW,BLACK,WVCNZ,PLANE,LOCK,mismatch,1,0,PinkBone_3.jpg,BlackHouse_2.jpg,RedCross_1.jpg,BlueBoat_1.jpg
15,XKQ,RED,XKQ,CUP,LOCK,mismatch,3,0,RedKey_2.jpg,GreenTree_1.jpg,GreenLeaf_1.jpg,BlackHand_2.jpg
16,ZBXLV,BROWN,RJDNW,CROSS,CANE,match,0,1,RedCane_2.jpg,BrownCane_2.jpg,GreenCane_1.jpg,BlackCross_1.jpg
17,XKQ,RED,XKQ,CUP,CANE,match,0,2,BlackCane_3.jpg,RedCane_1.jpg,RedCane_3.jpg,BlackCane_1.jpg
18,RJDNW,GREEN,ZBXLV,HOUSE,CANE,mismatch,3,0,RedLamp_3.jpg,BluePlane_1.jpg,BlueSquare_3.jpg,BlueHand_1.jpg
19,WVCNZ,BLACK,WVCNZ,PLANE,CANE,mismatch,3,0,BlueFlag_2.jpg,BlackCar_3.jpg,BlackBow_1.jpg,GreenFork_3.jpg
20,MTPV,BLUE,QXSW,LAMP,HAND,match,0,1,GreenHand_2.jpg,BlueHand_3.jpg,BrownHand_2.jpg,PinkLamp_2.jpg
21,WVCNZ,BROWN,ZBXLV,PLANE,HAND,match,0,2,BrownHand_3.jpg,BrownHand_1.jpg,BlueHand_3.jpg,RedHand_3.jpg
22,QXSW,PINK,MTPV,BOAT,HAND,mismatch,2,0,PinkHouse_3.jpg,BlackHand_2.jpg,PinkFork_3.jpg,RedCross_1.jpg
23,RJDNW,BLACK,RJDNW,HOUSE,HAND,mismatch,1,0,PinkNote_2.jpg,BlackBag_3.jpg,PinkKey_2.jpg,GreenNote_1.jpg
24,XKQ,RED,XKQ,CUP,KEY,match,0,1,PinkKey_1.jpg,RedKey_3.jpg,RedKey_3.jpg,BlueCup_1.jpg
25,MTPV,PINK,MTPV,BOAT,KEY,match,0,2,BrownKey_3.jpg,PinkKey_2.jpg,GreenKey_1.jpg,RedKey_1.jpg
26,RJDNW,GREEN,WVCNZ,PLANE,KEY,mismatch,3,0,PinkBow_2.jpg,BrownSquare_1.jpg,BrownFlag_2.jpg,RedDisc_2.jpg
27,QXSW,BLUE,QXSW,LAMP,KEY,mismatch,1,0,BlueCup_2.jpg,BlueHand_3.jpg,GreenCane_1.jpg,PinkHouse_3.jpg
28,WVCNZ,BROWN,RJDNW,PLANE,SHOE,match,0,1,BlackShoe_1.jpg,BrownShoe_1.jpg,BlackShoe_1.jpg,PinkPlane_3.jpg
29,MTPV,PINK,MTPV,BOAT,SHOE,match,0,2,BlackShoe_2.jpg,PinkShoe_1.jpg,GreenShoe_1.jpg,BrownShoe_3.jpg
30,ZBXLV,GREEN,ZBXLV,HOUSE,SHOE,mismatch,2,0,BlueTree_2.jpg,BlueShoe_3.jpg,RedHand_1.jpg,BlueCar_2.jpg
31,RJDNW,BLACK,WVCNZ,CROSS,SHOE,mismatch,2,0,PinkCross_3.jpg,BlackShoe_3.jpg,BrownFlag_1.jpg,GreenHand_3.jpg
32,MTPV,BLUE,QXSW,BOAT,BONE,match,0,1,BlueBone_3.jpg,BlueBone_1.jpg,RedBone_1.jpg,BlackBoat_3.jpg
33,QXSW,PINK,MTPV,LAMP,BONE,match,0,2,BrownBone_3.jpg,PinkBone_3.jpg,GreenBone_1.jpg,GreenBone_2.jpg
34,XKQ,RED,XKQ,CUP,BONE,mismatch,2,0,BlackCar_2.jpg,PinkBone_1.jpg,GreenCane_1.jpg,PinkSquare_2.jpg
35,RJDNW,BROWN,RJDNW,HOUSE,BONE,mismatch,1,0,BrownKey_3.jpg,BrownTree_3.jpg,PinkKey_2.jpg,RedCup_1.jpg
36,ZBXLV,GREEN,ZBXLV,PLANE,SQUARE,match,0,1,BrownSquare_2.jpg,GreenSquare_2.jpg,BlueSquare_3.jpg,PinkPlane_1.jpg
37,MTPV,BLUE,QXSW,LAMP,SQUARE,match,0,2,GreenSquare_1.jpg,BlueSquare_2.jpg,GreenSquare_2.jpg,BrownSquare_1.jpg
38,RJDNW,BLACK,RJDNW,HOUSE,SQUARE,mismatch,2,0,RedNote_2.jpg,PinkSquare_1.jpg,BlueLock_3.jpg,BlackBow_2.jpg
39,WVCNZ,BROWN,WVCNZ,CROSS,SQUARE,mismatch,2,0,PinkCane_3.jpg,BlueSquare_3.jpg,PinkDisc_1.jpg,PinkHouse_3.jpg
40,QXSW,PINK,QXSW,LAMP,BELL,match,0,1,RedBell_2.jpg,PinkBell_3.jpg,GreenBell_3.jpg,BlueLamp_3.jpg
41,XKQ,RED,XKQ,CUP,BELL,match,0,2,BlackBell_1.jpg,RedBell_3.jpg,GreenBell_2.jpg,RedBell_3.jpg
42,RJDNW,GREEN,RJDNW,PLANE,BELL,mismatch,3,0,GreenHeart_2.jpg,BlackTree_2.jpg,BlueHeart_3.jpg,BlueHand_3.jpg
43,WVCNZ,BLACK,WVCNZ,HOUSE,BELL,mismatch,1,0,BlueBag_3.jpg,BlackTree_2.jpg,GreenNote_1.jpg,GreenTree_2.jpg
44,MTPV,PINK,QXSW,LAMP,BOAT,match,0,1,BlackBoat_2.jpg,PinkBoat_1.jpg,RedBoat_3.jpg,RedLamp_2.jpg
45,XKQ,RED,XKQ,CUP,BOAT,match,0,2,PinkBoat_2.jpg,RedBoat_1.jpg,BlueBoat_3.jpg,PinkBoat_3.jpg
46,RJDNW,BLACK,ZBXLV,HOUSE,BOAT,mismatch,2,0,RedBell_1.jpg,RedBoat_1.jpg,PinkCar_3.jpg,RedCross_3.jpg
47,WVCNZ,GREEN,RJDNW,PLANE,BOAT,mismatch,2,0,GreenFork_2.jpg,PinkBoat_3.jpg,GreenBag_1.jpg,GreenKey_1.jpg
48,RJDNW,BLACK,RJDNW,HOUSE,BOW,match,0,1,BlackBow_3.jpg,BlackBow_2.jpg,BrownBow_3.jpg,GreenHouse_2.jpg
49,ZBXLV,GREEN,WVCNZ,CROSS,BOW,match,0,2,BlackBow_3.jpg,GreenBow_2.jpg,RedBow_2.jpg,PinkBow_2.jpg
50,XKQ,RED,XKQ,CUP,BOW,mismatch,2,0,GreenBag_2.jpg,RedBow_1.jpg,BrownDisc_2.jpg,RedBoat_1.jpg
51,MTPV,PINK,QXSW,LAMP,BOW,mismatch,2,0,GreenHeart_2.jpg,BrownBow_3.jpg,RedTree_1.jpg,BlackNote_1.jpg
52,XKQ,RED,XKQ,CUP,CAR,match,0,1,BrownCar_2.jpg,RedCar_3.jpg,PinkCar_1.jpg,BrownCup_2.jpg
53,QXSW,BLUE,QXSW,LAMP,CAR,match,0,2,GreenCar_2.jpg,BlueCar_2.jpg,GreenCar_1.jpg,BrownCar_3.jpg
54,ZBXLV,GREEN,ZBXLV,PLANE,CAR,mismatch,3,0,RedSquare_1.jpg,BlueStar_3.jpg,PinkBell_1.jpg,GreenBone_2.jpg
55,RJDNW,BLACK,WVCNZ,HOUSE,CAR,mismatch,3,0,BlackCane_1.jpg,GreenDisc_2.jpg,RedCross_3.jpg,BrownFlag_3.jpg
56,QXSW,BLUE,QXSW,LAMP,CROSS,match,0,1,BlueCross_2.jpg,BlueCross_3.jpg,BlackCross_2.jpg,GreenLamp_2.jpg
57,MTPV,PINK,MTPV,BOAT,CROSS,match,0,2,BlackCross_1.jpg,PinkCross_3.jpg,PinkCross_3.jpg,BrownCross_2.jpg
58,WVCNZ,BLACK,RJDNW,PLANE,CROSS,mismatch,3,0,GreenPlane_2.jpg,BrownHeart_1.jpg,RedNote_2.jpg,BlueFlag_2.jpg
59,XKQ,RED,XKQ,CUP,CROSS,mismatch,3,0,BlackTree_1.jpg,RedCane_3.jpg,BrownCup_1.jpg,RedHand_2.jpg
60,WVCNZ,GREEN,RJDNW,HOUSE,CUP,match,0,1,BrownCup_3.jpg,GreenCup_1.jpg,GreenCup_2.jpg,GreenHouse_3.jpg
61,ZBXLV,BLACK,ZBXLV,CROSS,CUP,match,0,2,GreenCup_1.jpg,BlackCup_3.jpg,BlackCup_3.jpg,GreenCup_3.jpg
62,RJDNW,BROWN,WVCNZ,PLANE,CUP,mismatch,3,0,BlueBow_2.jpg,BrownBag_2.jpg,GreenHand_3.jpg,BlueDisc_3.jpg
63,QXSW,PINK,MTPV,LAMP,CUP,mismatch,3,0,GreenBell_1.jpg,BrownKey_3.jpg,GreenFlag_2.jpg,RedCane_2.jpg
64,QXSW,BLUE,MTPV,BOAT,FLAG,match,0,1,BlackFlag_3.jpg,BlueFlag_3.jpg,BlackFlag_1.jpg,BlackBoat_2.jpg
65,WVCNZ,BROWN,ZBXLV,HOUSE,FLAG,match,0,2,RedFlag_2.jpg,BrownFlag_2.jpg,PinkFlag_3.jpg,BlueFlag_2.jpg
66,RJDNW,GREEN,WVCNZ,CROSS,FLAG,mismatch,3,0,GreenLeaf_3.jpg,BlackStar_3.jpg,BlueSquare_3.jpg,RedStar_3.jpg
