,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,MTPV,BLUE,MTPV,LAMP,DISC,match,0,1,BlackDisc_3.jpg,BlueDisc_2.jpg,PinkDisc_3.jpg,RedLamp_2.jpg
1,RJDNW,BLACK,ZBXLV,CROSS,DISC,match,0,2,RedDisc_1.jpg,BlackDisc_2.jpg,GreenDisc_1.jpg,BlueDisc_1.jpg
2,QXSW,PINK,QXSW,BOAT,DISC,mismatch,1,0,BlackLamp_2.jpg,PinkLock_3.jpg,GreenBoat_1.jpg,BlueHand_2.jpg
3,ZBXLV,BROWN,RJDNW,PLANE,DISC,mismatch,1,0,BrownSquare_1.jpg,BrownCar_2.jpg,RedCane_2.jpg,BlueCup_1.jpg
4,ZBXLV,BLACK,ZBXLV,HOUSE,PLANE,match,0,1,BrownPlane_1.jpg,BlackPlane_2.jpg,BluePlane_1.jpg,BlackHouse_2.jpg
5,XKQ,RED,XKQ,CUP,PLANE,match,0,2,BrownPlane_2.jpg,RedPlane_3.jpg,BrownPlane_3.jpg,RedPlane_2.jpg
6,MTPV,PINK,MTPV,BOAT,PLANE,mismatch,1,0,GreenShoe_3.jpg,PinkStar_3.jpg,GreenHeart_3.jpg,RedBone_2.jpg
7,WVCNZ,BROWN,RJDNW,CROSS,PLANE,mismatch,3,0,BlueCar_3.jpg,RedShoe_1.jpg,BlackTree_1.jpg,RedKey_3.jpg
8,RJDNW,GREEN,WVCNZ,PLANE,BAG,match,0,1,BlackBag_1.jpg,GreenBag_2.jpg,GreenBag_3.jpg,BluePlane_1.jpg
9,ZBXLV,BLACK,ZBXLV,HOUSE,BAG,match,0,2,BlackBag_3.jpg,BlackBag_2.jpg,BlackBag_3.jpg,PinkBag_3.jpg
10,XKQ,RED,XKQ,CUP,BAG,mismatch,2,0,BlueBone_1.jpg,RedBag_2.jpg,PinkFork_2.jpg,BlueBone_1.jpg
11,QXSW,BLUE,MTPV,BOAT,BAG,mismatch,1,0,BlueBone_2.jpg,BlueHand_1.jpg,GreenLamp_2.jpg,BrownFork_3.jpg
12,QXSW,PINK,QXSW,LAMP,LOCK,match,0,1,RedLock_1.jpg,PinkLock_1.jpg,GreenLock_3.jpg,BlackLamp_2.jpg
13,XKQ,RED,XKQ,CUP,LOCK,match,0,2,BlueLock_2.jpg,RedLock_2.jpg,BrownLock_2.jpg,BlackLock_1.jpg
14,RJDNW,GREEN,ZBXLV,PLANE,LOCK,mismatch,3,0,BlueHouse_3.jpg,BrownBow_1.jpg,RedBoat_1.jpg,BlueBoat_3.jpg
15,ZBXLV,BROWN,WVCNZ,HOUSE,LOCK,mismatch,1,0,GreenCar_2.jpg,BrownLeaf_3.jpg,GreenSquare_2.jpg,BlackBow_2.jpg
16,WVCNZ,BLACK,WVCNZ,HOUSE,CANE,match,0,1,BlackCane_3.jpg,BlackCane_1.jpg,BrownCane_1.jpg,PinkHouse_1.jpg
17,ZBXLV,GREEN,ZBXLV,CROSS,CANE,match,0,2,GreenCane_3.jpg,GreenCane_2.jpg,GreenCane_3.jpg,BlueCane_1.jpg
18,RJDNW,BROWN,RJDNW,PLANE,CANE,mismatch,3,0,BlackLock_1.jpg,BlueHouse_3.jpg,GreenStar_2.jpg,BrownBag_2.jpg
19,XKQ,RED,XKQ,CUP,CANE,mismatch,3,0,BlueCross_2.jpg,BlueBell_3.jpg,BrownLamp_3.jpg,GreenHouse_2.jpg
20,QXSW,BLUE,QXSW,LAMP,HAND,match,0,1,BrownHand_2.jpg,BlueHand_3.jpg,RedHand_3.jpg,PinkLamp_2.jpg
21,ZBXLV,BROWN,RJDNW,CROSS,HAND,match,0,2,PinkHand_2.jpg,BrownHand_2.jpg,BlueHand_3.jpg,BlueHand_1.jpg
22,WVCNZ,GREEN,WVCNZ,HOUSE,HAND,mismatch,1,0,BrownNote_2.jpg,GreenFlag_2.jpg,BlackShoe_1.jpg,RedLock_1.jpg
23,XKQ,RED,XKQ,CUP,HAND,mismatch,2,0,BlueHouse_3.jpg,PinkHand_1.jpg,PinkCane_3.jpg,BlueLamp_2.jpg
24,ZBXLV,GREEN,WVCNZ,CROSS,KEY,match,0,1,BlueKey_3.jpg,GreenKey_1.jpg,PinkKey_2.jpg,BlueCross_2.jpg
25,RJDNW,BROWN,RJDNW,PLANE,KEY,match,0,2,PinkKey_2.jpg,BrownKey_2.jpg,PinkKey_2.jpg,RedKey_2.jpg
26,QXSW,PINK,MTPV,BOAT,KEY,mismatch,2,0,PinkPlane_3.jpg,BrownKey_1.jpg,BrownBoat_3.jpg,BlackSquare_2.jpg
27,MTPV,BLUE,QXSW,LAMP,KEY,mismatch,2,0,PinkCane_3.jpg,BrownKey_3.jpg,BluePlane_1.jpg,GreenNote_2.jpg
28,QXSW,PINK,QXSW,BOAT,SHOE,match,0,1,RedShoe_2.jpg,PinkShoe_3.jpg,PinkShoe_3.jpg,BlackBoat_1.jpg
29,ZBXLV,BROWN,ZBXLV,CROSS,SHOE,match,0,2,BlueShoe_2.jpg,BrownShoe_1.jpg,BlueShoe_1.jpg,PinkShoe_2.jpg
30,MTPV,BLUE,MTPV,LAMP,SHOE,mismatch,3,0,BlackLeaf_2.jpg,PinkBone_2.jpg,BlackLeaf_2.jpg,RedCross_1.jpg
31,RJDNW,GREEN,RJDNW,PLANE,SHOE,mismatch,2,0,RedPlane_1.jpg,PinkShoe_1.jpg,RedBoat_1.jpg,PinkHand_3.jpg
32,WVCNZ,GREEN,WVCNZ,CROSS,BONE,match,0,1,BlackBone_1.jpg,GreenBone_1.jpg,BlueBone_1.jpg,RedCross_3.jpg
33,RJDNW,BROWN,RJDNW,HOUSE,BONE,match,0,2,BlackBone_3.jpg,BrownBone_2.jpg,PinkBone_2.jpg,RedBone_1.jpg
34,XKQ,RED,XKQ,CUP,BONE,mismatch,1,0,PinkPlane_3.jpg,RedLamp_1.jpg,BlueLeaf_2.jpg,GreenPlane_1.jpg
35,MTPV,PINK,MTPV,LAMP,BONE,mismatch,3,0,BlueCross_1.jpg,BlackBoat_1.jpg,BlackBoat_1.jpg,BlackNote_3.jpg
36,WVCNZ,BROWN,RJDNW,HOUSE,SQUARE,match,0,1,BrownSquare_2.jpg,BrownSquare_1.jpg,BrownSquare_2.jpg,RedHouse_2.jpg
37,MTPV,BLUE,MTPV,LAMP,SQUARE,match,0,2,GreenSquare_1.jpg,BlueSquare_2.jpg,PinkSquare_2.jpg,RedSquare_3.jpg
38,RJDNW,GREEN,WVCNZ,PLANE,SQUARE,mismatch,2,0,PinkHeart_2.jpg,GreenSquare_3.jpg,RedStar_1.jpg,GreenKey_3.jpg
39,QXSW,PINK,QXSW,BOAT,SQUARE,mismatch,3,0,GreenLeaf_1.jpg,BlackPlane_2.jpg,BlackLamp_1.jpg,BrownHeart_2.jpg
40,QXSW,PINK,MTPV,BOAT,BELL,match,0,1,BlueBell_1.jpg,PinkBell_1.jpg,BlueBell_2.jpg,BlackBoat_3.jpg
41,XKQ,RED,XKQ,CUP,BELL,match,0,2,BlackBell_1.jpg,RedBell_2.jpg,PinkBell_3.jpg,BlueBell_2.jpg
