,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,WVCNZ,GREEN,WVCNZ,CROSS,DISC,match,0,1,RedDisc_3.jpg,GreenDisc_1.jpg,BlackDisc_3.jpg,GreenCross_2.jpg
1,QXSW,BLUE,MTPV,LAMP,DISC,match,0,2,GreenDisc_2.jpg,BlueDisc_3.jpg,BlackDisc_1.jpg,BlackDisc_3.jpg
2,RJDNW,BLACK,RJDNW,PLANE,DISC,mismatch,2,0,BlueLeaf_3.jpg,PinkDisc_3.jpg,BrownHeart_3.jpg,BlueNote_2.jpg
3,XKQ,RED,XKQ,CUP,DISC,mismatch,2,0,PinkPlane_2.jpg,RedDisc_3.jpg,RedBell_2.jpg,RedNote_3.jpg
4,XKQ,RED,XKQ,CUP,PLANE,match,0,1,BrownPlane_1.jpg,RedPlane_1.jpg,GreenPlane_2.jpg,PinkCup_1.jpg
5,ZBXLV,BROWN,WVCNZ,CROSS,PLANE,match,0,2,PinkPlane_1.jpg,BrownPlane_3.jpg,RedPlane_1.jpg,PinkPlane_1.jpg
6,QXSW,BLUE,QXSW,BOAT,PLANE,mismatch,2,0,PinkLeaf_2.jpg,BlackPlane_3.jpg,BlackCar_2.jpg,BrownNote_2.jpg
7,RJDNW,GREEN,RJDNW,HOUSE,PLANE,mismatch,1,0,RedBow_2.jpg,GreenLeaf_3.jpg,BrownTree_3.jpg,PinkCane_1.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,RedBag_2.jpg,RedBag_3.jpg,PinkBag_3.jpg,RedCup_2.jpg
9,WVCNZ,BROWN,ZBXLV,PLANE,BAG,match,0,2,BlackBag_2.jpg,BrownBag_1.jpg,BrownBag_2.jpg,RedBag_2.jpg
10,QXSW,PINK,MTPV,BOAT,BAG,mismatch,1,0,BlueFlag_1.jpg,PinkDisc_1.jpg,BrownStar_1.jpg,GreenTree_1.jpg
11,MTPV,BLUE,QXSW,LAMP,BAG,mismatch,2,0,GreenSquare_3.jpg,BrownBag_1.jpg,GreenHeart_1.jpg,BlackCup_1.jpg
12,WVCNZ,GREEN,ZBXLV,CROSS,LOCK,match,0,1,BlueLock_1.jpg,GreenLock_1.jpg,GreenLock_3.jpg,BrownCross_1.jpg
13,QXSW,BLUE,QXSW,LAMP,LOCK,match,0,2,PinkLock_3.jpg,BlueLock_1.jpg,BlackLock_2.jpg,PinkLock_2.jpg
14,RJDNW,BROWN,RJDNW,PLANE,LOCK,mismatch,1,0,GreenHouse_1.jpg,BrownPlane_3.jpg,BlueStar_2.jpg,BlueHeart_2.jpg
15,XKQ,RED,XKQ,CUP,LOCK,mismatch,1,0,GreenBell_2.jpg,RedBell_2.jpg,RedHand_2.jpg,RedLeaf_3.jpg
16,RJDNW,BLACK,WVCNZ,HOUSE,CANE,match,0,1,RedCane_2.jpg,BlackCane_1.jpg,PinkCane_1.jpg,BlackHouse_2.jpg
17,ZBXLV,BROWN,RJDNW,PLANE,CANE,match,0,2,RedCane_3.jpg,BrownCane_2.jpg,PinkCane_2.jpg,BlueCane_3.jpg
18,XKQ,RED,XKQ,CUP,CANE,mismatch,1,0,BlueShoe_2.jpg,RedKey_2.jpg,BrownBone_3.jpg,BlackTree_1.jpg
19,QXSW,BLUE,MTPV,BOAT,CANE,mismatch,3,0,RedBoat_3.jpg,PinkNote_3.jpg,PinkSquare_2.jpg,BrownTree_2.jpg
20,ZBXLV,BLACK,WVCNZ,HOUSE,HAND,match,0,1,GreenHand_2.jpg,BlackHand_3.jpg,BrownHand_3.jpg,BlackHouse_2.jpg
21,XKQ,RED,XKQ,CUP,HAND,match,0,2,BrownHand_3.jpg,RedHand_1.jpg,BrownHand_2.jpg,BlackHand_3.jpg
22,QXSW,BLUE,MTPV,LAMP,HAND,mismatch,2,0,BrownPlane_3.jpg,BlackHand_1.jpg,PinkPlane_1.jpg,RedLeaf_2.jpg
23,RJDNW,BROWN,RJDNW,CROSS,HAND,mismatch,3,0,BlackTree_3.jpg,BlackDisc_3.jpg,RedBoat_1.jpg,BlackBoat_3.jpg
24,XKQ,RED,XKQ,CUP,KEY,match,0,1,BrownKey_1.jpg,RedKey_2.jpg,PinkKey_2.jpg,PinkCup_2.jpg
25,MTPV,BLUE,QXSW,BOAT,KEY,match,0,2,BrownKey_1.jpg,BlueKey_3.jpg,RedKey_2.jpg,RedKey_1.jpg
26,RJDNW,BLACK,WVCNZ,HOUSE,KEY,mismatch,3,0,BlueShoe_3.jpg,RedCup_1.jpg,RedLamp_3.jpg,RedFork_2.jpg
27,QXSW,PINK,MTPV,LAMP,KEY,mismatch,3,0,RedBoat_1.jpg,BlueBell_1.jpg,RedHeart_2.jpg,GreenBoat_1.jpg
28,MTPV,PINK,QXSW,LAMP,SHOE,match,0,1,RedShoe_1.jpg,PinkShoe_1.jpg,GreenShoe_1.jpg,BlackLamp_3.jpg
29,WVCNZ,BLACK,ZBXLV,HOUSE,SHOE,match,0,2,BlueShoe_2.jpg,BlackShoe_2.jpg,BlackShoe_2.jpg,RedShoe_2.jpg
30,RJDNW,GREEN,RJDNW,CROSS,SHOE,mismatch,2,0,BlueCane_1.jpg,RedShoe_3.jpg,PinkCross_1.jpg,BlueCup_1.jpg
31,QXSW,BLUE,MTPV,BOAT,SHOE,mismatch,3,0,PinkLock_3.jpg,PinkDisc_2.jpg,BrownKey_3.jpg,GreenBone_3.jpg
32,XKQ,RED,XKQ,CUP,BONE,match,0,1,BlackBone_3.jpg,RedBone_2.jpg,PinkBone_2.jpg,BlackCup_1.jpg
33,QXSW,PINK,QXSW,BOAT,BONE,match,0,2,PinkBone_2.jpg,PinkBone_3.jpg,BrownBone_2.jpg,BlueBone_2.jpg
34,MTPV,BLUE,MTPV,LAMP,BONE,mismatch,2,0,GreenCross_2.jpg,RedBone_1.jpg,BrownLamp_3.jpg,BlueFlag_2.jpg
35,RJDNW,GREEN,ZBXLV,CROSS,BONE,mismatch,2,0,GreenDisc_3.jpg,BrownBone_2.jpg,BlackKey_1.jpg,PinkCup_3.jpg
36,XKQ,RED,XKQ,CUP,SQUARE,match,0,1,BlueSquare_3.jpg,RedSquare_1.jpg,BrownSquare_1.jpg,GreenCup_3.jpg
37,QXSW,PINK,MTPV,LAMP,SQUARE,match,0,2,BlackSquare_3.jpg,PinkSquare_1.jpg,PinkSquare_2.jpg,GreenSquare_2.jpg
38,ZBXLV,BROWN,ZBXLV,PLANE,SQUARE,mismatch,2,0,GreenBow_1.jpg,BlueSquare_2.jpg,PinkCup_2.jpg,PinkCane_2.jpg
39,RJDNW,BLACK,WVCNZ,HOUSE,SQUARE,mismatch,2,0,BrownStar_2.jpg,RedSquare_3.jpg,BlackDisc_2.jpg,RedBag_2.jpg
40,MTPV,PINK,QXSW,LAMP,BELL,match,0,1,BlackBell_2.jpg,PinkBell_2.jpg,GreenBell_2.jpg,RedLamp_2.jpg
41,ZBXLV,BROWN,RJDNW,CROSS,BELL,match,0,2,GreenBell_3.jpg,BrownBell_2.jpg,PinkBell_2.jpg,BrownBell_3.jpg
42,WVCNZ,BLACK,ZBXLV,PLANE,BELL,mismatch,2,0,BlueLock_2.jpg,GreenBell_3.jpg,BrownPlane_1.jpg,GreenTree_3.jpg
43,XKQ,RED,XKQ,CUP,BELL,mismatch,3,0,GreenStar_2.jpg,BlackShoe_3.jpg,BlueNote_3.jpg,GreenPlane_3.jpg
44,RJDNW,BLACK,RJDNW,HOUSE,BOAT,match,0,1,RedBoat_3.jpg,BlackBoat_2.jpg,PinkBoat_3.jpg,BrownHouse_1.jpg
45,QXSW,BLUE,QXSW,LAMP,BOAT,match,0,2,RedBoat_3.jpg,BlueBoat_1.jpg,PinkBoat_1.jpg,BlackBoat_1.jpg
46,XKQ,RED,XKQ,CUP,BOAT,mismatch,2,0,BlueBell_3.jpg,BrownBoat_2.jpg,BlackCross_1.jpg,PinkHeart_2.jpg
47,WVCNZ,GREEN,ZBXLV,CROSS,BOAT,mismatch,1,0,BlackDisc_1.jpg,GreenBow_2.jpg,BrownBell_2.jpg,BlackSquare_2.jpg
48,MTPV,PINK,MTPV,BOAT,BOW,match,0,1,BlackBow_1.jpg,PinkBow_3.jpg,BlackBow_2.jpg,PinkBoat_1.jpg
49,XKQ,RED,XKQ,CUP,BOW,match,0,2,GreenBow_1.jpg,RedBow_1.jpg,BlueBow_1.jpg,RedBow_1.jpg
50,QXSW,BLUE,QXSW,LAMP,BOW,mismatch,1,0,GreenNote_1.jpg,BlueLamp_2.jpg,BlueDisc_3.jpg,GreenShoe_1.jpg
51,WVCNZ,BLACK,WVCNZ,HOUSE,BOW,mismatch,3,0,BlackCar_3.jpg,PinkFork_1.jpg,BlueDisc_3.jpg,RedBone_2.jpg
52,ZBXLV,GREEN,WVCNZ,PLANE,CAR,match,0,1,RedCar_2.jpg,GreenCar_2.jpg,BlackCar_2.jpg,BlackPlane_1.jpg
53,WVCNZ,BLACK,RJDNW,CROSS,CAR,match,0,2,GreenCar_2.jpg,BlackCar_3.jpg,BlackCar_3.jpg,BrownCar_1.jpg
54,RJDNW,BROWN,ZBXLV,HOUSE,CAR,mismatch,2,0,BlueBell_1.jpg,GreenCar_2.jpg,RedBoat_3.jpg,BrownLeaf_2.jpg
55,XKQ,RED,XKQ,CUP,CAR,mismatch,2,0,BlackHeart_1.jpg,BlueCar_3.jpg,GreenBag_1.jpg,RedHeart_2.jpg
56,QXSW,PINK,QXSW,LAMP,CROSS,match,0,1,BrownCross_2.jpg,PinkCross_2.jpg,BrownCross_2.jpg,BrownLamp_2.jpg
57,ZBXLV,BLACK,ZBXLV,PLANE,CROSS,match,0,2,GreenCross_2.jpg,BlackCross_3.jpg,PinkCross_2.jpg,RedCross_3.jpg
58,XKQ,RED,XKQ,CUP,CROSS,mismatch,3,0,RedPlane_2.jpg,RedFork_1.jpg,BrownHeart_2.jpg,RedKey_2.jpg
59,MTPV,BLUE,MTPV,BOAT,CROSS,mismatch,3,0,BrownHeart_3.jpg,BlackPlane_1.jpg,GreenKey_2.jpg,RedLeaf_3.jpg
60,ZBXLV,BROWN,ZBXLV,HOUSE,CUP,match,0,1,PinkCup_3.jpg,BrownCup_2.jpg,BlackCup_3.jpg,BrownHouse_3.jpg
61,RJDNW,GREEN,RJDNW,CROSS,CUP,match,0,2,RedCup_2.jpg,GreenCup_1.jpg,BrownCup_2.jpg,PinkCup_1.jpg
62,WVCNZ,BLACK,WVCNZ,PLANE,CUP,mismatch,3,0,RedSquare_2.jpg,RedLamp_1.jpg,BlackHeart_1.jpg,GreenHand_3.jpg
63,MTPV,PINK,QXSW,LAMP,CUP,mismatch,1,0,PinkTree_1.jpg,PinkLock_3.jpg,PinkLeaf_1.jpg,GreenFlag_3.jpg
64,RJDNW,BROWN,ZBXLV,HOUSE,FLAG,match,0,1,GreenFlag_2.jpg,BrownFlag_2.jpg,BlackFlag_2.jpg,PinkHouse_3.jpg
65,ZBXLV,GREEN,RJDNW,CROSS,FLAG,match,0,2,BlackFlag_2.jpg,GreenFlag_2.jpg,RedFlag_3.jpg,RedFlag_1.jpg
66,WVCNZ,BLACK,WVCNZ,PLANE,FLAG,mismatch,1,0,PinkBone_1.jpg,BlackHand_1.jpg,GreenLock_3.jpg,RedHouse_2.jpg
67,QXSW,PINK,MTPV,BOAT,FLAG,mismatch,3,0,PinkBone_1.jpg,PinkHeart_1.jpg,BrownBoat_3.jpg,PinkPlane_1.jpg
68,RJDNW,BROWN,WVCNZ,CROSS,FORK,match,0,1,BlueFork_1.jpg,BrownFork_2.jpg,PinkFork_1.jpg,BlueCross_2.jpg
69,QXSW,PINK,MTPV,BOAT,FORK,match,0,2,RedFork_2.jpg,PinkFork_3.jpg,BrownFork_3.jpg,RedFork_2.jpg
70,WVCNZ,GREEN,RJDNW,HOUSE,FORK,mismatch,3,0,BlackBow_3.jpg,BlueBoat_3.jpg,GreenCup_2.jpg,PinkLeaf_3.jpg
71,MTPV,BLUE,QXSW,LAMP,FORK,mismatch,3,0,BlueShoe_1.jpg,BrownCar_3.jpg,BlueFlag_3.jpg,BrownBell_3.jpg
72,XKQ,RED,XKQ,CUP,HEART,match,0,1,RedHeart_1.jpg,RedHeart_2.jpg,BrownHeart_3.jpg,PinkCup_3.jpg
73,WVCNZ,GREEN,ZBXLV,HOUSE,HEART,match,0,2,BrownHeart_1.jpg,GreenHeart_3.jpg,BlueHeart_1.jpg,GreenHeart_3.jpg
74,QXSW,BLUE,MTPV,BOAT,HEART,mismatch,1,0,BlackLamp_1.jpg,BlueHand_3.jpg,GreenBag_2.jpg,BrownNote_1.jpg
75,RJDNW,BROWN,RJDNW,PLANE,HEART,mismatch,1,0,PinkHouse_2.jpg,BrownCup_1.jpg,RedCane_2.jpg,BrownBell_1.jpg
76,RJDNW,GREEN,WVCNZ,CROSS,LAMP,match,0,1,RedLamp_2.jpg,GreenLamp_2.jpg,GreenLamp_2.jpg,PinkCross_1.jpg
77,WVCNZ,BROWN,ZBXLV,HOUSE,LAMP,match,0,2,BlueLamp_2.jpg,BrownLamp_1.jpg,GreenLamp_2.jpg,BlackLamp_3.jpg
78,QXSW,BLUE,QXSW,BOAT,LAMP,mismatch,1,0,RedNote_3.jpg,BlueBone_3.jpg,GreenLeaf_1.jpg,BlackShoe_2.jpg
79,ZBXLV,BLACK,RJDNW,PLANE,LAMP,mismatch,3,0,BrownNote_1.jpg,GreenNote_3.jpg,BlueBell_1.jpg,PinkCup_3.jpg
80,ZBXLV,GREEN,WVCNZ,PLANE,LEAF,match,0,1,GreenLeaf_1.jpg,GreenLeaf_1.jpg,BlackLeaf_1.jpg,BlackPlane_2.jpg
81,QXSW,BLUE,QXSW,BOAT,LEAF,match,0,2,GreenLeaf_2.jpg,BlueLeaf_1.jpg,PinkLeaf_3.jpg,BrownLeaf_2.jpg
82,RJDNW,BROWN,ZBXLV,HOUSE,LEAF,mismatch,1,0,PinkTree_2.jpg,BrownBag_3.jpg,GreenFork_2.jpg,BlueBoat_2.jpg
83,WVCNZ,BLACK,RJDNW,CROSS,LEAF,mismatch,1,0,BlueLamp_1.jpg,BlackSquare_1.jpg,BlueDisc_3.jpg,BlueHeart_2.jpg
84,ZBXLV,BLACK,RJDNW,CROSS,NOTE,match,0,1,GreenNote_1.jpg,BlackNote_3.jpg,BlackNote_3.jpg,BrownCross_3.jpg
85,QXSW,BLUE,MTPV,BOAT,NOTE,match,0,2,BlueNote_3.jpg,BlueNote_3.jpg,BlueNote_2.jpg,BrownNote_1.jpg
86,RJDNW,GREEN,WVCNZ,PLANE,NOTE,mismatch,3,0,PinkSquare_1.jpg,RedHeart_1.jpg,PinkLock_2.jpg,BlueBoat_1.jpg
87,WVCNZ,BROWN,ZBXLV,HOUSE,NOTE,mismatch,2,0,BrownCup_2.jpg,PinkNote_1.jpg,PinkBell_1.jpg,PinkBow_3.jpg
88,MTPV,PINK,QXSW,LAMP,STAR,match,0,1,RedStar_2.jpg,PinkStar_1.jpg,GreenStar_2.jpg,RedLamp_3.jpg
