,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,ZBXLV,GREEN,WVCNZ,HOUSE,DISC,match,0,1,GreenDisc_1.jpg,GreenDisc_3.jpg,BlueDisc_2.jpg,BrownHouse_1.jpg
1,WVCNZ,BROWN,RJDNW,CROSS,DISC,match,0,2,BlueDisc_2.jpg,BrownDisc_3.jpg,BrownDisc_3.jpg,BlackDisc_3.jpg
2,QXSW,BLUE,MTPV,BOAT,DISC,mismatch,2,0,BrownHand_3.jpg,PinkDisc_1.jpg,PinkCar_1.jpg,BrownCross_2.jpg
3,RJDNW,BLACK,ZBXLV,PLANE,DISC,mismatch,1,0,RedKey_2.jpg,BlackFork_2.jpg,RedKey_1.jpg,BrownCane_3.jpg
4,XKQ,RED,XKQ,CUP,PLANE,match,0,1,BrownPlane_3.jpg,RedPlane_1.jpg,BlackPlane_1.jpg,GreenCup_3.jpg
5,QXSW,PINK,QXSW,BOAT,PLANE,match,0,2,PinkPlane_3.jpg,PinkPlane_3.jpg,GreenPlane_2.jpg,BrownPlane_2.jpg
6,ZBXLV,BLACK,ZBXLV,HOUSE,PLANE,mismatch,3,0,PinkLock_3.jpg,BlackSquare_1.jpg,GreenDisc_2.jpg,BlackLock_3.jpg
7,MTPV,BLUE,MTPV,LAMP,PLANE,mismatch,2,0,BlueHeart_2.jpg,PinkPlane_2.jpg,PinkFork_3.jpg,BrownCup_3.jpg
8,XKQ,RED,XKQ,CUP,BAG,match,0,1,RedBag_1.jpg,RedBag_3.jpg,BrownBag_1.jpg,BrownCup_2.jpg
9,MTPV,PINK,QXSW,LAMP,BAG,match,0,2,PinkBag_1.jpg,PinkBag_2.jpg,RedBag_2.jpg,PinkBag_1.jpg
10,ZBXLV,BROWN,RJDNW,PLANE,BAG,mismatch,2,0,PinkLeaf_1.jpg,BlackBag_1.jpg,BlackFlag_2.jpg,PinkBoat_2.jpg
11,QXSW,BLUE,MTPV,BOAT,BAG,mismatch,1,0,RedCane_3.jpg,BlueCross_1.jpg,BlackStar_1.jpg,BlueLeaf_3.jpg
12,ZBXLV,BLACK,WVCNZ,CROSS,LOCK,match,0,1,GreenLock_1.jpg,BlackLock_3.jpg,BrownLock_2.jpg,BlackCross_3.jpg
13,QXSW,BLUE,QXSW,BOAT,LOCK,match,0,2,RedLock_1.jpg,BlueLock_3.jpg,BrownLock_1.jpg,RedLock_1.jpg
14,WVCNZ,BROWN,RJDNW,PLANE,LOCK,mismatch,3,0,BrownDisc_3.jpg,BlackBell_1.jpg,BlackBone_1.jpg,RedHeart_3.jpg
15,RJDNW,GREEN,ZBXLV,HOUSE,LOCK,mismatch,1,0,GreenCross_3.jpg,GreenBell_1.jpg,BlackKey_3.jpg,BlueBow_1.jpg
16,XKQ,RED,XKQ,CUP,CANE,match,0,1,PinkCane_3.jpg,RedCane_2.jpg,BlueCane_1.jpg,BrownCup_1.jpg
17,WVCNZ,BLACK,ZBXLV,CROSS,CANE,match,0,2,BrownCane_2.jpg,BlackCane_2.jpg,RedCane_1.jpg,RedCane_2.jpg
18,MTPV,PINK,MTPV,BOAT,CANE,mismatch,3,0,BlueStar_1.jpg,BlueLamp_1.jpg,BrownCar_3.jpg,BlueBone_2.jpg
