,Consonant_COMP,Modifier_COMP,Consonant_LIST,Modifier_LIST,Head,Match,Mismatch_Type,List_Match,Image_COMP_1W,Image_COMP_2W,Image_LIST_1W,Image_LIST_2W
0,RJDNW,BLACK,WVCNZ,CROSS,DISC,match,0,1,GreenDisc_2.jpg,BlackDisc_1.jpg,RedDisc_2.jpg,BlueCross_1.jpg
1,XKQ,RED,XKQ,CUP,DISC,match,0,2,BrownDisc_1.jpg,RedDisc_1.jpg,RedDisc_1.jpg,RedDisc_1.jpg
2,MTPV,BLUE,MTPV,LAMP,DISC,mismatch,1,0,BlackKey_1.jpg,BlueBoat_1.jpg,GreenSquare_2.jpg,BrownLeaf_3.jpg
3,ZBXLV,BROWN,RJDNW,PLANE,DISC,mismatch,1,0,PinkSquare_2.jpg,BrownBag_3.jpg,GreenCross_2.jpg,PinkShoe_3.jpg
4,XKQ,RED,XKQ,CUP,PLANE,match,0,1,BlackPlane_2.jpg,RedPlane_3.jpg,PinkPlane_3.jpg,GreenCup_3.jpg
5,QXSW,PINK,MTPV,BOAT,PLANE,match,0,2,BlackPlane_1.jpg,PinkPlane_3.jpg,BrownPlane_2.jpg,BluePlane_2.jpg
6,MTPV,BLUE,QXSW,LAMP,PLANE,mismatch,3,0,RedCane_1.jpg,RedTree_3.jpg,PinkBow_3.jpg,BrownBoat_1.jpg
7,RJDNW,BLACK,WVCNZ,CROSS,PLANE,mismatch,1,0,BlueNote_1.jpg,BlackFlag_2.jpg,BrownBell_3.jpg,RedHand_1.jpg
8,ZBXLV,GREEN,ZBXLV,PLANE,BAG,match,0,1,BlackBag_2.jpg,GreenBag_2.jpg,GreenBag_1.jpg,BrownPlane_2.jpg
9,XKQ,RED,XKQ,CUP,BAG,match,0,2,GreenBag_3.jpg,RedBag_3.jpg,BlueBag_2.jpg,BlueBag_1.jpg
10,WVCNZ,BROWN,RJDNW,HOUSE,BAG,mismatch,2,0,RedFork_1.jpg,GreenBag_3.jpg,GreenBell_1.jpg,BlueLeaf_3.jpg
11,RJDNW,BLACK,WVCNZ,CROSS,BAG,mismatch,1,0,BrownHeart_3.jpg,BlackFork_1.jpg,GreenHeart_1.jpg,BlueHouse_1.jpg
12,RJDNW,BROWN,WVCNZ,HOUSE,LOCK,match,0,1,RedLock_3.jpg,BrownLock_1.jpg,BrownLock_2.jpg,BlueHouse_3.jpg
13,ZBXLV,BLACK,RJDNW,CROSS,LOCK,match,0,2,BrownLock_1.jpg,BlackLock_3.jpg,BlackLock_2.jpg,BlackLock_2.jpg
14,MTPV,BLUE,MTPV,BOAT,LOCK,mismatch,2,0,GreenHouse_1.jpg,GreenLock_3.jpg,PinkBone_2.jpg,BlueHouse_3.jpg
15,QXSW,PINK,QXSW,LAMP,LOCK,mismatch,1,0,BlackLeaf_3.jpg,PinkFlag_2.jpg,BluePlane_2.jpg,BlackBoat_2.jpg
16,XKQ,RED,XKQ,CUP,CANE,match,0,1,BrownCane_2.jpg,RedCane_1.jpg,BrownCane_3.jpg,BlueCup_2.jpg
17,WVCNZ,BROWN,ZBXLV,CROSS,CANE,match,0,2,RedCane_1.jpg,BrownCane_2.jpg,RedCane_3.jpg,RedCane_1.jpg
18,MTPV,BLUE,QXSW,BOAT,CANE,mismatch,3,0,PinkBell_3.jpg,BlackKey_3.jpg,BlueKey_1.jpg,RedHouse_1.jpg
19,ZBXLV,GREEN,RJDNW,HOUSE,CANE,mismatch,1,0,PinkBone_1.jpg,GreenDisc_1.jpg,BlackShoe_1.jpg,BlackCar_1.jpg
20,RJDNW,GREEN,WVCNZ,PLANE,HAND,match,0,1,RedHand_2.jpg,GreenHand_1.jpg,BlackHand_1.jpg,BrownPlane_2.jpg
21,QXSW,BLUE,QXSW,BOAT,HAND,match,0,2,RedHand_1.jpg,BlueHand_2.jpg,GreenHand_2.jpg,GreenHand_3.jpg
22,WVCNZ,BROWN,ZBXLV,CROSS,HAND,mismatch,3,0,GreenTree_1.jpg,GreenCar_3.jpg,PinkBone_2.jpg,BrownLeaf_2.jpg
23,MTPV,PINK,MTPV,LAMP,HAND,mismatch,1,0,BlackFork_1.jpg,PinkCane_2.jpg,BlackBell_3.jpg,BrownCross_1.jpg
24,QXSW,BLUE,QXSW,LAMP,KEY,match,0,1,RedKey_1.jpg,BlueKey_3.jpg,BrownKey_3.jpg,BlackLamp_1.jpg
25,MTPV,PINK,MTPV,BOAT,KEY,match,0,2,BlackKey_1.jpg,PinkKey_2.jpg,BlackKey_1.jpg,RedKey_2.jpg
26,ZBXLV,BLACK,ZBXLV,HOUSE,KEY,mismatch,2,0,BrownBag_3.jpg,PinkKey_2.jpg,PinkFlag_2.jpg,BlueFork_1.jpg
27,RJDNW,GREEN,WVCNZ,PLANE,KEY,mismatch,3,0,RedLock_3.jpg,BrownStar_2.jpg,BlackLeaf_2.jpg,GreenHand_1.jpg
28,ZBXLV,BROWN,ZBXLV,PLANE,SHOE,match,0,1,RedShoe_3.jpg,BrownShoe_2.jpg,RedShoe_1.jpg,RedPlane_3.jpg
29,XKQ,RED,XKQ,CUP,SHOE,match,0,2,BrownShoe_2.jpg,RedShoe_2.jpg,GreenShoe_1.jpg,PinkShoe_1.jpg
30,RJDNW,GREEN,WVCNZ,CROSS,SHOE,mismatch,2,0,BrownHand_1.jpg,RedShoe_1.jpg,RedBone_1.jpg,BrownBow_1.jpg
31,WVCNZ,BLACK,RJDNW,HOUSE,SHOE,mismatch,2,0,GreenSquare_2.jpg,RedShoe_3.jpg,RedFlag_2.jpg,PinkLock_1.jpg
32,WVCNZ,BROWN,RJDNW,PLANE,BONE,match,0,1,BlueBone_2.jpg,BrownBone_1.jpg,RedBone_2.jpg,RedPlane_1.jpg
33,XKQ,RED,XKQ,CUP,BONE,match,0,2,GreenBone_2.jpg,RedBone_3.jpg,PinkBone_2.jpg,GreenBone_3.jpg
34,ZBXLV,GREEN,WVCNZ,CROSS,BONE,mismatch,2,0,RedShoe_2.jpg,PinkBone_3.jpg,RedCane_3.jpg,BrownDisc_2.jpg
35,MTPV,BLUE,QXSW,LAMP,BONE,mismatch,3,0,BlueLamp_1.jpg,BlueShoe_2.jpg,BlueCane_1.jpg,PinkBoat_2.jpg
36,RJDNW,BROWN,ZBXLV,HOUSE,SQUARE,match,0,1,BlackSquare_2.jpg,BrownSquare_3.jpg,BlueSquare_2.jpg,BlackHouse_3.jpg
37,XKQ,RED,XKQ,CUP,SQUARE,match,0,2,BrownSquare_3.jpg,RedSquare_3.jpg,BrownSquare_1.jpg,BlueSquare_2.jpg
38,ZBXLV,GREEN,WVCNZ,CROSS,SQUARE,mismatch,1,0,BlackCane_3.jpg,GreenPlane_2.jpg,BrownBell_3.jpg,GreenStar_2.jpg
39,MTPV,BLUE,QXSW,BOAT,SQUARE,mismatch,2,0,RedHeart_2.jpg,BlackSquare_1.jpg,BlackHand_2.jpg,BlueBone_2.jpg
40,MTPV,BLUE,MTPV,BOAT,BELL,match,0,1,PinkBell_2.jpg,BlueBell_2.jpg,BlueBell_3.jpg,PinkBoat_2.jpg
41,QXSW,PINK,QXSW,LAMP,BELL,match,0,2,PinkBell_1.jpg,PinkBell_3.jpg,RedBell_2.jpg,BrownBell_1.jpg
42,ZBXLV,BLACK,RJDNW,PLANE,BELL,mismatch,2,0,BlackNote_1.jpg,BlueBell_1.jpg,GreenFlag_1.jpg,BlackFork_1.jpg
43,RJDNW,GREEN,ZBXLV,CROSS,BELL,mismatch,2,0,GreenLock_3.jpg,BlueBell_1.jpg,BrownLamp_3.jpg,BrownStar_1.jpg
44,ZBXLV,BROWN,WVCNZ,PLANE,BOAT,match,0,1,PinkBoat_1.jpg,BrownBoat_3.jpg,BrownBoat_1.jpg,PinkPlane_2.jpg
45,RJDNW,GREEN,ZBXLV,HOUSE,BOAT,match,0,2,GreenBoat_1.jpg,GreenBoat_1.jpg,GreenBoat_2.jpg,RedBoat_2.jpg
46,WVCNZ,BLACK,RJDNW,CROSS,BOAT,mismatch,3,0,BlackCross_2.jpg,PinkNote_2.jpg,GreenShoe_3.jpg,BrownHand_1.jpg
47,MTPV,PINK,QXSW,LAMP,BOAT,mismatch,3,0,GreenCar_2.jpg,PinkBell_2.jpg,GreenFlag_2.jpg,BlackDisc_1.jpg
48,WVCNZ,BROWN,WVCNZ,PLANE,BOW,match,0,1,BlueBow_1.jpg,BrownBow_2.jpg,BlackBow_2.jpg,BluePlane_3.jpg
49,XKQ,RED,XKQ,CUP,BOW,match,0,2,RedBow_2.jpg,RedBow_1.jpg,BrownBow_2.jpg,PinkBow_1.jpg
