,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RJDNW,CAR,COMP_1W,match,0,BlueCar_2.jpg,200
1,RED,LAMP,COMP_2W,match,0,RedLamp_1.jpg,400
2,RJDNW,HAND,COMP_1W,mismatch,2,BrownKey_2.jpg,500
3,GREEN,TREE,COMP_2W,mismatch,3,RedCar_2.jpg,600
4,MTPV,BELL,COMP_1W,match,0,BlueBell_1.jpg,600
5,BROWN,SQUARE,COMP_2W,match,0,BrownSquare_2.jpg,300
6,BROWN,HEART,COMP_2W,match,0,BrownHeart_3.jpg,200
7,QXSW,FORK,COMP_1W,match,0,BlackFork_3.jpg,200
8,RJDNW,LOCK,COMP_1W,mismatch,3,BrownSquare_1.jpg,200
9,RJDNW,KEY,COMP_1W,mismatch,3,BlueTree_3.jpg,400
10,BLACK,CANE,COMP_2W,match,0,BlackCane_1.jpg,300
11,MTPV,HAND,COMP_1W,mismatch,2,BlueNote_2.jpg,300
12,MTPV,DISC,COMP_1W,mismatch,3,BlueHeart_1.jpg,500
13,RJDNW,FLAG,COMP_1W,match,0,BlackFlag_3.jpg,500
14,BLUE,PLANE,COMP_2W,match,0,BluePlane_3.jpg,500
15,ZBXLV,CUP,COMP_1W,mismatch,2,BrownStar_2.jpg,600
16,PINK,SQUARE,COMP_2W,mismatch,1,PinkKey_1.jpg,300
17,ZBXLV,BOAT,COMP_1W,match,0,BlueBoat_1.jpg,500
18,MTPV,PLANE,COMP_1W,match,0,PinkPlane_2.jpg,500
19,BLACK,BELL,COMP_2W,mismatch,2,BlackBell_2.jpg,500
20,ZBXLV,LOCK,COMP_1W,match,0,BlackLock_2.jpg,400
21,BLACK,FLAG,COMP_2W,match,0,BlackFlag_1.jpg,500
22,ZBXLV,BOW,COMP_1W,match,0,GreenBow_1.jpg,600
23,GREEN,DISC,COMP_2W,match,0,GreenDisc_2.jpg,500
24,BROWN,CANE,COMP_2W,mismatch,1,BrownBow_1.jpg,500
25,RED,NOTE,COMP_2W,mismatch,2,PinkNote_1.jpg,200
26,QXSW,BAG,COMP_1W,mismatch,1,GreenHeart_1.jpg,500
27,XKQ,HAND,COMP_1W,match,0,PinkHand_1.jpg,400
28,BROWN,STAR,COMP_2W,mismatch,1,BrownBag_3.jpg,600
29,RJDNW,KEY,COMP_1W,mismatch,3,BlueTree_3.jpg,600
30,BLUE,CANE,COMP_2W,match,0,BlueCane_1.jpg,400
31,ZBXLV,BONE,COMP_1W,mismatch,3,GreenBag_2.jpg,600
32,BLUE,BONE,COMP_2W,mismatch,3,GreenHouse_3.jpg,400
33,WVCNZ,HAND,COMP_1W,match,0,PinkHand_2.jpg,400
34,WVCNZ,DISC,COMP_1W,match,0,BlueDisc_1.jpg,300
35,RED,CROSS,COMP_2W,match,0,RedCross_2.jpg,200
36,WVCNZ,HOUSE,COMP_1W,match,0,BrownHouse_2.jpg,600
37,PINK,DISC,COMP_2W,mismatch,3,GreenFork_2.jpg,500
38,XKQ,SHOE,COMP_1W,match,0,BrownShoe_3.jpg,300
39,BLUE,BAG,COMP_2W,mismatch,2,RedBag_1.jpg,200
40,RED,HAND,COMP_2W,match,0,RedHand_1.jpg,500
41,WVCNZ,BAG,COMP_1W,match,0,RedBag_2.jpg,300
42,RED,HOUSE,COMP_2W,mismatch,3,PinkCane_3.jpg,600
43,GREEN,NOTE,COMP_2W,match,0,GreenNote_3.jpg,300
44,RJDNW,HAND,COMP_1W,mismatch,2,BrownKey_2.jpg,600
45,PINK,CAR,COMP_2W,mismatch,1,PinkSquare_1.jpg,200
46,BLACK,HEART,COMP_2W,mismatch,3,GreenKey_2.jpg,400
47,XKQ,HEART,COMP_1W,match,0,PinkHeart_1.jpg,300
48,BLUE,HOUSE,COMP_2W,mismatch,2,PinkHouse_3.jpg,300
49,QXSW,BOW,COMP_1W,mismatch,2,BlueHeart_1.jpg,200
50,QXSW,DISC,COMP_1W,match,0,GreenDisc_2.jpg,300
51,BLACK,LEAF,COMP_2W,mismatch,3,PinkKey_1.jpg,400
52,GREEN,LOCK,COMP_2W,match,0,GreenLock_3.jpg,600
53,WVCNZ,BONE,COMP_1W,match,0,BrownBone_1.jpg,200
54,BROWN,BAG,COMP_2W,match,0,BrownBag_2.jpg,300
55,ZBXLV,SHOE,COMP_1W,mismatch,2,RedFlag_1.jpg,600
56,WVCNZ,SQUARE,COMP_1W,match,0,BrownSquare_2.jpg,500
57,XKQ,PLANE,COMP_1W,mismatch,3,BlackStar_1.jpg,300
58,BLACK,BOAT,COMP_2W,match,0,BlackBoat_1.jpg,400
59,QXSW,LEAF,COMP_1W,mismatch,1,RedFlag_1.jpg,300
60,BLUE,DISC,COMP_2W,match,0,BlueDisc_1.jpg,600
61,RED,TREE,COMP_2W,mismatch,1,RedCross_3.jpg,300
62,WVCNZ,CROSS,COMP_1W,mismatch,2,BrownBone_3.jpg,400
63,WVCNZ,KEY,COMP_1W,match,0,GreenKey_1.jpg,200
64,BROWN,LOCK,COMP_2W,match,0,BrownLock_3.jpg,500
65,GREEN,FORK,COMP_2W,mismatch,1,GreenSquare_3.jpg,500
66,PINK,FORK,COMP_2W,match,0,PinkFork_3.jpg,200
67,ZBXLV,KEY,COMP_1W,mismatch,1,BlackLeaf_2.jpg,200
68,BLUE,HEART,COMP_2W,mismatch,3,PinkBell_2.jpg,200
69,RJDNW,TREE,COMP_1W,match,0,RedTree_2.jpg,500
70,BROWN,CAR,COMP_2W,mismatch,1,BrownBell_3.jpg,400
71,PINK,LAMP,COMP_2W,match,0,PinkLamp_1.jpg,400
72,PINK,CUP,COMP_2W,match,0,PinkCup_1.jpg,600
73,QXSW,HOUSE,COMP_1W,mismatch,2,PinkCup_2.jpg,400
74,PINK,CROSS,COMP_2W,match,0,PinkCross_1.jpg,300
75,RJDNW,TREE,COMP_1W,match,0,RedTree_2.jpg,400
76,MTPV,HAND,COMP_1W,mismatch,2,BlueNote_2.jpg,300
77,WVCNZ,CANE,COMP_1W,mismatch,3,BrownBell_1.jpg,400
78,PINK,BOAT,COMP_2W,mismatch,2,BlueBoat_1.jpg,300
79,WVCNZ,TREE,COMP_1W,match,0,GreenTree_3.jpg,400
80,RED,HOUSE,COMP_2W,mismatch,3,PinkCane_3.jpg,300
81,BLACK,TREE,COMP_2W,match,0,BlackTree_3.jpg,600
82,BROWN,HOUSE,COMP_2W,match,0,BrownHouse_3.jpg,200
83,RJDNW,STAR,COMP_1W,mismatch,2,BrownHeart_3.jpg,400
84,PINK,BELL,COMP_2W,match,0,PinkBell_2.jpg,200
85,BLUE,BONE,COMP_2W,mismatch,3,GreenHouse_3.jpg,500
86,MTPV,PLANE,COMP_1W,match,0,PinkPlane_2.jpg,600
87,RED,BOAT,COMP_2W,mismatch,3,BlueHeart_2.jpg,600
88,ZBXLV,FLAG,COMP_1W,mismatch,1,GreenLock_3.jpg,300
89,ZBXLV,TREE,COMP_1W,mismatch,3,PinkLock_3.jpg,500
90,RED,CAR,COMP_2W,match,0,RedCar_2.jpg,400
91,XKQ,CROSS,COMP_1W,match,0,PinkCross_2.jpg,200
92,RED,FLAG,COMP_2W,mismatch,2,BlackFlag_2.jpg,200
93,RJDNW,STAR,COMP_1W,mismatch,2,BrownHeart_3.jpg,200
94,BLACK,HEART,COMP_2W,mismatch,3,GreenKey_2.jpg,400
95,WVCNZ,CANE,COMP_1W,mismatch,3,BrownBell_1.jpg,500
96,BLUE,PLANE,COMP_2W,match,0,BluePlane_3.jpg,600
97,RED,FLAG,COMP_2W,mismatch,2,BlackFlag_2.jpg,600
98,MTPV,BAG,COMP_1W,mismatch,2,BlackStar_3.jpg,200
99,XKQ,CAR,COMP_1W,match,0,BlackCar_2.jpg,600
