,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,QXSW,SHOE,COMP_1W,mismatch,3,BlackBone_3.jpg,300
1,WVCNZ,SQUARE,COMP_1W,mismatch,3,BluePlane_2.jpg,600
2,RED,LAMP,COMP_2W,match,0,RedLamp_1.jpg,500
3,BLACK,LEAF,COMP_2W,mismatch,2,BrownLeaf_1.jpg,500
4,WVCNZ,FORK,COMP_1W,mismatch,1,RedStar_2.jpg,400
5,RED,FORK,COMP_2W,match,0,RedFork_3.jpg,400
6,GREEN,CANE,COMP_2W,match,0,GreenCane_2.jpg,300
7,RED,BELL,COMP_2W,mismatch,2,GreenBell_2.jpg,600
8,MTPV,DISC,COMP_1W,match,0,RedDisc_2.jpg,600
9,PINK,LEAF,COMP_2W,match,0,PinkLeaf_3.jpg,300
10,XKQ,SQUARE,COMP_1W,match,0,PinkSquare_2.jpg,500
11,QXSW,BELL,COMP_1W,mismatch,2,RedTree_3.jpg,500
12,ZBXLV,LAMP,COMP_1W,match,0,GreenLamp_2.jpg,300
13,BLUE,LAMP,COMP_2W,mismatch,3,RedBone_2.jpg,400
14,MTPV,KEY,COMP_1W,mismatch,3,BrownBone_3.jpg,300
15,MTPV,CROSS,COMP_1W,mismatch,2,BlackLamp_2.jpg,200
16,BROWN,DISC,COMP_2W,mismatch,1,BrownFlag_1.jpg,600
17,PINK,LEAF,COMP_2W,match,0,PinkLeaf_3.jpg,500
18,PINK,TREE,COMP_2W,match,0,PinkTree_2.jpg,200
19,XKQ,HAND,COMP_1W,mismatch,1,BlueHouse_3.jpg,200
20,WVCNZ,LEAF,COMP_1W,mismatch,2,GreenPlane_3.jpg,300
21,QXSW,NOTE,COMP_1W,match,0,BlackNote_2.jpg,200
22,RED,DISC,COMP_2W,match,0,RedDisc_1.jpg,500
23,XKQ,BAG,COMP_1W,match,0,RedBag_1.jpg,400
24,XKQ,KEY,COMP_1W,mismatch,1,BlackSquare_2.jpg,500
25,PINK,HOUSE,COMP_2W,match,0,PinkHouse_3.jpg,600
26,QXSW,CAR,COMP_1W,mismatch,1,RedBag_3.jpg,600
27,BROWN,NOTE,COMP_2W,mismatch,1,BrownFlag_2.jpg,200
28,RJDNW,KEY,COMP_1W,match,0,RedKey_1.jpg,200
29,BROWN,NOTE,COMP_2W,mismatch,1,BrownFlag_2.jpg,500
30,RED,STAR,COMP_2W,mismatch,3,BlackLock_3.jpg,600
31,XKQ,NOTE,COMP_1W,match,0,BlackNote_1.jpg,300
32,GREEN,KEY,COMP_2W,match,0,GreenKey_2.jpg,300
33,ZBXLV,KEY,COMP_1W,match,0,BlackKey_1.jpg,600
34,QXSW,TREE,COMP_1W,match,0,BlackTree_2.jpg,400
35,ZBXLV,STAR,COMP_1W,mismatch,3,BlackHeart_3.jpg,600
36,PINK,HEART,COMP_2W,mismatch,1,PinkPlane_3.jpg,500
37,XKQ,LEAF,COMP_1W,match,0,GreenLeaf_3.jpg,600
38,BROWN,CROSS,COMP_2W,match,0,BrownCross_1.jpg,200
39,MTPV,CUP,COMP_1W,match,0,PinkCup_1.jpg,300
40,PINK,BONE,COMP_2W,mismatch,2,BrownBone_2.jpg,300
41,ZBXLV,BONE,COMP_1W,match,0,BlueBone_2.jpg,500
