,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,PINK,LEAF,COMP_2W,mismatch,3,RedCross_1.jpg,600
1,RED,PLANE,COMP_2W,mismatch,1,RedHouse_3.jpg,400
2,RED,BONE,COMP_2W,mismatch,1,RedCar_2.jpg,200
3,ZBXLV,STAR,COMP_1W,mismatch,2,BlueCup_2.jpg,400
4,BLACK,CAR,COMP_2W,match,0,BlackCar_3.jpg,300
5,MTPV,BOAT,COMP_1W,match,0,PinkBoat_1.jpg,200
6,BLUE,FLAG,COMP_2W,mismatch,3,RedBell_3.jpg,600
7,XKQ,CANE,COMP_1W,mismatch,3,BlueFlag_1.jpg,300
8,PINK,BELL,COMP_2W,match,0,PinkBell_2.jpg,500
9,WVCNZ,LAMP,COMP_1W,mismatch,3,RedBone_2.jpg,600
10,XKQ,TREE,COMP_1W,mismatch,3,RedCross_3.jpg,200
11,RED,STAR,COMP_2W,mismatch,3,RedCross_1.jpg,500
12,GREEN,DISC,COMP_2W,match,0,GreenDisc_1.jpg,200
13,MTPV,PLANE,COMP_1W,match,0,BrownPlane_3.jpg,400
14,WVCNZ,CUP,COMP_1W,match,0,BlueCup_3.jpg,200
15,BROWN,BOW,COMP_2W,mismatch,1,BrownHand_1.jpg,600
16,WVCNZ,FLAG,COMP_1W,match,0,PinkFlag_2.jpg,600
17,ZBXLV,LEAF,COMP_1W,match,0,BlackLeaf_3.jpg,500
18,RJDNW,PLANE,COMP_1W,mismatch,2,GreenKey_1.jpg,500
19,GREEN,HAND,COMP_2W,match,0,GreenHand_3.jpg,600
20,MTPV,CUP,COMP_1W,mismatch,2,BrownCar_1.jpg,600
21,BROWN,CAR,COMP_2W,mismatch,1,BrownNote_3.jpg,600
22,QXSW,HOUSE,COMP_1W,match,0,BlueHouse_2.jpg,300
23,BROWN,BAG,COMP_2W,mismatch,3,PinkLock_1.jpg,500
24,GREEN,STAR,COMP_2W,match,0,GreenStar_1.jpg,400
25,MTPV,CANE,COMP_1W,match,0,PinkCane_3.jpg,600
26,QXSW,NOTE,COMP_1W,match,0,BlueNote_2.jpg,500
27,MTPV,BELL,COMP_1W,mismatch,3,GreenTree_3.jpg,300
28,PINK,LOCK,COMP_2W,mismatch,2,BrownLock_1.jpg,300
29,BROWN,KEY,COMP_2W,match,0,BrownKey_1.jpg,200
30,BLUE,CANE,COMP_2W,match,0,BlueCane_2.jpg,300
31,XKQ,NOTE,COMP_1W,mismatch,1,PinkFork_2.jpg,200
32,BROWN,SHOE,COMP_2W,mismatch,2,BlueShoe_2.jpg,200
33,ZBXLV,BOAT,COMP_1W,mismatch,3,BlackLeaf_2.jpg,500
34,QXSW,LOCK,COMP_1W,match,0,PinkLock_2.jpg,500
35,PINK,HAND,COMP_2W,mismatch,2,BlueHand_3.jpg,500
36,WVCNZ,NOTE,COMP_1W,match,0,BrownNote_3.jpg,300
37,BLACK,CROSS,COMP_2W,match,0,BlackCross_3.jpg,300
38,BLACK,TREE,COMP_2W,match,0,BlackTree_1.jpg,500
39,WVCNZ,CANE,COMP_1W,mismatch,3,GreenFork_1.jpg,200
40,RJDNW,LOCK,COMP_1W,mismatch,1,RedShoe_1.jpg,500
41,RJDNW,TREE,COMP_1W,mismatch,2,PinkStar_2.jpg,500
42,BROWN,TREE,COMP_2W,match,0,BrownTree_3.jpg,400
43,RED,HOUSE,COMP_2W,mismatch,3,RedFork_2.jpg,600
44,XKQ,BOW,COMP_1W,match,0,PinkBow_1.jpg,400
45,BROWN,FLAG,COMP_2W,match,0,BrownFlag_3.jpg,500
46,MTPV,HOUSE,COMP_1W,mismatch,2,BlackLamp_2.jpg,500
47,BLACK,FORK,COMP_2W,mismatch,3,GreenCup_3.jpg,300
48,RJDNW,HEART,COMP_1W,mismatch,3,BrownHouse_3.jpg,400
49,RJDNW,LEAF,COMP_1W,mismatch,2,BlueHand_1.jpg,200
50,BROWN,LOCK,COMP_2W,match,0,BrownLock_1.jpg,600
51,XKQ,LAMP,COMP_1W,match,0,PinkLamp_3.jpg,300
52,ZBXLV,BAG,COMP_1W,match,0,RedBag_2.jpg,400
53,ZBXLV,FORK,COMP_1W,mismatch,1,BlueBell_2.jpg,400
54,PINK,BOW,COMP_2W,match,0,PinkBow_2.jpg,500
55,BLACK,HAND,COMP_2W,mismatch,3,PinkPlane_2.jpg,300
56,QXSW,SQUARE,COMP_1W,mismatch,1,BrownBag_2.jpg,200
57,BROWN,PLANE,COMP_2W,match,0,BrownPlane_2.jpg,600
58,ZBXLV,CUP,COMP_1W,mismatch,1,BlueHouse_1.jpg,300
59,MTPV,CROSS,COMP_1W,match,0,BlueCross_2.jpg,400
60,WVCNZ,LEAF,COMP_1W,match,0,PinkLeaf_1.jpg,600
