,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RJDNW,HOUSE,LIST_1W,mismatch,2,BrownBell_2.jpg,600
1,QXSW,FORK,LIST_1W,mismatch,1,GreenBell_1.jpg,600
2,QXSW,SQUARE,LIST_1W,match,0,GreenSquare_2.jpg,500
3,LAMP,HAND,LIST_2W,match,0,BrownLamp_2.jpg,300
4,WVCNZ,HEART,LIST_1W,mismatch,2,GreenCar_2.jpg,200
5,LAMP,PLANE,LIST_2W,mismatch,3,BrownBone_2.jpg,200
6,LAMP,BAG,LIST_2W,match,0,BrownLamp_3.jpg,300
7,QXSW,BELL,LIST_1W,match,0,BrownBell_3.jpg,400
8,LAMP,BOAT,LIST_2W,mismatch,1,PinkHand_3.jpg,500
9,LAMP,CUP,LIST_2W,mismatch,3,BlueBag_2.jpg,400
10,ZBXLV,BOAT,LIST_1W,mismatch,2,RedCup_3.jpg,500
11,PLANE,LAMP,LIST_2W,mismatch,1,BlackBell_2.jpg,300
12,PLANE,BOW,LIST_2W,match,0,GreenPlane_1.jpg,500
13,CROSS,CUP,LIST_2W,match,0,BrownCross_1.jpg,500
14,MTPV,SHOE,LIST_1W,match,0,PinkShoe_2.jpg,200
15,HOUSE,HEART,LIST_2W,mismatch,2,BlueLamp_3.jpg,400
16,RJDNW,CAR,LIST_1W,mismatch,1,BlackFlag_3.jpg,300
17,RJDNW,BAG,LIST_1W,match,0,BlueBag_2.jpg,600
18,CROSS,SQUARE,LIST_2W,mismatch,3,GreenLock_3.jpg,200
19,LAMP,SHOE,LIST_2W,match,0,BlueShoe_2.jpg,300
20,LAMP,TREE,LIST_2W,match,0,PinkTree_1.jpg,600
21,ZBXLV,PLANE,LIST_1W,match,0,RedPlane_2.jpg,400
22,CROSS,BOAT,LIST_2W,mismatch,2,BlueSquare_1.jpg,400
23,CROSS,BELL,LIST_2W,mismatch,2,BlueTree_1.jpg,300
24,MTPV,BOW,LIST_1W,mismatch,1,GreenCar_2.jpg,300
25,XKQ,BELL,LIST_1W,match,0,GreenBell_2.jpg,400
26,CROSS,NOTE,LIST_2W,mismatch,3,GreenHand_2.jpg,500
27,ZBXLV,FORK,LIST_1W,match,0,RedFork_1.jpg,200
28,BOAT,STAR,LIST_2W,mismatch,3,BlueFork_2.jpg,400
29,RJDNW,BONE,LIST_1W,mismatch,2,RedKey_1.jpg,400
30,QXSW,HEART,LIST_1W,match,0,PinkHeart_1.jpg,400
31,HOUSE,SHOE,LIST_2W,mismatch,2,BrownKey_1.jpg,400
32,QXSW,HOUSE,LIST_1W,match,0,RedHouse_2.jpg,300
33,BOAT,PLANE,LIST_2W,match,0,RedBoat_2.jpg,400
34,HOUSE,FORK,LIST_2W,match,0,PinkFork_1.jpg,200
35,WVCNZ,CAR,LIST_1W,mismatch,3,PinkFlag_3.jpg,300
