,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,MTPV,CAR,LIST_1W,mismatch,1,BlueNote_1.jpg,600
1,QXSW,CAR,LIST_1W,mismatch,3,RedBell_2.jpg,600
2,MTPV,BOW,LIST_1W,match,0,PinkBow_2.jpg,500
3,PLANE,NOTE,LIST_2W,match,0,BrownPlane_1.jpg,300
4,XKQ,CROSS,LIST_1W,mismatch,2,BrownBell_1.jpg,200
5,CROSS,HAND,LIST_2W,mismatch,2,BlackCup_1.jpg,200
6,CROSS,HOUSE,LIST_2W,match,0,PinkHouse_3.jpg,300
7,MTPV,BOAT,LIST_1W,match,0,RedBoat_1.jpg,400
8,LAMP,CUP,LIST_2W,mismatch,1,RedTree_1.jpg,500
9,CUP,HOUSE,LIST_2W,mismatch,3,RedFork_1.jpg,400
10,RJDNW,BELL,LIST_1W,mismatch,2,PinkHouse_1.jpg,500
11,CUP,SQUARE,LIST_2W,mismatch,1,BrownBoat_3.jpg,300
12,LAMP,BONE,LIST_2W,match,0,BrownLamp_3.jpg,500
13,BOAT,BELL,LIST_2W,match,0,BlackBoat_1.jpg,500
14,QXSW,TREE,LIST_1W,match,0,PinkTree_1.jpg,200
15,HOUSE,FORK,LIST_2W,mismatch,1,BlueBow_2.jpg,400
16,XKQ,DISC,LIST_1W,mismatch,1,BlueSquare_2.jpg,300
17,XKQ,KEY,LIST_1W,match,0,BrownKey_2.jpg,600
18,PLANE,LOCK,LIST_2W,mismatch,3,BrownShoe_2.jpg,200
19,HOUSE,CUP,LIST_2W,match,0,GreenHouse_1.jpg,300
20,PLANE,CUP,LIST_2W,match,0,PinkCup_3.jpg,600
21,XKQ,BONE,LIST_1W,match,0,RedBone_3.jpg,400
22,HOUSE,NOTE,LIST_2W,mismatch,3,BlackLamp_1.jpg,400
23,CROSS,NOTE,LIST_2W,mismatch,2,GreenDisc_1.jpg,300
24,RJDNW,HAND,LIST_1W,mismatch,1,PinkPlane_2.jpg,300
25,RJDNW,FORK,LIST_1W,match,0,RedFork_2.jpg,400
26,BOAT,HEART,LIST_2W,mismatch,2,BlackFlag_2.jpg,500
27,MTPV,HAND,LIST_1W,match,0,RedHand_2.jpg,200
28,BOAT,SHOE,LIST_2W,mismatch,3,BlueCup_3.jpg,400
29,RJDNW,BAG,LIST_1W,mismatch,2,BlackCane_2.jpg,400
30,QXSW,HOUSE,LIST_1W,match,0,BlackHouse_1.jpg,400
31,CUP,LOCK,LIST_2W,mismatch,2,GreenLeaf_1.jpg,400
32,MTPV,SQUARE,LIST_1W,match,0,BlueSquare_2.jpg,300
33,BOAT,LEAF,LIST_2W,match,0,BlackLeaf_3.jpg,400
34,BOAT,BAG,LIST_2W,match,0,BlackBoat_3.jpg,200
35,QXSW,FLAG,LIST_1W,mismatch,1,BlackHouse_3.jpg,300
36,ZBXLV,DISC,LIST_1W,match,0,BlackDisc_1.jpg,300
37,ZBXLV,FLAG,LIST_1W,match,0,PinkFlag_3.jpg,300
38,PLANE,BAG,LIST_2W,match,0,BlackBag_1.jpg,300
39,HOUSE,SQUARE,LIST_2W,match,0,BrownSquare_3.jpg,200
40,MTPV,CROSS,LIST_1W,mismatch,2,GreenNote_2.jpg,600
41,RJDNW,TREE,LIST_1W,mismatch,1,BrownBag_3.jpg,400
