,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,ZBXLV,HEART,LIST_1W,mismatch,2,RedLock_1.jpg,600
1,BOAT,CROSS,LIST_2W,match,0,PinkCross_2.jpg,200
2,RJDNW,LOCK,LIST_1W,match,0,GreenLock_3.jpg,200
3,HOUSE,TREE,LIST_2W,mismatch,1,RedCar_3.jpg,400
4,QXSW,CROSS,LIST_1W,mismatch,2,PinkCane_1.jpg,400
5,HOUSE,KEY,LIST_2W,match,0,BlueKey_1.jpg,300
6,QXSW,DISC,LIST_1W,match,0,PinkDisc_2.jpg,300
7,XKQ,LEAF,LIST_1W,match,0,BrownLeaf_2.jpg,600
8,ZBXLV,HEART,LIST_1W,mismatch,2,RedLock_1.jpg,500
9,CROSS,SHOE,LIST_2W,match,0,BlackShoe_1.jpg,600
10,ZBXLV,HAND,LIST_1W,match,0,BlueHand_3.jpg,200
11,QXSW,BONE,LIST_1W,mismatch,2,BrownBoat_2.jpg,500
12,LAMP,TREE,LIST_2W,match,0,RedLamp_3.jpg,300
13,MTPV,HOUSE,LIST_1W,match,0,BlackHouse_1.jpg,200
14,PLANE,CAR,LIST_2W,mismatch,3,BlueCup_1.jpg,400
15,BOAT,FORK,LIST_2W,mismatch,3,RedCross_3.jpg,600
16,WVCNZ,CUP,LIST_1W,match,0,RedCup_1.jpg,300
17,HOUSE,FORK,LIST_2W,mismatch,1,GreenBoat_3.jpg,600
18,QXSW,LEAF,LIST_1W,mismatch,3,PinkTree_1.jpg,200
19,CROSS,FORK,LIST_2W,match,0,GreenFork_2.jpg,500
20,ZBXLV,SQUARE,LIST_1W,mismatch,1,BlackHeart_2.jpg,400
21,BOAT,LEAF,LIST_2W,match,0,BlackBoat_3.jpg,300
22,CROSS,LOCK,LIST_2W,match,0,PinkLock_2.jpg,400
23,XKQ,PLANE,LIST_1W,match,0,PinkPlane_2.jpg,300
24,LAMP,FLAG,LIST_2W,mismatch,2,BlackHeart_2.jpg,500
25,HOUSE,FORK,LIST_2W,mismatch,1,GreenBoat_3.jpg,600
26,XKQ,HEART,LIST_1W,match,0,BlackHeart_2.jpg,400
27,BOAT,STAR,LIST_2W,match,0,GreenBoat_2.jpg,300
28,MTPV,NOTE,LIST_1W,match,0,RedNote_2.jpg,500
29,WVCNZ,HOUSE,LIST_1W,mismatch,2,RedNote_3.jpg,300
30,CUP,BOW,LIST_2W,match,0,RedCup_1.jpg,400
31,XKQ,BELL,LIST_1W,mismatch,2,GreenBoat_1.jpg,200
32,PLANE,LOCK,LIST_2W,mismatch,3,GreenLeaf_2.jpg,400
33,ZBXLV,CANE,LIST_1W,match,0,BrownCane_1.jpg,400
34,HOUSE,NOTE,LIST_2W,mismatch,1,BrownHand_1.jpg,500
35,XKQ,FORK,LIST_1W,match,0,BlackFork_2.jpg,200
36,MTPV,BELL,LIST_1W,mismatch,2,BrownKey_2.jpg,200
37,HOUSE,PLANE,LIST_2W,mismatch,3,BrownCross_2.jpg,600
38,CROSS,PLANE,LIST_2W,mismatch,3,PinkBow_1.jpg,300
39,HOUSE,KEY,LIST_2W,match,0,BlueKey_1.jpg,400
40,QXSW,BOW,LIST_1W,match,0,BlackBow_1.jpg,400
41,HOUSE,BOAT,LIST_2W,mismatch,2,BrownBow_2.jpg,600
42,CUP,DISC,LIST_2W,match,0,RedCup_1.jpg,200
43,WVCNZ,BOAT,LIST_1W,mismatch,2,BlueHeart_3.jpg,300
44,QXSW,SHOE,LIST_1W,match,0,GreenShoe_1.jpg,500
