,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,QXSW,CANE,LIST_1W,mismatch,2,BlackHeart_2.jpg,300
1,ZBXLV,FLAG,LIST_1W,mismatch,2,GreenShoe_2.jpg,600
2,CUP,HAND,LIST_2W,match,0,GreenCup_1.jpg,500
3,CROSS,STAR,LIST_2W,mismatch,2,GreenShoe_1.jpg,500
4,MTPV,HAND,LIST_1W,mismatch,3,BrownBag_3.jpg,400
5,LAMP,LEAF,LIST_2W,match,0,RedLamp_1.jpg,400
6,HOUSE,LOCK,LIST_2W,match,0,PinkLock_2.jpg,300
7,CROSS,LOCK,LIST_2W,mismatch,2,GreenBell_1.jpg,600
8,WVCNZ,FLAG,LIST_1W,match,0,PinkFlag_2.jpg,600
9,LAMP,BOW,LIST_2W,match,0,BlueBow_2.jpg,300
10,XKQ,DISC,LIST_1W,match,0,BlueDisc_3.jpg,500
11,XKQ,NOTE,LIST_1W,mismatch,3,BlackKey_3.jpg,500
12,ZBXLV,LAMP,LIST_1W,match,0,BrownLamp_1.jpg,300
13,CROSS,LAMP,LIST_2W,mismatch,2,BluePlane_3.jpg,400
14,WVCNZ,KEY,LIST_1W,mismatch,3,BlueLock_3.jpg,300
15,ZBXLV,HEART,LIST_1W,mismatch,1,PinkBoat_1.jpg,200
16,PLANE,BOAT,LIST_2W,mismatch,1,BlackShoe_3.jpg,600
17,PLANE,STAR,LIST_2W,match,0,PinkStar_3.jpg,500
18,CROSS,FLAG,LIST_2W,match,0,RedCross_3.jpg,200
19,RJDNW,KEY,LIST_1W,mismatch,3,RedPlane_1.jpg,200
20,ZBXLV,BAG,LIST_1W,mismatch,2,BrownCup_2.jpg,300
21,MTPV,NOTE,LIST_1W,match,0,PinkNote_1.jpg,200
22,BOAT,CAR,LIST_2W,match,0,BlueCar_1.jpg,500
23,XKQ,KEY,LIST_1W,match,0,BlueKey_3.jpg,400
24,QXSW,HOUSE,LIST_1W,mismatch,1,BlackDisc_3.jpg,500
25,LAMP,KEY,LIST_2W,match,0,PinkLamp_2.jpg,600
26,WVCNZ,LEAF,LIST_1W,mismatch,1,BlackTree_3.jpg,600
27,CUP,TREE,LIST_2W,mismatch,3,BrownBone_2.jpg,200
28,QXSW,FORK,LIST_1W,match,0,BrownFork_2.jpg,200
29,CROSS,PLANE,LIST_2W,mismatch,3,RedTree_1.jpg,500
30,CUP,SHOE,LIST_2W,mismatch,2,RedFlag_2.jpg,600
31,RJDNW,SQUARE,LIST_1W,match,0,BlueSquare_1.jpg,300
32,HOUSE,BAG,LIST_2W,match,0,BlackHouse_3.jpg,300
33,ZBXLV,PLANE,LIST_1W,match,0,BrownPlane_2.jpg,600
34,RJDNW,CUP,LIST_1W,match,0,PinkCup_3.jpg,400
35,QXSW,BOAT,LIST_1W,mismatch,1,PinkHand_1.jpg,600
36,LAMP,PLANE,LIST_2W,mismatch,2,BlueLeaf_3.jpg,500
37,QXSW,CUP,LIST_1W,match,0,RedCup_2.jpg,600
38,LAMP,TREE,LIST_2W,match,0,RedLamp_3.jpg,200
39,QXSW,CROSS,LIST_1W,match,0,PinkCross_3.jpg,300
40,PLANE,SHOE,LIST_2W,mismatch,3,PinkFork_3.jpg,300
41,RJDNW,STAR,LIST_1W,match,0,RedStar_2.jpg,500
42,PLANE,TREE,LIST_2W,match,0,PinkTree_1.jpg,400
43,MTPV,HOUSE,LIST_1W,match,0,RedHouse_1.jpg,200
44,XKQ,BONE,LIST_1W,match,0,BrownBone_2.jpg,400
45,BOAT,LOCK,LIST_2W,mismatch,3,PinkCup_1.jpg,600
46,CROSS,SQUARE,LIST_2W,mismatch,3,BlackBoat_3.jpg,200
47,HOUSE,BOAT,LIST_2W,match,0,RedHouse_2.jpg,600
48,WVCNZ,CAR,LIST_1W,match,0,GreenCar_3.jpg,400
49,PLANE,FORK,LIST_2W,mismatch,2,GreenBone_3.jpg,300
50,BOAT,FLAG,LIST_2W,mismatch,2,BrownHouse_2.jpg,400
51,BOAT,CROSS,LIST_2W,match,0,RedBoat_1.jpg,300
52,QXSW,DISC,LIST_1W,mismatch,1,GreenPlane_3.jpg,300
53,HOUSE,CANE,LIST_2W,mismatch,3,GreenBow_1.jpg,500
54,PLANE,HEART,LIST_2W,match,0,BrownPlane_1.jpg,600
55,RJDNW,BOAT,LIST_1W,match,0,BlueBoat_3.jpg,300
56,BOAT,BOW,LIST_2W,mismatch,3,BrownBag_3.jpg,600
57,MTPV,FORK,LIST_1W,match,0,BrownFork_3.jpg,200
58,XKQ,CANE,LIST_1W,match,0,RedCane_1.jpg,200
59,ZBXLV,FORK,LIST_1W,mismatch,1,RedCar_2.jpg,500
60,BOAT,BAG,LIST_2W,mismatch,2,BrownPlane_3.jpg,400
61,WVCNZ,CUP,LIST_1W,mismatch,1,GreenBone_3.jpg,300
62,CROSS,DISC,LIST_2W,match,0,PinkDisc_3.jpg,200
63,BOAT,NOTE,LIST_2W,mismatch,2,RedHouse_1.jpg,200
64,ZBXLV,HOUSE,LIST_1W,mismatch,1,RedBone_2.jpg,500
65,RJDNW,CAR,LIST_1W,mismatch,1,PinkFlag_3.jpg,400
66,WVCNZ,BAG,LIST_1W,match,0,GreenBag_2.jpg,500
67,PLANE,NOTE,LIST_2W,match,0,BluePlane_1.jpg,500
68,QXSW,HEART,LIST_1W,mismatch,3,GreenSquare_3.jpg,600
69,PLANE,BOW,LIST_2W,match,0,GreenPlane_2.jpg,600
70,MTPV,LAMP,LIST_1W,match,0,GreenLamp_1.jpg,600
71,MTPV,BELL,LIST_1W,mismatch,3,BrownKey_1.jpg,400
72,BOAT,LEAF,LIST_2W,mismatch,1,BrownTree_2.jpg,300
73,PLANE,CROSS,LIST_2W,mismatch,3,BlackHand_3.jpg,300
74,MTPV,HEART,LIST_1W,match,0,BrownHeart_3.jpg,500
75,WVCNZ,BOW,LIST_1W,mismatch,1,RedBag_3.jpg,200
76,LAMP,LOCK,LIST_2W,match,0,RedLamp_2.jpg,400
77,HOUSE,CROSS,LIST_2W,mismatch,1,RedPlane_3.jpg,400
78,ZBXLV,TREE,LIST_1W,mismatch,1,GreenBag_2.jpg,500
79,HOUSE,BONE,LIST_2W,mismatch,3,GreenStar_3.jpg,400
80,HOUSE,DISC,LIST_2W,mismatch,2,BlackFork_3.jpg,300
81,QXSW,BELL,LIST_1W,match,0,BrownBell_2.jpg,500
82,ZBXLV,HAND,LIST_1W,match,0,PinkHand_2.jpg,300
83,HOUSE,CAR,LIST_2W,mismatch,1,BlueFork_3.jpg,200
84,CROSS,SHOE,LIST_2W,match,0,BlueShoe_1.jpg,400
85,XKQ,STAR,LIST_1W,mismatch,3,PinkShoe_1.jpg,200
86,MTPV,SQUARE,LIST_1W,mismatch,3,RedDisc_1.jpg,600
87,CUP,LEAF,LIST_2W,match,0,PinkLeaf_3.jpg,600
88,QXSW,PLANE,LIST_1W,match,0,GreenPlane_2.jpg,400
89,PLANE,HOUSE,LIST_2W,match,0,RedPlane_1.jpg,400
90,LAMP,SQUARE,LIST_2W,match,0,PinkSquare_2.jpg,300
91,CROSS,CUP,LIST_2W,mismatch,2,BrownLock_3.jpg,500
92,XKQ,LAMP,LIST_1W,mismatch,1,BrownHand_2.jpg,400
93,HOUSE,SHOE,LIST_2W,match,0,BlackHouse_2.jpg,200
