,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,MTPV,TREE,LIST_1W,mismatch,3,PinkBone_2.jpg,600
1,PLANE,LEAF,LIST_2W,match,0,BlackLeaf_3.jpg,200
2,MTPV,NOTE,LIST_1W,match,0,GreenNote_2.jpg,200
3,BOAT,HOUSE,LIST_2W,mismatch,3,RedCross_1.jpg,400
4,ZBXLV,FORK,LIST_1W,mismatch,2,BlackBoat_3.jpg,400
5,PLANE,BONE,LIST_2W,match,0,BrownBone_3.jpg,300
6,RJDNW,LAMP,LIST_1W,match,0,PinkLamp_1.jpg,300
7,ZBXLV,HEART,LIST_1W,match,0,GreenHeart_1.jpg,600
8,WVCNZ,CUP,LIST_1W,mismatch,2,BlueLamp_2.jpg,500
9,BOAT,SHOE,LIST_2W,match,0,BlueBoat_2.jpg,600
10,WVCNZ,PLANE,LIST_1W,match,0,BrownPlane_3.jpg,200
11,WVCNZ,SHOE,LIST_1W,mismatch,1,GreenBag_1.jpg,500
12,CUP,HOUSE,LIST_2W,match,0,BlackCup_3.jpg,300
13,WVCNZ,BAG,LIST_1W,match,0,RedBag_3.jpg,200
14,CROSS,STAR,LIST_2W,mismatch,1,BlueBow_1.jpg,400
15,CROSS,BONE,LIST_2W,mismatch,3,PinkPlane_3.jpg,600
16,QXSW,BONE,LIST_1W,match,0,PinkBone_3.jpg,300
17,CUP,LEAF,LIST_2W,mismatch,1,PinkStar_3.jpg,600
18,QXSW,SQUARE,LIST_1W,mismatch,1,GreenLamp_3.jpg,200
19,CROSS,DISC,LIST_2W,match,0,BlueCross_2.jpg,500
20,XKQ,HEART,LIST_1W,mismatch,3,GreenBag_3.jpg,400
21,CROSS,BOW,LIST_2W,match,0,BlueCross_2.jpg,300
22,PLANE,HEART,LIST_2W,match,0,BluePlane_1.jpg,400
23,ZBXLV,LOCK,LIST_1W,match,0,BlueLock_3.jpg,300
24,CUP,SQUARE,LIST_2W,mismatch,2,GreenNote_1.jpg,500
25,HOUSE,LEAF,LIST_2W,mismatch,3,BrownHand_3.jpg,600
26,MTPV,STAR,LIST_1W,match,0,BrownStar_1.jpg,400
27,PLANE,SQUARE,LIST_2W,match,0,BluePlane_3.jpg,300
28,QXSW,CROSS,LIST_1W,match,0,BlueCross_3.jpg,500
29,RJDNW,PLANE,LIST_1W,mismatch,3,BrownCross_3.jpg,300
30,PLANE,BOAT,LIST_2W,match,0,BlueBoat_3.jpg,400
31,MTPV,KEY,LIST_1W,mismatch,1,BlackShoe_2.jpg,200
32,LAMP,PLANE,LIST_2W,mismatch,2,BrownCup_2.jpg,400
33,ZBXLV,BAG,LIST_1W,match,0,BlackBag_1.jpg,400
34,HOUSE,TREE,LIST_2W,mismatch,3,BlueBone_3.jpg,500
35,ZBXLV,DISC,LIST_1W,match,0,BlueDisc_3.jpg,200
36,ZBXLV,HAND,LIST_1W,mismatch,3,BrownStar_1.jpg,200
37,CUP,LOCK,LIST_2W,mismatch,1,GreenSquare_1.jpg,600
38,BOAT,LOCK,LIST_2W,mismatch,2,GreenHand_1.jpg,300
39,CROSS,CANE,LIST_2W,match,0,PinkCane_2.jpg,400
40,XKQ,KEY,LIST_1W,match,0,BrownKey_3.jpg,400
41,CROSS,BELL,LIST_2W,mismatch,1,RedCup_2.jpg,600
42,LAMP,BOAT,LIST_2W,match,0,BlueLamp_3.jpg,200
43,XKQ,CANE,LIST_1W,mismatch,3,GreenKey_1.jpg,300
44,XKQ,LAMP,LIST_1W,match,0,BlackLamp_1.jpg,500
45,CROSS,HOUSE,LIST_2W,mismatch,3,BlueDisc_3.jpg,200
46,QXSW,CAR,LIST_1W,match,0,BlueCar_2.jpg,400
47,HOUSE,SQUARE,LIST_2W,match,0,GreenSquare_2.jpg,300
48,MTPV,BOW,LIST_1W,mismatch,2,GreenBone_1.jpg,400
49,CROSS,TREE,LIST_2W,match,0,GreenCross_2.jpg,500
50,RJDNW,SHOE,LIST_1W,match,0,GreenShoe_2.jpg,400
51,XKQ,BAG,LIST_1W,mismatch,3,RedShoe_3.jpg,600
52,HOUSE,BELL,LIST_2W,match,0,BlueHouse_1.jpg,600
53,MTPV,LAMP,LIST_1W,mismatch,1,BlueBow_3.jpg,600
54,WVCNZ,LAMP,LIST_1W,mismatch,2,BlueCross_1.jpg,300
55,QXSW,STAR,LIST_1W,match,0,PinkStar_2.jpg,600
56,BOAT,NOTE,LIST_2W,match,0,PinkNote_1.jpg,600
57,HOUSE,NOTE,LIST_2W,mismatch,2,PinkLock_2.jpg,400
58,XKQ,FORK,LIST_1W,match,0,RedFork_2.jpg,600
59,CROSS,HAND,LIST_2W,match,0,BlueHand_2.jpg,200
60,QXSW,FLAG,LIST_1W,mismatch,2,RedCup_2.jpg,200
61,CROSS,FLAG,LIST_2W,mismatch,2,GreenBag_2.jpg,300
62,CUP,CROSS,LIST_2W,mismatch,1,PinkShoe_1.jpg,300
63,CUP,PLANE,LIST_2W,match,0,RedPlane_3.jpg,400
64,WVCNZ,FORK,LIST_1W,match,0,BlueFork_1.jpg,500
65,CUP,HAND,LIST_2W,mismatch,3,BlackStar_1.jpg,500
66,QXSW,LOCK,LIST_1W,match,0,GreenLock_2.jpg,200
67,RJDNW,STAR,LIST_1W,mismatch,3,PinkFlag_2.jpg,200
68,ZBXLV,CUP,LIST_1W,mismatch,2,BrownHouse_3.jpg,400
69,CUP,BOW,LIST_2W,match,0,BrownBow_3.jpg,200
70,WVCNZ,HOUSE,LIST_1W,match,0,BlueHouse_1.jpg,600
71,HOUSE,CROSS,LIST_2W,mismatch,1,RedCane_2.jpg,300
72,QXSW,BOW,LIST_1W,mismatch,2,BrownHeart_2.jpg,600
73,MTPV,CANE,LIST_1W,mismatch,1,BlueBoat_2.jpg,400
74,HOUSE,FLAG,LIST_2W,match,0,BlackHouse_1.jpg,200
75,CROSS,LEAF,LIST_2W,match,0,BlueCross_3.jpg,500
76,LAMP,CAR,LIST_2W,match,0,BlueLamp_1.jpg,600
77,XKQ,FLAG,LIST_1W,match,0,PinkFlag_3.jpg,500
78,CUP,DISC,LIST_2W,mismatch,3,RedCane_2.jpg,500
79,MTPV,CUP,LIST_1W,match,0,GreenCup_1.jpg,300
80,BOAT,DISC,LIST_2W,mismatch,1,PinkBow_1.jpg,400
81,HOUSE,CAR,LIST_2W,mismatch,2,GreenBone_3.jpg,500
82,QXSW,BAG,LIST_1W,mismatch,2,GreenFlag_2.jpg,500
83,LAMP,TREE,LIST_2W,match,0,PinkTree_2.jpg,400
84,MTPV,BELL,LIST_1W,match,0,BlueBell_2.jpg,500
85,XKQ,BOAT,LIST_1W,mismatch,2,BlueSquare_2.jpg,500
86,CUP,BELL,LIST_2W,mismatch,1,GreenNote_3.jpg,200
87,CUP,BONE,LIST_2W,mismatch,3,BlackLeaf_1.jpg,200
88,CROSS,HEART,LIST_2W,mismatch,3,BrownNote_2.jpg,200
89,RJDNW,HAND,LIST_1W,match,0,BlackHand_3.jpg,600
90,WVCNZ,KEY,LIST_1W,mismatch,1,BlueStar_2.jpg,300
91,PLANE,CROSS,LIST_2W,match,0,BrownPlane_3.jpg,500
92,QXSW,KEY,LIST_1W,match,0,BrownKey_2.jpg,300
93,PLANE,CUP,LIST_2W,match,0,BrownPlane_1.jpg,500
94,CUP,CAR,LIST_2W,mismatch,1,GreenCane_3.jpg,300
95,LAMP,CANE,LIST_2W,match,0,BlueLamp_1.jpg,600
96,WVCNZ,NOTE,LIST_1W,mismatch,3,GreenLeaf_1.jpg,500
97,ZBXLV,BOAT,LIST_1W,mismatch,2,PinkCar_1.jpg,300
98,BOAT,FORK,LIST_2W,mismatch,3,BrownFlag_3.jpg,200
99,XKQ,SHOE,LIST_1W,mismatch,1,RedCup_2.jpg,600
