,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,PINK,CANE,COMP_2W,mismatch,1,PinkBow_3.jpg,500
1,BLUE,LOCK,COMP_2W,mismatch,1,BlueShoe_1.jpg,600
2,ZBXLV,FORK,COMP_1W,mismatch,3,BlueBell_2.jpg,400
3,BROWN,LAMP,COMP_2W,match,0,BrownLamp_1.jpg,200
4,RED,CROSS,COMP_2W,match,0,RedCross_3.jpg,500
5,MTPV,SHOE,COMP_1W,match,0,RedShoe_1.jpg,300
6,RJDNW,BELL,COMP_1W,match,0,BlackBell_3.jpg,600
7,QXSW,CROSS,COMP_1W,mismatch,3,RedCane_2.jpg,500
8,PINK,FORK,COMP_2W,match,0,PinkFork_2.jpg,300
9,RJDNW,BAG,COMP_1W,mismatch,3,BlackHand_3.jpg,500
10,QXSW,BONE,COMP_1W,mismatch,2,RedBow_2.jpg,200
11,XKQ,SQUARE,COMP_1W,match,0,BrownSquare_3.jpg,600
12,RED,SHOE,COMP_2W,mismatch,3,BlueBow_2.jpg,400
13,MTPV,BAG,COMP_1W,match,0,BrownBag_3.jpg,300
14,MTPV,STAR,COMP_1W,match,0,BrownStar_1.jpg,500
15,XKQ,FLAG,COMP_1W,match,0,BlueFlag_1.jpg,200
16,RED,NOTE,COMP_2W,mismatch,2,RedNote_3.jpg,600
17,ZBXLV,CUP,COMP_1W,mismatch,2,BrownCross_2.jpg,400
18,GREEN,BOAT,COMP_2W,match,0,GreenBoat_1.jpg,500
19,BLUE,CUP,COMP_2W,match,0,BlueCup_3.jpg,600
20,PINK,HAND,COMP_2W,mismatch,3,GreenBell_2.jpg,200
21,MTPV,BELL,COMP_1W,mismatch,2,PinkNote_2.jpg,200
22,BROWN,BOAT,COMP_2W,mismatch,3,RedLamp_2.jpg,400
23,PINK,HOUSE,COMP_2W,match,0,PinkHouse_1.jpg,300
24,WVCNZ,SHOE,COMP_1W,mismatch,1,PinkKey_3.jpg,200
25,MTPV,CAR,COMP_1W,mismatch,1,PinkHouse_1.jpg,300
26,GREEN,LAMP,COMP_2W,mismatch,3,RedCane_1.jpg,200
27,ZBXLV,CANE,COMP_1W,match,0,GreenCane_2.jpg,200
28,XKQ,TREE,COMP_1W,mismatch,3,BlackPlane_3.jpg,300
29,GREEN,CUP,COMP_2W,match,0,GreenCup_1.jpg,400
30,MTPV,HEART,COMP_1W,mismatch,2,BlueBow_1.jpg,400
31,BLACK,LEAF,COMP_2W,mismatch,2,RedLeaf_2.jpg,300
32,QXSW,BAG,COMP_1W,mismatch,1,GreenLeaf_2.jpg,500
33,XKQ,FORK,COMP_1W,match,0,GreenFork_1.jpg,500
34,BLACK,BOAT,COMP_2W,match,0,BlackBoat_2.jpg,300
35,XKQ,LOCK,COMP_1W,match,0,RedLock_1.jpg,300
36,BLUE,FLAG,COMP_2W,mismatch,3,BlackLamp_1.jpg,300
37,PINK,KEY,COMP_2W,match,0,PinkKey_2.jpg,400
38,GREEN,HEART,COMP_2W,match,0,GreenHeart_1.jpg,400
39,QXSW,DISC,COMP_1W,mismatch,2,GreenCross_3.jpg,500
40,RED,HAND,COMP_2W,mismatch,3,BrownBoat_1.jpg,600
41,BLUE,SQUARE,COMP_2W,match,0,BlueSquare_1.jpg,400
42,XKQ,BOAT,COMP_1W,mismatch,3,BlackLeaf_2.jpg,600
43,PINK,LOCK,COMP_2W,mismatch,1,PinkHeart_1.jpg,200
44,PINK,CUP,COMP_2W,mismatch,1,PinkCane_1.jpg,300
45,RED,BONE,COMP_2W,match,0,RedBone_2.jpg,400
46,QXSW,LEAF,COMP_1W,match,0,BlackLeaf_1.jpg,600
47,GREEN,FLAG,COMP_2W,match,0,GreenFlag_3.jpg,500
48,BLACK,KEY,COMP_2W,mismatch,1,BlackDisc_1.jpg,500
49,WVCNZ,FORK,COMP_1W,mismatch,2,PinkBone_2.jpg,500
50,BROWN,LOCK,COMP_2W,match,0,BrownLock_3.jpg,600
51,MTPV,HOUSE,COMP_1W,match,0,GreenHouse_1.jpg,200
52,QXSW,BELL,COMP_1W,match,0,BlackBell_2.jpg,300
53,BLACK,HEART,COMP_2W,mismatch,1,BlackKey_3.jpg,400
54,RJDNW,LEAF,COMP_1W,mismatch,3,BlackHand_1.jpg,300
