,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,LAMP,BONE,LIST_2W,match,0,BlueLamp_2.jpg,600
1,WVCNZ,DISC,LIST_1W,match,0,BlueDisc_3.jpg,500
2,QXSW,LOCK,LIST_1W,match,0,GreenLock_2.jpg,200
3,LAMP,BOW,LIST_2W,mismatch,2,BlueHand_1.jpg,200
4,RJDNW,CAR,LIST_1W,mismatch,2,PinkBone_3.jpg,500
5,PLANE,BOAT,LIST_2W,match,0,BlueBoat_3.jpg,300
6,MTPV,STAR,LIST_1W,match,0,BrownStar_1.jpg,400
7,QXSW,FLAG,LIST_1W,mismatch,2,RedCup_2.jpg,300
8,HOUSE,CUP,LIST_2W,mismatch,2,GreenHeart_3.jpg,600
9,WVCNZ,LAMP,LIST_1W,mismatch,2,BlueCross_1.jpg,200
10,QXSW,TREE,LIST_1W,match,0,PinkTree_1.jpg,400
11,WVCNZ,HAND,LIST_1W,match,0,PinkHand_1.jpg,600
12,LAMP,NOTE,LIST_2W,match,0,BlueLamp_2.jpg,400
13,BOAT,CAR,LIST_2W,match,0,PinkCar_2.jpg,600
14,HOUSE,NOTE,LIST_2W,mismatch,2,PinkLock_2.jpg,500
15,WVCNZ,FORK,LIST_1W,match,0,BlueFork_1.jpg,600
16,XKQ,BAG,LIST_1W,mismatch,3,RedShoe_3.jpg,600
17,CUP,PLANE,LIST_2W,match,0,RedPlane_3.jpg,300
18,BOAT,SHOE,LIST_2W,match,0,BlueBoat_2.jpg,500
19,QXSW,SQUARE,LIST_1W,mismatch,1,GreenLamp_3.jpg,600
20,LAMP,CANE,LIST_2W,match,0,BlueLamp_1.jpg,200
21,CUP,KEY,LIST_2W,match,0,BlueCup_1.jpg,500
22,XKQ,BONE,LIST_1W,mismatch,3,RedShoe_1.jpg,300
23,CROSS,TREE,LIST_2W,match,0,GreenCross_2.jpg,600
24,LAMP,PLANE,LIST_2W,mismatch,2,BrownCup_2.jpg,400
25,CROSS,BONE,LIST_2W,mismatch,3,PinkPlane_3.jpg,300
26,XKQ,HAND,LIST_1W,mismatch,3,PinkNote_3.jpg,200
27,XKQ,LEAF,LIST_1W,mismatch,1,BlueShoe_2.jpg,300
28,CROSS,PLANE,LIST_2W,match,0,BrownCross_1.jpg,500
29,ZBXLV,CUP,LIST_1W,mismatch,2,BrownHouse_3.jpg,200
30,RJDNW,CUP,LIST_1W,match,0,GreenCup_3.jpg,300
31,CROSS,NOTE,LIST_2W,mismatch,3,RedCane_1.jpg,300
32,HOUSE,STAR,LIST_2W,mismatch,3,PinkHeart_3.jpg,400
33,CROSS,BOW,LIST_2W,match,0,BlueCross_2.jpg,300
34,MTPV,CANE,LIST_1W,mismatch,1,BlueBoat_2.jpg,600
35,LAMP,SQUARE,LIST_2W,mismatch,1,GreenCup_3.jpg,500
36,WVCNZ,CROSS,LIST_1W,match,0,BrownCross_1.jpg,400
37,WVCNZ,HOUSE,LIST_1W,match,0,BlueHouse_1.jpg,500
