,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RJDNW,STAR,LIST_1W,mismatch,3,BlueCane_2.jpg,600
1,WVCNZ,CUP,LIST_1W,mismatch,1,PinkStar_2.jpg,600
2,ZBXLV,BELL,LIST_1W,match,0,PinkBell_2.jpg,500
3,PLANE,KEY,LIST_2W,match,0,BluePlane_1.jpg,300
4,WVCNZ,HAND,LIST_1W,mismatch,1,RedLamp_1.jpg,200
5,CUP,TREE,LIST_2W,mismatch,3,BlackBone_2.jpg,200
6,CUP,NOTE,LIST_2W,match,0,RedCup_2.jpg,300
7,QXSW,SHOE,LIST_1W,match,0,RedShoe_3.jpg,400
8,CROSS,BELL,LIST_2W,mismatch,3,PinkBow_2.jpg,500
9,BOAT,SQUARE,LIST_2W,mismatch,3,RedTree_2.jpg,400
10,RJDNW,STAR,LIST_1W,mismatch,3,BlueCane_2.jpg,500
11,HOUSE,NOTE,LIST_2W,mismatch,1,GreenLock_2.jpg,300
12,HOUSE,FORK,LIST_2W,match,0,BlackHouse_3.jpg,500
13,LAMP,TREE,LIST_2W,match,0,BlackLamp_3.jpg,500
14,RJDNW,FLAG,LIST_1W,match,0,BlackFlag_2.jpg,200
15,HOUSE,BAG,LIST_2W,mismatch,3,RedNote_3.jpg,400
16,XKQ,HAND,LIST_1W,mismatch,1,RedFork_1.jpg,300
17,QXSW,TREE,LIST_1W,match,0,BlueTree_1.jpg,600
18,PLANE,BOAT,LIST_2W,mismatch,2,BlackSquare_1.jpg,200
19,PLANE,SHOE,LIST_2W,match,0,RedShoe_3.jpg,300
20,LAMP,CUP,LIST_2W,match,0,PinkLamp_2.jpg,600
21,MTPV,BAG,LIST_1W,match,0,GreenBag_1.jpg,400
22,CROSS,PLANE,LIST_2W,mismatch,3,BlackDisc_1.jpg,400
23,HOUSE,KEY,LIST_2W,mismatch,1,BrownLeaf_3.jpg,300
24,XKQ,HEART,LIST_1W,mismatch,3,PinkLock_2.jpg,300
25,WVCNZ,STAR,LIST_1W,match,0,GreenStar_2.jpg,400
26,BOAT,DISC,LIST_2W,mismatch,2,BlackCross_2.jpg,500
27,MTPV,LOCK,LIST_1W,match,0,GreenLock_1.jpg,200
28,HOUSE,BOAT,LIST_2W,mismatch,2,BlackNote_1.jpg,400
29,WVCNZ,BELL,LIST_1W,mismatch,3,BlueBag_1.jpg,400
30,WVCNZ,FORK,LIST_1W,match,0,RedFork_1.jpg,400
31,BOAT,LAMP,LIST_2W,mismatch,2,BlueFlag_2.jpg,400
32,MTPV,CROSS,LIST_1W,match,0,BrownCross_1.jpg,300
33,BOAT,HOUSE,LIST_2W,match,0,BlackHouse_1.jpg,400
34,CROSS,BOAT,LIST_2W,match,0,BlueBoat_3.jpg,200
35,WVCNZ,LEAF,LIST_1W,mismatch,2,PinkCar_2.jpg,300
36,ZBXLV,BOW,LIST_1W,match,0,BlueBow_3.jpg,300
37,MTPV,LEAF,LIST_1W,match,0,RedLeaf_3.jpg,300
38,BOAT,HOUSE,LIST_2W,match,0,BlackHouse_1.jpg,300
39,CROSS,CANE,LIST_2W,match,0,BrownCane_2.jpg,200
40,RJDNW,BOAT,LIST_1W,mismatch,2,RedLock_1.jpg,600
41,XKQ,LAMP,LIST_1W,mismatch,1,BrownBow_1.jpg,400
42,CUP,LAMP,LIST_2W,mismatch,1,GreenShoe_2.jpg,200
43,CUP,BELL,LIST_2W,match,0,PinkCup_2.jpg,600
44,XKQ,STAR,LIST_1W,match,0,BlackStar_1.jpg,500
45,WVCNZ,BAG,LIST_1W,mismatch,2,BlackLock_3.jpg,400
46,HOUSE,BONE,LIST_2W,match,0,GreenHouse_3.jpg,200
47,RJDNW,CAR,LIST_1W,match,0,BlueCar_2.jpg,500
48,CROSS,BAG,LIST_2W,mismatch,2,RedBell_2.jpg,600
49,CROSS,NOTE,LIST_2W,match,0,RedNote_3.jpg,600
50,CUP,FORK,LIST_2W,mismatch,1,BlackBag_3.jpg,300
51,QXSW,CUP,LIST_1W,mismatch,2,BrownLamp_1.jpg,500
52,MTPV,BONE,LIST_1W,mismatch,3,BlueCup_1.jpg,600
53,MTPV,CROSS,LIST_1W,match,0,BrownCross_1.jpg,600
54,HOUSE,CANE,LIST_2W,mismatch,3,BlueSquare_2.jpg,600
55,RJDNW,TREE,LIST_1W,mismatch,1,GreenCar_3.jpg,500
56,HOUSE,HEART,LIST_2W,mismatch,2,PinkCup_3.jpg,200
57,CROSS,LAMP,LIST_2W,match,0,BlueCross_1.jpg,400
58,XKQ,SQUARE,LIST_1W,mismatch,2,GreenCar_1.jpg,400
59,RJDNW,LAMP,LIST_1W,match,0,PinkLamp_2.jpg,200
60,CROSS,LOCK,LIST_2W,match,0,BlueLock_3.jpg,400
61,QXSW,CUP,LIST_1W,mismatch,2,BrownLamp_1.jpg,500
62,XKQ,LEAF,LIST_1W,match,0,BrownLeaf_1.jpg,500
63,HOUSE,DISC,LIST_2W,mismatch,3,BluePlane_2.jpg,600
64,QXSW,PLANE,LIST_1W,match,0,BluePlane_3.jpg,600
65,MTPV,CUP,LIST_1W,match,0,PinkCup_1.jpg,200
66,PLANE,BAG,LIST_2W,match,0,BrownPlane_2.jpg,200
67,QXSW,KEY,LIST_1W,mismatch,3,PinkNote_1.jpg,300
68,CROSS,FLAG,LIST_2W,match,0,BlueCross_3.jpg,500
69,WVCNZ,CUP,LIST_1W,mismatch,1,PinkStar_2.jpg,200
70,ZBXLV,LOCK,LIST_1W,match,0,RedLock_1.jpg,300
71,LAMP,STAR,LIST_2W,mismatch,3,BlackBell_1.jpg,500
72,PLANE,KEY,LIST_2W,match,0,BluePlane_1.jpg,500
73,BOAT,LEAF,LIST_2W,mismatch,1,RedShoe_1.jpg,200
74,QXSW,CAR,LIST_1W,mismatch,3,BlackLeaf_3.jpg,200
75,QXSW,KEY,LIST_1W,mismatch,3,PinkNote_1.jpg,300
76,MTPV,BONE,LIST_1W,mismatch,3,BlueCup_1.jpg,600
77,BOAT,TREE,LIST_2W,match,0,GreenTree_3.jpg,200
78,LAMP,CANE,LIST_2W,match,0,BrownLamp_2.jpg,300
79,WVCNZ,CROSS,LIST_1W,match,0,BlueCross_3.jpg,500
80,XKQ,LOCK,LIST_1W,mismatch,3,PinkLamp_3.jpg,500
81,CUP,STAR,LIST_2W,match,0,BlackStar_3.jpg,400
82,BOAT,SQUARE,LIST_2W,mismatch,3,RedTree_2.jpg,300
83,RJDNW,KEY,LIST_1W,match,0,BlueKey_2.jpg,400
84,MTPV,SHOE,LIST_1W,mismatch,2,BlackHeart_1.jpg,400
85,PLANE,LAMP,LIST_2W,match,0,PinkLamp_3.jpg,600
86,CROSS,HAND,LIST_2W,mismatch,1,GreenCup_3.jpg,300
87,BOAT,CAR,LIST_2W,mismatch,3,RedStar_1.jpg,500
88,MTPV,NOTE,LIST_1W,mismatch,1,RedFlag_2.jpg,200
89,LAMP,HEART,LIST_2W,match,0,BlueHeart_1.jpg,500
90,MTPV,BOAT,LIST_1W,match,0,BlueBoat_1.jpg,300
91,LAMP,SHOE,LIST_2W,mismatch,2,GreenSquare_2.jpg,500
92,LAMP,BAG,LIST_2W,match,0,BlueBag_3.jpg,400
