,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,ZBXLV,NOTE,COMP_1W,mismatch,3,BlackCup_1.jpg,300
1,ZBXLV,KEY,COMP_1W,mismatch,1,PinkLeaf_1.jpg,600
2,BLUE,FLAG,COMP_2W,match,0,BlueFlag_2.jpg,500
3,RED,PLANE,COMP_2W,mismatch,2,PinkPlane_1.jpg,500
4,WVCNZ,SQUARE,COMP_1W,mismatch,1,BrownNote_3.jpg,400
5,BLUE,NOTE,COMP_2W,match,0,BlueNote_1.jpg,400
6,BLUE,PLANE,COMP_2W,match,0,BluePlane_3.jpg,300
7,BLACK,LOCK,COMP_2W,mismatch,3,RedCup_2.jpg,600
8,RJDNW,LAMP,COMP_1W,match,0,BrownLamp_2.jpg,600
9,BLACK,HEART,COMP_2W,match,0,BlackHeart_2.jpg,300
10,WVCNZ,FORK,COMP_1W,match,0,RedFork_2.jpg,500
11,WVCNZ,BONE,COMP_1W,mismatch,3,BrownHand_1.jpg,500
12,MTPV,STAR,COMP_1W,match,0,BlackStar_3.jpg,300
13,RED,SHOE,COMP_2W,mismatch,3,PinkFlag_2.jpg,400
14,RJDNW,BOAT,COMP_1W,mismatch,3,BlackBow_2.jpg,300
15,RJDNW,LEAF,COMP_1W,mismatch,2,RedHeart_2.jpg,200
16,BROWN,BAG,COMP_2W,mismatch,3,BlueBell_2.jpg,600
17,RED,BOAT,COMP_2W,match,0,RedBoat_1.jpg,500
18,GREEN,HAND,COMP_2W,match,0,GreenHand_2.jpg,200
19,MTPV,BONE,COMP_1W,mismatch,2,GreenBell_1.jpg,200
20,QXSW,HEART,COMP_1W,mismatch,2,BlackPlane_2.jpg,300
21,RJDNW,HAND,COMP_1W,match,0,BrownHand_2.jpg,200
22,PINK,STAR,COMP_2W,match,0,PinkStar_2.jpg,500
23,RJDNW,HAND,COMP_1W,match,0,BrownHand_2.jpg,400
24,WVCNZ,BONE,COMP_1W,mismatch,3,BrownHand_1.jpg,500
25,BLUE,BOW,COMP_2W,match,0,BlueBow_2.jpg,600
26,RJDNW,FORK,COMP_1W,mismatch,2,PinkLeaf_2.jpg,600
27,GREEN,HEART,COMP_2W,mismatch,1,GreenHouse_1.jpg,200
28,RJDNW,BELL,COMP_1W,match,0,BlueBell_3.jpg,200
29,RED,TREE,COMP_2W,mismatch,2,RedTree_2.jpg,500
30,GREEN,DISC,COMP_2W,mismatch,1,GreenBone_2.jpg,600
31,WVCNZ,KEY,COMP_1W,match,0,PinkKey_3.jpg,300
32,RED,BOAT,COMP_2W,match,0,RedBoat_1.jpg,300
33,XKQ,HOUSE,COMP_1W,match,0,BlackHouse_3.jpg,600
34,RJDNW,NOTE,COMP_1W,match,0,BlueNote_1.jpg,400
35,XKQ,PLANE,COMP_1W,mismatch,2,BlueBone_2.jpg,600
36,BROWN,CUP,COMP_2W,mismatch,3,BrownBoat_3.jpg,500
37,XKQ,LOCK,COMP_1W,match,0,BrownLock_3.jpg,600
38,BROWN,LEAF,COMP_2W,match,0,BrownLeaf_3.jpg,200
39,WVCNZ,FORK,COMP_1W,match,0,RedFork_2.jpg,300
40,BLUE,BAG,COMP_2W,mismatch,1,BlueSquare_2.jpg,300
41,ZBXLV,BONE,COMP_1W,match,0,GreenBone_2.jpg,500
42,RED,DISC,COMP_2W,match,0,RedDisc_1.jpg,400
43,QXSW,BELL,COMP_1W,match,0,BlackBell_1.jpg,200
44,XKQ,LOCK,COMP_1W,match,0,BrownLock_3.jpg,400
45,BLACK,CROSS,COMP_2W,mismatch,3,RedBoat_1.jpg,600
46,RED,BELL,COMP_2W,mismatch,1,RedBone_2.jpg,200
47,BLACK,HEART,COMP_2W,match,0,BlackHeart_2.jpg,600
48,MTPV,BOW,COMP_1W,match,0,BlueBow_1.jpg,400
49,BROWN,BOAT,COMP_2W,mismatch,2,GreenBoat_1.jpg,300
50,PINK,CANE,COMP_2W,mismatch,2,GreenCane_1.jpg,400
51,BLUE,HEART,COMP_2W,match,0,BlueHeart_2.jpg,300
52,ZBXLV,BELL,COMP_1W,mismatch,1,GreenBoat_2.jpg,300
53,PINK,PLANE,COMP_2W,mismatch,2,GreenPlane_2.jpg,500
54,BROWN,SHOE,COMP_2W,match,0,BrownShoe_2.jpg,600
55,WVCNZ,CUP,COMP_1W,match,0,BrownCup_2.jpg,300
56,RED,SQUARE,COMP_2W,mismatch,3,BlueBone_2.jpg,600
57,RJDNW,LOCK,COMP_1W,match,0,BlackLock_3.jpg,200
58,WVCNZ,PLANE,COMP_1W,match,0,BrownPlane_2.jpg,200
59,XKQ,HAND,COMP_1W,mismatch,3,BrownCup_1.jpg,500
60,PINK,PLANE,COMP_2W,mismatch,2,GreenPlane_2.jpg,400
61,RJDNW,FLAG,COMP_1W,mismatch,1,PinkPlane_2.jpg,300
62,BROWN,SHOE,COMP_2W,match,0,BrownShoe_2.jpg,200
63,PINK,TREE,COMP_2W,mismatch,3,BlueSquare_3.jpg,200
64,RJDNW,BAG,COMP_1W,mismatch,3,PinkNote_1.jpg,500
65,ZBXLV,LAMP,COMP_1W,mismatch,2,RedFork_1.jpg,400
66,MTPV,DISC,COMP_1W,match,0,PinkDisc_3.jpg,500
67,PINK,BONE,COMP_2W,match,0,PinkBone_3.jpg,500
68,QXSW,HEART,COMP_1W,mismatch,2,BlackPlane_2.jpg,600
69,BLUE,BELL,COMP_2W,match,0,BlueBell_3.jpg,600
70,QXSW,FORK,COMP_1W,match,0,BlueFork_1.jpg,600
71,ZBXLV,DISC,COMP_1W,mismatch,1,RedBoat_2.jpg,400
72,GREEN,BOW,COMP_2W,mismatch,3,BlueLock_2.jpg,300
73,BLACK,LEAF,COMP_2W,mismatch,3,RedCup_2.jpg,300
74,WVCNZ,CROSS,COMP_1W,match,0,GreenCross_3.jpg,500
75,ZBXLV,SHOE,COMP_1W,mismatch,2,BlueLamp_1.jpg,200
76,BLACK,HOUSE,COMP_2W,match,0,BlackHouse_2.jpg,400
77,PINK,CANE,COMP_2W,mismatch,2,GreenCane_1.jpg,400
78,ZBXLV,KEY,COMP_1W,mismatch,1,PinkLeaf_1.jpg,500
79,GREEN,CAR,COMP_2W,mismatch,2,BlueCar_2.jpg,400
80,GREEN,FORK,COMP_2W,mismatch,2,GreenFork_1.jpg,300
81,RJDNW,NOTE,COMP_1W,match,0,BlueNote_1.jpg,500
82,QXSW,SQUARE,COMP_1W,match,0,BlackSquare_3.jpg,300
83,GREEN,HEART,COMP_2W,mismatch,1,GreenHouse_1.jpg,200
84,BROWN,TREE,COMP_2W,match,0,BrownTree_2.jpg,400
85,MTPV,FORK,COMP_1W,mismatch,3,RedHand_1.jpg,200
86,ZBXLV,CAR,COMP_1W,mismatch,3,BlackBow_2.jpg,600
87,RED,FLAG,COMP_2W,match,0,RedFlag_2.jpg,600
88,RJDNW,LAMP,COMP_1W,match,0,BrownLamp_2.jpg,400
89,BLACK,SHOE,COMP_2W,match,0,BlackShoe_3.jpg,400
90,BLUE,TREE,COMP_2W,match,0,BlueTree_1.jpg,300
91,PINK,CROSS,COMP_2W,mismatch,2,GreenCross_3.jpg,500
92,MTPV,FLAG,COMP_1W,mismatch,1,RedDisc_1.jpg,400
93,PINK,CAR,COMP_2W,match,0,PinkCar_2.jpg,200
94,XKQ,BELL,COMP_1W,mismatch,1,PinkDisc_3.jpg,200
95,BROWN,TREE,COMP_2W,match,0,BrownTree_2.jpg,500
96,RJDNW,BELL,COMP_1W,match,0,BlueBell_3.jpg,600
97,BLUE,CANE,COMP_2W,match,0,BlueCane_1.jpg,200
98,WVCNZ,SQUARE,COMP_1W,mismatch,1,BrownNote_3.jpg,400
99,GREEN,NOTE,COMP_2W,mismatch,1,GreenSquare_3.jpg,200
