,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,BLACK,BELL,COMP_2W,match,0,BlackBell_2.jpg,600
1,MTPV,DISC,COMP_1W,match,0,GreenDisc_2.jpg,500
2,MTPV,KEY,COMP_1W,match,0,BlueKey_1.jpg,200
3,BLUE,CUP,COMP_2W,mismatch,3,BlackLock_2.jpg,200
4,QXSW,FLAG,COMP_1W,mismatch,3,PinkStar_3.jpg,500
5,RED,HAND,COMP_2W,match,0,RedHand_1.jpg,300
6,XKQ,BAG,COMP_1W,match,0,BlueBag_3.jpg,400
7,XKQ,LOCK,COMP_1W,mismatch,3,BrownStar_1.jpg,300
8,PINK,PLANE,COMP_2W,mismatch,1,PinkNote_1.jpg,600
9,ZBXLV,FLAG,COMP_1W,mismatch,1,BlackHand_2.jpg,200
10,WVCNZ,STAR,COMP_1W,match,0,BlackStar_3.jpg,400
11,MTPV,BONE,COMP_1W,match,0,BlackBone_3.jpg,600
12,RED,CAR,COMP_2W,match,0,RedCar_3.jpg,400
13,RED,NOTE,COMP_2W,match,0,RedNote_3.jpg,600
14,BLACK,BOAT,COMP_2W,mismatch,3,GreenLamp_1.jpg,500
15,RJDNW,CAR,COMP_1W,match,0,BlueCar_1.jpg,600
16,QXSW,SHOE,COMP_1W,mismatch,3,PinkKey_3.jpg,600
17,RED,HOUSE,COMP_2W,match,0,RedHouse_3.jpg,300
18,PINK,CANE,COMP_2W,match,0,PinkCane_1.jpg,500
19,MTPV,NOTE,COMP_1W,mismatch,1,BlueStar_3.jpg,600
20,BLACK,CUP,COMP_2W,match,0,BlackCup_2.jpg,200
21,GREEN,FORK,COMP_2W,match,0,GreenFork_3.jpg,500
22,ZBXLV,CROSS,COMP_1W,mismatch,3,BrownCar_2.jpg,300
23,GREEN,NOTE,COMP_2W,match,0,GreenNote_2.jpg,600
24,BLACK,FORK,COMP_2W,mismatch,2,BrownFork_1.jpg,400
25,BLACK,LAMP,COMP_2W,mismatch,1,BlackFork_1.jpg,300
26,WVCNZ,LAMP,COMP_1W,mismatch,3,BlueHeart_3.jpg,200
27,RJDNW,HAND,COMP_1W,mismatch,2,GreenHouse_3.jpg,300
28,BROWN,SHOE,COMP_2W,match,0,BrownShoe_2.jpg,500
29,RJDNW,BELL,COMP_1W,mismatch,1,GreenHand_1.jpg,200
30,QXSW,BOW,COMP_1W,match,0,BrownBow_1.jpg,300
31,BLACK,BOW,COMP_2W,mismatch,3,BlackHouse_1.jpg,300
32,RED,TREE,COMP_2W,mismatch,3,BlueCup_1.jpg,400
33,BROWN,LEAF,COMP_2W,match,0,BrownLeaf_1.jpg,300
34,QXSW,BONE,COMP_1W,mismatch,1,BlackLamp_3.jpg,600
35,PINK,HOUSE,COMP_2W,mismatch,2,BlueHouse_2.jpg,500
36,XKQ,FLAG,COMP_1W,match,0,PinkFlag_1.jpg,400
37,XKQ,PLANE,COMP_1W,match,0,BluePlane_2.jpg,500
