,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,BROWN,SQUARE,COMP_2W,match,0,BrownSquare_2.jpg,400
1,QXSW,NOTE,COMP_1W,match,0,BlackNote_2.jpg,600
2,RJDNW,CANE,COMP_1W,match,0,GreenCane_3.jpg,200
3,RED,BOAT,COMP_2W,mismatch,3,BlueHeart_2.jpg,200
4,ZBXLV,BOAT,COMP_1W,match,0,BlueBoat_1.jpg,300
5,RED,TREE,COMP_2W,mismatch,1,RedCross_3.jpg,400
6,QXSW,FORK,COMP_1W,match,0,BlackFork_3.jpg,600
7,GREEN,SHOE,COMP_2W,mismatch,2,RedShoe_3.jpg,300
8,BLACK,CUP,COMP_2W,mismatch,2,BlueCup_3.jpg,500
9,BLUE,DISC,COMP_2W,match,0,BlueDisc_1.jpg,500
10,ZBXLV,FORK,COMP_1W,mismatch,1,BlackTree_1.jpg,400
11,BLUE,BAG,COMP_2W,mismatch,2,RedBag_1.jpg,500
12,RED,CAR,COMP_2W,match,0,RedCar_2.jpg,300
13,RED,FLAG,COMP_2W,mismatch,2,BlackFlag_2.jpg,200
14,ZBXLV,LAMP,COMP_1W,mismatch,3,PinkCup_2.jpg,600
15,MTPV,LAMP,COMP_1W,match,0,BlueLamp_1.jpg,500
16,BLUE,SHOE,COMP_2W,mismatch,2,RedShoe_1.jpg,500
17,RJDNW,FORK,COMP_1W,mismatch,1,PinkSquare_3.jpg,400
18,GREEN,LOCK,COMP_2W,match,0,GreenLock_3.jpg,400
19,MTPV,FLAG,COMP_1W,match,0,BlueFlag_3.jpg,500
20,PINK,BAG,COMP_2W,mismatch,1,PinkDisc_3.jpg,600
21,RJDNW,BOAT,COMP_1W,match,0,PinkBoat_3.jpg,200
22,QXSW,LOCK,COMP_1W,mismatch,3,BrownFork_1.jpg,300
23,BROWN,CANE,COMP_2W,mismatch,1,BrownBow_1.jpg,200
24,QXSW,HOUSE,COMP_1W,mismatch,2,PinkCup_2.jpg,500
25,BLUE,KEY,COMP_2W,match,0,BlueKey_1.jpg,600
26,XKQ,HAND,COMP_1W,match,0,PinkHand_1.jpg,400
27,QXSW,BONE,COMP_1W,match,0,GreenBone_2.jpg,300
28,QXSW,SQUARE,COMP_1W,mismatch,1,RedHouse_1.jpg,600
29,BLUE,BOW,COMP_2W,mismatch,2,BlueBow_2.jpg,400
30,ZBXLV,BONE,COMP_1W,mismatch,3,GreenBag_2.jpg,200
31,BLACK,BOW,COMP_2W,mismatch,1,BlackTree_3.jpg,300
32,ZBXLV,NOTE,COMP_1W,match,0,GreenNote_2.jpg,500
33,GREEN,BAG,COMP_2W,match,0,GreenBag_3.jpg,200
34,GREEN,TREE,COMP_2W,mismatch,3,RedCar_2.jpg,500
35,BLUE,STAR,COMP_2W,match,0,BlueStar_1.jpg,500
36,RJDNW,LAMP,COMP_1W,mismatch,3,RedFork_1.jpg,200
37,BLACK,CROSS,COMP_2W,mismatch,2,GreenCross_2.jpg,200
38,WVCNZ,BONE,COMP_1W,match,0,BrownBone_1.jpg,200
39,BROWN,LOCK,COMP_2W,match,0,BrownLock_3.jpg,200
40,QXSW,PLANE,COMP_1W,match,0,PinkPlane_2.jpg,400
41,WVCNZ,LEAF,COMP_1W,match,0,GreenLeaf_1.jpg,600
42,BLACK,DISC,COMP_2W,mismatch,2,GreenDisc_2.jpg,400
43,BLACK,HEART,COMP_2W,mismatch,3,GreenKey_2.jpg,400
44,WVCNZ,KEY,COMP_1W,match,0,GreenKey_1.jpg,400
45,RJDNW,STAR,COMP_1W,mismatch,2,BrownHeart_3.jpg,400
46,WVCNZ,HAND,COMP_1W,match,0,PinkHand_2.jpg,400
47,BLACK,BELL,COMP_2W,mismatch,2,BlackBell_2.jpg,400
48,XKQ,LAMP,COMP_1W,match,0,BlackLamp_1.jpg,300
49,PINK,BELL,COMP_2W,match,0,PinkBell_2.jpg,500
50,XKQ,PLANE,COMP_1W,mismatch,3,BlackStar_1.jpg,600
51,ZBXLV,FLAG,COMP_1W,mismatch,1,GreenLock_3.jpg,300
52,PINK,PLANE,COMP_2W,match,0,PinkPlane_3.jpg,500
53,BROWN,HOUSE,COMP_2W,match,0,BrownHouse_3.jpg,600
54,RJDNW,CAR,COMP_1W,match,0,BlueCar_2.jpg,300
55,MTPV,SQUARE,COMP_1W,mismatch,1,BlueStar_1.jpg,200
56,BROWN,CUP,COMP_2W,match,0,BrownCup_1.jpg,400
57,BLACK,FLAG,COMP_2W,match,0,BlackFlag_1.jpg,300
58,MTPV,CUP,COMP_1W,match,0,BrownCup_2.jpg,300
59,BROWN,CAR,COMP_2W,mismatch,1,BrownBell_3.jpg,300
60,WVCNZ,STAR,COMP_1W,mismatch,1,PinkDisc_1.jpg,500
61,WVCNZ,TREE,COMP_1W,match,0,GreenTree_3.jpg,500
62,XKQ,HEART,COMP_1W,match,0,PinkHeart_1.jpg,200
63,PINK,BOAT,COMP_2W,mismatch,2,BlueBoat_1.jpg,300
64,ZBXLV,LEAF,COMP_1W,mismatch,3,PinkLamp_3.jpg,600
