,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,BLACK,BAG,COMP_2W,match,0,BlackBag_1.jpg,600
1,PINK,LOCK,COMP_2W,match,0,PinkLock_1.jpg,500
2,RJDNW,DISC,COMP_1W,mismatch,1,BrownFork_3.jpg,500
3,QXSW,CAR,COMP_1W,match,0,PinkCar_3.jpg,200
4,BLACK,KEY,COMP_2W,match,0,BlackKey_3.jpg,400
5,QXSW,SHOE,COMP_1W,match,0,BlackShoe_2.jpg,500
6,XKQ,BONE,COMP_1W,mismatch,3,PinkDisc_2.jpg,300
7,BLACK,CAR,COMP_2W,mismatch,1,BlackHeart_2.jpg,500
8,RED,CROSS,COMP_2W,match,0,RedCross_1.jpg,500
9,BLUE,NOTE,COMP_2W,match,0,BlueNote_3.jpg,300
10,RJDNW,TREE,COMP_1W,mismatch,1,BlueCross_1.jpg,400
11,BLUE,HAND,COMP_2W,match,0,BlueHand_3.jpg,300
12,QXSW,BOW,COMP_1W,mismatch,1,BlackLock_2.jpg,500
13,RED,BOW,COMP_2W,mismatch,2,BrownBow_1.jpg,200
14,MTPV,BONE,COMP_1W,match,0,GreenBone_1.jpg,600
15,BLUE,PLANE,COMP_2W,match,0,BluePlane_1.jpg,300
16,PINK,LEAF,COMP_2W,mismatch,3,BlueCane_3.jpg,600
17,MTPV,BOAT,COMP_1W,mismatch,1,BlueCup_1.jpg,400
18,BROWN,DISC,COMP_2W,match,0,BrownDisc_3.jpg,600
19,QXSW,TREE,COMP_1W,match,0,GreenTree_2.jpg,400
20,QXSW,SQUARE,COMP_1W,mismatch,3,BlueBow_1.jpg,400
21,QXSW,FORK,COMP_1W,mismatch,1,RedLeaf_2.jpg,300
22,BLACK,CROSS,COMP_2W,mismatch,2,PinkCross_2.jpg,300
23,RJDNW,KEY,COMP_1W,match,0,RedKey_1.jpg,600
24,ZBXLV,LEAF,COMP_1W,mismatch,3,BlueCross_1.jpg,300
25,GREEN,LAMP,COMP_2W,match,0,GreenLamp_3.jpg,200
26,BLACK,SQUARE,COMP_2W,mismatch,3,BrownDisc_3.jpg,600
27,ZBXLV,SHOE,COMP_1W,mismatch,2,BlackCar_3.jpg,500
28,ZBXLV,STAR,COMP_1W,match,0,PinkStar_2.jpg,400
29,RED,BONE,COMP_2W,mismatch,3,BrownBoat_3.jpg,400
30,BROWN,CUP,COMP_2W,mismatch,1,BrownLock_3.jpg,300
31,RJDNW,BOAT,COMP_1W,match,0,RedBoat_2.jpg,300
32,WVCNZ,BAG,COMP_1W,match,0,BrownBag_3.jpg,200
33,BLACK,FORK,COMP_2W,match,0,BlackFork_3.jpg,300
34,BLACK,SHOE,COMP_2W,mismatch,2,BlackShoe_2.jpg,200
35,MTPV,SQUARE,COMP_1W,match,0,PinkSquare_3.jpg,300
36,PINK,BONE,COMP_2W,match,0,PinkBone_3.jpg,400
37,WVCNZ,CANE,COMP_1W,mismatch,3,RedPlane_2.jpg,200
38,XKQ,BELL,COMP_1W,match,0,GreenBell_1.jpg,600
39,GREEN,NOTE,COMP_2W,match,0,GreenNote_2.jpg,300
40,GREEN,FORK,COMP_2W,match,0,GreenFork_1.jpg,500
41,ZBXLV,BONE,COMP_1W,mismatch,2,BlackCup_2.jpg,400
42,BLACK,NOTE,COMP_2W,mismatch,3,RedTree_2.jpg,300
43,RED,STAR,COMP_2W,match,0,RedStar_1.jpg,200
44,RJDNW,BOW,COMP_1W,match,0,BlackBow_3.jpg,200
45,BLUE,SHOE,COMP_2W,match,0,BlueShoe_3.jpg,600
46,ZBXLV,CROSS,COMP_1W,mismatch,2,BlackFlag_1.jpg,200
47,PINK,STAR,COMP_2W,mismatch,3,RedLamp_2.jpg,400
48,RJDNW,LEAF,COMP_1W,match,0,BrownLeaf_2.jpg,200
49,MTPV,BELL,COMP_1W,match,0,GreenBell_1.jpg,600
50,GREEN,TREE,COMP_2W,mismatch,1,GreenDisc_1.jpg,300
51,XKQ,STAR,COMP_1W,match,0,RedStar_2.jpg,300
52,PINK,DISC,COMP_2W,mismatch,1,PinkHouse_2.jpg,600
53,ZBXLV,BOAT,COMP_1W,mismatch,2,RedLeaf_3.jpg,600
54,BROWN,LEAF,COMP_2W,mismatch,3,BrownBag_2.jpg,500
55,BROWN,KEY,COMP_2W,match,0,BrownKey_1.jpg,600
56,WVCNZ,SHOE,COMP_1W,mismatch,2,RedFork_2.jpg,300
57,ZBXLV,HAND,COMP_1W,match,0,GreenHand_2.jpg,300
58,BLUE,LOCK,COMP_2W,mismatch,2,PinkLock_2.jpg,400
59,QXSW,LAMP,COMP_1W,match,0,BrownLamp_3.jpg,400
60,RED,LEAF,COMP_2W,match,0,RedLeaf_3.jpg,200
61,ZBXLV,NOTE,COMP_1W,mismatch,3,RedBag_2.jpg,600
62,BROWN,HOUSE,COMP_2W,mismatch,2,PinkHouse_2.jpg,300
63,RED,DISC,COMP_2W,match,0,RedDisc_1.jpg,600
64,BROWN,BOAT,COMP_2W,mismatch,2,GreenBoat_3.jpg,500
65,XKQ,SQUARE,COMP_1W,match,0,RedSquare_2.jpg,500
66,QXSW,HOUSE,COMP_1W,match,0,PinkHouse_3.jpg,600
67,RJDNW,BAG,COMP_1W,mismatch,3,BlueDisc_2.jpg,300
68,RED,HEART,COMP_2W,match,0,RedHeart_2.jpg,500
69,BLUE,CUP,COMP_2W,mismatch,3,GreenShoe_2.jpg,600
70,GREEN,BONE,COMP_2W,match,0,GreenBone_2.jpg,200
71,XKQ,BOW,COMP_1W,mismatch,2,PinkFork_1.jpg,500
72,BLUE,SQUARE,COMP_2W,match,0,BlueSquare_2.jpg,400
73,RJDNW,LAMP,COMP_1W,mismatch,1,BlackCup_1.jpg,200
74,BLUE,CROSS,COMP_2W,match,0,BlueCross_2.jpg,400
75,RJDNW,NOTE,COMP_1W,mismatch,1,GreenCane_3.jpg,600
76,BLACK,BELL,COMP_2W,mismatch,2,BlueBell_2.jpg,400
77,WVCNZ,FLAG,COMP_1W,mismatch,2,GreenStar_3.jpg,500
78,BLUE,BOAT,COMP_2W,mismatch,1,BlueCross_2.jpg,200
79,RJDNW,FORK,COMP_1W,match,0,GreenFork_3.jpg,400
80,ZBXLV,LAMP,COMP_1W,match,0,RedLamp_3.jpg,300
81,RED,HOUSE,COMP_2W,mismatch,2,BlueHouse_2.jpg,500
82,BLACK,HAND,COMP_2W,match,0,BlackHand_3.jpg,500
83,XKQ,HEART,COMP_1W,match,0,BlackHeart_3.jpg,500
84,MTPV,HEART,COMP_1W,match,0,BlueHeart_3.jpg,500
85,BLUE,KEY,COMP_2W,mismatch,1,BlueCar_1.jpg,200
86,WVCNZ,STAR,COMP_1W,mismatch,2,BlackCup_3.jpg,600
87,BLUE,HOUSE,COMP_2W,match,0,BlueHouse_1.jpg,200
88,QXSW,DISC,COMP_1W,mismatch,1,GreenStar_2.jpg,600
89,GREEN,CUP,COMP_2W,match,0,GreenCup_2.jpg,400
90,XKQ,HOUSE,COMP_1W,mismatch,2,BrownLeaf_3.jpg,400
91,BLUE,FORK,COMP_2W,mismatch,1,BlueHeart_3.jpg,500
92,WVCNZ,TREE,COMP_1W,mismatch,1,RedHouse_3.jpg,200
93,BROWN,FLAG,COMP_2W,mismatch,3,PinkShoe_1.jpg,600
94,ZBXLV,FORK,COMP_1W,match,0,PinkFork_2.jpg,400
95,WVCNZ,PLANE,COMP_1W,match,0,BrownPlane_1.jpg,200
96,ZBXLV,HEART,COMP_1W,mismatch,2,BrownPlane_2.jpg,200
97,PINK,FORK,COMP_2W,mismatch,1,PinkCup_1.jpg,400
98,BLACK,CANE,COMP_2W,mismatch,3,BrownLamp_3.jpg,200
99,QXSW,PLANE,COMP_1W,match,0,GreenPlane_3.jpg,500
