,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RJDNW,HAND,LIST_1W,mismatch,2,BlueNote_1.jpg,200
1,RJDNW,FLAG,LIST_1W,mismatch,1,RedLeaf_2.jpg,500
2,CUP,BAG,LIST_2W,match,0,BlackCup_1.jpg,300
3,LAMP,LOCK,LIST_2W,mismatch,1,RedBone_3.jpg,500
4,ZBXLV,KEY,LIST_1W,mismatch,3,RedPlane_3.jpg,600
5,WVCNZ,HOUSE,LIST_1W,mismatch,3,BlackTree_3.jpg,600
6,CUP,FORK,LIST_2W,match,0,PinkFork_2.jpg,200
7,BOAT,FLAG,LIST_2W,mismatch,3,BrownKey_1.jpg,400
8,QXSW,BELL,LIST_1W,mismatch,2,BrownFork_3.jpg,300
9,RJDNW,TREE,LIST_1W,match,0,GreenTree_1.jpg,300
10,LAMP,CUP,LIST_2W,mismatch,3,BlueDisc_1.jpg,600
11,PLANE,BAG,LIST_2W,mismatch,1,GreenShoe_2.jpg,200
12,CUP,BOAT,LIST_2W,match,0,BlueBoat_1.jpg,400
13,QXSW,BONE,LIST_1W,mismatch,1,GreenStar_3.jpg,400
14,BOAT,CAR,LIST_2W,mismatch,2,PinkShoe_3.jpg,500
15,HOUSE,STAR,LIST_2W,mismatch,3,GreenNote_3.jpg,200
16,QXSW,CROSS,LIST_1W,match,0,GreenCross_2.jpg,200
17,QXSW,NOTE,LIST_1W,mismatch,2,PinkFlag_1.jpg,600
18,RJDNW,CAR,LIST_1W,match,0,RedCar_1.jpg,400
19,CUP,NOTE,LIST_2W,match,0,BrownCup_3.jpg,500
20,CUP,PLANE,LIST_2W,match,0,BluePlane_3.jpg,400
21,LAMP,LEAF,LIST_2W,mismatch,3,BlackKey_2.jpg,300
22,WVCNZ,LAMP,LIST_1W,match,0,BlackLamp_3.jpg,300
23,ZBXLV,CUP,LIST_1W,mismatch,2,RedFork_3.jpg,200
24,WVCNZ,SQUARE,LIST_1W,mismatch,1,PinkLock_1.jpg,600
25,PLANE,HAND,LIST_2W,mismatch,2,RedBone_2.jpg,600
26,WVCNZ,BAG,LIST_1W,mismatch,1,RedCar_3.jpg,300
27,MTPV,DISC,LIST_1W,match,0,GreenDisc_3.jpg,500
28,PLANE,CUP,LIST_2W,match,0,BlueCup_1.jpg,300
29,BOAT,STAR,LIST_2W,match,0,BlueStar_3.jpg,300
30,XKQ,BOW,LIST_1W,match,0,BrownBow_3.jpg,300
31,MTPV,NOTE,LIST_1W,mismatch,1,RedFlag_3.jpg,300
32,BOAT,LEAF,LIST_2W,match,0,GreenBoat_1.jpg,600
33,CUP,HOUSE,LIST_2W,match,0,PinkHouse_2.jpg,200
34,MTPV,HEART,LIST_1W,match,0,GreenHeart_2.jpg,200
35,PLANE,CAR,LIST_2W,mismatch,2,PinkBone_3.jpg,300
36,MTPV,BAG,LIST_1W,mismatch,3,GreenCross_1.jpg,200
37,MTPV,CROSS,LIST_1W,mismatch,1,BlueLamp_1.jpg,500
38,BOAT,DISC,LIST_2W,match,0,RedDisc_3.jpg,400
39,PLANE,SQUARE,LIST_2W,match,0,BluePlane_3.jpg,600
40,ZBXLV,BELL,LIST_1W,match,0,BrownBell_1.jpg,600
41,MTPV,CUP,LIST_1W,mismatch,3,GreenLeaf_1.jpg,400
