,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,MTPV,CROSS,COMP_1W,match,0,BlueCross_1.jpg,300
1,BLACK,HOUSE,COMP_2W,match,0,BlackHouse_2.jpg,600
2,BROWN,TREE,COMP_2W,match,0,BrownTree_2.jpg,400
3,XKQ,CAR,COMP_1W,match,0,RedCar_3.jpg,500
4,PINK,BELL,COMP_2W,mismatch,2,PinkBell_3.jpg,500
5,XKQ,PLANE,COMP_1W,match,0,BluePlane_2.jpg,400
6,BROWN,LOCK,COMP_2W,match,0,BrownLock_2.jpg,400
7,XKQ,SQUARE,COMP_1W,mismatch,2,GreenBone_1.jpg,300
8,RED,NOTE,COMP_2W,match,0,RedNote_3.jpg,200
9,RED,BAG,COMP_2W,match,0,RedBag_1.jpg,600
10,QXSW,HEART,COMP_1W,match,0,BlueHeart_2.jpg,300
11,PINK,KEY,COMP_2W,match,0,PinkKey_1.jpg,600
12,MTPV,BOAT,COMP_1W,mismatch,2,BlueBag_2.jpg,300
13,MTPV,CANE,COMP_1W,match,0,BlueCane_1.jpg,600
14,RED,SQUARE,COMP_2W,mismatch,2,PinkSquare_1.jpg,200
15,WVCNZ,BOW,COMP_1W,mismatch,3,BlackBag_1.jpg,200
16,BLACK,LAMP,COMP_2W,mismatch,1,BlackFork_1.jpg,400
17,BLUE,BONE,COMP_2W,match,0,BlueBone_1.jpg,300
18,QXSW,BELL,COMP_1W,match,0,BrownBell_2.jpg,500
19,QXSW,CAR,COMP_1W,mismatch,2,BrownLamp_2.jpg,600
20,QXSW,SQUARE,COMP_1W,match,0,RedSquare_3.jpg,400
21,BLACK,HEART,COMP_2W,mismatch,2,GreenHeart_2.jpg,200
22,RJDNW,NOTE,COMP_1W,match,0,BlackNote_3.jpg,300
23,BLUE,BOW,COMP_2W,mismatch,3,PinkFlag_3.jpg,600
24,PINK,CANE,COMP_2W,match,0,PinkCane_1.jpg,200
25,XKQ,NOTE,COMP_1W,match,0,BrownNote_1.jpg,600
26,GREEN,LOCK,COMP_2W,match,0,GreenLock_1.jpg,300
27,WVCNZ,CUP,COMP_1W,match,0,PinkCup_3.jpg,200
28,WVCNZ,CAR,COMP_1W,mismatch,2,BrownBag_1.jpg,300
29,GREEN,NOTE,COMP_2W,match,0,GreenNote_2.jpg,500
30,ZBXLV,FLAG,COMP_1W,mismatch,1,BlackHand_2.jpg,200
31,RJDNW,HAND,COMP_1W,mismatch,2,GreenHouse_3.jpg,600
32,BLUE,FLAG,COMP_2W,match,0,BlueFlag_2.jpg,200
33,MTPV,PLANE,COMP_1W,mismatch,1,BlackCar_2.jpg,400
34,QXSW,CUP,COMP_1W,mismatch,3,BlackFlag_1.jpg,300
35,MTPV,DISC,COMP_1W,match,0,GreenDisc_2.jpg,200
36,GREEN,FORK,COMP_2W,match,0,GreenFork_3.jpg,500
37,BROWN,HAND,COMP_2W,match,0,BrownHand_2.jpg,600
38,RED,LEAF,COMP_2W,mismatch,2,BlueLeaf_1.jpg,200
39,ZBXLV,BELL,COMP_1W,match,0,PinkBell_3.jpg,200
40,BROWN,LEAF,COMP_2W,match,0,BrownLeaf_1.jpg,400
41,QXSW,PLANE,COMP_1W,mismatch,1,PinkKey_1.jpg,400
42,GREEN,HAND,COMP_2W,mismatch,1,GreenLeaf_3.jpg,300
43,PINK,STAR,COMP_2W,match,0,PinkStar_2.jpg,300
44,MTPV,LOCK,COMP_1W,mismatch,1,GreenCane_2.jpg,500
45,PINK,LAMP,COMP_2W,match,0,PinkLamp_1.jpg,500
46,ZBXLV,LAMP,COMP_1W,match,0,BlackLamp_2.jpg,500
47,BLACK,BELL,COMP_2W,match,0,BlackBell_2.jpg,200
48,QXSW,CROSS,COMP_1W,mismatch,1,PinkBag_2.jpg,400
49,BROWN,BOAT,COMP_2W,match,0,BrownBoat_3.jpg,400
50,ZBXLV,LEAF,COMP_1W,match,0,BlueLeaf_2.jpg,200
51,BLUE,STAR,COMP_2W,mismatch,2,BrownStar_1.jpg,300
52,ZBXLV,CUP,COMP_1W,match,0,RedCup_1.jpg,600
53,XKQ,LEAF,COMP_1W,mismatch,2,PinkSquare_3.jpg,600
54,GREEN,CROSS,COMP_2W,match,0,GreenCross_1.jpg,400
55,BROWN,CROSS,COMP_2W,mismatch,3,BrownHeart_3.jpg,400
56,ZBXLV,LOCK,COMP_1W,match,0,GreenLock_3.jpg,300
57,RED,BOW,COMP_2W,match,0,RedBow_1.jpg,500
58,XKQ,SHOE,COMP_1W,match,0,BrownShoe_2.jpg,500
59,BLUE,BAG,COMP_2W,mismatch,3,BrownSquare_3.jpg,300
60,ZBXLV,CROSS,COMP_1W,mismatch,3,BrownCar_2.jpg,500
61,GREEN,DISC,COMP_2W,mismatch,1,GreenHouse_3.jpg,400
62,RJDNW,HOUSE,COMP_1W,mismatch,3,GreenLeaf_2.jpg,500
63,BROWN,SQUARE,COMP_2W,match,0,BrownSquare_2.jpg,500
64,GREEN,HEART,COMP_2W,mismatch,2,RedHeart_2.jpg,300
65,ZBXLV,TREE,COMP_1W,match,0,BlackTree_1.jpg,400
66,BLUE,CROSS,COMP_2W,match,0,BlueCross_3.jpg,300
67,XKQ,FLAG,COMP_1W,match,0,PinkFlag_1.jpg,600
68,BLUE,PLANE,COMP_2W,mismatch,1,BlueBone_1.jpg,600
69,QXSW,HOUSE,COMP_1W,mismatch,2,BlueLeaf_2.jpg,300
70,MTPV,BOW,COMP_1W,mismatch,3,BrownCane_3.jpg,500
71,PINK,DISC,COMP_2W,match,0,PinkDisc_3.jpg,200
72,BLUE,LOCK,COMP_2W,mismatch,1,BlueCane_3.jpg,500
73,WVCNZ,KEY,COMP_1W,mismatch,3,BlueSquare_3.jpg,200
74,GREEN,BELL,COMP_2W,mismatch,1,GreenFork_2.jpg,400
75,QXSW,STAR,COMP_1W,mismatch,2,BrownLeaf_3.jpg,200
76,RJDNW,BOAT,COMP_1W,match,0,BlueBoat_1.jpg,400
77,WVCNZ,STAR,COMP_1W,match,0,BlackStar_3.jpg,300
78,PINK,PLANE,COMP_2W,mismatch,1,PinkNote_1.jpg,200
79,PINK,HOUSE,COMP_2W,mismatch,2,BlueHouse_2.jpg,200
80,BLACK,STAR,COMP_2W,mismatch,3,GreenBell_3.jpg,500
81,XKQ,BOAT,COMP_1W,match,0,BlackBoat_2.jpg,600
82,MTPV,BONE,COMP_1W,match,0,BlackBone_3.jpg,200
83,ZBXLV,SQUARE,COMP_1W,mismatch,1,GreenKey_3.jpg,500
84,RED,TREE,COMP_2W,mismatch,3,BlueCup_1.jpg,600
85,PINK,TREE,COMP_2W,mismatch,1,PinkCane_1.jpg,300
86,RJDNW,KEY,COMP_1W,match,0,BrownKey_1.jpg,500
87,PINK,SHOE,COMP_2W,mismatch,3,PinkHouse_1.jpg,500
88,WVCNZ,BAG,COMP_1W,match,0,RedBag_3.jpg,400
89,WVCNZ,HEART,COMP_1W,mismatch,2,RedFork_1.jpg,600
90,QXSW,CANE,COMP_1W,mismatch,3,GreenShoe_1.jpg,400
91,RED,PLANE,COMP_2W,match,0,RedPlane_1.jpg,300
92,GREEN,CANE,COMP_2W,mismatch,1,GreenStar_1.jpg,500
93,RJDNW,BELL,COMP_1W,mismatch,1,GreenHand_1.jpg,600
94,WVCNZ,LAMP,COMP_1W,mismatch,3,BlueHeart_3.jpg,200
95,BLUE,DISC,COMP_2W,match,0,BlueDisc_2.jpg,600
96,BLACK,KEY,COMP_2W,mismatch,3,BrownHeart_3.jpg,400
97,BLUE,CAR,COMP_2W,mismatch,2,BrownCar_2.jpg,600
98,MTPV,NOTE,COMP_1W,mismatch,1,BlueStar_3.jpg,400
99,BROWN,BONE,COMP_2W,mismatch,1,BrownKey_3.jpg,600
