,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,QXSW,CUP,LIST_1W,match,0,RedCup_2.jpg,600
1,BOAT,FORK,LIST_2W,match,0,BrownFork_3.jpg,600
2,WVCNZ,STAR,LIST_1W,match,0,BlueStar_1.jpg,300
3,ZBXLV,CROSS,LIST_1W,mismatch,3,GreenLamp_2.jpg,500
4,HOUSE,CROSS,LIST_2W,mismatch,1,RedPlane_3.jpg,200
5,WVCNZ,KEY,LIST_1W,mismatch,3,BlueLock_3.jpg,200
6,HOUSE,LOCK,LIST_2W,match,0,PinkLock_2.jpg,500
7,RJDNW,CROSS,LIST_1W,mismatch,1,BlueLamp_1.jpg,400
8,QXSW,NOTE,LIST_1W,mismatch,2,BlueBell_1.jpg,400
9,QXSW,LOCK,LIST_1W,match,0,PinkLock_2.jpg,600
10,LAMP,CROSS,LIST_2W,match,0,BrownCross_1.jpg,400
11,PLANE,CROSS,LIST_2W,mismatch,3,BlackHand_3.jpg,400
12,MTPV,LAMP,LIST_1W,match,0,GreenLamp_1.jpg,400
13,CUP,NOTE,LIST_2W,mismatch,3,BrownLamp_3.jpg,300
14,XKQ,NOTE,LIST_1W,mismatch,3,BlackKey_3.jpg,400
15,QXSW,KEY,LIST_1W,match,0,GreenKey_1.jpg,600
16,BOAT,CROSS,LIST_2W,match,0,RedBoat_1.jpg,500
17,RJDNW,FORK,LIST_1W,mismatch,2,BrownCross_3.jpg,300
18,QXSW,BOAT,LIST_1W,mismatch,1,PinkHand_1.jpg,300
19,CROSS,CAR,LIST_2W,mismatch,1,RedBoat_1.jpg,400
20,CROSS,CANE,LIST_2W,match,0,RedCross_1.jpg,300
21,LAMP,TREE,LIST_2W,match,0,RedLamp_3.jpg,400
22,MTPV,BELL,LIST_1W,mismatch,3,BrownKey_1.jpg,300
23,HOUSE,HAND,LIST_2W,match,0,PinkHand_2.jpg,400
24,XKQ,LEAF,LIST_1W,match,0,RedLeaf_2.jpg,500
25,ZBXLV,CUP,LIST_1W,mismatch,2,BrownHeart_3.jpg,600
26,MTPV,TREE,LIST_1W,match,0,BrownTree_2.jpg,200
27,CROSS,HAND,LIST_2W,mismatch,2,PinkCar_2.jpg,600
28,XKQ,KEY,LIST_1W,match,0,BlueKey_3.jpg,300
29,BOAT,CANE,LIST_2W,mismatch,2,BlackBow_1.jpg,500
30,ZBXLV,CAR,LIST_1W,mismatch,1,PinkLock_3.jpg,500
31,CROSS,KEY,LIST_2W,mismatch,3,RedBag_1.jpg,400
32,CROSS,FLAG,LIST_2W,match,0,RedCross_3.jpg,500
33,MTPV,HOUSE,LIST_1W,match,0,RedHouse_1.jpg,200
34,CUP,SHOE,LIST_2W,mismatch,2,RedFlag_2.jpg,600
35,MTPV,LEAF,LIST_1W,mismatch,1,GreenHouse_3.jpg,200
36,CROSS,PLANE,LIST_2W,mismatch,3,RedTree_1.jpg,600
37,RJDNW,CAR,LIST_1W,mismatch,1,PinkFlag_3.jpg,600
38,PLANE,HEART,LIST_2W,match,0,BrownPlane_1.jpg,600
39,WVCNZ,BOW,LIST_1W,mismatch,1,RedBag_3.jpg,200
40,CUP,HAND,LIST_2W,match,0,GreenCup_1.jpg,300
41,WVCNZ,NOTE,LIST_1W,match,0,BrownNote_2.jpg,400
42,CROSS,BAG,LIST_2W,match,0,RedBag_2.jpg,400
43,XKQ,SHOE,LIST_1W,mismatch,2,PinkBag_1.jpg,500
44,CROSS,LAMP,LIST_2W,mismatch,2,BluePlane_3.jpg,500
45,QXSW,CANE,LIST_1W,mismatch,2,BlackHeart_2.jpg,600
46,HOUSE,CANE,LIST_2W,mismatch,3,GreenBow_1.jpg,200
47,ZBXLV,DISC,LIST_1W,match,0,BlackDisc_1.jpg,600
48,LAMP,LEAF,LIST_2W,match,0,RedLamp_1.jpg,300
49,RJDNW,STAR,LIST_1W,match,0,RedStar_2.jpg,500
50,LAMP,HAND,LIST_2W,mismatch,3,BlueBell_3.jpg,500
51,BOAT,LAMP,LIST_2W,match,0,RedBoat_2.jpg,200
52,ZBXLV,BOAT,LIST_1W,match,0,RedBoat_1.jpg,200
53,CROSS,HEART,LIST_2W,mismatch,1,BlueKey_2.jpg,200
54,CROSS,BONE,LIST_2W,mismatch,2,BlueStar_1.jpg,300
55,MTPV,BOW,LIST_1W,match,0,BlackBow_2.jpg,200
56,PLANE,FORK,LIST_2W,mismatch,2,GreenBone_3.jpg,500
57,PLANE,SQUARE,LIST_2W,match,0,BluePlane_1.jpg,300
58,CUP,STAR,LIST_2W,mismatch,3,BrownBow_1.jpg,300
59,QXSW,SQUARE,LIST_1W,match,0,PinkSquare_3.jpg,300
60,QXSW,BAG,LIST_1W,mismatch,2,PinkCane_1.jpg,300
61,LAMP,BELL,LIST_2W,match,0,PinkBell_1.jpg,200
62,ZBXLV,BAG,LIST_1W,mismatch,2,BrownCup_2.jpg,600
63,QXSW,BOW,LIST_1W,mismatch,3,GreenBoat_3.jpg,200
64,WVCNZ,SHOE,LIST_1W,match,0,RedShoe_1.jpg,300
65,HOUSE,CUP,LIST_2W,match,0,GreenCup_1.jpg,300
