,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,BLUE,CUP,COMP_2W,match,0,BlueCup_3.jpg,300
1,WVCNZ,LEAF,COMP_1W,mismatch,1,PinkDisc_2.jpg,300
2,BROWN,SQUARE,COMP_2W,mismatch,1,BrownBow_1.jpg,500
3,BLUE,BOAT,COMP_2W,match,0,BlueBoat_2.jpg,600
4,RJDNW,FLAG,COMP_1W,match,0,BlueFlag_3.jpg,400
5,QXSW,HEART,COMP_1W,mismatch,2,BrownPlane_2.jpg,500
6,BLACK,CROSS,COMP_2W,mismatch,2,GreenCross_1.jpg,300
7,BLACK,BOAT,COMP_2W,mismatch,2,BlackBoat_3.jpg,200
8,MTPV,BELL,COMP_1W,match,0,BlueBell_3.jpg,400
9,RJDNW,BONE,COMP_1W,mismatch,2,RedFlag_3.jpg,600
10,BLUE,CAR,COMP_2W,match,0,BlueCar_3.jpg,400
11,XKQ,PLANE,COMP_1W,mismatch,3,GreenBone_2.jpg,400
12,ZBXLV,BOW,COMP_1W,match,0,PinkBow_1.jpg,600
13,BLUE,BAG,COMP_2W,match,0,BlueBag_2.jpg,500
14,BLACK,LAMP,COMP_2W,mismatch,2,RedLamp_1.jpg,200
15,PINK,BOW,COMP_2W,mismatch,3,RedLeaf_3.jpg,600
16,RJDNW,CUP,COMP_1W,mismatch,1,RedKey_1.jpg,600
17,RJDNW,TREE,COMP_1W,match,0,PinkTree_2.jpg,400
18,GREEN,LEAF,COMP_2W,mismatch,1,GreenStar_3.jpg,500
19,GREEN,LAMP,COMP_2W,match,0,GreenLamp_2.jpg,500
20,BLUE,LOCK,COMP_2W,match,0,BlueLock_2.jpg,600
21,MTPV,DISC,COMP_1W,match,0,BrownDisc_2.jpg,200
22,XKQ,HEART,COMP_1W,match,0,GreenHeart_2.jpg,300
23,XKQ,BELL,COMP_1W,mismatch,1,GreenStar_2.jpg,200
24,PINK,FLAG,COMP_2W,mismatch,2,PinkFlag_1.jpg,400
25,PINK,CUP,COMP_2W,match,0,PinkCup_2.jpg,600
26,PINK,FORK,COMP_2W,match,0,PinkFork_2.jpg,400
