,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,XKQ,HOUSE,LIST_1W,match,0,BlackHouse_3.jpg,600
1,CUP,LEAF,LIST_2W,match,0,RedCup_2.jpg,600
2,MTPV,STAR,LIST_1W,match,0,BlueStar_2.jpg,300
3,WVCNZ,LEAF,LIST_1W,mismatch,1,BlackHeart_3.jpg,500
4,BOAT,HAND,LIST_2W,mismatch,2,BrownCar_1.jpg,200
5,RJDNW,BAG,LIST_1W,mismatch,3,PinkNote_3.jpg,200
6,CUP,FLAG,LIST_2W,match,0,GreenFlag_2.jpg,500
7,XKQ,BOAT,LIST_1W,mismatch,3,BlackKey_3.jpg,400
8,XKQ,BAG,LIST_1W,mismatch,1,BrownBow_2.jpg,400
9,ZBXLV,SHOE,LIST_1W,match,0,BlueShoe_3.jpg,600
10,HOUSE,SHOE,LIST_2W,match,0,GreenHouse_3.jpg,400
11,CROSS,PLANE,LIST_2W,mismatch,3,RedHand_3.jpg,400
12,QXSW,TREE,LIST_1W,match,0,BrownTree_1.jpg,400
13,HOUSE,SQUARE,LIST_2W,mismatch,1,BrownFlag_1.jpg,300
14,ZBXLV,DISC,LIST_1W,mismatch,1,GreenTree_2.jpg,400
15,XKQ,SQUARE,LIST_1W,match,0,GreenSquare_3.jpg,600
16,CUP,LAMP,LIST_2W,match,0,RedCup_3.jpg,500
17,RJDNW,NOTE,LIST_1W,mismatch,2,BlueBag_2.jpg,300
18,XKQ,LOCK,LIST_1W,mismatch,1,BlueBag_3.jpg,300
19,HOUSE,LAMP,LIST_2W,mismatch,1,BluePlane_3.jpg,400
20,BOAT,CROSS,LIST_2W,match,0,BrownBoat_1.jpg,300
21,CUP,NOTE,LIST_2W,match,0,PinkCup_1.jpg,400
22,RJDNW,SHOE,LIST_1W,mismatch,3,BlueKey_2.jpg,300
23,HOUSE,PLANE,LIST_2W,match,0,BrownPlane_3.jpg,400
24,ZBXLV,CANE,LIST_1W,match,0,BlueCane_2.jpg,500
25,MTPV,HEART,LIST_1W,mismatch,2,RedTree_2.jpg,600
26,WVCNZ,SHOE,LIST_1W,match,0,BlueShoe_1.jpg,200
27,LAMP,FORK,LIST_2W,mismatch,2,BlackBell_1.jpg,600
28,ZBXLV,NOTE,LIST_1W,match,0,RedNote_3.jpg,300
29,CUP,BONE,LIST_2W,mismatch,3,PinkLamp_3.jpg,500
30,ZBXLV,CUP,LIST_1W,mismatch,3,PinkDisc_2.jpg,500
31,CROSS,STAR,LIST_2W,mismatch,1,PinkBow_2.jpg,400
32,CROSS,LOCK,LIST_2W,match,0,GreenLock_2.jpg,500
33,QXSW,LEAF,LIST_1W,match,0,RedLeaf_3.jpg,200
34,PLANE,CANE,LIST_2W,mismatch,3,BrownCup_1.jpg,600
35,ZBXLV,FLAG,LIST_1W,mismatch,3,PinkLock_1.jpg,200
36,PLANE,BOAT,LIST_2W,mismatch,2,PinkKey_2.jpg,600
37,XKQ,KEY,LIST_1W,mismatch,1,BlueSquare_3.jpg,600
38,HOUSE,FORK,LIST_2W,match,0,BlackHouse_1.jpg,600
39,ZBXLV,LEAF,LIST_1W,mismatch,1,BlueLamp_1.jpg,200
40,BOAT,CAR,LIST_2W,match,0,GreenBoat_1.jpg,300
41,RJDNW,HAND,LIST_1W,match,0,BlackHand_3.jpg,400
42,CUP,SQUARE,LIST_2W,match,0,BrownCup_2.jpg,400
43,ZBXLV,LAMP,LIST_1W,mismatch,1,PinkBell_2.jpg,500
44,CROSS,LAMP,LIST_2W,mismatch,2,BlueStar_3.jpg,500
45,WVCNZ,STAR,LIST_1W,mismatch,1,GreenDisc_3.jpg,600
46,BOAT,SQUARE,LIST_2W,mismatch,3,PinkBag_1.jpg,200
47,MTPV,HOUSE,LIST_1W,match,0,BlueHouse_2.jpg,600
48,PLANE,STAR,LIST_2W,match,0,GreenStar_1.jpg,300
49,MTPV,LOCK,LIST_1W,match,0,GreenLock_1.jpg,500
50,LAMP,NOTE,LIST_2W,mismatch,1,BrownSquare_3.jpg,500
51,CROSS,NOTE,LIST_2W,match,0,GreenNote_1.jpg,200
52,MTPV,BAG,LIST_1W,match,0,PinkBag_1.jpg,200
53,CUP,KEY,LIST_2W,mismatch,1,BlueTree_3.jpg,200
54,HOUSE,BONE,LIST_2W,mismatch,2,PinkHand_3.jpg,300
