,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,BROWN,LAMP,COMP_2W,mismatch,3,BrownTree_3.jpg,500
1,BLACK,FLAG,COMP_2W,match,0,BlackFlag_3.jpg,600
2,QXSW,CROSS,COMP_1W,mismatch,1,BlackPlane_2.jpg,200
3,PINK,CUP,COMP_2W,match,0,PinkCup_2.jpg,500
4,XKQ,LEAF,COMP_1W,match,0,BlueLeaf_1.jpg,600
5,RJDNW,SQUARE,COMP_1W,mismatch,2,BlackHand_3.jpg,500
6,BROWN,DISC,COMP_2W,mismatch,2,GreenDisc_3.jpg,300
7,QXSW,STAR,COMP_1W,mismatch,3,RedHouse_1.jpg,200
8,RJDNW,LAMP,COMP_1W,match,0,BlackLamp_2.jpg,500
9,MTPV,HEART,COMP_1W,match,0,BlueHeart_1.jpg,600
10,BLUE,BOW,COMP_2W,match,0,BlueBow_1.jpg,200
11,GREEN,HAND,COMP_2W,mismatch,2,BlackHand_2.jpg,300
12,ZBXLV,CUP,COMP_1W,mismatch,1,PinkHouse_1.jpg,600
13,PINK,PLANE,COMP_2W,match,0,PinkPlane_1.jpg,400
14,MTPV,LEAF,COMP_1W,mismatch,3,PinkCane_2.jpg,600
15,XKQ,NOTE,COMP_1W,match,0,BlackNote_1.jpg,600
16,BLACK,FORK,COMP_2W,match,0,BlackFork_2.jpg,300
17,RJDNW,BELL,COMP_1W,match,0,RedBell_2.jpg,200
18,ZBXLV,CROSS,COMP_1W,match,0,BlackCross_3.jpg,200
19,PINK,FLAG,COMP_2W,mismatch,3,GreenCross_2.jpg,400
20,XKQ,LOCK,COMP_1W,match,0,GreenLock_3.jpg,500
21,WVCNZ,LAMP,COMP_1W,mismatch,2,RedHeart_2.jpg,400
22,QXSW,CANE,COMP_1W,mismatch,2,BlackBone_2.jpg,300
23,BLUE,BELL,COMP_2W,mismatch,3,GreenHand_2.jpg,600
24,RED,CROSS,COMP_2W,match,0,RedCross_3.jpg,400
25,PINK,BOW,COMP_2W,mismatch,1,PinkHouse_1.jpg,600
26,XKQ,CANE,COMP_1W,match,0,BlueCane_3.jpg,300
27,PINK,HOUSE,COMP_2W,match,0,PinkHouse_1.jpg,500
28,BLACK,BAG,COMP_2W,mismatch,2,BrownBag_1.jpg,300
29,GREEN,HOUSE,COMP_2W,mismatch,2,BlackHouse_3.jpg,200
30,ZBXLV,STAR,COMP_1W,match,0,BlackStar_2.jpg,300
31,BLACK,HOUSE,COMP_2W,match,0,BlackHouse_1.jpg,500
32,BLUE,TREE,COMP_2W,match,0,BlueTree_1.jpg,300
33,GREEN,TREE,COMP_2W,mismatch,1,GreenBoat_2.jpg,400
34,RJDNW,CAR,COMP_1W,match,0,BlueCar_3.jpg,300
35,GREEN,SQUARE,COMP_2W,match,0,GreenSquare_2.jpg,500
36,RJDNW,HEART,COMP_1W,mismatch,3,BlueStar_2.jpg,200
37,WVCNZ,CAR,COMP_1W,mismatch,3,GreenKey_2.jpg,500
38,RED,DISC,COMP_2W,match,0,RedDisc_3.jpg,400
39,ZBXLV,CAR,COMP_1W,mismatch,1,RedCross_3.jpg,300
40,RED,PLANE,COMP_2W,mismatch,2,GreenPlane_1.jpg,600
41,WVCNZ,CUP,COMP_1W,match,0,RedCup_1.jpg,200
