,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,MTPV,FLAG,COMP_1W,mismatch,3,BlackDisc_3.jpg,200
1,ZBXLV,STAR,COMP_1W,mismatch,1,BlueNote_2.jpg,500
2,BROWN,SHOE,COMP_2W,match,0,BrownShoe_1.jpg,300
3,GREEN,LAMP,COMP_2W,mismatch,3,RedCane_1.jpg,500
4,RJDNW,LEAF,COMP_1W,mismatch,3,BlackHand_1.jpg,600
5,RJDNW,CAR,COMP_1W,mismatch,2,BrownFork_2.jpg,600
6,PINK,STAR,COMP_2W,match,0,PinkStar_3.jpg,200
7,RED,CANE,COMP_2W,mismatch,1,RedDisc_3.jpg,400
8,ZBXLV,PLANE,COMP_1W,mismatch,3,BlackFork_1.jpg,300
9,XKQ,CAR,COMP_1W,match,0,GreenCar_2.jpg,300
10,BROWN,PLANE,COMP_2W,mismatch,3,PinkLock_2.jpg,600
11,BLUE,BONE,COMP_2W,mismatch,2,PinkBone_2.jpg,200
12,BROWN,LAMP,COMP_2W,match,0,BrownLamp_1.jpg,400
13,WVCNZ,FORK,COMP_1W,mismatch,2,PinkBone_2.jpg,400
14,BLACK,HOUSE,COMP_2W,mismatch,2,BrownHouse_1.jpg,500
15,BROWN,FORK,COMP_2W,mismatch,3,RedHouse_3.jpg,200
16,RJDNW,DISC,COMP_1W,match,0,PinkDisc_2.jpg,200
17,XKQ,NOTE,COMP_1W,mismatch,2,RedBoat_3.jpg,600
18,WVCNZ,CUP,COMP_1W,match,0,GreenCup_1.jpg,400
19,GREEN,FLAG,COMP_2W,match,0,GreenFlag_3.jpg,500
20,BROWN,NOTE,COMP_2W,match,0,BrownNote_1.jpg,400
21,BROWN,CAR,COMP_2W,mismatch,2,RedCar_1.jpg,300
22,QXSW,HEART,COMP_1W,match,0,BlackHeart_3.jpg,300
23,XKQ,HAND,COMP_1W,mismatch,3,PinkLeaf_1.jpg,200
24,QXSW,CANE,COMP_1W,mismatch,1,BlackHouse_2.jpg,600
25,BLUE,TREE,COMP_2W,mismatch,2,BlackTree_3.jpg,600
26,MTPV,NOTE,COMP_1W,mismatch,1,BlackCane_3.jpg,300
27,ZBXLV,NOTE,COMP_1W,match,0,BlackNote_3.jpg,500
28,GREEN,BOW,COMP_2W,match,0,GreenBow_2.jpg,300
29,RED,BONE,COMP_2W,match,0,RedBone_2.jpg,300
30,XKQ,BONE,COMP_1W,match,0,BlueBone_1.jpg,300
31,XKQ,SHOE,COMP_1W,mismatch,3,GreenCane_1.jpg,300
32,BROWN,DISC,COMP_2W,match,0,BrownDisc_3.jpg,600
33,PINK,SHOE,COMP_2W,match,0,PinkShoe_1.jpg,200
34,QXSW,TREE,COMP_1W,match,0,BrownTree_2.jpg,200
35,RED,TREE,COMP_2W,mismatch,3,RedBow_2.jpg,300
36,MTPV,CAR,COMP_1W,mismatch,1,PinkHouse_1.jpg,200
37,WVCNZ,LAMP,COMP_1W,mismatch,3,BlackTree_2.jpg,500
38,RED,KEY,COMP_2W,match,0,RedKey_1.jpg,400
39,BLACK,NOTE,COMP_2W,match,0,BlackNote_2.jpg,600
40,WVCNZ,BOAT,COMP_1W,match,0,RedBoat_2.jpg,600
41,XKQ,CANE,COMP_1W,mismatch,1,BrownSquare_2.jpg,400
42,GREEN,BAG,COMP_2W,mismatch,3,BluePlane_2.jpg,400
43,XKQ,FORK,COMP_1W,match,0,GreenFork_1.jpg,600
44,PINK,KEY,COMP_2W,match,0,PinkKey_2.jpg,400
45,PINK,HOUSE,COMP_2W,match,0,PinkHouse_1.jpg,400
46,XKQ,DISC,COMP_1W,mismatch,3,RedLamp_2.jpg,400
47,QXSW,HOUSE,COMP_1W,match,0,BlueHouse_1.jpg,500
48,BLUE,DISC,COMP_2W,match,0,BlueDisc_2.jpg,200
49,GREEN,PLANE,COMP_2W,match,0,GreenPlane_2.jpg,500
50,MTPV,TREE,COMP_1W,mismatch,2,BrownLamp_1.jpg,400
51,RJDNW,FLAG,COMP_1W,match,0,RedFlag_1.jpg,600
52,BLUE,CAR,COMP_2W,mismatch,1,BlueFlag_1.jpg,200
53,WVCNZ,HEART,COMP_1W,match,0,BlackHeart_2.jpg,500
54,RED,CROSS,COMP_2W,match,0,RedCross_3.jpg,500
55,RJDNW,BAG,COMP_1W,mismatch,3,BlackHand_3.jpg,500
56,QXSW,LEAF,COMP_1W,match,0,BlackLeaf_1.jpg,500
57,XKQ,BOAT,COMP_1W,mismatch,3,BlackLeaf_2.jpg,400
58,BROWN,FLAG,COMP_2W,mismatch,3,PinkLock_2.jpg,300
59,QXSW,HAND,COMP_1W,mismatch,3,BrownKey_3.jpg,600
60,ZBXLV,KEY,COMP_1W,mismatch,1,RedCup_3.jpg,200
61,PINK,FORK,COMP_2W,match,0,PinkFork_2.jpg,300
62,PINK,CANE,COMP_2W,mismatch,1,PinkBow_3.jpg,300
63,BLACK,HAND,COMP_2W,match,0,BlackHand_3.jpg,500
64,MTPV,KEY,COMP_1W,mismatch,2,BrownFork_1.jpg,500
65,PINK,CUP,COMP_2W,mismatch,1,PinkCane_1.jpg,500
66,MTPV,LEAF,COMP_1W,match,0,PinkLeaf_2.jpg,400
67,RJDNW,BELL,COMP_1W,match,0,BlackBell_3.jpg,400
68,GREEN,FORK,COMP_2W,mismatch,2,RedFork_1.jpg,200
69,BROWN,CANE,COMP_2W,match,0,BrownCane_3.jpg,200
70,QXSW,KEY,COMP_1W,match,0,BlueKey_1.jpg,400
71,GREEN,STAR,COMP_2W,mismatch,3,PinkCup_3.jpg,200
72,RJDNW,BOAT,COMP_1W,match,0,GreenBoat_3.jpg,300
73,ZBXLV,SHOE,COMP_1W,match,0,GreenShoe_1.jpg,300
74,RED,BELL,COMP_2W,mismatch,2,BlueBell_3.jpg,400
75,ZBXLV,BOAT,COMP_1W,mismatch,3,BrownBell_3.jpg,300
76,BROWN,CROSS,COMP_2W,match,0,BrownCross_1.jpg,200
77,MTPV,CROSS,COMP_1W,mismatch,3,RedLamp_1.jpg,300
78,ZBXLV,FLAG,COMP_1W,mismatch,3,GreenTree_3.jpg,500
79,BLUE,STAR,COMP_2W,match,0,BlueStar_1.jpg,600
80,GREEN,LEAF,COMP_2W,mismatch,3,GreenCup_1.jpg,400
81,QXSW,BELL,COMP_1W,match,0,BlackBell_2.jpg,600
82,WVCNZ,BONE,COMP_1W,mismatch,1,GreenBow_2.jpg,200
83,PINK,HAND,COMP_2W,mismatch,3,GreenBell_2.jpg,500
84,BLACK,HEART,COMP_2W,mismatch,1,BlackKey_3.jpg,500
85,ZBXLV,CANE,COMP_1W,match,0,GreenCane_2.jpg,400
86,MTPV,SHOE,COMP_1W,match,0,RedShoe_1.jpg,200
87,RED,LAMP,COMP_2W,mismatch,2,BrownLamp_3.jpg,600
88,RED,BOW,COMP_2W,match,0,RedBow_3.jpg,600
89,PINK,BELL,COMP_2W,match,0,PinkBell_3.jpg,300
90,MTPV,STAR,COMP_1W,match,0,BrownStar_1.jpg,200
91,BLUE,KEY,COMP_2W,mismatch,2,BlackKey_2.jpg,600
92,BLUE,LOCK,COMP_2W,mismatch,1,BlueShoe_1.jpg,300
93,RJDNW,LOCK,COMP_1W,match,0,BrownLock_3.jpg,200
94,RED,HAND,COMP_2W,mismatch,3,BrownBoat_1.jpg,600
95,QXSW,LAMP,COMP_1W,match,0,PinkLamp_3.jpg,500
96,XKQ,SQUARE,COMP_1W,match,0,BrownSquare_3.jpg,600
97,PINK,DISC,COMP_2W,mismatch,2,BlackDisc_1.jpg,400
98,BLUE,CUP,COMP_2W,match,0,BlueCup_3.jpg,600
99,BLACK,CAR,COMP_2W,match,0,BlackCar_2.jpg,500
