,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RJDNW,CUP,COMP_1W,match,0,PinkCup_2.jpg,600
1,WVCNZ,BONE,COMP_1W,match,0,BrownBone_2.jpg,300
2,GREEN,BOW,COMP_2W,mismatch,2,BrownBow_3.jpg,200
3,BLACK,HAND,COMP_2W,mismatch,1,BlackDisc_2.jpg,600
4,WVCNZ,HEART,COMP_1W,match,0,RedHeart_3.jpg,600
5,ZBXLV,BAG,COMP_1W,mismatch,3,BlackTree_2.jpg,200
6,BLACK,CAR,COMP_2W,match,0,BlackCar_1.jpg,500
7,QXSW,PLANE,COMP_1W,match,0,RedPlane_3.jpg,600
8,PINK,STAR,COMP_2W,mismatch,1,PinkShoe_2.jpg,600
9,BLACK,DISC,COMP_2W,mismatch,3,BrownNote_2.jpg,500
10,MTPV,CUP,COMP_1W,mismatch,1,PinkKey_2.jpg,300
11,BROWN,BELL,COMP_2W,match,0,BrownBell_1.jpg,400
12,WVCNZ,STAR,COMP_1W,mismatch,1,PinkDisc_1.jpg,600
13,RJDNW,CROSS,COMP_1W,match,0,RedCross_3.jpg,200
14,RED,BOAT,COMP_2W,match,0,RedBoat_2.jpg,600
15,PINK,LEAF,COMP_2W,mismatch,2,BrownLeaf_1.jpg,500
16,RJDNW,PLANE,COMP_1W,mismatch,3,BrownNote_1.jpg,500
17,RED,PLANE,COMP_2W,mismatch,3,GreenLeaf_2.jpg,200
18,WVCNZ,FLAG,COMP_1W,match,0,PinkFlag_3.jpg,500
19,BROWN,CUP,COMP_2W,mismatch,3,BlackShoe_2.jpg,200
20,RED,LEAF,COMP_2W,match,0,RedLeaf_1.jpg,300
21,XKQ,NOTE,COMP_1W,mismatch,3,BrownDisc_1.jpg,600
22,QXSW,DISC,COMP_1W,mismatch,3,BrownFork_3.jpg,600
23,BROWN,NOTE,COMP_2W,match,0,BrownNote_2.jpg,400
24,MTPV,BOW,COMP_1W,mismatch,1,RedBag_1.jpg,600
25,ZBXLV,BONE,COMP_1W,match,0,BlackBone_1.jpg,300
26,XKQ,SHOE,COMP_1W,mismatch,3,BlackBell_1.jpg,600
27,GREEN,LOCK,COMP_2W,mismatch,2,PinkLock_1.jpg,600
28,XKQ,STAR,COMP_1W,match,0,BlackStar_3.jpg,400
29,BLUE,BOW,COMP_2W,mismatch,1,BlueTree_1.jpg,200
30,BLUE,KEY,COMP_2W,mismatch,2,BlueKey_2.jpg,300
31,ZBXLV,CROSS,COMP_1W,mismatch,3,BrownBoat_3.jpg,200
32,MTPV,LOCK,COMP_1W,mismatch,1,BlueHeart_2.jpg,300
33,XKQ,KEY,COMP_1W,match,0,BrownKey_1.jpg,200
34,GREEN,LAMP,COMP_2W,mismatch,3,BlueHand_1.jpg,600
35,MTPV,CROSS,COMP_1W,match,0,BlackCross_3.jpg,500
36,WVCNZ,CUP,COMP_1W,match,0,BrownCup_1.jpg,500
37,BROWN,FLAG,COMP_2W,mismatch,2,BrownFlag_1.jpg,500
38,XKQ,BAG,COMP_1W,match,0,PinkBag_2.jpg,500
39,PINK,BAG,COMP_2W,mismatch,1,PinkLamp_3.jpg,300
40,GREEN,FLAG,COMP_2W,match,0,GreenFlag_2.jpg,200
41,BROWN,BOW,COMP_2W,match,0,BrownBow_2.jpg,600
42,MTPV,TREE,COMP_1W,mismatch,3,RedLamp_2.jpg,500
43,PINK,BELL,COMP_2W,match,0,PinkBell_2.jpg,600
44,QXSW,FORK,COMP_1W,mismatch,3,BlueCup_3.jpg,400
45,ZBXLV,LOCK,COMP_1W,mismatch,2,RedFlag_3.jpg,500
46,PINK,CROSS,COMP_2W,match,0,PinkCross_2.jpg,500
47,RJDNW,KEY,COMP_1W,match,0,BrownKey_3.jpg,400
48,RED,DISC,COMP_2W,match,0,RedDisc_3.jpg,500
49,BROWN,SQUARE,COMP_2W,mismatch,3,BrownHeart_2.jpg,400
50,XKQ,HAND,COMP_1W,mismatch,3,BrownTree_1.jpg,400
51,RED,KEY,COMP_2W,match,0,RedKey_1.jpg,500
52,MTPV,BONE,COMP_1W,mismatch,1,GreenCar_2.jpg,400
53,BROWN,LEAF,COMP_2W,match,0,BrownLeaf_3.jpg,300
54,PINK,DISC,COMP_2W,mismatch,3,BlackBone_3.jpg,300
55,RJDNW,SQUARE,COMP_1W,mismatch,3,GreenHand_2.jpg,500
56,PINK,LOCK,COMP_2W,match,0,PinkLock_2.jpg,300
57,RJDNW,STAR,COMP_1W,match,0,RedStar_3.jpg,300
58,ZBXLV,SHOE,COMP_1W,match,0,BrownShoe_1.jpg,400
59,WVCNZ,CAR,COMP_1W,match,0,BrownCar_2.jpg,300
60,RED,SHOE,COMP_2W,mismatch,3,GreenLock_3.jpg,600
61,BROWN,HEART,COMP_2W,match,0,BrownHeart_2.jpg,400
62,BROWN,FORK,COMP_2W,match,0,BrownFork_3.jpg,400
