,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,RJDNW,BONE,LIST_1W,match,0,BlackBone_3.jpg,600
1,CROSS,SHOE,LIST_2W,match,0,PinkShoe_1.jpg,600
2,QXSW,HAND,LIST_1W,match,0,RedHand_3.jpg,300
3,ZBXLV,KEY,LIST_1W,mismatch,2,RedBag_2.jpg,500
4,LAMP,FORK,LIST_2W,mismatch,3,RedCane_3.jpg,200
5,MTPV,LEAF,LIST_1W,mismatch,2,PinkHand_3.jpg,200
6,CROSS,CANE,LIST_2W,match,0,GreenCross_3.jpg,500
7,ZBXLV,BOAT,LIST_1W,mismatch,1,PinkSquare_2.jpg,400
8,RJDNW,SQUARE,LIST_1W,mismatch,3,RedFlag_3.jpg,400
9,ZBXLV,CROSS,LIST_1W,match,0,PinkCross_3.jpg,600
10,CROSS,TREE,LIST_2W,match,0,BrownCross_3.jpg,400
11,CROSS,CAR,LIST_2W,mismatch,2,BlackKey_1.jpg,400
12,RJDNW,BELL,LIST_1W,match,0,BlackBell_3.jpg,400
13,CROSS,BELL,LIST_2W,mismatch,3,BrownHand_1.jpg,300
14,WVCNZ,CAR,LIST_1W,mismatch,2,BlackKey_2.jpg,400
15,WVCNZ,CROSS,LIST_1W,match,0,BlueCross_1.jpg,600
16,PLANE,FORK,LIST_2W,match,0,GreenFork_3.jpg,500
17,MTPV,HOUSE,LIST_1W,mismatch,1,BlueCar_2.jpg,300
18,MTPV,BOW,LIST_1W,mismatch,2,GreenDisc_1.jpg,300
19,LAMP,SHOE,LIST_2W,mismatch,1,BlueBow_1.jpg,400
20,HOUSE,BOW,LIST_2W,match,0,PinkBow_2.jpg,300
21,PLANE,BELL,LIST_2W,match,0,BluePlane_3.jpg,400
22,QXSW,LAMP,LIST_1W,mismatch,1,RedLeaf_3.jpg,300
23,PLANE,STAR,LIST_2W,match,0,BrownStar_1.jpg,400
24,ZBXLV,HOUSE,LIST_1W,match,0,BlackHouse_1.jpg,500
25,XKQ,FORK,LIST_1W,mismatch,3,BlueLock_1.jpg,600
26,QXSW,BONE,LIST_1W,match,0,BlackBone_3.jpg,200
27,PLANE,HEART,LIST_2W,mismatch,1,BlueCane_1.jpg,600
28,WVCNZ,LAMP,LIST_1W,match,0,BrownLamp_1.jpg,300
29,HOUSE,SHOE,LIST_2W,mismatch,2,BlueStar_2.jpg,500
30,ZBXLV,NOTE,LIST_1W,mismatch,1,RedShoe_1.jpg,500
31,CROSS,CUP,LIST_2W,mismatch,3,PinkBoat_3.jpg,400
32,CUP,STAR,LIST_2W,match,0,RedCup_1.jpg,500
33,QXSW,HOUSE,LIST_1W,match,0,RedHouse_1.jpg,200
34,LAMP,HOUSE,LIST_2W,mismatch,1,BlueCane_1.jpg,600
35,XKQ,BAG,LIST_1W,mismatch,1,BlackHand_3.jpg,200
36,LAMP,HEART,LIST_2W,mismatch,2,PinkCar_2.jpg,600
37,RJDNW,PLANE,LIST_1W,mismatch,3,RedBoat_3.jpg,600
38,HOUSE,BOAT,LIST_2W,match,0,BlackHouse_1.jpg,600
39,XKQ,CROSS,LIST_1W,mismatch,2,BlackFork_3.jpg,200
40,CROSS,FORK,LIST_2W,match,0,GreenCross_3.jpg,300
41,RJDNW,LEAF,LIST_1W,match,0,BrownLeaf_2.jpg,400
42,PLANE,KEY,LIST_2W,match,0,BluePlane_2.jpg,400
43,ZBXLV,CUP,LIST_1W,mismatch,3,BlackStar_2.jpg,500
44,CUP,BAG,LIST_2W,mismatch,1,BlackCar_3.jpg,500
45,XKQ,KEY,LIST_1W,mismatch,2,GreenBoat_1.jpg,600
46,HOUSE,BAG,LIST_2W,mismatch,3,PinkKey_3.jpg,200
47,QXSW,FLAG,LIST_1W,match,0,RedFlag_3.jpg,600
48,CUP,LAMP,LIST_2W,match,0,RedLamp_1.jpg,300
49,XKQ,HAND,LIST_1W,match,0,PinkHand_2.jpg,500
50,PLANE,BOAT,LIST_2W,mismatch,1,GreenCross_3.jpg,500
51,PLANE,CROSS,LIST_2W,match,0,BrownPlane_3.jpg,200
52,WVCNZ,BOW,LIST_1W,match,0,PinkBow_1.jpg,200
53,CUP,CROSS,LIST_2W,mismatch,2,BlackCar_2.jpg,200
54,CROSS,FLAG,LIST_2W,mismatch,3,PinkPlane_3.jpg,300
55,XKQ,BOAT,LIST_1W,match,0,BrownBoat_1.jpg,200
56,CUP,LEAF,LIST_2W,mismatch,3,GreenCane_2.jpg,500
57,LAMP,CAR,LIST_2W,match,0,BlueLamp_1.jpg,300
58,BOAT,PLANE,LIST_2W,mismatch,3,PinkFork_2.jpg,300
59,ZBXLV,STAR,LIST_1W,match,0,GreenStar_1.jpg,300
60,ZBXLV,FLAG,LIST_1W,mismatch,3,RedStar_3.jpg,300
61,BOAT,HAND,LIST_2W,match,0,GreenHand_2.jpg,200
62,MTPV,CUP,LIST_1W,mismatch,3,PinkStar_2.jpg,600
63,ZBXLV,SHOE,LIST_1W,mismatch,2,GreenPlane_2.jpg,200
64,RJDNW,HEART,LIST_1W,match,0,BlueHeart_1.jpg,300
65,LAMP,PLANE,LIST_2W,match,0,RedLamp_2.jpg,300
66,MTPV,TREE,LIST_1W,mismatch,2,BlackSquare_1.jpg,300
67,CUP,BOW,LIST_2W,mismatch,2,RedStar_2.jpg,400
68,WVCNZ,NOTE,LIST_1W,mismatch,3,RedCross_2.jpg,500
69,PLANE,TREE,LIST_2W,match,0,BrownTree_3.jpg,200
70,HOUSE,CUP,LIST_2W,match,0,RedHouse_3.jpg,400
71,LAMP,FLAG,LIST_2W,mismatch,3,RedShoe_1.jpg,600
72,XKQ,PLANE,LIST_1W,match,0,BrownPlane_1.jpg,500
73,QXSW,BOAT,LIST_1W,mismatch,2,BrownBone_3.jpg,400
74,CROSS,BAG,LIST_2W,match,0,BlackCross_1.jpg,200
75,LAMP,BELL,LIST_2W,mismatch,2,BrownBow_3.jpg,300
76,ZBXLV,TREE,LIST_1W,match,0,BrownTree_2.jpg,500
77,MTPV,FLAG,LIST_1W,mismatch,3,BlueSquare_1.jpg,500
78,WVCNZ,SHOE,LIST_1W,match,0,PinkShoe_2.jpg,300
79,HOUSE,LOCK,LIST_2W,mismatch,1,BrownCane_1.jpg,300
80,RJDNW,KEY,LIST_1W,match,0,GreenKey_2.jpg,400
81,HOUSE,CANE,LIST_2W,match,0,RedCane_3.jpg,500
82,HOUSE,HAND,LIST_2W,mismatch,1,BrownFork_3.jpg,400
83,ZBXLV,LOCK,LIST_1W,mismatch,2,RedLeaf_1.jpg,200
84,CROSS,LEAF,LIST_2W,match,0,PinkCross_3.jpg,500
85,WVCNZ,TREE,LIST_1W,match,0,GreenTree_2.jpg,600
86,QXSW,SQUARE,LIST_1W,mismatch,3,BrownLock_1.jpg,600
87,HOUSE,NOTE,LIST_2W,match,0,BrownHouse_1.jpg,600
88,CUP,HEART,LIST_2W,match,0,RedCup_2.jpg,600
89,BOAT,HOUSE,LIST_2W,match,0,RedBoat_3.jpg,600
90,RJDNW,HAND,LIST_1W,mismatch,1,BluePlane_1.jpg,400
91,BOAT,BOW,LIST_2W,mismatch,2,BrownLeaf_2.jpg,200
