,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,ZBXLV,LEAF,LIST_1W,match,0,PinkLeaf_3.jpg,300
1,HOUSE,BELL,LIST_2W,match,0,RedHouse_3.jpg,600
2,LAMP,LEAF,LIST_2W,match,0,RedLeaf_3.jpg,400
3,MTPV,FLAG,LIST_1W,match,0,BlackFlag_1.jpg,500
4,PLANE,BAG,LIST_2W,mismatch,1,BlueKey_2.jpg,500
5,QXSW,NOTE,LIST_1W,match,0,BlackNote_2.jpg,400
6,LAMP,DISC,LIST_2W,match,0,BlueLamp_3.jpg,400
7,XKQ,PLANE,LIST_1W,mismatch,1,GreenCup_1.jpg,300
8,HOUSE,PLANE,LIST_2W,match,0,BlackPlane_2.jpg,200
9,HOUSE,CANE,LIST_2W,match,0,BrownCane_2.jpg,600
10,RJDNW,CAR,LIST_1W,match,0,BlackCar_3.jpg,300
11,PLANE,BONE,LIST_2W,match,0,GreenPlane_1.jpg,600
12,MTPV,SHOE,LIST_1W,mismatch,3,BlackCross_3.jpg,300
13,RJDNW,HEART,LIST_1W,match,0,GreenHeart_1.jpg,600
14,CUP,SQUARE,LIST_2W,mismatch,1,BlackHouse_3.jpg,200
15,ZBXLV,DISC,LIST_1W,mismatch,1,GreenCross_3.jpg,200
16,PLANE,CROSS,LIST_2W,mismatch,1,PinkHeart_2.jpg,400
17,CUP,CANE,LIST_2W,match,0,GreenCup_2.jpg,300
18,XKQ,TREE,LIST_1W,match,0,PinkTree_1.jpg,500
19,WVCNZ,NOTE,LIST_1W,mismatch,3,BlueShoe_3.jpg,600
20,RJDNW,LAMP,LIST_1W,match,0,GreenLamp_2.jpg,400
21,CROSS,CAR,LIST_2W,mismatch,1,BlueLeaf_2.jpg,200
22,ZBXLV,KEY,LIST_1W,match,0,BlueKey_3.jpg,300
23,BOAT,HOUSE,LIST_2W,mismatch,3,GreenLock_1.jpg,600
24,BOAT,CROSS,LIST_2W,match,0,GreenBoat_1.jpg,200
25,QXSW,CROSS,LIST_1W,match,0,BlackCross_2.jpg,600
26,HOUSE,NOTE,LIST_2W,match,0,BrownHouse_3.jpg,300
27,ZBXLV,HOUSE,LIST_1W,match,0,GreenHouse_2.jpg,200
28,QXSW,HEART,LIST_1W,mismatch,1,BlackLock_1.jpg,300
29,CUP,HOUSE,LIST_2W,match,0,BlackCup_3.jpg,500
30,MTPV,CROSS,LIST_1W,mismatch,1,BlackTree_2.jpg,200
31,XKQ,BAG,LIST_1W,mismatch,3,PinkSquare_1.jpg,600
32,CUP,KEY,LIST_2W,match,0,BlueKey_3.jpg,200
