,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI
0,QXSW,LOCK,COMP_1W,match,0,RedLock_3.jpg,600
1,RED,CANE,COMP_2W,match,0,RedCane_1.jpg,600
2,XKQ,CANE,COMP_1W,match,0,PinkCane_1.jpg,300
3,MTPV,NOTE,COMP_1W,mismatch,2,RedCup_1.jpg,500
4,RED,HAND,COMP_2W,mismatch,3,BlueLeaf_3.jpg,200
5,XKQ,CAR,COMP_1W,mismatch,1,RedBoat_2.jpg,200
6,BLACK,CUP,COMP_2W,match,0,BlackCup_2.jpg,500
7,WVCNZ,BOAT,COMP_1W,mismatch,1,BlackDisc_1.jpg,400
8,QXSW,HOUSE,COMP_1W,mismatch,2,BlackLeaf_3.jpg,400
9,WVCNZ,NOTE,COMP_1W,match,0,RedNote_2.jpg,600
10,BLUE,LAMP,COMP_2W,match,0,BlueLamp_1.jpg,400
11,PINK,BONE,COMP_2W,mismatch,1,PinkNote_1.jpg,400
12,RJDNW,SHOE,COMP_1W,match,0,RedShoe_2.jpg,400
13,BLUE,FLAG,COMP_2W,mismatch,3,BrownHand_3.jpg,300
14,WVCNZ,HAND,COMP_1W,mismatch,1,RedCar_3.jpg,400
15,QXSW,TREE,COMP_1W,match,0,PinkTree_2.jpg,600
16,BLUE,BAG,COMP_2W,match,0,BlueBag_3.jpg,500
17,QXSW,FLAG,COMP_1W,mismatch,3,RedCross_2.jpg,300
18,QXSW,BAG,COMP_1W,mismatch,1,GreenCup_3.jpg,300
19,BLACK,BOAT,COMP_2W,mismatch,1,BlackFork_3.jpg,400
20,GREEN,CUP,COMP_2W,match,0,GreenCup_2.jpg,300
21,PINK,CANE,COMP_2W,match,0,PinkCane_1.jpg,400
22,WVCNZ,LAMP,COMP_1W,mismatch,1,RedCane_3.jpg,300
23,GREEN,DISC,COMP_2W,match,0,GreenDisc_1.jpg,400
24,RJDNW,HOUSE,COMP_1W,match,0,PinkHouse_3.jpg,500
25,ZBXLV,CUP,COMP_1W,mismatch,3,PinkCross_3.jpg,600
26,ZBXLV,CAR,COMP_1W,match,0,BlackCar_1.jpg,200
27,BLUE,LOCK,COMP_2W,mismatch,1,BlueFork_2.jpg,600
28,RJDNW,HEART,COMP_1W,match,0,BlueHeart_1.jpg,300
29,BLUE,BELL,COMP_2W,mismatch,2,BlackBell_2.jpg,500
30,XKQ,TREE,COMP_1W,mismatch,2,RedHand_2.jpg,500
31,RED,CROSS,COMP_2W,mismatch,1,RedLock_1.jpg,400
32,PINK,SQUARE,COMP_2W,match,0,PinkSquare_3.jpg,500
33,QXSW,BOW,COMP_1W,match,0,GreenBow_1.jpg,200
34,RED,TREE,COMP_2W,mismatch,2,BlueTree_2.jpg,600
35,QXSW,HEART,COMP_1W,mismatch,2,GreenBag_3.jpg,200
36,BLACK,BAG,COMP_2W,mismatch,3,BlueNote_2.jpg,600
37,XKQ,PLANE,COMP_1W,mismatch,3,BlueNote_3.jpg,600
38,BROWN,TREE,COMP_2W,match,0,BrownTree_3.jpg,600
39,MTPV,CAR,COMP_1W,mismatch,2,GreenCup_2.jpg,200
40,GREEN,SHOE,COMP_2W,match,0,GreenShoe_1.jpg,300
41,MTPV,FLAG,COMP_1W,match,0,RedFlag_1.jpg,400
42,BROWN,STAR,COMP_2W,match,0,BrownStar_1.jpg,400
43,ZBXLV,DISC,COMP_1W,mismatch,3,BlueBell_1.jpg,500
44,BLACK,SHOE,COMP_2W,mismatch,2,BrownShoe_1.jpg,500
45,WVCNZ,SHOE,COMP_1W,mismatch,2,GreenStar_2.jpg,600
46,BLACK,STAR,COMP_2W,mismatch,1,BlackFork_3.jpg,200
47,RJDNW,DISC,COMP_1W,match,0,BlueDisc_1.jpg,600
48,PINK,HAND,COMP_2W,match,0,PinkHand_3.jpg,300
49,ZBXLV,BOW,COMP_1W,match,0,BlackBow_1.jpg,500
50,BLUE,FORK,COMP_2W,mismatch,1,BlueCane_2.jpg,500
51,RED,FORK,COMP_2W,match,0,RedFork_2.jpg,200
52,MTPV,LAMP,COMP_1W,match,0,BrownLamp_2.jpg,200
53,PINK,FORK,COMP_2W,mismatch,3,PinkLeaf_1.jpg,200
54,RED,BELL,COMP_2W,mismatch,3,PinkTree_3.jpg,300
55,XKQ,BOAT,COMP_1W,match,0,RedBoat_3.jpg,200
56,RED,HOUSE,COMP_2W,mismatch,2,BlackHouse_2.jpg,500
57,GREEN,HOUSE,COMP_2W,match,0,GreenHouse_3.jpg,300
58,RED,NOTE,COMP_2W,mismatch,3,BrownCup_2.jpg,300
59,MTPV,HAND,COMP_1W,match,0,BlackHand_2.jpg,300
60,QXSW,BELL,COMP_1W,mismatch,2,RedHand_2.jpg,300
61,BLACK,BONE,COMP_2W,match,0,BlackBone_3.jpg,200
62,MTPV,STAR,COMP_1W,mismatch,1,RedTree_2.jpg,600
63,WVCNZ,SQUARE,COMP_1W,mismatch,2,RedKey_3.jpg,200
64,ZBXLV,BELL,COMP_1W,match,0,BlueBell_2.jpg,300
65,RED,STAR,COMP_2W,match,0,RedStar_3.jpg,300
66,XKQ,BELL,COMP_1W,mismatch,3,PinkDisc_3.jpg,300
67,GREEN,CANE,COMP_2W,mismatch,2,BlackCane_1.jpg,400
68,MTPV,BOAT,COMP_1W,mismatch,3,PinkHeart_2.jpg,500
69,BLACK,HEART,COMP_2W,match,0,BlackHeart_3.jpg,200
70,BROWN,BONE,COMP_2W,match,0,BrownBone_1.jpg,400
71,BLUE,CANE,COMP_2W,mismatch,1,BlueStar_1.jpg,600
72,XKQ,LAMP,COMP_1W,match,0,RedLamp_1.jpg,500
73,QXSW,BONE,COMP_1W,mismatch,1,BlueCane_3.jpg,400
74,BLUE,SQUARE,COMP_2W,match,0,BlueSquare_1.jpg,200
75,RED,HEART,COMP_2W,mismatch,2,RedHeart_3.jpg,300
76,ZBXLV,BOAT,COMP_1W,match,0,RedBoat_3.jpg,500
77,RJDNW,BOW,COMP_1W,mismatch,2,PinkHand_2.jpg,500
78,WVCNZ,TREE,COMP_1W,match,0,BlueTree_3.jpg,300
