TrialOnset,Word_1st,Word_2nd,Condition,Match,Mismatch_Type,Image,ISI,Accuracy,RT,Dur,Response
227.056466784998,ZBXLV,HOUSE,LIST_1W,match,0,RedHouse_3.jpg,600,0,0,4.61014016502304,
231.656466785003,PLANE,DISC,LIST_2W,match,0,BrownDisc_1.jpg,600,1,1.44349073298508,4.61819471500348,match
236.256466785009,XKQ,CAR,LIST_1W,match,0,BlackCar_1.jpg,300,1,1.12040956999408,4.32017637099489,match
240.556466784998,RJDNW,BELL,LIST_1W,mismatch,1,GreenSquare_1.jpg,500,1,1.65763447497739,4.51872447002097,mismatch
245.056466784998,PLANE,HAND,LIST_2W,mismatch,3,BlackDisc_2.jpg,200,0,0,4.20827835900127,
