,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_1W,PinkCar_2.jpg,mismatch,1,WVCNZ,LEAF
2,LIST_1W,GreenLamp_3.jpg,match,0,WVCNZ,LAMP
3,LIST_1W,PinkLock_2.jpg,mismatch,2,RJDNW,HOUSE
4,LIST_1W,BlackFlag_1.jpg,match,0,WVCNZ,FLAG
5,LIST_1W,BlueSquare_2.jpg,mismatch,2,RJDNW,PLANE
6,LIST_2W,RedHouse_1.jpg,match,0,HOUSE,CANE
7,LIST_2W,BlackTree_3.jpg,mismatch,1,CROSS,NOTE
8,LIST_2W,BrownTree_1.jpg,mismatch,2,LAMP,BONE
9,LIST_2W,RedShoe_3.jpg,mismatch,2,CUP,LOCK
10,LIST_2W,BlueBow_1.jpg,match,0,CROSS,BOW
11,COMP_1W,BrownFork_2.jpg,mismatch,3,QXSW,SHOE
12,COMP_1W,GreenStar_3.jpg,mismatch,3,ZBXLV,CANE
13,COMP_1W,RedFlag_3.jpg,mismatch,2,XKQ,STAR
14,COMP_1W,BrownStar_1.jpg,match,0,QXSW,STAR
15,COMP_1W,BlueTree_1.jpg,match,0,MTPV,TREE
16,COMP_2W,RedKey_2.jpg,mismatch,2,PINK,KEY
17,COMP_2W,BlueFlag_1.jpg,match,0,BLUE,FLAG
18,COMP_2W,BlackStar_3.jpg,mismatch,1,BLACK,HEART
19,COMP_2W,RedFlag_3.jpg,mismatch,3,BLUE,BOW
20,COMP_2W,PinkPlane_3.jpg,match,0,PINK,PLANE
21,FIX,NA,NA,NA,NA,NA
22,LIST_2W,GreenCane_1.jpg,mismatch,2,HOUSE,HAND
23,LIST_2W,BrownShoe_1.jpg,match,0,PLANE,SHOE
24,LIST_2W,BlackLamp_1.jpg,match,0,PLANE,LAMP
25,LIST_2W,BlueBoat_3.jpg,match,0,BOAT,SQUARE
26,LIST_2W,BrownBag_1.jpg,mismatch,1,LAMP,FLAG
27,COMP_2W,BrownLock_1.jpg,mismatch,1,BROWN,LEAF
28,COMP_2W,BlackLamp_1.jpg,mismatch,2,RED,LAMP
29,COMP_2W,BlackBone_2.jpg,mismatch,2,BLUE,BONE
30,COMP_2W,GreenTree_3.jpg,match,0,GREEN,TREE
31,COMP_2W,BlueCup_2.jpg,match,0,BLUE,CUP
32,LIST_1W,PinkNote_3.jpg,match,0,ZBXLV,NOTE
33,LIST_1W,BrownLeaf_2.jpg,mismatch,3,XKQ,BOW
34,LIST_1W,BlueHeart_3.jpg,mismatch,1,MTPV,FLAG
35,LIST_1W,GreenBow_1.jpg,match,0,ZBXLV,BOW
36,LIST_1W,RedLock_1.jpg,mismatch,1,RJDNW,HEART
37,COMP_1W,BlueCar_2.jpg,mismatch,2,XKQ,LOCK
38,COMP_1W,RedHouse_3.jpg,match,0,QXSW,HOUSE
39,COMP_1W,PinkStar_2.jpg,mismatch,1,XKQ,DISC
40,COMP_1W,BlackLamp_2.jpg,mismatch,3,XKQ,BOW
41,COMP_1W,BlueShoe_3.jpg,match,0,MTPV,SHOE
42,FIX,NA,NA,NA,NA,NA
43,COMP_1W,PinkPlane_2.jpg,match,0,MTPV,PLANE
44,COMP_1W,BlueLamp_3.jpg,mismatch,2,RJDNW,BELL
45,COMP_1W,BlueDisc_3.jpg,mismatch,2,WVCNZ,STAR
46,COMP_1W,BrownTree_2.jpg,match,0,RJDNW,TREE
47,COMP_1W,PinkFlag_1.jpg,match,0,MTPV,FLAG
48,LIST_1W,PinkCar_3.jpg,mismatch,2,MTPV,BOAT
49,LIST_1W,BrownHouse_3.jpg,match,0,QXSW,HOUSE
50,LIST_1W,PinkTree_1.jpg,match,0,QXSW,TREE
51,LIST_1W,GreenLock_3.jpg,mismatch,1,ZBXLV,CUP
52,LIST_1W,GreenBone_2.jpg,mismatch,3,MTPV,SHOE
53,COMP_2W,PinkHouse_1.jpg,mismatch,3,GREEN,SHOE
54,COMP_2W,PinkDisc_2.jpg,match,0,PINK,DISC
55,COMP_2W,RedCup_1.jpg,mismatch,1,RED,TREE
56,COMP_2W,BrownBone_1.jpg,match,0,BROWN,BONE
57,COMP_2W,PinkShoe_1.jpg,match,0,PINK,SHOE
58,LIST_2W,BlackBell_3.jpg,match,0,CUP,BELL
59,LIST_2W,RedCup_2.jpg,mismatch,3,CROSS,CANE
60,LIST_2W,BlackBag_3.jpg,mismatch,3,HOUSE,KEY
61,LIST_2W,GreenFork_2.jpg,match,0,CUP,FORK
62,LIST_2W,RedBoat_3.jpg,match,0,CUP,BOAT
63,FIX,NA,NA,NA,NA,NA
64,COMP_2W,BrownKey_3.jpg,match,0,BROWN,KEY
65,COMP_2W,PinkBone_2.jpg,match,0,PINK,BONE
66,COMP_2W,BlackCross_3.jpg,match,0,BLACK,CROSS
67,COMP_2W,GreenBow_3.jpg,mismatch,3,BROWN,BELL
68,COMP_2W,BlackLeaf_3.jpg,match,0,BLACK,LEAF
69,COMP_1W,BlueSquare_2.jpg,match,0,QXSW,SQUARE
70,COMP_1W,GreenSquare_1.jpg,mismatch,2,XKQ,LEAF
71,COMP_1W,GreenCross_2.jpg,match,0,WVCNZ,CROSS
72,COMP_1W,BlueShoe_1.jpg,mismatch,1,QXSW,CROSS
73,COMP_1W,BlackKey_2.jpg,mismatch,3,XKQ,BONE
74,LIST_2W,RedShoe_3.jpg,mismatch,2,CUP,LOCK
75,LIST_2W,PinkCup_2.jpg,match,0,CUP,HAND
76,LIST_2W,BlueCross_1.jpg,match,0,CROSS,HEART
77,LIST_2W,GreenPlane_1.jpg,mismatch,3,CUP,BONE
78,LIST_2W,PinkNote_1.jpg,mismatch,2,LAMP,KEY
79,LIST_1W,RedLock_1.jpg,mismatch,1,RJDNW,HEART
80,LIST_1W,PinkFlag_1.jpg,match,0,QXSW,FLAG
81,LIST_1W,BlackBoat_3.jpg,match,0,XKQ,BOAT
82,LIST_1W,GreenHeart_2.jpg,match,0,ZBXLV,HEART
83,LIST_1W,BrownTree_1.jpg,match,0,WVCNZ,TREE
84,FIX,NA,NA,NA,NA,NA
