,Condition,Image,Match,Mismatch_Type,Word_1st,Word_2nd
0,FIX,NA,NA,NA,NA,NA
1,LIST_2W,BrownHouse_1.jpg,match,0,HOUSE,BELL
2,LIST_2W,BlackFork_3.jpg,match,0,CROSS,FORK
3,LIST_2W,PinkBow_1.jpg,mismatch,3,LAMP,CANE
4,LIST_2W,BlueDisc_1.jpg,match,0,BOAT,DISC
5,LIST_2W,PinkBow_3.jpg,match,0,CROSS,BOW
6,COMP_1W,BlueFlag_2.jpg,match,0,ZBXLV,FLAG
7,COMP_1W,BlackHeart_1.jpg,mismatch,1,QXSW,STAR
8,COMP_1W,RedBag_1.jpg,mismatch,3,QXSW,BONE
9,COMP_1W,BlueBag_3.jpg,mismatch,2,QXSW,PLANE
10,COMP_1W,GreenCane_2.jpg,match,0,RJDNW,CANE
11,COMP_2W,BrownHand_3.jpg,mismatch,3,PINK,CUP
12,COMP_2W,RedHeart_1.jpg,match,0,RED,HEART
13,COMP_2W,BrownLock_2.jpg,mismatch,1,BROWN,CROSS
14,COMP_2W,GreenCar_3.jpg,mismatch,1,GREEN,BOAT
15,COMP_2W,BlackLamp_1.jpg,match,0,BLACK,LAMP
16,LIST_1W,BlueBell_3.jpg,match,0,ZBXLV,BELL
17,LIST_1W,GreenCar_1.jpg,mismatch,3,MTPV,BONE
18,LIST_1W,RedStar_1.jpg,match,0,RJDNW,STAR
19,LIST_1W,BlueCane_2.jpg,mismatch,2,RJDNW,LEAF
20,LIST_1W,RedLock_1.jpg,match,0,XKQ,LOCK
21,FIX,NA,NA,NA,NA,NA
22,COMP_1W,BrownHouse_1.jpg,mismatch,3,WVCNZ,FORK
23,COMP_1W,BlackFlag_1.jpg,match,0,MTPV,FLAG
24,COMP_1W,BlueTree_2.jpg,mismatch,2,MTPV,BONE
25,COMP_1W,BlackBone_1.jpg,mismatch,1,QXSW,SQUARE
26,COMP_1W,GreenCane_2.jpg,match,0,RJDNW,CANE
27,LIST_1W,PinkCross_3.jpg,mismatch,3,ZBXLV,FLAG
28,LIST_1W,BlueBoat_1.jpg,match,0,QXSW,BOAT
29,LIST_1W,PinkBell_3.jpg,mismatch,3,RJDNW,HAND
30,LIST_1W,GreenLamp_1.jpg,mismatch,3,RJDNW,BAG
31,LIST_1W,BlackBell_1.jpg,match,0,XKQ,BELL
32,LIST_2W,PinkCar_3.jpg,mismatch,2,HOUSE,BOAT
33,LIST_2W,GreenLeaf_1.jpg,mismatch,1,BOAT,SHOE
34,LIST_2W,GreenLamp_3.jpg,match,0,LAMP,SHOE
35,LIST_2W,BrownCane_2.jpg,mismatch,1,PLANE,LOCK
36,LIST_2W,BlackBoat_3.jpg,match,0,BOAT,PLANE
37,COMP_2W,BlueFlag_2.jpg,match,0,BLUE,FLAG
38,COMP_2W,GreenLeaf_3.jpg,mismatch,2,RED,LEAF
39,COMP_2W,GreenBow_1.jpg,mismatch,3,GREEN,KEY
40,COMP_2W,BluePlane_1.jpg,mismatch,2,PINK,PLANE
41,COMP_2W,RedHeart_1.jpg,match,0,RED,HEART
42,FIX,NA,NA,NA,NA,NA
43,COMP_2W,RedKey_3.jpg,match,0,RED,KEY
44,COMP_2W,RedLock_2.jpg,mismatch,2,PINK,LOCK
45,COMP_2W,GreenLeaf_3.jpg,mismatch,2,RED,LEAF
46,COMP_2W,GreenNote_2.jpg,match,0,GREEN,NOTE
47,COMP_2W,BlueNote_3.jpg,mismatch,1,BLUE,FORK
48,LIST_2W,BlackLock_1.jpg,mismatch,2,CUP,TREE
49,LIST_2W,BlueBoat_3.jpg,match,0,BOAT,HOUSE
50,LIST_2W,PinkCross_1.jpg,match,0,CROSS,LAMP
51,LIST_2W,RedHand_2.jpg,mismatch,1,LAMP,DISC
52,LIST_2W,GreenBag_2.jpg,match,0,PLANE,BAG
53,LIST_1W,RedLock_1.jpg,match,0,XKQ,LOCK
54,LIST_1W,PinkBell_2.jpg,mismatch,3,MTPV,LAMP
55,LIST_1W,BlackLamp_3.jpg,match,0,RJDNW,LAMP
56,LIST_1W,BlackCup_3.jpg,mismatch,1,MTPV,FORK
57,LIST_1W,BlackSquare_1.jpg,mismatch,1,RJDNW,CROSS
58,COMP_1W,BlackHouse_1.jpg,match,0,MTPV,HOUSE
59,COMP_1W,BrownPlane_3.jpg,mismatch,3,WVCNZ,BELL
60,COMP_1W,PinkShoe_1.jpg,match,0,QXSW,SHOE
61,COMP_1W,GreenStar_1.jpg,mismatch,2,WVCNZ,KEY
62,COMP_1W,RedLamp_3.jpg,mismatch,2,WVCNZ,PLANE
63,FIX,NA,NA,NA,NA,NA
64,LIST_1W,BlackSquare_1.jpg,mismatch,1,RJDNW,CROSS
65,LIST_1W,BrownNote_2.jpg,mismatch,2,MTPV,LOCK
66,LIST_1W,GreenFork_2.jpg,match,0,RJDNW,FORK
67,LIST_1W,RedBone_1.jpg,match,0,ZBXLV,BONE
68,LIST_1W,PinkFlag_3.jpg,match,0,MTPV,FLAG
69,COMP_2W,BlueTree_2.jpg,mismatch,1,BLUE,SQUARE
70,COMP_2W,BrownBoat_1.jpg,match,0,BROWN,BOAT
71,COMP_2W,PinkTree_2.jpg,mismatch,2,RED,TREE
72,COMP_2W,RedDisc_3.jpg,mismatch,3,PINK,LAMP
73,COMP_2W,RedLock_1.jpg,match,0,RED,LOCK
74,COMP_1W,BlueCar_2.jpg,match,0,QXSW,CAR
75,COMP_1W,PinkFork_2.jpg,mismatch,2,XKQ,DISC
76,COMP_1W,BlackFlag_1.jpg,match,0,MTPV,FLAG
77,COMP_1W,RedLeaf_2.jpg,match,0,QXSW,LEAF
78,COMP_1W,GreenTree_1.jpg,mismatch,2,RJDNW,CUP
79,LIST_2W,PinkTree_1.jpg,match,0,BOAT,TREE
80,LIST_2W,BlueBag_1.jpg,mismatch,3,PLANE,HAND
81,LIST_2W,BlackBoat_1.jpg,match,0,PLANE,BOAT
82,LIST_2W,RedCup_2.jpg,match,0,CUP,HEART
83,LIST_2W,BlackCane_3.jpg,match,0,CROSS,CANE
84,FIX,NA,NA,NA,NA,NA
